製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 12:10,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
194,-0.0632,0.3534,0.8547,-0.3406,,0.0632
195,-0.0559,0.3406,0.8418,-0.3663,,0.0559
196,-0.0168,0.3406,0.8418,-0.3406,,0.0168
197,-0.1291,0.3534,0.829,-0.3534,,0.1291
198,-0.1136,0.3406,0.829,-0.3663,,0.1136
199,-0.1209,0.3406,0.8418,-0.3663,,0.1209
200,-0.2378,0.3534,0.8418,-0.3534,,0.2378
201,-0.2434,0.3406,0.8418,-0.3663,,0.2434
202,-0.1636,0.3277,0.8418,-0.3534,,0.1636
203,0.0379,0.3792,0.829,-0.3534,,0.0379
204,0.2876,0.3406,0.829,-0.3663,,0.2876
205,0.5414,0.3406,0.829,-0.3792,,0.5414
206,0.6309,0.3534,0.829,-0.3534,,0.6309
207,0.7875,0.3534,0.8418,-0.3406,,0.7875
208,0.739,0.3277,0.8418,-0.3534,,0.739
209,0.3404,0.3406,0.8418,-0.3406,,0.3404
210,-0.0031,0.3406,0.8418,-0.3406,,0.0031
211,-0.2764,0.3406,0.8418,-0.3277,,0.2764
212,-0.5088,0.3277,0.8418,-0.3534,,0.5088
213,-0.5706,0.3534,0.8418,-0.3534,,0.5706
214,-0.4803,0.3534,0.8547,-0.3663,,0.4803
215,-0.3627,0.3277,0.829,-0.3534,,0.3627
216,-0.2398,0.3406,0.8418,-0.3534,,0.2398
217,-0.1929,0.3277,0.8418,-0.3663,,0.1929
218,-0.0657,0.3149,0.829,-0.3663,,0.0657
219,-0.0162,0.3406,0.8418,-0.3792,,0.0162
220,0.0266,0.3277,0.829,-0.3534,,0.0266
221,0.0686,0.3534,0.8418,-0.3406,,0.0686
222,0.0726,0.3406,0.8418,-0.3792,,0.0726
223,0.0742,0.3406,0.8418,-0.3663,,0.0742
224,0.0959,0.3406,0.8418,-0.3663,,0.0959
225,0.0955,0.3406,0.8418,-0.3406,,0.0955
226,0.0784,0.3406,0.8418,-0.3792,,0.0784
227,0.0957,0.3406,0.8418,-0.3277,,0.0957
228,0.0839,0.3534,0.8418,-0.3663,,0.0839
229,0.0921,0.3406,0.829,-0.3792,,0.0921
230,0.0932,0.3406,0.8418,-0.392,,0.0932
231,0.1898,0.3406,0.8418,-0.3792,,0.1898
232,0.3074,0.3534,0.8547,-0.3534,,0.3074
233,0.384,0.3277,0.8418,-0.3406,,0.384
234,0.5646,0.3534,0.8418,-0.392,,0.5646
235,0.5964,0.3277,0.8547,-0.3792,,0.5964
236,0.4708,0.3406,0.8547,-0.3663,,0.4708
237,0.2957,0.3406,0.8547,-0.3663,,0.2957
238,0.1307,0.3406,0.8418,-0.3663,,0.1307
239,-0.1601,0.3406,0.8418,-0.3663,,0.1601
240,-0.4229,0.3534,0.8547,-0.3663,,0.4229
241,-0.384,0.3406,0.8547,-0.3792,,0.384
242,-0.2896,0.3406,0.8547,-0.3663,,0.2896
243,-0.1671,0.3406,0.8547,-0.3663,,0.1671
244,-0.085,0.3534,0.8418,-0.3663,,0.085
245,-0.0607,0.3406,0.8547,-0.3792,,0.0607
246,-0.0533,0.3534,0.8547,-0.3663,,0.0533
247,-0.0488,0.3534,0.8547,-0.3792,,0.0488
248,-0.0642,0.3277,0.8547,-0.3663,,0.0642
249,-0.0642,0.3406,0.8547,-0.3792,,0.0642
250,-0.0291,0.3534,0.8547,-0.3792,,0.0291
251,-0.0053,0.3277,0.8547,-0.3663,,0.0053
252,0.0259,0.3406,0.8547,-0.3792,,0.0259
253,0.0237,0.3534,0.8547,-0.3663,,0.0237
254,0.0704,0.3406,0.8418,-0.392,,0.0704
255,0.1814,0.3534,0.8804,-0.3663,,0.1814
256,0.2299,0.3534,0.8676,-0.3663,,0.2299
257,0.3271,0.3406,0.8676,-0.3663,,0.3271
258,0.4609,0.3534,0.8676,-0.3792,,0.4609
259,0.6899,0.3663,0.8547,-0.3663,,0.6899
260,0.9008,0.3534,0.8418,-0.3792,,0.9008
