製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
224,0.9295,0.302,0.8547,-0.2763,0.9295
225,1.0849,0.302,0.8676,-0.2892,1.0849
226,0.9944,0.302,0.8804,-0.2763,0.9944
227,0.8261,0.302,0.8676,-0.2892,0.8261
228,0.4046,0.2892,0.8676,-0.3149,0.4046
229,-0.2924,0.302,0.8676,-0.2892,0.2924
230,-0.9607,0.302,0.8676,-0.2763,0.9607
231,-1.2036,0.2892,0.8547,-0.302,1.2036
232,-1.3427,0.302,0.8676,-0.2763,1.3427
233,-1.379,0.2763,0.8676,-0.2763,1.379
234,-0.9199,0.2763,0.8676,-0.2892,0.9199
235,-0.4223,0.302,0.8804,-0.2763,0.4223
236,-0.1038,0.302,0.8804,-0.2763,0.1038
237,0.0195,0.302,0.8547,-0.2892,0.0195
238,0.0237,0.2892,0.8676,-0.2763,0.0237
239,0.0524,0.3149,0.8676,-0.2892,0.0524
240,0.1043,0.302,0.8676,-0.2892,0.1043
241,0.1537,0.302,0.8804,-0.2763,0.1537
242,0.1715,0.302,0.8804,-0.2892,0.1715
243,0.1867,0.302,0.8804,-0.2763,0.1867
244,0.2257,0.2892,0.8804,-0.302,0.2257
245,0.2685,0.302,0.8676,-0.2763,0.2685
246,0.2829,0.2892,0.8547,-0.2892,0.2829
247,0.2534,0.2892,0.8676,-0.2892,0.2534
248,0.2075,0.3406,0.8804,-0.2892,0.2075
249,0.1499,0.2892,0.8676,-0.2763,0.1499
250,0.1316,0.2892,0.8676,-0.2892,0.1316
251,0.1496,0.302,0.8676,-0.2892,0.1496
252,0.2298,0.302,0.8676,-0.2763,0.2298
253,0.318,0.2763,0.8676,-0.2892,0.318
254,0.407,0.2892,0.8676,-0.2635,0.407
255,0.3927,0.2892,0.8547,-0.2763,0.3927
256,0.3165,0.2892,0.8676,-0.2892,0.3165
257,0.2341,0.2763,0.8804,-0.2763,0.2341
258,0.1006,0.302,0.8676,-0.2892,0.1006
259,-0.0776,0.2892,0.8676,-0.2892,0.0776
260,-0.1651,0.2892,0.8547,-0.302,0.1651
261,-0.1116,0.2892,0.8547,-0.2763,0.1116
262,-0.0842,0.2763,0.8676,-0.302,0.0842
263,-0.0727,0.2763,0.8804,-0.2892,0.0727
264,-0.0206,0.2763,0.8676,-0.2892,0.0206
265,0.0477,0.2635,0.8804,-0.2635,0.0477
266,0.2111,0.2763,0.8676,-0.2763,0.2111
267,0.3784,0.2892,0.8676,-0.2763,0.3784
268,0.3371,0.2892,0.8676,-0.2763,0.3371
269,0.1551,0.2763,0.8676,-0.302,0.1551
270,-0.0907,0.2763,0.8418,-0.2892,0.0907
271,-0.3364,0.2763,0.8804,-0.2635,0.3364
272,-0.2503,0.2763,0.8676,-0.2635,0.2503
273,-0.0801,0.2763,0.8804,-0.2763,0.0801
274,0.0605,0.2763,0.8804,-0.2635,0.0605
275,0.0645,0.2763,0.8676,-0.302,0.0645
276,0.1023,0.2763,0.8547,-0.2892,0.1023
277,0.2513,0.2892,0.8676,-0.2763,0.2513
278,0.2616,0.3406,0.8676,-0.2635,0.2616
279,0.175,0.2892,0.8547,-0.2763,0.175
280,0.0841,0.2763,0.8676,-0.2892,0.0841
281,0.0704,0.2763,0.8676,-0.2763,0.0704
282,0.022,0.2763,0.8676,-0.2635,0.022
283,-0.0004,0.2892,0.8676,-0.302,0.0004
284,0.1332,0.2892,0.8547,-0.2892,0.1332
285,0.2416,0.2892,0.8547,-0.2763,0.2416
286,0.1226,0.302,0.8547,-0.2763,0.1226
287,0.132,0.2763,0.8804,-0.2892,0.132
288,0.3276,0.3406,0.8804,-0.2763,0.3276
289,0.3163,0.302,0.8804,-0.302,0.3163
290,0.1039,0.2892,0.8676,-0.2892,0.1039
291,0.005,0.2892,0.8676,-0.2763,0.005
292,-0.1592,0.302,0.8676,-0.2763,0.1592
293,-0.4012,0.302,0.8547,-0.2892,0.4012
294,-0.4518,0.2892,0.8676,-0.2635,0.4518
295,-0.2235,0.2763,0.8676,-0.2892,0.2235
296,0.2695,0.2892,0.8676,-0.2763,0.2695
297,0.3584,0.302,0.8676,-0.2763,0.3584
298,0.1742,0.3149,0.8804,-0.302,0.1742
299,-0.1105,0.302,0.8676,-0.2892,0.1105
300,-0.314,0.302,0.8676,-0.2892,0.314
301,-0.4555,0.3149,0.8547,-0.2635,0.4555
302,-0.3925,0.302,0.8676,-0.2763,0.3925
303,-0.2984,0.302,0.8676,-0.2763,0.2984
304,-0.2378,0.302,0.8676,-0.2763,0.2378
305,-0.2048,0.302,0.8804,-0.302,0.2048
306,-0.0248,0.302,0.8676,-0.2892,0.0248
307,0.2206,0.3149,0.8676,-0.2892,0.2206
308,0.4427,0.302,0.8676,-0.2763,0.4427
309,0.6268,0.302,0.8676,-0.302,0.6268
310,0.4568,0.2892,0.8676,-0.2763,0.4568
311,0.3243,0.2892,0.8676,-0.2763,0.3243
312,0.073,0.2892,0.8547,-0.302,0.073
313,-0.1656,0.302,0.8676,-0.2763,0.1656
314,-0.3771,0.2892,0.8676,-0.302,0.3771
315,-0.4095,0.2892,0.8676,-0.2763,0.4095
316,-0.3873,0.302,0.8804,-0.2892,0.3873
317,-0.4254,0.3149,0.8676,-0.302,0.4254
318,-0.2602,0.2892,0.8676,-0.2763,0.2602
319,-0.0551,0.3149,0.8804,-0.2635,0.0551
320,0.0751,0.3149,0.8804,-0.2892,0.0751
321,0.2028,0.302,0.8676,-0.302,0.2028
322,0.3528,0.302,0.8676,-0.2763,0.3528
323,0.56,0.302,0.8676,-0.2892,0.56
324,0.5046,0.2892,0.8676,-0.2763,0.5046
325,0.3504,0.2892,0.8804,-0.2892,0.3504
326,0.195,0.2892,0.8676,-0.2892,0.195
327,-0.1326,0.2763,0.8804,-0.2892,0.1326
328,-0.287,0.302,0.8676,-0.2892,0.287
329,-0.1821,0.302,0.8676,-0.2892,0.1821
330,-0.0319,0.302,0.8804,-0.2892,0.0319
331,0.0412,0.302,0.8804,-0.2892,0.0412
332,-0.0384,0.302,0.8804,-0.302,0.0384
333,-0.2257,0.3663,0.8804,-0.2892,0.2257
334,-0.1848,0.302,0.8676,-0.2763,0.1848
335,-0.0836,0.302,0.8933,-0.2763,0.0836
336,0.0365,0.302,0.8804,-0.302,0.0365
337,0.2792,0.302,0.8676,-0.302,0.2792
338,0.3923,0.302,0.8676,-0.302,0.3923
339,0.3565,0.2892,0.8676,-0.2892,0.3565
340,0.2577,0.2892,0.8804,-0.302,0.2577
341,0.1023,0.2892,0.8804,-0.2892,0.1023
342,-0.0614,0.2763,0.8676,-0.2635,0.0614
343,-0.1837,0.2763,0.8676,-0.2892,0.1837
344,-0.1211,0.2892,0.8547,-0.2892,0.1211
345,-0.112,0.302,0.8676,-0.2763,0.112
346,0.0163,0.2892,0.8676,-0.3149,0.0163
347,0.1484,0.302,0.8804,-0.2763,0.1484
348,0.1647,0.2892,0.8676,-0.2763,0.1647
349,0.1467,0.2892,0.8676,-0.2892,0.1467
350,0.1532,0.2763,0.8933,-0.2763,0.1532
351,0.229,0.2892,0.8804,-0.302,0.229
352,0.2724,0.2892,0.8676,-0.302,0.2724
353,0.1734,0.2892,0.8676,-0.2763,0.1734
354,0.1546,0.2892,0.8676,-0.2763,0.1546
355,0.2537,0.2892,0.8547,-0.2892,0.2537
356,0.2669,0.2635,0.8676,-0.2635,0.2669
357,0.1368,0.2763,0.8676,-0.2892,0.1368
358,-0.1844,0.2635,0.8804,-0.2763,0.1844
359,-0.2683,0.2763,0.8676,-0.2892,0.2683
360,-0.3612,0.302,0.8804,-0.2892,0.3612
361,-0.3139,0.2892,0.8804,-0.2892,0.3139
362,-0.0042,0.2763,0.8804,-0.2506,0.0042
363,0.3319,0.2763,0.8804,-0.302,0.3319
364,0.3884,0.2892,0.8804,-0.2892,0.3884
365,0.1783,0.2892,0.8933,-0.2635,0.1783
366,-0.0484,0.2892,0.8676,-0.2763,0.0484
367,-0.2585,0.2892,0.8804,-0.2763,0.2585
368,-0.4211,0.2892,0.8804,-0.2763,0.4211
369,-0.4488,0.302,0.8676,-0.302,0.4488
370,-0.331,0.2892,0.8676,-0.3149,0.331
371,-0.1674,0.2892,0.8804,-0.2635,0.1674
372,-0.0398,0.2892,0.8676,-0.2635,0.0398
373,0.025,0.3406,0.8676,-0.302,0.025
374,0.0527,0.2892,0.8676,-0.2892,0.0527
375,0.0529,0.302,0.8804,-0.2763,0.0529
376,0.0776,0.302,0.8676,-0.2635,0.0776
377,0.0885,0.2892,0.8676,-0.2892,0.0885
378,0.113,0.2892,0.8804,-0.2892,0.113
379,0.1151,0.2892,0.8547,-0.2892,0.1151
380,0.1502,0.302,0.8804,-0.2892,0.1502
381,0.257,0.2763,0.8804,-0.2635,0.257
382,0.3268,0.302,0.8933,-0.2635,0.3268
383,0.2371,0.302,0.8676,-0.302,0.2371
384,0.1852,0.302,0.8804,-0.2506,0.1852
385,0.1521,0.2892,0.8547,-0.2763,0.1521
386,0.1504,0.2892,0.8676,-0.2892,0.1504
387,0.0751,0.2892,0.8676,-0.302,0.0751
388,0.1039,0.3277,0.8676,-0.302,0.1039
389,0.2293,0.2892,0.8804,-0.3149,0.2293
390,0.2672,0.302,0.8676,-0.2763,0.2672
391,-0.0155,0.302,0.8676,-0.2892,0.0155
392,-0.2638,0.302,0.8547,-0.2892,0.2638
393,-0.4912,0.2892,0.8547,-0.302,0.4912
394,-0.5521,0.3149,0.8676,-0.2892,0.5521
395,-0.4603,0.302,0.8804,-0.2892,0.4603
396,-0.0013,0.2892,0.8676,-0.2763,0.0013
397,0.241,0.302,0.8804,-0.2892,0.241
398,0.2216,0.3149,0.8804,-0.2763,0.2216
399,0.1312,0.2892,0.8547,-0.2892,0.1312
400,0.0075,0.3149,0.8676,-0.2892,0.0075
401,-0.1614,0.302,0.8676,-0.2763,0.1614
402,-0.2435,0.3149,0.8676,-0.2763,0.2435
403,-0.0433,0.2892,0.8676,-0.2892,0.0433
404,0.1059,0.2892,0.8547,-0.3149,0.1059
405,0.2298,0.2892,0.8676,-0.302,0.2298
406,0.3571,0.3149,0.8804,-0.2892,0.3571
407,0.4731,0.302,0.8676,-0.302,0.4731
408,0.6622,0.302,0.8676,-0.2892,0.6622
409,0.9916,0.302,0.8804,-0.2892,0.9916
410,0.8867,0.3149,0.8676,-0.2892,0.8867
411,0.5145,0.302,0.8804,-0.2763,0.5145
412,0.161,0.302,0.8804,-0.2635,0.161
413,-0.3667,0.3149,0.8804,-0.2892,0.3667
414,-0.9627,0.302,0.8676,-0.2635,0.9627
415,-0.843,0.302,0.8676,-0.302,0.843
416,-0.6056,0.302,0.8804,-0.2892,0.6056
417,-0.4644,0.3149,0.8676,-0.2892,0.4644
418,-0.1731,0.3534,0.8676,-0.302,0.1731
419,-0.0778,0.302,0.8676,-0.2892,0.0778
420,-0.0328,0.302,0.8676,-0.2892,0.0328
421,-0.0101,0.302,0.8676,-0.302,0.0101
422,-0.0519,0.3149,0.8676,-0.302,0.0519
423,-0.2397,0.3149,0.8804,-0.302,0.2397
424,-0.2006,0.302,0.8676,-0.2763,0.2006
425,-0.0506,0.302,0.8804,-0.302,0.0506
426,0.1091,0.302,0.8676,-0.2763,0.1091
427,0.2374,0.302,0.8676,-0.2635,0.2374
428,0.3369,0.302,0.8676,-0.2892,0.3369
429,0.3443,0.302,0.8804,-0.2763,0.3443
430,0.469,0.2892,0.8804,-0.302,0.469
431,0.5038,0.3149,0.8676,-0.2892,0.5038
432,0.5137,0.3149,0.8676,-0.2892,0.5137
433,0.4993,0.2892,0.8804,-0.2892,0.4993
434,0.394,0.2892,0.8676,-0.2763,0.394
435,0.1125,0.2892,0.8804,-0.2763,0.1125
436,-0.2101,0.2892,0.8676,-0.2892,0.2101
437,-0.3756,0.302,0.8676,-0.2892,0.3756
438,-0.5742,0.302,0.8676,-0.2892,0.5742
439,-0.6777,0.2763,0.8676,-0.302,0.6777
440,-0.5344,0.302,0.8676,-0.2763,0.5344
441,-0.3572,0.302,0.8676,-0.2763,0.3572
442,-0.0661,0.2892,0.8804,-0.302,0.0661
443,0.2323,0.2892,0.8676,-0.2506,0.2323
444,0.2148,0.302,0.8933,-0.2763,0.2148
445,0.1883,0.2892,0.8676,-0.2763,0.1883
446,0.0697,0.2892,0.8676,-0.2892,0.0697
447,0.0463,0.2892,0.8676,-0.2763,0.0463
448,0.0398,0.2892,0.8676,-0.302,0.0398
449,0.0821,0.302,0.8676,-0.2892,0.0821
450,0.0679,0.2892,0.8676,-0.2635,0.0679
451,0.1182,0.2763,0.8676,-0.2763,0.1182
452,0.3466,0.302,0.8676,-0.2892,0.3466
453,0.5322,0.2892,0.8676,-0.2892,0.5322
454,0.4871,0.302,0.8804,-0.2763,0.4871
455,0.2789,0.2892,0.8676,-0.2763,0.2789
456,-0.0185,0.2892,0.8804,-0.2763,0.0185
457,-0.2599,0.2892,0.8804,-0.2763,0.2599
458,-0.408,0.2892,0.8676,-0.2763,0.408
459,-0.4638,0.2892,0.8804,-0.2763,0.4638
460,-0.2638,0.3149,0.8804,-0.2763,0.2638
461,-0.0863,0.302,0.8676,-0.2892,0.0863
462,-0.0335,0.302,0.8676,-0.2635,0.0335
463,-0.0958,0.302,0.8676,-0.2892,0.0958
464,0.008,0.2892,0.8676,-0.2763,0.008
465,0.0738,0.302,0.8676,-0.2635,0.0738
466,0.0984,0.2892,0.8804,-0.2635,0.0984
467,0.114,0.2892,0.8676,-0.2763,0.114
468,0.1121,0.302,0.8676,-0.2635,0.1121
469,0.1309,0.302,0.8676,-0.2892,0.1309
470,0.1061,0.2892,0.8676,-0.2763,0.1061
471,0.1387,0.302,0.8676,-0.2892,0.1387
472,0.1756,0.2892,0.8676,-0.2635,0.1756
473,0.3038,0.3406,0.8676,-0.2763,0.3038
474,0.2994,0.302,0.8804,-0.2892,0.2994
475,0.1744,0.2892,0.8804,-0.2763,0.1744
476,0.1354,0.2892,0.8547,-0.2763,0.1354
477,0.2487,0.302,0.8676,-0.2892,0.2487
478,0.4733,0.2892,0.8676,-0.2763,0.4733
479,0.5437,0.302,0.8804,-0.2635,0.5437
480,0.3345,0.2763,0.8676,-0.2763,0.3345
481,0.1098,0.302,0.8676,-0.2892,0.1098
482,0.031,0.2892,0.8804,-0.2892,0.031
483,-0.0166,0.2892,0.8676,-0.2892,0.0166
484,-0.1861,0.302,0.8676,-0.2763,0.1861
485,-0.2083,0.302,0.8676,-0.302,0.2083
486,-0.2573,0.2892,0.8676,-0.2763,0.2573
487,-0.4789,0.302,0.8676,-0.2763,0.4789
488,-0.533,0.2763,0.8804,-0.2763,0.533
489,-0.3112,0.2892,0.8804,-0.2763,0.3112
490,0.0105,0.2892,0.8804,-0.2892,0.0105
491,0.1621,0.302,0.8676,-0.2763,0.1621
492,0.1771,0.2763,0.8804,-0.2763,0.1771
493,0.1565,0.2892,0.8547,-0.3149,0.1565
494,0.1959,0.2892,0.8676,-0.302,0.1959
495,0.324,0.2763,0.8676,-0.2763,0.324
496,0.2888,0.2763,0.8804,-0.2763,0.2888
