製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 12:36,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
1,0,-0.1607,0.6362,-0.7005,,0
2,0.0812,-0.0064,0.8804,-0.4177,,0.0812
3,0.0288,0.0064,0.8804,-0.392,,0.0288
4,-0.005,0.0193,0.8804,-0.392,,0.005
5,0.0062,0.0064,0.8804,-0.3792,,0.0062
6,0.0076,0.0064,0.8804,-0.4049,,0.0076
7,0.0431,-0.0064,0.8676,-0.4049,,0.0431
8,0.0817,0.0064,0.8804,-0.3792,,0.0817
9,0.0292,0.0064,0.8804,-0.392,,0.0292
10,-0.0536,0.0064,0.8804,-0.4049,,0.0536
11,-0.0053,-0.0064,0.8676,-0.4049,,0.0053
12,0.1518,0.0064,0.8676,-0.4049,,0.1518
13,0.1192,0.0064,0.8804,-0.392,,0.1192
14,0.116,0.0064,0.8676,-0.3792,,0.116
15,0.1356,-0.0064,0.8804,-0.392,,0.1356
16,0.065,-0.0064,0.8676,-0.4049,,0.065
17,0.0349,-0.0064,0.8804,-0.3792,,0.0349
18,0.0166,-0.0064,0.8804,-0.4049,,0.0166
19,-0.0039,0.0193,0.8547,-0.392,,0.0039
20,0.1206,0.0064,0.8804,-0.4049,,0.1206
21,0.1782,0.0064,0.8804,-0.392,,0.1782
22,0.1846,-0.0064,0.8933,-0.4049,,0.1846
23,0.0724,-0.0064,0.8933,-0.4049,,0.0724
24,-0.0127,-0.0064,0.8804,-0.3792,,0.0127
25,-0.0556,0.0064,0.8804,-0.3663,,0.0556
26,-0.0741,-0.0064,0.8804,-0.4049,,0.0741
27,-0.0169,0.0064,0.8804,-0.4177,,0.0169
28,-0.053,-0.0064,0.8804,-0.4049,,0.053
29,-0.0526,0.0064,0.8804,-0.4049,,0.0526
30,-0.0938,-0.0064,0.8933,-0.4049,,0.0938
31,-0.0543,-0.0064,0.8933,-0.392,,0.0543
32,-0.0574,-0.0064,0.8933,-0.4177,,0.0574
33,-0.0221,-0.0193,0.8676,-0.4049,,0.0221
34,-0.0434,0.0064,0.8676,-0.3792,,0.0434
35,-0.1047,0.0064,0.8804,-0.3792,,0.1047
36,-0.0753,0.0064,0.8804,-0.4049,,0.0753
37,-0.0046,-0.0064,0.8804,-0.4177,,0.0046
38,0.0591,-0.0064,0.8804,-0.3792,,0.0591
39,0.0873,-0.0064,0.8933,-0.4177,,0.0873
40,0.11,0.0064,0.8804,-0.4049,,0.11
41,0.0797,0.0193,0.8933,-0.392,,0.0797
42,0.0918,0.0193,0.8804,-0.4177,,0.0918
43,0.077,0.0064,0.8804,-0.392,,0.077
44,0.0891,0.0064,0.8676,-0.3792,,0.0891
45,0.1203,0.0064,0.8676,-0.392,,0.1203
46,0.1598,0.0064,0.8804,-0.392,,0.1598
47,0.3976,-0.0064,0.8804,-0.3792,,0.3976
48,0.5335,0.045,0.8804,-0.392,,0.5335
49,0.4617,0.0064,0.8547,-0.392,,0.4617
50,0.2979,0.0064,0.8804,-0.4049,,0.2979
51,0.1889,0.0064,0.8804,-0.392,,0.1889
52,0.1192,0.0064,0.8804,-0.3792,,0.1192
53,-0.0612,-0.0064,0.8933,-0.4049,,0.0612
54,-0.3694,0.0064,0.8804,-0.392,,0.3694
55,-0.3503,0.0064,0.8933,-0.3792,,0.3503
56,-0.2985,0.0064,0.8804,-0.392,,0.2985
57,-0.1548,0.0064,0.8676,-0.392,,0.1548
58,-0.0757,0.0064,0.8804,-0.392,,0.0757
59,-0.0907,0.0064,0.8804,-0.4049,,0.0907
60,-0.0719,0.0193,0.8804,-0.3792,,0.0719
61,-0.014,0.0064,0.8933,-0.392,,0.014
62,0.0459,0.0064,0.9061,-0.3663,,0.0459
63,0.013,0.045,0.8933,-0.4049,,0.013
64,-0.0247,0.0064,0.8804,-0.4049,,0.0247
65,-0.0221,0.0064,0.8804,-0.392,,0.0221
66,0.0201,0.0064,0.8933,-0.4049,,0.0201
67,0.0029,0.0064,0.8804,-0.3792,,0.0029
68,0.0166,-0.0064,0.8933,-0.4049,,0.0166
69,0.0434,-0.0064,0.8804,-0.392,,0.0434
70,0.0765,-0.0064,0.8804,-0.4049,,0.0765
71,0.1435,-0.0064,0.8804,-0.4177,,0.1435
72,0.1343,0.0064,0.8804,-0.4049,,0.1343
73,0.1159,0.0064,0.8933,-0.392,,0.1159
74,0.1247,0.0064,0.8933,-0.392,,0.1247
75,0.1113,-0.0064,0.8676,-0.4049,,0.1113
76,0.0492,0.0064,0.8933,-0.3792,,0.0492
77,0.0026,0.0064,0.8933,-0.4049,,0.0026
78,0.0316,0.0321,0.8933,-0.392,,0.0316
79,0.0332,0.0064,0.8804,-0.392,,0.0332
80,0.0877,0.0064,0.8804,-0.392,,0.0877
81,0.1331,-0.0064,0.8804,-0.4177,,0.1331
82,0.1563,0.0064,0.8804,-0.4177,,0.1563
83,0.1318,0.0064,0.8933,-0.4049,,0.1318
84,0.0478,-0.0064,0.8804,-0.3792,,0.0478
85,-0.0573,-0.0064,0.8676,-0.392,,0.0573
86,-0.0156,0.0064,0.8804,-0.3792,,0.0156
87,0.0546,-0.0064,0.8676,-0.392,,0.0546
88,0.0911,0.0193,0.8676,-0.3792,,0.0911
89,0.0962,0.0064,0.8804,-0.4049,,0.0962
90,0.0426,0.0064,0.8804,-0.392,,0.0426
91,0.012,0.0064,0.8804,-0.3792,,0.012
92,0.0661,-0.0064,0.8804,-0.3663,,0.0661
