製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
82,-0.0437,0.8033,0.5976,-0.4948,,0.0437
83,-0.072,0.8033,0.6105,-0.5077,,0.072
84,-0.0688,0.8033,0.6105,-0.5077,,0.0688
85,-0.0591,0.8033,0.5976,-0.5334,,0.0591
86,-0.0556,0.8161,0.6105,-0.5077,,0.0556
87,-0.0155,0.8033,0.5976,-0.4948,,0.0155
88,0.0045,0.8033,0.5976,-0.5205,,0.0045
89,0.0371,0.8161,0.6234,-0.5077,,0.0371
90,0.0295,0.8161,0.6105,-0.5077,,0.0295
91,0.0466,0.8033,0.6105,-0.4948,,0.0466
92,0.0384,0.8033,0.6105,-0.5077,,0.0384
93,-0.0126,0.8418,0.5976,-0.5077,,0.0126
94,-0.0182,0.8161,0.6105,-0.5077,,0.0182
95,-0.0212,0.8033,0.6105,-0.5077,,0.0212
96,-0.0248,0.8033,0.5976,-0.4948,,0.0248
97,-0.0229,0.8033,0.6105,-0.5205,,0.0229
98,-0.0229,0.8161,0.6105,-0.4948,,0.0229
99,-0.0599,0.8033,0.5976,-0.5077,,0.0599
100,-0.0649,0.8033,0.5976,-0.5205,,0.0649
101,-0.0607,0.8161,0.5976,-0.5205,,0.0607
102,-0.0661,0.8161,0.6105,-0.5334,,0.0661
103,-0.0236,0.8547,0.5976,-0.5077,,0.0236
104,-0.0317,0.8161,0.6105,-0.5077,,0.0317
105,-0.0338,0.8033,0.6105,-0.4948,,0.0338
106,-0.0548,0.8033,0.6105,-0.5205,,0.0548
107,-0.0639,0.8161,0.6234,-0.5205,,0.0639
108,-0.0604,0.8033,0.5976,-0.5334,,0.0604
109,-0.0609,0.8033,0.6105,-0.5205,,0.0609
110,-0.0784,0.8161,0.6105,-0.5077,,0.0784
111,-0.0664,0.8033,0.6105,-0.5077,,0.0664
112,-0.0722,0.8033,0.6105,-0.5334,,0.0722
113,-0.0759,0.7904,0.6105,-0.5205,,0.0759
114,-0.0639,0.8033,0.6234,-0.5334,,0.0639
115,-0.0468,0.8161,0.6105,-0.5334,,0.0468
116,-0.0295,0.8161,0.5976,-0.5334,,0.0295
117,0.0323,0.8161,0.5976,-0.5077,,0.0323
118,0.0812,0.7904,0.5976,-0.5077,,0.0812
119,0.0302,0.8033,0.5976,-0.5205,,0.0302
120,0.0103,0.8033,0.6105,-0.4948,,0.0103
121,0.0075,0.8033,0.6234,-0.4948,,0.0075
122,0.01,0.8033,0.5976,-0.5205,,0.01
123,-0.0181,0.8033,0.6105,-0.5205,,0.0181
124,-0.0341,0.8033,0.5976,-0.5334,,0.0341
125,-0.0373,0.8161,0.5976,-0.5334,,0.0373
126,-0.0221,0.8033,0.6105,-0.5077,,0.0221
127,-0.0166,0.8033,0.6105,-0.5077,,0.0166
128,-0.0208,0.8033,0.6105,-0.5077,,0.0208
129,-0.029,0.7904,0.5976,-0.5077,,0.029
130,-0.0294,0.8033,0.5976,-0.5205,,0.0294
131,-0.0401,0.8033,0.5976,-0.4948,,0.0401
132,-0.0306,0.8161,0.5976,-0.5077,,0.0306
133,-0.0123,0.7904,0.6105,-0.5077,,0.0123
134,-0.0456,0.8033,0.5976,-0.5205,,0.0456
135,-0.0375,0.7904,0.6105,-0.5077,,0.0375
136,-0.042,0.8033,0.6105,-0.4948,,0.042
137,-0.0497,0.8033,0.6234,-0.5077,,0.0497
138,-0.069,0.8033,0.6105,-0.5205,,0.069
139,-0.0404,0.7904,0.6105,-0.5077,,0.0404
140,-0.0325,0.8161,0.5848,-0.5205,,0.0325
141,-0.0439,0.7904,0.5976,-0.5077,,0.0439
142,-0.0822,0.8033,0.6105,-0.5077,,0.0822
143,-0.0705,0.7904,0.6105,-0.4948,,0.0705
144,-0.0997,0.7904,0.5976,-0.5077,,0.0997
145,-0.0929,0.7904,0.5976,-0.5077,,0.0929
146,-0.0822,0.7904,0.5848,-0.5205,,0.0822
147,-0.0909,0.8161,0.6105,-0.5334,,0.0909
148,-0.0653,0.7904,0.5976,-0.5334,,0.0653
149,-0.0545,0.8033,0.5848,-0.4948,,0.0545
150,-0.0441,0.7904,0.6105,-0.4948,,0.0441
151,-0.0316,0.7904,0.6105,-0.4948,,0.0316
152,-0.0151,0.8033,0.5976,-0.5205,,0.0151
153,-0.0107,0.8033,0.5976,-0.5077,,0.0107
154,-0.0169,0.8033,0.5976,-0.5077,,0.0169
155,-0.0336,0.8033,0.5848,-0.5334,,0.0336
156,-0.0071,0.8033,0.5976,-0.5077,,0.0071
157,0.0166,0.8033,0.5976,-0.4948,,0.0166
158,0.059,0.7904,0.5976,-0.4691,,0.059
159,0.0404,0.7776,0.5976,-0.5077,,0.0404
160,0.013,0.7904,0.5976,-0.5205,,0.013
161,0.0265,0.8033,0.5976,-0.5205,,0.0265
162,0.0104,0.8033,0.5848,-0.5334,,0.0104
163,-0.0061,0.7904,0.5848,-0.5205,,0.0061
164,-0.0339,0.8033,0.5848,-0.5205,,0.0339
165,-0.0615,0.8033,0.5976,-0.5205,,0.0615
166,-0.0636,0.7904,0.5976,-0.5205,,0.0636
167,-0.0715,0.7904,0.5976,-0.5205,,0.0715
168,-0.0723,0.8033,0.5976,-0.5077,,0.0723
169,-0.0861,0.7904,0.5848,-0.5077,,0.0861
170,-0.0836,0.8033,0.5976,-0.5334,,0.0836
171,-0.0909,0.7904,0.5848,-0.5205,,0.0909
172,-0.0876,0.8033,0.5976,-0.5205,,0.0876
173,-0.0614,0.8033,0.5976,-0.5205,,0.0614
174,-0.0675,0.8033,0.5976,-0.4948,,0.0675
175,-0.0513,0.8033,0.6105,-0.4948,,0.0513
176,-0.0089,0.7904,0.5976,-0.5334,,0.0089
177,0.0261,0.7904,0.5848,-0.4948,,0.0261
178,0.0491,0.8418,0.5848,-0.5334,,0.0491
179,0.0236,0.8161,0.5976,-0.5077,,0.0236
180,-0.004,0.8033,0.5976,-0.5205,,0.004
181,-0.0021,0.7904,0.5976,-0.5205,,0.0021
182,0.017,0.7904,0.6105,-0.5077,,0.017
183,0.0255,0.8033,0.6105,-0.5205,,0.0255
184,0.0209,0.8033,0.5976,-0.5205,,0.0209
185,0.0071,0.7904,0.5976,-0.5077,,0.0071
186,0.0109,0.8033,0.5848,-0.5205,,0.0109
187,0.0063,0.8033,0.5976,-0.4948,,0.0063
188,-0.0097,0.8547,0.5976,-0.5077,,0.0097
189,-0.0185,0.8033,0.5976,-0.5205,,0.0185
190,-0.0424,0.7776,0.5848,-0.5077,,0.0424
191,-0.0428,0.7904,0.5848,-0.4948,,0.0428
192,-0.0528,0.7904,0.5976,-0.4948,,0.0528
193,-0.0563,0.8033,0.5976,-0.5077,,0.0563
194,-0.0444,0.8033,0.5848,-0.5077,,0.0444
195,-0.0549,0.8033,0.5976,-0.5077,,0.0549
196,-0.0651,0.7904,0.5848,-0.5205,,0.0651
197,-0.0793,0.7904,0.5976,-0.5077,,0.0793
198,-0.0755,0.7776,0.5848,-0.5077,,0.0755
199,-0.0801,0.8033,0.5976,-0.4948,,0.0801
200,-0.0741,0.7776,0.5976,-0.5077,,0.0741
201,-0.0598,0.7904,0.5848,-0.5077,,0.0598
202,-0.0695,0.7904,0.5976,-0.4948,,0.0695
203,-0.0741,0.7904,0.5976,-0.4948,,0.0741
204,-0.0735,0.8033,0.5976,-0.5077,,0.0735
205,-0.0694,0.7776,0.5976,-0.5077,,0.0694
206,-0.0572,0.7904,0.5976,-0.5077,,0.0572
207,-0.0182,0.7904,0.5976,-0.5205,,0.0182
208,-0.0371,0.7904,0.5848,-0.5205,,0.0371
209,-0.0708,0.7904,0.5976,-0.5077,,0.0708
210,-0.0314,0.8033,0.6105,-0.5077,,0.0314
211,-0.0395,0.7904,0.5848,-0.5077,,0.0395
212,-0.0056,0.7904,0.5976,-0.5077,,0.0056
213,-0.0129,0.7904,0.6105,-0.5077,,0.0129
214,-0.0418,0.7904,0.6105,-0.4948,,0.0418
215,-0.0288,0.8033,0.6105,-0.5077,,0.0288
216,-0.0248,0.8033,0.5848,-0.5205,,0.0248
217,-0.0371,0.8033,0.5976,-0.4948,,0.0371
218,-0.0339,0.7776,0.5976,-0.4691,,0.0339
219,-0.0445,0.8033,0.5976,-0.5077,,0.0445
220,-0.0375,0.7904,0.6105,-0.5205,,0.0375
221,-0.0094,0.7904,0.6105,-0.5077,,0.0094
222,0.0018,0.7904,0.5976,-0.5205,,0.0018
223,0.0203,0.7904,0.5976,-0.5334,,0.0203
224,0.0221,0.8033,0.5976,-0.5077,,0.0221
225,0.0086,0.8033,0.5976,-0.5077,,0.0086
226,0.0005,0.7904,0.5976,-0.4948,,0.0005
227,-0.021,0.7904,0.6105,-0.4948,,0.021
228,-0.0529,0.7904,0.6234,-0.5077,,0.0529
229,-0.0592,0.7904,0.6234,-0.482,,0.0592
230,-0.053,0.8033,0.5976,-0.4948,,0.053
231,-0.0374,0.8033,0.6105,-0.5205,,0.0374
232,-0.0218,0.8033,0.6105,-0.5205,,0.0218
233,-0.0109,0.7904,0.5976,-0.5205,,0.0109
234,-0.001,0.8033,0.5976,-0.5205,,0.001
235,-0.004,0.7904,0.6105,-0.5205,,0.004
236,-0.0303,0.7904,0.6105,-0.5077,,0.0303
237,-0.04,0.7776,0.6105,-0.5077,,0.04
238,-0.0472,0.7904,0.6105,-0.5077,,0.0472
239,-0.0661,0.8033,0.6105,-0.5205,,0.0661
240,-0.0387,0.8033,0.6105,-0.5077,,0.0387
241,-0.0662,0.7904,0.5976,-0.482,,0.0662
242,-0.062,0.7904,0.5848,-0.5205,,0.062
243,-0.0724,0.8033,0.6105,-0.4948,,0.0724
244,-0.0716,0.7904,0.6105,-0.4948,,0.0716
245,-0.0752,0.7904,0.6105,-0.5077,,0.0752
246,-0.0385,0.7904,0.5976,-0.5077,,0.0385
247,-0.0116,0.8033,0.6234,-0.5205,,0.0116
248,0.0043,0.7776,0.5976,-0.5205,,0.0043
249,0.0116,0.8161,0.6105,-0.5077,,0.0116
250,0.0083,0.7904,0.6105,-0.4948,,0.0083
251,0.0122,0.7904,0.6105,-0.5205,,0.0122
252,-0.0246,0.7904,0.6105,-0.5334,,0.0246
253,-0.0197,0.7776,0.5976,-0.5205,,0.0197
254,-0.04,0.7904,0.6105,-0.5205,,0.04
255,-0.0341,0.7904,0.6234,-0.4948,,0.0341
256,-0.0448,0.7904,0.6105,-0.5077,,0.0448
257,-0.0412,0.7904,0.6105,-0.5334,,0.0412
258,-0.0654,0.7904,0.6105,-0.5205,,0.0654
259,-0.0691,0.7904,0.6234,-0.5077,,0.0691
260,-0.0574,0.7904,0.6105,-0.5205,,0.0574
261,-0.0182,0.7904,0.6234,-0.5077,,0.0182
262,-0.0423,0.7904,0.6105,-0.5077,,0.0423
263,-0.0606,0.829,0.6105,-0.5334,,0.0606
264,-0.0559,0.8033,0.5976,-0.5077,,0.0559
265,-0.0433,0.7904,0.6105,-0.5205,,0.0433
266,-0.03,0.7904,0.5848,-0.5077,,0.03
267,-0.0631,0.7904,0.6105,-0.5205,,0.0631
268,-0.0513,0.7904,0.6105,-0.4948,,0.0513
269,-0.0332,0.7904,0.6105,-0.5077,,0.0332
270,0.0031,0.8033,0.5848,-0.5205,,0.0031
271,0.0212,0.7904,0.6105,-0.5077,,0.0212
272,0.0001,0.8033,0.5976,-0.4948,,0.0001
273,-0.0082,0.8033,0.5976,-0.5077,,0.0082
274,-0.0078,0.7904,0.5976,-0.482,,0.0078
275,-0.0242,0.8033,0.5976,-0.4948,,0.0242
276,-0.02,0.8033,0.6105,-0.5077,,0.02
277,-0.0169,0.8033,0.5976,-0.5077,,0.0169
278,-0.029,0.8161,0.5976,-0.5077,,0.029
279,-0.039,0.8033,0.5848,-0.5334,,0.039
280,-0.0409,0.7904,0.5976,-0.5205,,0.0409
281,-0.0387,0.7904,0.6105,-0.5334,,0.0387
282,-0.0434,0.7904,0.5976,-0.4948,,0.0434
283,-0.042,0.8033,0.5976,-0.5205,,0.042
284,-0.0395,0.8033,0.5848,-0.5334,,0.0395
285,-0.0497,0.8033,0.5976,-0.5334,,0.0497
286,-0.0603,0.8033,0.5976,-0.5205,,0.0603
287,-0.0643,0.8033,0.5976,-0.5205,,0.0643
288,-0.0668,0.8418,0.5848,-0.5205,,0.0668
289,-0.0741,0.8033,0.5976,-0.5334,,0.0741
290,-0.0828,0.8033,0.6105,-0.5205,,0.0828
291,-0.0784,0.8033,0.5976,-0.5077,,0.0784
292,-0.0907,0.8033,0.6105,-0.5205,,0.0907
293,-0.0627,0.8033,0.6105,-0.5205,,0.0627
294,-0.0852,0.8161,0.5848,-0.5205,,0.0852
295,-0.0918,0.8033,0.5976,-0.5077,,0.0918
296,-0.0766,0.8033,0.5848,-0.5205,,0.0766
297,-0.076,0.8033,0.5976,-0.5462,,0.076
298,-0.0656,0.7904,0.5976,-0.5334,,0.0656
299,-0.0402,0.8033,0.6105,-0.5077,,0.0402
300,-0.0297,0.8161,0.5976,-0.5077,,0.0297
301,-0.0052,0.8033,0.5848,-0.5205,,0.0052
302,0.0302,0.8161,0.5976,-0.5205,,0.0302
303,0.0081,0.8547,0.5976,-0.5205,,0.0081
304,0.0094,0.829,0.5848,-0.5205,,0.0094
305,0.0177,0.8161,0.5976,-0.5334,,0.0177
306,0.009,0.8161,0.5976,-0.4948,,0.009
307,-0.0056,0.8161,0.5976,-0.5077,,0.0056
308,-0.0219,0.8033,0.5976,-0.5205,,0.0219
309,-0.01,0.8161,0.5976,-0.4948,,0.01
310,0.0016,0.8161,0.5976,-0.5334,,0.0016
311,0.0065,0.829,0.5976,-0.5205,,0.0065
312,0.0027,0.829,0.6105,-0.5205,,0.0027
313,0.0177,0.8161,0.5976,-0.5077,,0.0177
314,0.0152,0.8033,0.5976,-0.5077,,0.0152
315,-0.0082,0.8033,0.6105,-0.4948,,0.0082
316,-0.0159,0.8161,0.6105,-0.5077,,0.0159
317,-0.0287,0.8161,0.5976,-0.4948,,0.0287
318,-0.0508,0.8033,0.5976,-0.5077,,0.0508
319,-0.0435,0.829,0.5976,-0.5334,,0.0435
320,-0.0576,0.8033,0.5976,-0.4948,,0.0576
321,-0.065,0.8033,0.6105,-0.5077,,0.065
322,-0.0473,0.8161,0.6105,-0.5077,,0.0473
323,-0.0308,0.8161,0.6105,-0.5077,,0.0308
324,-0.0087,0.8033,0.5976,-0.5205,,0.0087
325,-0.0093,0.829,0.5976,-0.5205,,0.0093
326,-0.0431,0.829,0.5976,-0.5205,,0.0431
327,-0.0196,0.8161,0.6105,-0.5205,,0.0196
328,-0.042,0.8161,0.5976,-0.5205,,0.042
329,-0.0147,0.8161,0.6105,-0.5205,,0.0147
330,-0.0196,0.8033,0.6105,-0.4948,,0.0196
331,-0.0171,0.8033,0.5976,-0.5205,,0.0171
332,-0.0292,0.8033,0.5976,-0.5077,,0.0292
333,-0.0434,0.8033,0.6105,-0.5205,,0.0434
334,-0.0489,0.8161,0.5976,-0.5334,,0.0489
335,-0.082,0.8161,0.5976,-0.5205,,0.082
336,-0.0687,0.8161,0.5976,-0.5077,,0.0687
337,-0.0825,0.8033,0.6105,-0.5077,,0.0825
338,-0.0865,0.8033,0.6105,-0.482,,0.0865
339,-0.1147,0.8033,0.6105,-0.5077,,0.1147
340,-0.051,0.8161,0.5976,-0.5205,,0.051
341,-0.0628,0.8033,0.5976,-0.5077,,0.0628
342,-0.0661,0.829,0.5976,-0.5077,,0.0661
343,-0.0387,0.8161,0.5976,-0.5462,,0.0387
344,-0.0166,0.8161,0.5976,-0.5077,,0.0166
345,-0.0296,0.7904,0.5976,-0.5205,,0.0296
346,-0.0358,0.8033,0.5976,-0.5205,,0.0358
347,-0.0182,0.8033,0.5976,-0.5205,,0.0182
348,-0.0138,0.8033,0.6105,-0.4948,,0.0138
349,-0.0019,0.829,0.5848,-0.4948,,0.0019
350,-0.0215,0.8033,0.5848,-0.5077,,0.0215
351,-0.03,0.8033,0.5976,-0.4948,,0.03
352,-0.0355,0.8033,0.6105,-0.5205,,0.0355
353,-0.0265,0.8161,0.5976,-0.5077,,0.0265
354,-0.0525,0.8161,0.6105,-0.5077,,0.0525
355,-0.049,0.8161,0.5976,-0.5077,,0.049
356,-0.0342,0.8161,0.5976,-0.5077,,0.0342
357,-0.0059,0.8161,0.5976,-0.5077,,0.0059
358,-0.0119,0.8161,0.6105,-0.5205,,0.0119
359,-0.0019,0.8033,0.5976,-0.5205,,0.0019
360,0.0261,0.8033,0.5976,-0.5462,,0.0261
361,0.001,0.8033,0.6105,-0.5334,,0.001
362,-0.01,0.8033,0.6105,-0.5462,,0.01
363,0.0032,0.8547,0.5848,-0.5205,,0.0032
364,-0.0065,0.8161,0.5976,-0.5205,,0.0065
365,-0.0373,0.8161,0.5976,-0.5205,,0.0373
366,-0.0371,0.8033,0.5976,-0.5077,,0.0371
367,-0.0605,0.8033,0.5848,-0.5077,,0.0605
368,-0.0825,0.8033,0.6105,-0.5205,,0.0825
369,-0.0855,0.8033,0.6105,-0.5077,,0.0855
370,-0.0836,0.8161,0.6105,-0.5077,,0.0836
371,-0.0899,0.8161,0.6105,-0.5077,,0.0899
372,-0.0825,0.8161,0.5848,-0.5334,,0.0825
373,-0.081,0.7904,0.5976,-0.5205,,0.081
374,-0.0749,0.8161,0.5848,-0.5334,,0.0749
375,-0.0253,0.7904,0.5976,-0.5462,,0.0253
376,0.0012,0.8033,0.6105,-0.4948,,0.0012
377,0.0519,0.7904,0.5976,-0.5334,,0.0519
378,0.0404,0.8033,0.5976,-0.5205,,0.0404
379,0.0037,0.8161,0.5976,-0.5205,,0.0037
380,-0.0126,0.8033,0.5976,-0.5077,,0.0126
381,-0.0263,0.8033,0.5976,-0.5205,,0.0263
382,-0.0071,0.8033,0.5976,-0.5077,,0.0071
383,0.001,0.8033,0.5976,-0.5334,,0.001
384,-0.0188,0.8033,0.5976,-0.482,,0.0188
385,-0.0149,0.8161,0.5976,-0.5205,,0.0149
386,-0.0226,0.8161,0.6105,-0.5205,,0.0226
387,-0.01,0.8033,0.5848,-0.5205,,0.01
388,-0.0059,0.7904,0.5976,-0.4948,,0.0059
389,-0.0264,0.8161,0.5976,-0.5205,,0.0264
390,-0.0379,0.8033,0.5976,-0.5077,,0.0379
391,-0.035,0.8033,0.5976,-0.5077,,0.035
392,-0.0423,0.8033,0.5848,-0.5077,,0.0423
393,-0.0219,0.7904,0.5976,-0.5462,,0.0219
394,-0.0156,0.8161,0.5976,-0.5077,,0.0156
395,-0.053,0.8161,0.6105,-0.5077,,0.053
396,-0.0689,0.8033,0.5976,-0.5205,,0.0689
397,-0.0702,0.8033,0.5976,-0.5077,,0.0702
398,-0.0723,0.8161,0.6105,-0.5205,,0.0723
399,-0.0628,0.7904,0.6105,-0.4948,,0.0628
400,-0.0594,0.8033,0.6234,-0.4948,,0.0594
401,-0.0519,0.8033,0.6105,-0.5077,,0.0519
402,-0.0269,0.8033,0.6105,-0.4948,,0.0269
403,0.0166,0.8418,0.5976,-0.5205,,0.0166
404,-0.0115,0.8161,0.5976,-0.5077,,0.0115
405,-0.0261,0.8033,0.6105,-0.5077,,0.0261
406,-0.0207,0.8033,0.5976,-0.5205,,0.0207
407,-0.043,0.8033,0.6105,-0.5205,,0.043
408,-0.0584,0.8033,0.5976,-0.5334,,0.0584
409,-0.0581,0.8033,0.5976,-0.4948,,0.0581
410,-0.0573,0.8161,0.5976,-0.5205,,0.0573
411,-0.0434,0.8033,0.5976,-0.5205,,0.0434
412,-0.0749,0.8161,0.6105,-0.4948,,0.0749
413,-0.0719,0.8033,0.6105,-0.5077,,0.0719
414,-0.0596,0.8161,0.6105,-0.482,,0.0596
415,-0.0511,0.8033,0.6234,-0.5077,,0.0511
416,-0.0976,0.8161,0.6234,-0.5077,,0.0976
417,-0.1042,0.8033,0.5976,-0.4948,,0.1042
418,-0.0716,0.8547,0.5976,-0.5077,,0.0716
419,-0.0534,0.829,0.5976,-0.5205,,0.0534
420,-0.0364,0.8033,0.5976,-0.5077,,0.0364
421,-0.0226,0.8161,0.6105,-0.5077,,0.0226
422,-0.0336,0.8033,0.6105,-0.5205,,0.0336
423,-0.0125,0.8033,0.6105,-0.4948,,0.0125
424,-0.0235,0.8161,0.6105,-0.5334,,0.0235
425,-0.0067,0.8033,0.6105,-0.5334,,0.0067
426,-0.0034,0.8161,0.6105,-0.5077,,0.0034
427,-0.0015,0.8161,0.5976,-0.5077,,0.0015
428,0.013,0.8161,0.5976,-0.5077,,0.013
429,0.0697,0.8033,0.6105,-0.5205,,0.0697
430,0.1053,0.8161,0.6105,-0.5077,,0.1053
431,0.0755,0.8033,0.6105,-0.5077,,0.0755
432,0.0541,0.8033,0.5976,-0.5077,,0.0541
433,0.017,0.8547,0.6105,-0.4948,,0.017
434,-0.0042,0.8161,0.5976,-0.5205,,0.0042
435,-0.0064,0.8161,0.6105,-0.5205,,0.0064
436,-0.0307,0.8033,0.5976,-0.4948,,0.0307
437,-0.0379,0.8161,0.5976,-0.5205,,0.0379
438,-0.0491,0.8033,0.6105,-0.5077,,0.0491
439,-0.0364,0.8033,0.5976,-0.4948,,0.0364
440,-0.0629,0.8033,0.5976,-0.5205,,0.0629
441,-0.0516,0.8161,0.5976,-0.5205,,0.0516
442,-0.0716,0.8161,0.5976,-0.5205,,0.0716
443,-0.0746,0.8161,0.5976,-0.5205,,0.0746
444,-0.0863,0.8033,0.5848,-0.5077,,0.0863
445,-0.0698,0.8033,0.5976,-0.5077,,0.0698
446,-0.0699,0.8033,0.6105,-0.482,,0.0699
447,-0.076,0.8161,0.5976,-0.4948,,0.076
448,-0.0861,0.7904,0.5976,-0.5077,,0.0861
449,-0.0606,0.829,0.6105,-0.5205,,0.0606
450,-0.0344,0.8161,0.6105,-0.5077,,0.0344
451,0.0003,0.8033,0.5976,-0.5077,,0.0003
452,0.0067,0.8161,0.6105,-0.5077,,0.0067
453,-0.0265,0.8033,0.6105,-0.5334,,0.0265
454,-0.0287,0.8033,0.6234,-0.4948,,0.0287
455,-0.0339,0.8033,0.6105,-0.5077,,0.0339
456,-0.0031,0.8033,0.6105,-0.5077,,0.0031
457,0.0291,0.8161,0.6105,-0.5205,,0.0291
458,0.0434,0.8161,0.6105,-0.5077,,0.0434
459,0.0356,0.8033,0.6234,-0.5334,,0.0356
460,-0.0034,0.8033,0.6105,-0.5205,,0.0034
461,-0.0181,0.8033,0.6105,-0.4948,,0.0181
462,-0.0138,0.8033,0.6105,-0.5077,,0.0138
463,0.0023,0.8418,0.6234,-0.5077,,0.0023
464,-0.0039,0.8033,0.6234,-0.5077,,0.0039
