製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 11:32,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,絶対値
261,0.0951,0.1092,1.0218,0.0835,0.0951
262,0.1517,0.0964,1.0218,0.1092,0.1517
263,0.166,0.135,1.0218,0.0835,0.166
264,0.1395,0.1092,1.0089,0.0835,0.1395
265,0.1123,0.0707,1.0089,0.0707,0.1123
266,0.0742,0.0964,1.0089,0.0964,0.0742
267,0.0669,0.0835,1.0089,0.0835,0.0669
268,0.1131,0.0835,1.0089,0.0835,0.1131
269,0.2701,0.0707,1.0218,0.0835,0.2701
270,0.3609,0.0835,1.0089,0.0835,0.3609
271,0.3548,0.0835,1.0218,0.0835,0.3548
272,0.2774,0.0835,1.0218,0.0964,0.2774
273,0.1518,0.0578,1.0218,0.0835,0.1518
274,0.0755,0.0835,1.0089,0.0835,0.0755
275,-0.0072,0.0707,1.0218,0.0964,0.0072
276,-0.1115,0.0578,1.0218,0.0964,0.1115
277,-0.1795,0.0578,1.0218,0.0835,0.1795
278,-0.2271,0.0707,1.0218,0.0707,0.2271
279,-0.2354,0.1092,1.0218,0.0707,0.2354
280,-0.2385,0.0835,1.0089,0.0835,0.2385
281,-0.2024,0.045,1.0089,0.0835,0.2024
282,-0.1071,0.0578,1.0218,0.0707,0.1071
283,-0.0585,0.045,1.0346,0.0707,0.0585
284,0.0338,0.0578,1.0346,0.0835,0.0338
285,0.0639,0.045,1.0346,0.0835,0.0639
286,0.1015,0.045,1.0346,0.0707,0.1015
287,0.1143,0.0578,1.0346,0.0578,0.1143
288,0.0939,0.0964,1.0346,0.0835,0.0939
289,0.0994,0.1092,1.0218,0.0707,0.0994
290,0.1515,0.0707,1.0218,0.0707,0.1515
291,0.2427,0.045,1.0218,0.0578,0.2427
292,0.2806,0.045,1.0218,0.0578,0.2806
293,0.3059,0.0578,1.0346,0.0578,0.3059
294,0.2983,0.045,1.0218,0.0707,0.2983
295,0.2301,0.0578,1.0218,0.0578,0.2301
296,0.1606,0.045,1.0218,0.0578,0.1606
297,0.0951,0.0707,1.0218,0.0578,0.0951
298,0.0404,0.0578,1.0218,0.0578,0.0404
299,-0.0023,0.0578,1.0089,0.0835,0.0023
300,-0.0379,0.0578,1.0218,0.045,0.0379
301,-0.0982,0.045,1.0218,0.0578,0.0982
302,-0.0572,0.0578,1.0346,0.0707,0.0572
303,-0.0104,0.045,1.0346,0.0835,0.0104
304,-0.0406,0.0835,1.0218,0.0835,0.0406
305,-0.0804,0.0578,1.0089,0.045,0.0804
306,-0.0647,0.0578,1.0218,0.0578,0.0647
307,-0.0404,0.0578,1.0218,0.0578,0.0404
308,-0.0426,0.0321,1.0218,0.045,0.0426
309,-0.0631,0.045,1.0346,0.045,0.0631
310,-0.0177,0.045,1.0346,0.0707,0.0177
311,0.0024,0.045,1.0218,0.045,0.0024
312,0.0163,0.0578,1.0346,0.045,0.0163
313,0.0275,0.0578,1.0218,0.045,0.0275
314,0.0506,0.045,1.0346,0.0578,0.0506
315,0.0706,0.0578,1.0475,0.0707,0.0706
316,0.076,0.045,1.0475,0.0578,0.076
317,0.0593,0.045,1.0346,0.0578,0.0593
318,0.0573,0.0964,1.0475,0.045,0.0573
319,0.0744,0.0707,1.0603,0.0707,0.0744
320,0.0812,0.045,1.0346,0.0835,0.0812
321,0.0795,0.045,1.0475,0.045,0.0795
322,0.0797,0.045,1.0346,0.0578,0.0797
323,0.0741,0.045,1.0346,0.045,0.0741
324,0.0727,0.045,1.0475,0.0835,0.0727
325,0.0852,0.0321,1.0346,0.045,0.0852
326,0.0921,0.0193,1.0346,0.0707,0.0921
327,0.0753,0.0321,1.0346,0.0578,0.0753
328,0.0882,0.0578,1.0346,0.0578,0.0882
329,0.075,0.0578,1.0346,0.0707,0.075
330,0.0614,0.045,1.0346,0.0707,0.0614
331,0.0581,0.045,1.0218,0.0707,0.0581
332,0.0784,0.045,1.0218,0.0707,0.0784
333,0.0688,0.1092,1.0346,0.0707,0.0688
334,0.081,0.045,1.0218,0.0964,0.081
335,0.0755,0.0321,1.0346,0.0835,0.0755
336,0.0886,0.045,1.0346,0.0835,0.0886
337,0.083,0.045,1.0346,0.0707,0.083
338,0.0831,0.0578,1.0218,0.0707,0.0831
339,0.0823,0.045,1.0346,0.0578,0.0823
340,0.0804,0.0321,1.0475,0.0707,0.0804
341,0.0914,0.0321,1.0346,0.0835,0.0914
