製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
221,-0.1415,0.0064,1.0475,0.0321,0.1415
222,-0.0929,0.0064,1.0475,0.0193,0.0929
223,-0.0938,0.0064,1.0346,0.0321,0.0938
224,-0.0752,0.0064,1.0346,0.0193,0.0752
225,-0.035,0.0064,1.0346,0.045,0.035
226,-0.0114,0.0064,1.0475,0.0193,0.0114
227,-0.0028,0.0193,1.0475,0.0321,0.0028
228,0.0111,0.0064,1.0346,0.045,0.0111
229,0.0406,0.0321,1.0346,0.045,0.0406
230,0.0845,0.0064,1.0475,0.0193,0.0845
231,0.1024,0.0193,1.0218,0.0321,0.1024
232,0.1009,0.0193,1.0475,0.0578,0.1009
233,0.105,0.0578,1.0346,0.0064,0.105
234,0.0911,0.0193,1.0346,0.0193,0.0911
235,0.053,0.0193,1.0475,0.0321,0.053
236,0.068,0.0193,1.0603,0.0321,0.068
237,0.084,0.0193,1.0346,0.045,0.084
238,0.0887,0.0193,1.0475,0.045,0.0887
239,0.0858,0.0193,1.0218,0.0578,0.0858
240,0.1005,0.0321,1.0475,0.0193,0.1005
241,0.1413,0.0193,1.0346,0.045,0.1413
242,0.1609,0.0064,1.0218,0.0321,0.1609
243,0.1511,0.0193,1.0475,0.0321,0.1511
244,0.1221,0.0064,1.0346,0.045,0.1221
245,0.1186,0.0064,1.0218,0.045,0.1186
246,0.0841,0.0193,1.0475,0.0193,0.0841
247,0.0475,0.0193,1.0346,0.0193,0.0475
248,0.042,0.0193,1.0218,0.0193,0.042
249,-0.0258,0.0193,1.0218,0.0578,0.0258
250,-0.0188,0.0064,1.0346,0.0321,0.0188
251,0.016,0.0064,1.0346,0.0321,0.016
252,0.0001,0.0064,1.0346,0.045,0.0001
253,0.0522,-0.0064,1.0475,0.0321,0.0522
254,0.1017,0.0193,1.0475,0.0193,0.1017
255,0.1371,0.0064,1.0218,0.0321,0.1371
256,0.1288,0.0064,1.0218,0.0193,0.1288
257,0.114,0.0064,1.0346,0.045,0.114
258,0.1065,-0.0064,1.0346,0.045,0.1065
259,0.1652,-0.0064,1.0346,0.045,0.1652
260,0.1796,-0.0064,1.0346,0.0321,0.1796
261,0.1619,0.0064,1.0346,0.0321,0.1619
262,0.1918,0.0064,1.0218,0.0321,0.1918
263,0.1635,0.0707,1.0346,0.045,0.1635
264,0.1551,0.0193,1.0346,0.0321,0.1551
265,0.1649,0.0064,1.0346,0.0321,0.1649
266,0.1537,-0.0064,1.0346,0.0578,0.1537
267,0.1165,-0.0064,1.0346,0.0193,0.1165
268,0.0283,0.0064,1.0475,0.045,0.0283
269,-0.0144,0.0064,1.0475,0.0578,0.0144
270,-0.016,0.0064,1.0218,0.045,0.016
271,0.0131,0.0064,1.0346,0.0321,0.0131
272,0.0032,0.0064,1.0346,0.0578,0.0032
273,0.0318,0.0064,1.0218,0.0321,0.0318
274,0.0075,-0.0064,1.0346,0.045,0.0075
275,-0.0093,-0.0064,1.0346,0.0578,0.0093
276,-0.0338,-0.0064,1.0346,0.0321,0.0338
277,-0.01,-0.0193,1.0475,0.0321,0.01
278,-0.0313,0.0193,1.0346,0.0193,0.0313
279,-0.0243,0.0064,1.0346,0.0193,0.0243
280,-0.0342,0.0193,1.0218,0.045,0.0342
281,-0.0058,0.0064,1.0346,0.0321,0.0058
282,0.01,0.0064,1.0346,0.0321,0.01
283,0.0218,-0.0064,1.0475,0.0321,0.0218
284,0.0177,-0.0064,1.0475,0.045,0.0177
285,0.0309,-0.0064,1.0346,0.045,0.0309
286,0.0501,-0.0064,1.0346,0.0321,0.0501
287,0.0746,-0.0064,1.0346,0.0193,0.0746
288,0.0599,-0.0064,1.0346,0.045,0.0599
289,0.042,-0.0064,1.0346,0.0193,0.042
290,0.0144,-0.0064,1.0346,0.045,0.0144
291,0.0749,-0.0064,1.0346,0.0321,0.0749
292,0.1208,-0.0064,1.0346,0.0321,0.1208
293,0.1393,0.0064,1.0346,0.0321,0.1393
294,0.1136,-0.0064,1.0475,0.0064,0.1136
295,0.0935,0.0064,1.0475,0.0193,0.0935
296,0.1008,0.0064,1.0346,0.0321,0.1008
297,0.0962,0.0064,1.0475,0.0193,0.0962
298,0.085,0.0064,1.0603,0.0321,0.085
299,0.0519,-0.0064,1.0475,0.045,0.0519
300,0.054,-0.0064,1.0475,0.0064,0.054
301,0.0245,-0.0064,1.0346,0.0193,0.0245
302,0.0647,-0.0064,1.0346,0.0321,0.0647
303,0.1042,0.0064,1.0346,0.0321,0.1042
304,0.0865,0.0064,1.0475,0.0321,0.0865
305,0.0719,-0.0064,1.0475,0.0321,0.0719
306,0.0573,-0.0064,1.0475,0.0193,0.0573
307,0.0452,-0.0064,1.0475,0.0193,0.0452
308,0.0313,-0.0064,1.0346,0.0193,0.0313
309,0.0123,0.0064,1.0475,0.0321,0.0123
310,-0.0112,0.0064,1.0475,0.0321,0.0112
311,0.0338,0.0064,1.0346,0.0321,0.0338
312,0.0748,0.0064,1.0475,0.0193,0.0748
313,0.0661,0.0193,1.0475,0.0321,0.0661
314,0.0614,0.0064,1.0603,0.045,0.0614
315,0.0588,0.0064,1.0475,0.0193,0.0588
316,0.0838,0.0064,1.0475,0.0193,0.0838
317,0.0472,0.0064,1.0475,0.0193,0.0472
318,0.0409,0.0064,1.0346,0.0321,0.0409
319,0.0379,0.0193,1.0346,0.0193,0.0379
320,0.069,0.0064,1.0346,0.045,0.069
321,0.1166,-0.0064,1.0218,-0.0064,0.1166
322,0.1728,0.0064,1.0346,0.0321,0.1728
323,0.1921,0.0064,1.0346,0.0193,0.1921
324,0.1515,0.0193,1.0346,0.0321,0.1515
325,0.0904,0.0064,1.0346,0.0321,0.0904
326,0.0083,0.0064,1.0346,0.0193,0.0083
327,-0.0464,0.0064,1.0346,0.0321,0.0464
328,-0.0763,0.0064,1.0475,0.045,0.0763
329,-0.1242,0.0193,1.0603,0.0193,0.1242
330,-0.0765,0.0193,1.0475,0.045,0.0765
331,0.0281,0.0193,1.0603,0.0578,0.0281
332,0.0874,0.0064,1.0218,0.0321,0.0874
333,0.1066,0.0064,1.0346,0.0193,0.1066
334,0.1614,0.0193,1.0218,0.045,0.1614
335,0.1933,0.0064,1.0346,0.0193,0.1933
336,0.2023,-0.0064,1.0346,0.0193,0.2023
337,0.1762,0.0064,1.0346,0.0321,0.1762
338,0.1436,0.0064,1.0475,0.0578,0.1436
339,0.0933,0.0064,1.0346,0.0321,0.0933
340,0.0746,0.0064,1.0218,0.0321,0.0746
341,0.0546,0.0064,1.0346,0.045,0.0546
342,0.1532,0.0064,1.0218,0.0193,0.1532
343,0.2596,0.0064,1.0346,0.0321,0.2596
344,0.2656,0.0193,1.0475,0.0321,0.2656
345,0.2088,0.0064,1.0475,0.0578,0.2088
346,0.1171,0.0064,1.0346,0.0193,0.1171
347,0.018,-0.0064,1.0346,0.0193,0.018
348,-0.1189,0.0064,1.0218,0.0321,0.1189
349,-0.1967,0.0321,1.0346,-0.0193,0.1967
350,-0.3284,0.0064,1.0346,0.0578,0.3284
351,-0.3962,0.0064,1.0475,0.0321,0.3962
352,-0.3248,-0.0064,1.0218,0.0321,0.3248
353,-0.2521,-0.0064,1.0218,0.045,0.2521
354,-0.1524,0.0064,1.0218,0.0321,0.1524
355,-0.0643,0.0193,1.0346,0.0064,0.0643
356,0.0119,0.0064,1.0346,0.0193,0.0119
357,0.0191,0.0064,1.0218,0.0321,0.0191
358,0.0453,0.0193,1.0346,0.0321,0.0453
359,0.0782,0.0064,1.0218,0.045,0.0782
360,0.0932,0.0064,1.0218,0.045,0.0932
361,0.0735,0.0064,1.0346,0.045,0.0735
362,0.0937,-0.0064,1.0218,0.0193,0.0937
363,0.0765,0.045,1.0218,0.0321,0.0765
364,0.0655,0.0064,1.0346,0.045,0.0655
365,0.065,0.0064,1.0218,0.0193,0.065
366,0.0713,0.0064,1.0346,0.0707,0.0713
367,0.0679,-0.0064,1.0218,0.0321,0.0679
368,0.0576,-0.0064,1.0218,0.0321,0.0576
369,0.0441,-0.0064,1.0346,0.0578,0.0441
370,0.0563,0.0064,1.0089,0.0321,0.0563
371,0.08,0.0064,1.0218,0.0193,0.08
372,0.0705,0.0064,1.0218,0.045,0.0705
373,0.0913,0.0064,1.0218,0.0193,0.0913
374,0.0899,0.0064,1.0089,0.0193,0.0899
375,0.073,0.0064,1.0346,0.0578,0.073
376,0.0984,0.0064,1.0475,0.0578,0.0984
377,0.0959,0.0064,1.0346,0.0321,0.0959
378,0.1054,-0.0064,1.0346,0.0578,0.1054
379,0.1176,0.0064,1.0218,0.0064,0.1176
380,0.1148,0.0064,1.0218,0.0707,0.1148
381,0.1129,-0.0064,1.0346,0.0578,0.1129
382,0.1354,-0.0064,1.0218,0.0578,0.1354
383,0.1257,0.0064,1.0346,0.0578,0.1257
384,0.1467,-0.0064,1.0346,0.045,0.1467
385,0.1618,0.0193,1.0346,0.0321,0.1618
386,0.1563,0.0064,1.0218,0.045,0.1563
387,0.1708,0.0064,1.0218,0.045,0.1708
388,0.1734,0.0064,1.0218,0.0578,0.1734
389,0.1826,0.0064,1.0218,0.045,0.1826
390,0.1855,0.0064,1.0346,0.0193,0.1855
391,0.173,0.0064,1.0346,0.0707,0.173
392,0.1592,-0.0064,1.0346,0.0578,0.1592
393,0.1713,-0.0064,1.0346,0.0578,0.1713
394,0.1573,0.0064,1.0346,0.0578,0.1573
395,0.116,0.0064,1.0475,0.0578,0.116
396,0.0861,0.0064,1.0218,0.0193,0.0861
397,0.0877,0.0064,1.0346,0.0578,0.0877
398,0.1002,0.0064,1.0346,0.045,0.1002
399,0.1093,0.0064,1.0346,0.0321,0.1093
400,0.0916,-0.0064,1.0346,0.0321,0.0916
401,0.0636,0.0064,1.0346,0.0321,0.0636
402,0.0675,0.0064,1.0218,0.0321,0.0675
403,0.09,0.0064,1.0218,0.045,0.09
404,0.0943,0.0193,1.0346,0.0193,0.0943
405,0.0745,0.0064,1.0346,0.0321,0.0745
406,0.0847,0.0064,1.0346,0.0193,0.0847
407,0.1484,0.0193,1.0603,0.045,0.1484
408,0.2114,0.0064,1.0475,0.0193,0.2114
409,0.1587,0.0193,1.0346,0.045,0.1587
410,0.1075,0.0064,1.0218,0.0321,0.1075
411,0.027,0.0193,1.0218,0.0321,0.027
412,-0.0343,0.0193,1.0346,0.045,0.0343
413,-0.062,0.0064,1.0346,0.0193,0.062
414,-0.0552,0.0064,1.0346,0.0321,0.0552
415,-0.0636,0.0064,1.0346,0.0321,0.0636
416,-0.0459,0.0064,1.0346,0.045,0.0459
417,0.0056,0.0193,1.0475,0.045,0.0056
418,0.0151,0.0578,1.0475,0.0321,0.0151
419,0.0448,0.0193,1.0346,0.0321,0.0448
420,0.0679,0.0064,1.0346,0.0321,0.0679
421,0.0635,0.0193,1.0475,0.0578,0.0635
422,0.0737,0.0064,1.0346,0.045,0.0737
423,0.0709,0.0193,1.0346,0.0578,0.0709
424,0.0583,0.0193,1.0475,0.0193,0.0583
425,0.0827,0.0064,1.0218,0.0193,0.0827
426,0.1028,0.0193,1.0475,0.0193,0.1028
427,0.1313,0.0064,1.0346,0.045,0.1313
428,0.1391,0.0064,1.0346,0.0193,0.1391
429,0.1347,0.0064,1.0218,0.0578,0.1347
430,0.1304,0.0064,1.0218,0.0193,0.1304
431,0.0793,0.0193,1.0475,0.0321,0.0793
432,0.1173,0.0064,1.0089,0.045,0.1173
433,0.0727,0.0707,1.0346,0.0321,0.0727
434,0.0292,0.0193,1.0346,0.0064,0.0292
435,0.0233,0.0193,1.0346,0.0064,0.0233
436,-0.0171,0.0193,1.0475,0.0193,0.0171
437,-0.0179,0.0064,1.0346,0.045,0.0179
438,0.0042,0.0064,1.0475,0.0321,0.0042
439,0.0201,0.0193,1.0475,0.0193,0.0201
440,-0.0028,0.0064,1.0346,0.0193,0.0028
441,-0.01,0.0193,1.0346,0.0321,0.01
442,-0.0477,0.0064,1.0346,0.0193,0.0477
443,-0.0759,0.0064,1.0346,0.045,0.0759
444,-0.0247,-0.0064,1.0346,0.045,0.0247
445,0.0261,-0.0064,1.0346,0.045,0.0261
446,0.008,-0.0064,1.0346,0.0321,0.008
447,0.0464,0.0064,1.0218,0.0193,0.0464
448,0.0936,-0.0064,1.0218,0.0193,0.0936
449,0.1292,0.0064,1.0475,0.0064,0.1292
450,0.1364,-0.0064,1.0346,0.0193,0.1364
451,0.095,-0.0064,1.0218,0.0578,0.095
452,0.0372,0.0064,1.0346,0.0578,0.0372
453,-0.0159,-0.0064,1.0346,0.0064,0.0159
454,-0.0229,0.0064,1.0475,0.0321,0.0229
455,-0.0064,-0.0064,1.0475,0.0578,0.0064
456,-0.0221,-0.0064,1.0346,0.045,0.0221
457,-0.0601,-0.0064,1.0475,0.0321,0.0601
458,-0.1053,0.0064,1.0475,0.0321,0.1053
459,-0.0486,-0.0064,1.0346,0.0321,0.0486
460,-0.0191,-0.0064,1.0346,0.045,0.0191
461,0.0431,-0.0064,1.0346,0.0321,0.0431
462,0.1162,0.0064,1.0346,0.0064,0.1162
463,0.1534,0.0193,1.0218,0.0193,0.1534
464,0.1669,0.0064,1.0346,0.0193,0.1669
465,0.1356,0.0064,1.0346,0.045,0.1356
466,0.1286,0.0064,1.0346,0.0193,0.1286
467,0.1124,0.0064,1.0475,0.0321,0.1124
468,0.1211,-0.0064,1.0475,0.045,0.1211
469,0.047,0.0064,1.0475,0.0321,0.047
470,0.0316,0.0064,1.0603,0.0321,0.0316
471,0.0339,-0.0064,1.0346,-0.0064,0.0339
472,0.0431,0.0064,1.0218,0.045,0.0431
473,0.0576,-0.0064,1.0218,0.0321,0.0576
474,0.0823,-0.0064,1.0346,0.0321,0.0823
475,0.0777,0.0064,1.0475,0.0193,0.0777
476,0.0741,-0.0064,1.0346,0.0321,0.0741
477,0.0808,-0.0064,1.0346,0.0321,0.0808
478,0.0878,0.0064,1.0475,0.0321,0.0878
479,0.0861,0.0193,1.0475,0.0321,0.0861
480,0.0891,-0.0064,1.0346,0.0321,0.0891
481,0.0953,0.0064,1.0346,0.0321,0.0953
482,0.0501,0.0064,1.0346,0.0321,0.0501
483,0.0452,0.0064,1.0475,0.0193,0.0452
484,0.0688,0.0064,1.0346,0.0578,0.0688
485,0.0738,0.0064,1.0475,0.0578,0.0738
486,0.079,-0.0064,1.0475,0.045,0.079
487,0.1209,0.0064,1.0346,0.045,0.1209
488,0.1358,0.045,1.0346,0.045,0.1358
489,0.1315,-0.0064,1.0346,0.0321,0.1315
490,0.1293,-0.0064,1.0346,0.0578,0.1293
491,0.1449,-0.0064,1.0346,0.0193,0.1449
492,0.2277,-0.0064,1.0346,0.0321,0.2277
493,0.2861,-0.0064,1.0475,0.0193,0.2861
494,0.2623,0.0064,1.0475,0.045,0.2623
495,0.1904,0.0064,1.0346,0.045,0.1904
496,0.0639,0.0064,1.0346,0.0193,0.0639
497,-0.0144,0.0064,1.0346,0.045,0.0144
498,-0.0413,0.0064,1.0475,0.0578,0.0413
499,-0.0982,0.0064,1.0475,0.045,0.0982
500,-0.1122,0.0064,1.0603,0.0321,0.1122
501,-0.1101,-0.0064,1.0475,0.0321,0.1101
502,-0.0858,0.0064,1.0475,0.045,0.0858
503,-0.07,0.045,1.0346,0.0321,0.07
504,-0.0024,0.0064,1.0346,0.0578,0.0024
505,0.0004,0.0064,1.0475,0.0578,0.0004
506,-0.0138,0.0064,1.0346,0.045,0.0138
507,-0.0752,0.0064,1.0346,0.0321,0.0752
