製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
49,0.157,-0.0321,1.0475,0.0064,0.157
50,0.1671,-0.045,1.0475,-0.0064,0.1671
51,0.1449,-0.0578,1.0346,0.0064,0.1449
52,0.1735,-0.0321,1.0346,0.0064,0.1735
53,0.174,-0.0578,1.0475,-0.0064,0.174
54,0.1651,-0.045,1.0603,0.0064,0.1651
55,0.163,-0.045,1.0603,0.0064,0.163
56,0.1436,-0.0321,1.0603,-0.0064,0.1436
57,0.1129,-0.0321,1.0603,-0.0064,0.1129
58,0.0859,-0.0193,1.0475,-0.0064,0.0859
59,0.0453,-0.0321,1.0346,-0.0064,0.0453
60,0.039,-0.0321,1.0475,0.0064,0.039
61,0.0479,-0.045,1.0475,0.0064,0.0479
62,0.0572,-0.0321,1.0475,0.0321,0.0572
63,0.0523,-0.0578,1.0475,0.0064,0.0523
64,0.0338,-0.0321,1.0346,0.0064,0.0338
65,0.0469,-0.045,1.0346,-0.0064,0.0469
66,0.051,-0.0321,1.0475,0.0064,0.051
67,0.0833,-0.0321,1.0475,0.0064,0.0833
68,0.1145,-0.045,1.0475,0.0064,0.1145
69,0.0992,-0.045,1.0346,0.0064,0.0992
70,0.0814,-0.0321,1.0475,0.0193,0.0814
71,0.145,-0.0193,1.0603,0.0193,0.145
72,0.2126,-0.0321,1.0346,0.0193,0.2126
73,0.1588,-0.0321,1.0346,0.0193,0.1588
74,0.1466,-0.0193,1.0346,-0.0064,0.1466
75,0.1034,-0.0321,1.0346,0.0064,0.1034
76,0.0739,-0.0193,1.0475,0.0064,0.0739
77,0.0363,-0.0321,1.0346,0.0064,0.0363
78,-0.0559,-0.0321,1.0218,-0.0193,0.0559
79,-0.0839,-0.0321,1.0218,0.0064,0.0839
80,-0.0764,-0.0321,1.0346,0.0064,0.0764
81,-0.02,-0.0321,1.0475,-0.0064,0.02
82,0.0029,-0.045,1.0475,0.0064,0.0029
83,0.0171,-0.0321,1.0475,0.0064,0.0171
84,0.036,-0.0193,1.0475,0.0064,0.036
85,0.0566,-0.0193,1.0603,0.0321,0.0566
86,0.0554,-0.0321,1.0346,-0.0064,0.0554
87,0.057,-0.0321,1.0475,0.0193,0.057
88,0.0524,-0.0321,1.0346,0.0064,0.0524
89,0.0515,-0.0321,1.0475,-0.0064,0.0515
90,0.0595,-0.045,1.0218,-0.0064,0.0595
91,0.0478,-0.0193,1.0475,-0.0064,0.0478
92,0.0429,-0.0321,1.0475,0.0321,0.0429
93,0.0416,-0.0064,1.0475,0.0193,0.0416
94,0.0318,-0.0321,1.0475,-0.0064,0.0318
95,0.0342,-0.045,1.0475,-0.0064,0.0342
96,0.0486,-0.0321,1.0475,0.0064,0.0486
97,0.0653,-0.045,1.0346,0.0064,0.0653
98,0.0478,-0.045,1.0346,-0.0064,0.0478
99,0.0793,-0.045,1.0475,0.0193,0.0793
100,0.0644,-0.045,1.0475,-0.0064,0.0644
101,0.073,-0.0193,1.0603,0.0193,0.073
102,0.0713,-0.0321,1.0603,0.0193,0.0713
103,0.1057,0.0193,1.0346,-0.0064,0.1057
104,0.1379,-0.0321,1.0346,0.0064,0.1379
105,0.1329,-0.0321,1.0346,0.0193,0.1329
106,0.1228,-0.0321,1.0475,-0.0064,0.1228
107,0.0783,-0.045,1.0475,0.0064,0.0783
108,0.0584,-0.0321,1.0346,-0.0064,0.0584
109,0.0593,-0.045,1.0475,0.0193,0.0593
110,0.0423,-0.045,1.0346,-0.0064,0.0423
111,0.0214,-0.045,1.0346,-0.0064,0.0214
112,0.0136,-0.0321,1.0475,0.0064,0.0136
113,0.0193,-0.045,1.0475,0.0064,0.0193
114,0.0251,-0.045,1.0346,0.0193,0.0251
115,0.0441,-0.0321,1.0475,0.0193,0.0441
116,0.0376,-0.0578,1.0603,-0.0064,0.0376
117,0.0266,-0.0321,1.0603,0.0193,0.0266
118,0.0113,-0.045,1.0475,-0.0193,0.0113
119,-0.0081,-0.0321,1.0346,-0.0193,0.0081
120,0.0346,-0.045,1.0475,-0.0064,0.0346
121,0.0522,-0.045,1.0346,-0.0064,0.0522
122,0.0654,-0.045,1.0346,-0.0064,0.0654
123,0.07,-0.045,1.0346,0.0064,0.07
124,0.0778,-0.045,1.0475,0.0064,0.0778
125,0.0847,-0.0578,1.0475,0.0064,0.0847
126,0.0954,-0.045,1.0346,0.0193,0.0954
127,0.0764,-0.045,1.0346,-0.0064,0.0764
128,0.0551,-0.0578,1.0346,0.0064,0.0551
129,0.0631,-0.0578,1.0475,0.0064,0.0631
130,0.07,-0.0321,1.0475,0.0193,0.07
131,0.0964,-0.045,1.0475,0.0064,0.0964
132,0.1162,-0.0321,1.0475,0.0064,0.1162
133,0.0942,-0.045,1.0475,0.0064,0.0942
134,0.0604,-0.0321,1.0475,-0.0064,0.0604
135,0.0334,-0.0578,1.0346,0.0193,0.0334
136,0.0229,-0.0321,1.0475,-0.0064,0.0229
137,0.0126,-0.045,1.0475,-0.0064,0.0126
138,-0.0108,-0.045,1.0475,0.0064,0.0108
139,-0.0338,-0.0578,1.0346,-0.0193,0.0338
140,-0.028,-0.0578,1.0603,0.0193,0.028
141,-0.016,-0.0578,1.0346,0.0193,0.016
142,-0.0239,-0.0321,1.0475,0.0064,0.0239
143,-0.0346,-0.045,1.0475,0.0064,0.0346
144,-0.043,-0.045,1.0346,0.0064,0.043
145,-0.0396,-0.0321,1.0475,-0.0064,0.0396
146,-0.0372,-0.045,1.0475,0.0064,0.0372
147,-0.0204,-0.0321,1.0732,0.0064,0.0204
148,0.0273,-0.0064,1.0603,0.0193,0.0273
149,0.0325,-0.045,1.0475,-0.0064,0.0325
150,0.0426,-0.0321,1.0475,-0.0064,0.0426
151,0.0072,-0.045,1.0603,-0.0064,0.0072
152,0.0151,-0.045,1.0475,-0.0064,0.0151
153,0.0193,-0.045,1.0475,0.0064,0.0193
154,0.0215,-0.0321,1.0475,-0.0064,0.0215
155,0.0355,-0.0193,1.0603,-0.0064,0.0355
156,0.0406,-0.045,1.0603,0.0064,0.0406
157,0.0222,-0.045,1.0475,-0.0064,0.0222
158,0.0265,-0.0193,1.0732,0.0064,0.0265
159,0.0462,-0.045,1.0603,-0.0064,0.0462
160,0.0297,-0.0321,1.0475,0.0064,0.0297
161,0.0623,-0.045,1.0475,0.0064,0.0623
162,0.0708,-0.045,1.0603,0.0064,0.0708
163,0.0614,-0.045,1.0603,0.0064,0.0614
164,0.0383,-0.0193,1.0475,-0.0064,0.0383
165,0.0433,-0.045,1.0603,0.0321,0.0433
166,0.0345,-0.0193,1.0603,-0.0064,0.0345
167,0.0645,-0.045,1.0475,0.0193,0.0645
168,0.0831,-0.045,1.0603,-0.0064,0.0831
169,0.0847,-0.0321,1.0603,-0.0064,0.0847
170,0.0705,-0.0321,1.0603,-0.0193,0.0705
171,0.0818,-0.045,1.0603,0.0064,0.0818
172,0.0634,-0.045,1.0603,0.0064,0.0634
173,0.0609,-0.045,1.0603,-0.0321,0.0609
174,0.0598,-0.0321,1.0475,0.0064,0.0598
175,0.0713,-0.0321,1.0603,-0.0064,0.0713
176,0.0281,-0.0321,1.0475,0.0064,0.0281
177,0.0336,-0.0321,1.0603,0.0193,0.0336
178,0.0157,-0.045,1.0603,-0.0064,0.0157
179,0.0122,-0.0321,1.0603,-0.0064,0.0122
180,0.0459,-0.0321,1.0475,-0.0193,0.0459
181,0.0492,-0.0321,1.0475,-0.0193,0.0492
182,0.0426,-0.0193,1.0603,-0.0064,0.0426
183,0.0478,-0.0321,1.0475,0.0064,0.0478
184,0.0825,-0.0321,1.0475,0.0064,0.0825
185,0.1291,-0.0321,1.0475,-0.0064,0.1291
186,0.1237,-0.0321,1.0603,-0.0193,0.1237
187,0.1236,-0.045,1.0475,-0.0193,0.1236
188,0.0925,-0.045,1.0475,0.0064,0.0925
189,0.0927,-0.0321,1.0346,-0.0193,0.0927
190,0.0818,-0.0321,1.0603,-0.0193,0.0818
191,0.0807,-0.045,1.0475,0.0064,0.0807
192,0.0617,-0.045,1.0603,0.0064,0.0617
193,0.0738,-0.0321,1.0475,-0.0064,0.0738
194,0.102,-0.0321,1.0732,-0.0064,0.102
195,0.1244,-0.0321,1.0603,0.0064,0.1244
196,0.1302,-0.0321,1.0475,-0.0064,0.1302
197,0.1469,-0.0321,1.0475,0.0064,0.1469
198,0.1551,-0.0321,1.0475,0.0064,0.1551
199,0.1517,-0.0321,1.0475,-0.0064,0.1517
200,0.1429,-0.0193,1.0603,0.0064,0.1429
201,0.1315,-0.045,1.0475,-0.0064,0.1315
202,0.0977,-0.0578,1.0475,-0.0193,0.0977
203,0.0688,-0.045,1.0346,0.0064,0.0688
204,0.0552,-0.0193,1.0346,-0.0064,0.0552
205,0.0544,-0.0321,1.0346,-0.0064,0.0544
206,0.0779,-0.0321,1.0475,-0.0064,0.0779
207,0.0751,-0.0321,1.0475,-0.0064,0.0751
208,0.0744,-0.0321,1.0475,0.0064,0.0744
209,0.0812,-0.0321,1.0475,0.0064,0.0812
210,0.0794,-0.0321,1.0475,0.0064,0.0794
211,0.0647,-0.0321,1.0346,-0.0193,0.0647
212,0.0704,-0.0321,1.0346,-0.0193,0.0704
213,0.0713,-0.0321,1.0346,-0.0064,0.0713
214,0.0656,-0.0321,1.0346,-0.0064,0.0656
215,0.0386,-0.0321,1.0346,0.0321,0.0386
216,0.0317,-0.0321,1.0346,0.0064,0.0317
217,0.0382,-0.0321,1.0475,-0.0064,0.0382
218,0.0433,-0.045,1.0346,-0.0064,0.0433
219,0.0218,-0.0321,1.0218,0.0193,0.0218
220,0.0394,-0.0321,1.0346,0.0064,0.0394
221,0.036,-0.0321,1.0475,0.0064,0.036
222,0.0614,-0.0321,1.0346,0.0064,0.0614
223,0.0746,-0.045,1.0475,0.0193,0.0746
224,0.0913,-0.0321,1.0475,0.0193,0.0913
225,0.0957,-0.0321,1.0475,0.0193,0.0957
226,0.0834,-0.0321,1.0475,0.0064,0.0834
227,0.062,-0.0321,1.0346,0.0193,0.062
228,0.0278,-0.0321,1.0346,-0.0064,0.0278
229,-0.0109,-0.0193,1.0346,-0.0064,0.0109
230,0.0164,-0.0321,1.0346,0.0064,0.0164
231,-0.0158,-0.0321,1.0346,0.0321,0.0158
232,-0.0738,-0.045,1.0346,-0.0193,0.0738
233,-0.0256,-0.045,1.0346,0.0064,0.0256
234,0.0631,-0.0321,1.0218,-0.0064,0.0631
235,0.079,-0.0321,1.0346,0.0193,0.079
236,0.0948,-0.045,1.0346,-0.0193,0.0948
237,0.0596,-0.0321,1.0475,0.0064,0.0596
238,0.0606,-0.045,1.0346,0.0064,0.0606
239,0.0666,-0.0321,1.0475,-0.0064,0.0666
240,0.0921,-0.045,1.0346,0.0064,0.0921
241,0.0584,-0.0578,1.0346,0.0064,0.0584
242,0.0462,-0.045,1.0475,0.0064,0.0462
243,0.0301,-0.045,1.0218,0.0064,0.0301
244,0.0593,-0.0321,1.0475,-0.0064,0.0593
245,0.0453,-0.045,1.0346,0.0193,0.0453
246,0.0698,-0.0321,1.0218,0.0193,0.0698
247,0.0795,-0.045,1.0218,-0.0064,0.0795
248,0.0766,-0.0064,1.0346,0.0064,0.0766
249,0.0819,-0.0321,1.0346,0.0193,0.0819
250,0.0713,-0.045,1.0346,-0.0064,0.0713
251,0.0761,-0.045,1.0346,0.0064,0.0761
252,0.1046,-0.0321,1.0346,-0.0193,0.1046
253,0.1004,-0.0321,1.0346,0.0193,0.1004
254,0.0412,-0.045,1.0475,0.0064,0.0412
255,0.0243,-0.045,1.0475,0.0193,0.0243
256,0.0357,-0.0321,1.0475,0.0193,0.0357
257,0.047,-0.0321,1.0346,0.0193,0.047
258,0.043,-0.0321,1.0346,0.0064,0.043
259,0.0508,-0.045,1.0346,0.0064,0.0508
260,0.0485,-0.045,1.0346,0.0321,0.0485
261,0.0536,-0.045,1.0475,0.0064,0.0536
262,0.0639,-0.045,1.0346,0.0064,0.0639
263,0.0705,-0.0064,1.0346,-0.0193,0.0705
264,0.0467,-0.045,1.0346,0.0193,0.0467
265,0.0394,-0.045,1.0475,0.0193,0.0394
266,0.0299,-0.0578,1.0346,0.0064,0.0299
267,0.007,-0.045,1.0475,0.0193,0.007
268,0.016,-0.0578,1.0346,0.0064,0.016
269,0.0253,-0.045,1.0346,-0.0064,0.0253
270,0.0378,-0.0578,1.0475,0.0064,0.0378
271,0.05,-0.045,1.0475,0.0193,0.05
272,0.0442,-0.0578,1.0475,0.0064,0.0442
273,0.0574,-0.045,1.0603,0.0193,0.0574
274,0.0697,-0.045,1.0603,-0.0064,0.0697
275,0.0694,-0.045,1.0475,0.0064,0.0694
276,0.0605,-0.045,1.0475,0.0193,0.0605
277,0.0631,-0.0578,1.0475,0.0064,0.0631
278,0.0878,-0.045,1.0475,0.0064,0.0878
279,0.1022,-0.045,1.0475,-0.0064,0.1022
280,0.1348,-0.0321,1.0346,0.0064,0.1348
281,0.1072,-0.0578,1.0475,-0.0064,0.1072
282,0.0875,-0.045,1.0475,-0.0193,0.0875
283,0.0986,-0.0321,1.0603,0.0064,0.0986
284,0.1049,-0.0321,1.0603,0.0064,0.1049
285,0.0534,-0.0578,1.0603,0.0193,0.0534
286,0.0318,-0.045,1.0732,0.0321,0.0318
287,0.0259,-0.045,1.0603,0.0193,0.0259
288,0.0002,0.0064,1.0475,0.0193,0.0002
289,-0.0012,-0.0321,1.0475,-0.0064,0.0012
290,-0.0164,-0.045,1.0346,-0.0064,0.0164
291,-0.0325,-0.0321,1.0475,-0.0064,0.0325
292,-0.0497,-0.0321,1.0603,-0.0064,0.0497
293,-0.0125,-0.0321,1.0603,-0.0193,0.0125
294,-0.0035,-0.0321,1.0475,-0.0064,0.0035
295,0.0323,-0.0193,1.0475,0.0064,0.0323
296,0.0925,-0.045,1.0346,0.0064,0.0925
297,0.0936,-0.0321,1.0475,0.0064,0.0936
298,0.0817,-0.0321,1.0475,-0.0064,0.0817
299,0.0734,-0.0321,1.0603,-0.0064,0.0734
300,0.0513,-0.0321,1.0346,-0.0064,0.0513
301,0.0445,-0.0321,1.0475,-0.0064,0.0445
302,0.031,-0.0321,1.0475,0.0064,0.031
303,0.0215,0.0193,1.0475,-0.0064,0.0215
304,0.017,-0.0321,1.0475,-0.0193,0.017
305,-0.0048,-0.0321,1.0346,-0.0193,0.0048
306,0.0056,-0.0321,1.0603,-0.0193,0.0056
307,-0.0015,-0.0321,1.0346,-0.0193,0.0015
308,-0.0169,-0.0193,1.0475,0.0064,0.0169
309,-0.0209,-0.045,1.0475,0.0064,0.0209
310,-0.0426,-0.0578,1.0475,-0.0064,0.0426
311,-0.0352,-0.045,1.0475,0.0064,0.0352
312,-0.0094,-0.045,1.0475,0.0064,0.0094
313,-0.0496,-0.045,1.0475,-0.0193,0.0496
314,-0.065,-0.0321,1.0346,-0.0064,0.065
315,-0.0231,-0.045,1.0346,0.0064,0.0231
316,0.0213,-0.045,1.0475,0.0064,0.0213
317,0.0332,-0.0321,1.0475,0.0193,0.0332
318,0.0402,-0.0578,1.0603,-0.0064,0.0402
319,0.0346,-0.0321,1.0475,-0.0193,0.0346
320,0.0298,-0.045,1.0346,-0.0064,0.0298
321,0.0416,-0.045,1.0346,0.0064,0.0416
322,0.0347,-0.045,1.0346,-0.0193,0.0347
323,0.0445,-0.0321,1.0475,-0.0064,0.0445
324,0.0577,-0.045,1.0475,0.0064,0.0577
325,0.059,-0.0578,1.0346,-0.0064,0.059
326,0.0713,-0.045,1.0475,-0.0064,0.0713
327,0.0918,-0.0578,1.0475,-0.0064,0.0918
328,0.0969,-0.045,1.0346,-0.0193,0.0969
329,0.1221,-0.0578,1.0346,-0.0193,0.1221
330,0.1313,-0.0321,1.0346,-0.0064,0.1313
331,0.1186,-0.045,1.0475,0.0064,0.1186
332,0.1132,-0.0321,1.0603,0.0064,0.1132
333,0.077,-0.045,1.0603,0.0193,0.077
334,0.0842,-0.045,1.0475,-0.0193,0.0842
335,0.0808,-0.045,1.0475,0.0064,0.0808
336,0.1211,-0.045,1.0346,0.0064,0.1211
337,0.1766,-0.0578,1.0475,-0.0064,0.1766
338,0.1753,-0.0578,1.0218,0.0064,0.1753
339,0.1083,-0.045,1.0475,0.0321,0.1083
340,0.0478,-0.045,1.0346,-0.0064,0.0478
341,-0.0042,-0.045,1.0475,-0.0064,0.0042
342,-0.048,-0.0578,1.0475,0.0193,0.048
343,-0.0595,-0.0578,1.0346,-0.0064,0.0595
344,-0.0098,-0.045,1.0346,-0.0193,0.0098
345,0.0333,-0.0578,1.0346,-0.0064,0.0333
346,0.0752,-0.045,1.0475,0.0064,0.0752
347,0.0753,-0.045,1.0475,0.0064,0.0753
348,0.0801,0.0193,1.0346,0.0064,0.0801
349,0.065,-0.0321,1.0475,-0.0064,0.065
350,0.05,-0.045,1.0475,0.0064,0.05
351,0.0259,-0.045,1.0475,0.0064,0.0259
352,0.0122,-0.045,1.0346,0.0193,0.0122
353,0.0267,-0.045,1.0346,-0.0064,0.0267
354,0.0163,-0.045,1.0346,0.0064,0.0163
355,-0.0102,-0.045,1.0475,0.0064,0.0102
356,-0.0151,-0.0578,1.0346,-0.0064,0.0151
357,-0.0461,-0.0578,1.0475,0.0193,0.0461
358,-0.0429,-0.0578,1.0346,0.0064,0.0429
359,-0.0625,-0.045,1.0346,-0.0064,0.0625
360,-0.0567,-0.045,1.0346,-0.0064,0.0567
361,-0.0144,-0.045,1.0475,-0.0064,0.0144
362,-0.0058,-0.045,1.0346,0.0064,0.0058
363,0.0393,-0.045,1.0475,0.0064,0.0393
364,0.079,-0.0321,1.0346,-0.0064,0.079
365,0.0797,-0.045,1.0346,0.0064,0.0797
366,0.0832,-0.0578,1.0475,-0.045,0.0832
367,0.1001,-0.045,1.0346,-0.0193,0.1001
368,0.0927,-0.0321,1.0475,-0.0064,0.0927
369,0.1213,-0.0321,1.0475,-0.0193,0.1213
370,0.1178,-0.0578,1.0475,0.0321,0.1178
371,0.0958,-0.0578,1.0475,-0.0064,0.0958
372,0.0815,-0.045,1.0346,0.0193,0.0815
373,0.0715,-0.0578,1.0475,-0.0321,0.0715
374,0.0496,-0.045,1.0346,-0.045,0.0496
375,0.0841,-0.045,1.0475,-0.0193,0.0841
376,0.085,-0.045,1.0475,-0.0321,0.085
377,0.0757,-0.045,1.0475,-0.0064,0.0757
378,0.0844,-0.0321,1.0475,0.0064,0.0844
379,0.0875,-0.045,1.0475,-0.0193,0.0875
380,0.0877,-0.045,1.0603,-0.0064,0.0877
381,0.0858,-0.045,1.0603,-0.0193,0.0858
382,0.1015,-0.045,1.0346,-0.0064,0.1015
383,0.0654,-0.0578,1.0346,-0.0193,0.0654
384,0.0445,-0.045,1.0475,0.0064,0.0445
385,0.0052,-0.045,1.0475,-0.0064,0.0052
386,-0.0251,-0.0707,1.0603,-0.0064,0.0251
387,-0.043,-0.045,1.0475,-0.0064,0.043
388,-0.0289,-0.0707,1.0475,0.0064,0.0289
389,-0.0067,-0.0578,1.0346,0.0193,0.0067
390,0.0116,-0.045,1.0475,0.0064,0.0116
391,0.028,-0.045,1.0475,-0.0064,0.028
392,-0.0045,-0.045,1.0475,0.0064,0.0045
393,0.0124,-0.0578,1.0346,-0.0064,0.0124
394,0.0193,-0.045,1.0603,0.0064,0.0193
395,-0.0058,-0.045,1.0475,-0.0064,0.0058
396,-0.0174,-0.045,1.0475,0.0064,0.0174
397,0.0001,-0.045,1.0475,-0.0193,0.0001
398,0.0404,-0.0578,1.0475,-0.0064,0.0404
399,0.0598,-0.0578,1.0475,-0.0064,0.0598
400,0.0739,-0.045,1.0475,-0.0064,0.0739
401,0.1098,-0.045,1.0475,-0.0193,0.1098
402,0.1664,-0.0578,1.0603,-0.0064,0.1664
403,0.2665,-0.0064,1.0475,-0.0064,0.2665
404,0.3203,-0.045,1.0475,-0.0064,0.3203
405,0.3158,-0.0578,1.0475,-0.0064,0.3158
406,0.2408,-0.045,1.0732,-0.0064,0.2408
407,0.1852,-0.0578,1.0346,-0.0064,0.1852
408,0.1276,-0.0578,1.0475,-0.0064,0.1276
409,0.0219,-0.0578,1.0603,0.0064,0.0219
410,-0.0559,-0.0578,1.0603,0.0193,0.0559
411,-0.0781,-0.045,1.0603,-0.0064,0.0781
412,-0.0528,-0.0578,1.0603,0.0064,0.0528
413,0.0043,-0.045,1.0603,0.0064,0.0043
414,0.01,-0.0578,1.0475,-0.0064,0.01
415,0.0352,-0.045,1.0475,0.0064,0.0352
416,0.0589,-0.0578,1.0603,0.0064,0.0589
417,0.064,-0.0578,1.0603,0.0064,0.064
418,0.0676,-0.0707,1.0346,-0.0193,0.0676
419,0.0697,-0.045,1.0475,-0.0064,0.0697
420,0.0847,-0.0578,1.0475,0.0064,0.0847
421,0.1017,-0.045,1.0475,0.0064,0.1017
422,0.1259,-0.0578,1.0475,0.0064,0.1259
423,0.1376,-0.0578,1.0475,0.0064,0.1376
424,0.1411,-0.045,1.0475,0.0193,0.1411
425,0.1387,-0.045,1.0732,0.0064,0.1387
426,0.1162,-0.045,1.0603,0.0064,0.1162
427,0.083,-0.0321,1.0603,0.0193,0.083
428,0.0639,-0.045,1.0603,-0.0064,0.0639
429,0.035,-0.045,1.0603,-0.0064,0.035
430,0.0636,-0.0321,1.0475,-0.0064,0.0636
431,0.0744,-0.0321,1.0475,-0.0064,0.0744
432,0.0881,-0.0321,1.0603,0.0064,0.0881
433,0.0636,-0.045,1.0475,-0.0193,0.0636
434,0.0236,-0.0321,1.0346,0.0193,0.0236
435,0.0109,-0.045,1.0475,-0.0193,0.0109
436,0.0133,-0.0321,1.0346,-0.0064,0.0133
437,0.0215,-0.045,1.0475,-0.0193,0.0215
438,0.0039,-0.0321,1.0475,-0.0193,0.0039
439,0.0001,-0.045,1.0346,-0.0064,0.0001
440,0.0759,-0.045,1.0603,0.0193,0.0759
441,0.0801,-0.045,1.0475,0.0064,0.0801
442,0.077,-0.045,1.0603,-0.0193,0.077
443,0.0511,-0.0321,1.0603,0.0064,0.0511
444,0.0229,-0.045,1.0346,-0.0193,0.0229
445,0.0192,-0.0321,1.0346,0.0064,0.0192
446,-0.0097,-0.045,1.0346,-0.0193,0.0097
447,-0.0215,-0.0321,1.0475,0.0193,0.0215
448,-0.0283,0.0193,1.0475,-0.0064,0.0283
449,-0.0402,-0.0193,1.0346,0.0064,0.0402
450,-0.0554,-0.0321,1.0475,0.0064,0.0554
451,-0.04,-0.0321,1.0346,-0.0064,0.04
452,-0.012,-0.045,1.0475,-0.0064,0.012
453,-0.024,-0.0321,1.0475,-0.0193,0.024
454,-0.0137,-0.045,1.0475,0.0064,0.0137
455,0.0114,-0.045,1.0475,-0.0064,0.0114
456,0.0107,-0.045,1.0603,0.0064,0.0107
457,0.0233,-0.0321,1.0475,-0.0064,0.0233
458,0.1168,-0.0321,1.0603,-0.0064,0.1168
459,0.131,-0.045,1.0475,-0.0064,0.131
460,0.1228,-0.045,1.0346,-0.0064,0.1228
461,0.1076,-0.045,1.0475,-0.0321,0.1076
462,0.08,-0.0321,1.0346,0.0064,0.08
463,0.054,-0.045,1.0475,-0.0064,0.054
464,0.0261,-0.0193,1.0475,0.0064,0.0261
465,0.0276,-0.0321,1.0475,-0.0193,0.0276
466,0.0435,-0.045,1.0475,-0.0064,0.0435
467,0.0401,-0.045,1.0475,-0.0064,0.0401
468,0.0453,-0.045,1.0475,0.0064,0.0453
469,0.0716,-0.0321,1.0475,-0.0064,0.0716
470,0.1101,-0.0321,1.0475,-0.0193,0.1101
471,0.1045,-0.0321,1.0475,0.0064,0.1045
472,0.103,-0.0321,1.0603,0.0064,0.103
473,0.0929,-0.0321,1.0603,0.0193,0.0929
474,0.0737,-0.0193,1.0346,-0.0193,0.0737
475,0.0306,-0.045,1.0475,-0.0193,0.0306
476,0.033,-0.0321,1.0475,-0.0064,0.033
477,0.0409,-0.0321,1.0475,-0.0064,0.0409
478,0.0294,-0.0193,1.0475,-0.0064,0.0294
479,0.0023,-0.0321,1.0475,0.0064,0.0023
480,-0.0076,-0.045,1.0475,0.0064,0.0076
481,-0.0032,-0.045,1.0475,-0.0064,0.0032
482,0.0482,-0.0578,1.0346,-0.0193,0.0482
483,0.0699,-0.0321,1.0346,0.0064,0.0699
484,0.0976,-0.0321,1.0475,-0.0064,0.0976
485,0.106,-0.0321,1.0475,0.0064,0.106
486,0.1294,-0.045,1.0346,-0.0064,0.1294
487,0.1404,-0.045,1.0603,-0.0064,0.1404
488,0.1354,0.0193,1.0603,0.0193,0.1354
489,0.1434,-0.045,1.0475,-0.0064,0.1434
490,0.1266,-0.0321,1.0475,-0.0064,0.1266
491,0.1284,-0.0321,1.0475,0.0064,0.1284
