製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 11:47 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       207,   0.0316,  -0.7005,   0.5719,  -0.1992
       208,   0.0351,  -0.7005,   0.5719,  -0.1735
       209,   0.0179,  -0.7005,   0.5719,  -0.1735
       210,   0.0270,  -0.6876,   0.5719,  -0.1735
       211,   0.0312,  -0.6876,   0.5719,  -0.1864
       212,   0.0338,  -0.6876,   0.5591,  -0.1864
       213,   0.0335,  -0.7005,   0.5591,  -0.1864
       214,   0.0188,  -0.7005,   0.5591,  -0.1864
       215,   0.0214,  -0.7005,   0.5719,  -0.1735
       216,   0.0116,  -0.6876,   0.5719,  -0.2121
       217,   0.0072,  -0.7133,   0.5719,  -0.1864
       218,   0.0049,  -0.7005,   0.5462,  -0.1864
       219,  -0.0130,  -0.6748,   0.5591,  -0.1992
       220,   0.0166,  -0.7005,   0.5591,  -0.1992
       221,   0.0218,  -0.7005,   0.5591,  -0.1864
       222,   0.0453,  -0.7005,   0.5719,  -0.1864
       223,   0.0276,  -0.7005,   0.5591,  -0.1864
       224,   0.0234,  -0.7005,   0.5719,  -0.1735
       225,   0.0323,  -0.7005,   0.5719,  -0.1864
       226,   0.0478,  -0.7005,   0.5719,  -0.1992
       227,   0.0257,  -0.7005,   0.5591,  -0.2121
       228,   0.0119,  -0.6876,   0.5719,  -0.1992
       229,   0.0341,  -0.7005,   0.5719,  -0.1992
       230,   0.0382,  -0.7005,   0.5719,  -0.1864
       231,   0.0312,  -0.7005,   0.5848,  -0.2121
       232,   0.0371,  -0.7005,   0.5719,  -0.2249
       233,   0.0294,  -0.7133,   0.5591,  -0.1992
       234,   0.0449,  -0.6876,   0.5719,  -0.1992
       235,   0.0273,  -0.7005,   0.5462,  -0.2121
       236,   0.0283,  -0.6876,   0.5719,  -0.1864
       237,   0.0404,  -0.6876,   0.5719,  -0.1992
       238,   0.0371,  -0.7005,   0.5591,  -0.1607
       239,   0.0278,  -0.6876,   0.5719,  -0.1864
       240,   0.0371,  -0.7005,   0.5719,  -0.1864
       241,   0.0240,  -0.6876,   0.5719,  -0.1992
       242,   0.0297,  -0.6876,   0.5591,  -0.1992
       243,   0.0242,  -0.6748,   0.5591,  -0.1992
       244,   0.0338,  -0.6876,   0.5591,  -0.1864
       245,   0.0231,  -0.6876,   0.5591,  -0.1864
       246,   0.0024,  -0.6876,   0.5719,  -0.1864
       247,   0.0276,  -0.7133,   0.5591,  -0.1607
       248,   0.0365,  -0.7005,   0.5591,  -0.1864
       249,   0.0258,  -0.6748,   0.5719,  -0.1992
       250,   0.0226,  -0.6748,   0.5591,  -0.1864
       251,   0.0347,  -0.6876,   0.5719,  -0.1992
       252,   0.0087,  -0.6748,   0.5591,  -0.2249
       253,   0.0021,  -0.6748,   0.5719,  -0.1992
       254,   0.0123,  -0.6876,   0.5719,  -0.1735
       255,   0.0163,  -0.6876,   0.5719,  -0.1607
       256,   0.0049,  -0.6876,   0.5719,  -0.1607
       257,   0.0245,  -0.6876,   0.5719,  -0.1864
       258,   0.0215,  -0.6876,   0.5591,  -0.1607
       259,   0.0354,  -0.6748,   0.5719,  -0.1735
       260,   0.0177,  -0.6748,   0.5719,  -0.1992
       261,   0.0182,  -0.6876,   0.5719,  -0.1992
       262,   0.0290,  -0.6748,   0.5719,  -0.1864
       263,   0.0273,  -0.6748,   0.5462,  -0.1864
       264,   0.0341,  -0.6876,   0.5591,  -0.1864
       265,   0.0220,  -0.6748,   0.5591,  -0.1992
       266,   0.0314,  -0.6748,   0.5462,  -0.1735
       267,   0.0196,  -0.6748,   0.5591,  -0.1864
       268,   0.0220,  -0.6876,   0.5719,  -0.1992
       269,   0.0111,  -0.6876,   0.5719,  -0.1864
       270,   0.0073,  -0.6876,   0.5719,  -0.1735
       271,   0.0316,  -0.6876,   0.5719,  -0.2121
       272,   0.0459,  -0.6748,   0.5719,  -0.1735
       273,   0.0459,  -0.6876,   0.5719,  -0.1864
       274,   0.0412,  -0.6748,   0.5719,  -0.1864
       275,   0.0349,  -0.6748,   0.5719,  -0.1735
       276,   0.0451,  -0.6876,   0.5719,  -0.1992
       277,   0.0188,  -0.6876,   0.5848,  -0.1864
       278,   0.0155,  -0.7005,   0.5719,  -0.1735
       279,   0.0294,  -0.6876,   0.5719,  -0.1992
       280,   0.0283,  -0.6876,   0.5591,  -0.1992
       281,   0.0335,  -0.6748,   0.5848,  -0.2121
       282,   0.0244,  -0.6876,   0.5848,  -0.1864
       283,   0.0103,  -0.6876,   0.5719,  -0.1735
       284,   0.0191,  -0.6876,   0.5848,  -0.2121
       285,   0.0195,  -0.6748,   0.5848,  -0.1992
       286,   0.0190,  -0.6876,   0.5719,  -0.1864
       287,   0.0083,  -0.6876,   0.5719,  -0.1607
       288,   0.0120,  -0.7005,   0.5848,  -0.1864
       289,   0.0206,  -0.6876,   0.5591,  -0.1864
       290,   0.0278,  -0.6876,   0.5719,  -0.1864
       291,   0.0133,  -0.6748,   0.5719,  -0.1735
       292,   0.0127,  -0.6876,   0.5719,  -0.1864
       293,   0.0125,  -0.6876,   0.5848,  -0.1735
       294,   0.0158,  -0.7005,   0.5719,  -0.1864
       295,   0.0109,  -0.7133,   0.5719,  -0.1864
       296,   0.0340,  -0.6876,   0.5848,  -0.1992
       297,   0.0193,  -0.6748,   0.5719,  -0.1864
       298,   0.0254,  -0.6876,   0.5719,  -0.1992
       299,   0.0201,  -0.7005,   0.5848,  -0.1607
       300,   0.0134,  -0.6876,   0.5719,  -0.1864
       301,   0.0230,  -0.6876,   0.5848,  -0.1735
       302,   0.0279,  -0.6876,   0.5848,  -0.1992
       303,   0.0350,  -0.6491,   0.5848,  -0.1735
       304,   0.0412,  -0.6876,   0.5719,  -0.1864
       305,   0.0320,  -0.6876,   0.5719,  -0.1992
       306,   0.0344,  -0.6876,   0.5591,  -0.1992
       307,   0.0408,  -0.6876,   0.5719,  -0.1992
       308,   0.0156,  -0.7005,   0.5719,  -0.1735
       309,   0.0160,  -0.7005,   0.5719,  -0.1735
       310,   0.0419,  -0.6876,   0.5848,  -0.1864
       311,   0.0145,  -0.6876,   0.5848,  -0.1992
       312,   0.0248,  -0.6876,   0.5719,  -0.1864
       313,   0.0346,  -0.6876,   0.5719,  -0.1992
       314,   0.0259,  -0.6876,   0.5719,  -0.1992
       315,   0.0144,  -0.7005,   0.5719,  -0.1864
       316,   0.0175,  -0.7005,   0.5848,  -0.1864
       317,   0.0190,  -0.7005,   0.5719,  -0.1735
       318,   0.0325,  -0.6491,   0.5719,  -0.1864
       319,   0.0358,  -0.6876,   0.5591,  -0.1735
       320,   0.0232,  -0.7005,   0.5591,  -0.1992
       321,   0.0292,  -0.7005,   0.5462,  -0.1735
       322,   0.0555,  -0.7005,   0.5719,  -0.1735
       323,   0.0308,  -0.7133,   0.5719,  -0.1992
       324,   0.0415,  -0.7005,   0.5719,  -0.1864
       325,   0.0349,  -0.6876,   0.5719,  -0.1864
       326,   0.0338,  -0.7005,   0.5591,  -0.1992
       327,   0.0144,  -0.7005,   0.5591,  -0.1735
       328,   0.0163,  -0.7005,   0.5591,  -0.2121
       329,   0.0218,  -0.7005,   0.5719,  -0.1864
       330,   0.0303,  -0.6876,   0.5719,  -0.1992
       331,   0.0258,  -0.7005,   0.5719,  -0.1735
       332,   0.0208,  -0.7005,   0.5719,  -0.1735
       333,   0.0329,  -0.7005,   0.5848,  -0.1992
       334,   0.0173,  -0.6876,   0.5848,  -0.1735
       335,   0.0182,  -0.6876,   0.5591,  -0.1992
       336,   0.0316,  -0.7005,   0.5591,  -0.1864
       337,   0.0235,  -0.7005,   0.5591,  -0.1864
       338,   0.0228,  -0.6876,   0.5462,  -0.1992
       339,   0.0257,  -0.7005,   0.5591,  -0.1864
       340,   0.0155,  -0.7005,   0.5719,  -0.1607
       341,   0.0320,  -0.7005,   0.5719,  -0.1992
       342,   0.0200,  -0.6876,   0.5591,  -0.1735
       343,   0.0207,  -0.6876,   0.5719,  -0.1992
       344,  -0.0049,  -0.6876,   0.5591,  -0.1864
       345,   0.0093,  -0.7005,   0.5591,  -0.1864
       346,   0.0195,  -0.7005,   0.5591,  -0.1735
       347,   0.0208,  -0.6876,   0.5719,  -0.1607
       348,   0.0215,  -0.6876,   0.5719,  -0.1864
       349,   0.0256,  -0.6876,   0.5719,  -0.1735
       350,   0.0368,  -0.6876,   0.5719,  -0.1735
       351,   0.0274,  -0.6876,   0.5591,  -0.1735
       352,   0.0264,  -0.6876,   0.5719,  -0.1864
       353,   0.0434,  -0.7005,   0.5719,  -0.1992
       354,   0.0303,  -0.7005,   0.5719,  -0.1992
       355,   0.0342,  -0.7005,   0.5591,  -0.1735
       356,   0.0289,  -0.7005,   0.5719,  -0.1864
       357,   0.0146,  -0.7005,   0.5719,  -0.1992
       358,   0.0246,  -0.6876,   0.5719,  -0.1864
       359,   0.0086,  -0.7005,   0.5462,  -0.1607
       360,   0.0201,  -0.7005,   0.5719,  -0.1864
       361,   0.0240,  -0.7005,   0.5719,  -0.1864
       362,   0.0274,  -0.7005,   0.5719,  -0.1864
       363,   0.0193,  -0.6362,   0.5719,  -0.1864
       364,   0.0153,  -0.6748,   0.5719,  -0.1864
       365,   0.0324,  -0.6748,   0.5848,  -0.1864
       366,   0.0374,  -0.6876,   0.5719,  -0.1864
       367,   0.0354,  -0.6876,   0.5719,  -0.1992
       368,   0.0332,  -0.7005,   0.5591,  -0.1735
       369,   0.0431,  -0.6876,   0.5719,  -0.1864
       370,   0.0334,  -0.6876,   0.5719,  -0.1864
       371,   0.0279,  -0.6876,   0.5719,  -0.1864
       372,   0.0376,  -0.7005,   0.5719,  -0.1992
       373,   0.0334,  -0.6234,   0.5719,  -0.1992
       374,   0.0268,  -0.6748,   0.5719,  -0.1992
       375,   0.0258,  -0.6876,   0.5719,  -0.1992
       376,   0.0067,  -0.6876,   0.5462,  -0.1992
       377,   0.0301,  -0.7005,   0.5591,  -0.1864
       378,   0.0307,  -0.7005,   0.5719,  -0.1864
       379,   0.0393,  -0.7005,   0.5591,  -0.1864
       380,   0.0357,  -0.7005,   0.5719,  -0.1735
       381,   0.0305,  -0.6748,   0.5719,  -0.1992
       382,   0.0265,  -0.7005,   0.5719,  -0.1992
       383,   0.0400,  -0.6876,   0.5591,  -0.1992
       384,   0.0431,  -0.6876,   0.5719,  -0.1992
       385,   0.0428,  -0.7005,   0.5591,  -0.1864
       386,   0.0170,  -0.7005,   0.5719,  -0.1735
       387,   0.0251,  -0.7005,   0.5719,  -0.1992
       388,   0.0209,  -0.6876,   0.5591,  -0.1864
       389,   0.0115,  -0.6876,   0.5591,  -0.1992
       390,   0.0412,  -0.6748,   0.5591,  -0.2121
       391,   0.0108,  -0.6876,   0.5591,  -0.1992
       392,   0.0060,  -0.6876,   0.5591,  -0.2121
       393,   0.0052,  -0.7005,   0.5591,  -0.1864
       394,   0.0157,  -0.6876,   0.5719,  -0.1864
       395,   0.0064,  -0.6876,   0.5848,  -0.2121
       396,   0.0152,  -0.6748,   0.5848,  -0.1735
       397,   0.0181,  -0.6876,   0.5591,  -0.1864
       398,   0.0269,  -0.6876,   0.5591,  -0.1607
       399,   0.0404,  -0.6876,   0.5591,  -0.1992
       400,   0.0382,  -0.6876,   0.5719,  -0.1864
       401,   0.0397,  -0.6876,   0.5719,  -0.1735
       402,   0.0298,  -0.6876,   0.5719,  -0.1607
       403,   0.0352,  -0.6234,   0.5719,  -0.1864
       404,   0.0459,  -0.6619,   0.5591,  -0.1992
       405,   0.0320,  -0.6748,   0.5719,  -0.1864
       406,   0.0434,  -0.6876,   0.5719,  -0.1735
       407,   0.0500,  -0.6748,   0.5848,  -0.1992
       408,   0.0382,  -0.6876,   0.5719,  -0.1735
       409,   0.0368,  -0.6876,   0.5719,  -0.1992
       410,   0.0335,  -0.6876,   0.5848,  -0.1864
       411,   0.0312,  -0.6876,   0.5848,  -0.1992
       412,   0.0330,  -0.6876,   0.5848,  -0.1735
       413,   0.0250,  -0.6876,   0.5719,  -0.1864
       414,   0.0254,  -0.6748,   0.5848,  -0.1735
       415,   0.0170,  -0.6876,   0.5848,  -0.1864
       416,   0.0230,  -0.6748,   0.5719,  -0.1607
       417,   0.0170,  -0.7005,   0.5848,  -0.1864
       418,   0.0219,  -0.6491,   0.5848,  -0.1992
       419,   0.0133,  -0.7133,   0.5591,  -0.1992
       420,   0.0310,  -0.6876,   0.5719,  -0.1992
       421,   0.0223,  -0.6876,   0.5719,  -0.1864
       422,   0.0235,  -0.6876,   0.5719,  -0.1992
       423,   0.0163,  -0.6876,   0.5848,  -0.1992
       424,   0.0246,  -0.7005,   0.5719,  -0.1864
       425,   0.0197,  -0.6876,   0.5848,  -0.1735
       426,   0.0312,  -0.6876,   0.5719,  -0.1735
       427,   0.0314,  -0.6876,   0.5848,  -0.1607
       428,   0.0423,  -0.6876,   0.5719,  -0.1735
       429,   0.0409,  -0.6876,   0.5719,  -0.1864
       430,   0.0171,  -0.6748,   0.5719,  -0.1864
       431,   0.0296,  -0.6876,   0.5591,  -0.1735
       432,   0.0160,  -0.6876,   0.5719,  -0.1992
       433,   0.0327,  -0.6362,   0.5591,  -0.1735
       434,   0.0349,  -0.6876,   0.5719,  -0.1864
       435,   0.0339,  -0.6876,   0.5462,  -0.1864
       436,   0.0292,  -0.6748,   0.5591,  -0.1735
       437,   0.0196,  -0.6876,   0.5591,  -0.1992
       438,   0.0393,  -0.6748,   0.5591,  -0.1735
       439,   0.0372,  -0.6876,   0.5719,  -0.1735
