製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 11:08 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
         1,   0.0000,   0.4306,   0.7904,  -0.1607
         2,   0.0429,   0.3663,   0.8161,  -0.1350
         3,   0.0486,   0.3534,   0.8161,  -0.1092
         4,   0.0409,   0.3534,   0.8161,  -0.1221
         5,   0.0287,   0.3534,   0.8033,  -0.0964
         6,   0.0379,   0.3534,   0.8161,  -0.1092
         7,   0.0364,   0.3663,   0.8161,  -0.1092
         8,   0.0374,   0.3406,   0.8161,  -0.1221
         9,   0.0417,   0.3663,   0.8161,  -0.1478
        10,   0.0305,   0.3534,   0.8290,  -0.1350
        11,   0.0265,   0.3534,   0.8161,  -0.1350
        12,   0.0230,   0.3534,   0.8161,  -0.1221
        13,   0.0032,   0.3534,   0.8161,  -0.1092
        14,   0.0123,   0.3277,   0.8161,  -0.1221
        15,   0.0224,   0.3534,   0.8161,  -0.1092
        16,   0.0057,   0.3534,   0.8033,  -0.1221
        17,   0.0015,   0.3663,   0.8161,  -0.1221
        18,   0.0155,   0.4049,   0.8161,  -0.1092
        19,  -0.0019,   0.3663,   0.8033,  -0.1350
        20,  -0.0131,   0.3406,   0.8161,  -0.1221
        21,  -0.0134,   0.3534,   0.8033,  -0.1350
        22,   0.0209,   0.3406,   0.8290,  -0.1221
        23,   0.0841,   0.3406,   0.8290,  -0.1350
        24,   0.0849,   0.3534,   0.8290,  -0.1478
        25,   0.0616,   0.3534,   0.8290,  -0.1092
        26,   0.0588,   0.3534,   0.8161,  -0.1221
        27,   0.0661,   0.3534,   0.8161,  -0.1350
        28,   0.0611,   0.3534,   0.8161,  -0.1350
        29,   0.0369,   0.3406,   0.8161,  -0.1478
        30,   0.0252,   0.3406,   0.8161,  -0.1092
        31,   0.0166,   0.3534,   0.8161,  -0.1350
        32,   0.0164,   0.3406,   0.8033,  -0.1221
        33,   0.0015,   0.3534,   0.8161,  -0.1350
        34,   0.0034,   0.3534,   0.8033,  -0.1221
        35,  -0.0149,   0.3534,   0.8161,  -0.1221
        36,  -0.0173,   0.3406,   0.8161,  -0.1478
        37,  -0.0072,   0.3534,   0.8290,  -0.1350
        38,  -0.0036,   0.3406,   0.8418,  -0.1221
        39,  -0.0155,   0.3406,   0.8290,  -0.1221
        40,  -0.0075,   0.3663,   0.8290,  -0.1221
        41,  -0.0071,   0.3534,   0.8161,  -0.1092
        42,   0.0038,   0.3534,   0.8161,  -0.1350
        43,   0.0346,   0.3534,   0.8161,  -0.1350
        44,   0.0585,   0.3406,   0.8161,  -0.1221
        45,   0.0745,   0.3406,   0.8161,  -0.1092
        46,   0.0783,   0.3534,   0.8290,  -0.1092
        47,   0.0907,   0.3534,   0.8161,  -0.1350
        48,   0.0832,   0.3406,   0.8033,  -0.1350
        49,   0.0922,   0.3534,   0.8161,  -0.1350
        50,   0.0471,   0.3663,   0.8161,  -0.1221
        51,   0.0287,   0.3406,   0.8033,  -0.1221
        52,   0.0270,   0.3534,   0.8161,  -0.1092
        53,   0.0284,   0.3663,   0.8161,  -0.1221
        54,   0.0208,   0.3406,   0.8161,  -0.0964
        55,   0.0042,   0.3663,   0.8161,  -0.0835
        56,   0.0156,   0.3534,   0.8161,  -0.1350
        57,   0.0074,   0.3663,   0.8033,  -0.1221
        58,  -0.0185,   0.3663,   0.8033,  -0.1607
        59,  -0.0050,   0.3534,   0.8161,  -0.1350
        60,  -0.0094,   0.3534,   0.8033,  -0.1092
        61,   0.0148,   0.3406,   0.8161,  -0.1221
        62,   0.0384,   0.3534,   0.8033,  -0.1478
        63,   0.0481,   0.3920,   0.8161,  -0.1350
        64,   0.0665,   0.3663,   0.8033,  -0.1350
        65,   0.0728,   0.3534,   0.8033,  -0.0964
        66,   0.0471,   0.3534,   0.8033,  -0.1221
        67,   0.0426,   0.3663,   0.8033,  -0.1478
        68,   0.0423,   0.3406,   0.8033,  -0.1221
        69,   0.0508,   0.3663,   0.8161,  -0.0964
        70,   0.0212,   0.3534,   0.8161,  -0.1221
        71,   0.0305,   0.3534,   0.7904,  -0.1221
        72,   0.0203,   0.3663,   0.7904,  -0.1478
        73,   0.0009,   0.3534,   0.8033,  -0.1350
        74,   0.0134,   0.3663,   0.8033,  -0.1092
        75,   0.0124,   0.3663,   0.8161,  -0.1221
        76,   0.0130,   0.3534,   0.8161,  -0.1221
        77,   0.0114,   0.3534,   0.8161,  -0.1221
        78,   0.0122,   0.3534,   0.8033,  -0.1478
        79,   0.0169,   0.3792,   0.7904,  -0.1478
        80,   0.0329,   0.3663,   0.8033,  -0.1350
        81,   0.0404,   0.3663,   0.8033,  -0.1478
        82,   0.0378,   0.3534,   0.8033,  -0.1221
        83,   0.0313,   0.3534,   0.8033,  -0.1350
        84,   0.0321,   0.3663,   0.8033,  -0.1350
        85,   0.0368,   0.3663,   0.8161,  -0.1092
        86,   0.0317,   0.3663,   0.8161,  -0.1350
        87,   0.0395,   0.3663,   0.8161,  -0.1350
        88,   0.0523,   0.3663,   0.8033,  -0.1350
        89,   0.0497,   0.3663,   0.7904,  -0.1221
        90,   0.0514,   0.3534,   0.8033,  -0.1350
        91,   0.0576,   0.3663,   0.8033,  -0.1221
        92,   0.0360,   0.3406,   0.8033,  -0.1221
        93,   0.0240,   0.4049,   0.8033,  -0.1478
        94,   0.0275,   0.3663,   0.7904,  -0.1478
        95,   0.0037,   0.3534,   0.8033,  -0.1350
        96,   0.0153,   0.3534,   0.8033,  -0.1350
        97,   0.0346,   0.3534,   0.8033,  -0.1221
        98,   0.0285,   0.3534,   0.8033,  -0.1350
        99,   0.0524,   0.3534,   0.8033,  -0.1221
       100,   0.0451,   0.3663,   0.8161,  -0.1092
       101,   0.0486,   0.3534,   0.8161,  -0.1221
       102,   0.0613,   0.3663,   0.8033,  -0.1221
       103,   0.0285,   0.3406,   0.8033,  -0.1350
       104,   0.0364,   0.3663,   0.8033,  -0.1221
       105,   0.0108,   0.3406,   0.8033,  -0.1478
       106,   0.0324,   0.3534,   0.8161,  -0.1092
       107,   0.0179,   0.3406,   0.8161,  -0.1221
       108,   0.0149,   0.3406,   0.8161,  -0.1092
       109,   0.0104,   0.3663,   0.8161,  -0.1350
       110,   0.0030,   0.3406,   0.8033,  -0.1221
       111,   0.0130,   0.3534,   0.7904,  -0.1092
       112,   0.0193,   0.3534,   0.8033,  -0.1092
       113,   0.0060,   0.3277,   0.8033,  -0.1092
       114,   0.0155,   0.3406,   0.8161,  -0.1092
       115,   0.0323,   0.3534,   0.8161,  -0.1221
       116,   0.0058,   0.3534,   0.8161,  -0.1221
       117,   0.0135,   0.3406,   0.8290,  -0.1221
       118,   0.0064,   0.3920,   0.8161,  -0.1478
       119,   0.0112,   0.3534,   0.8161,  -0.1221
       120,   0.0213,   0.3534,   0.8161,  -0.1350
       121,   0.0614,   0.3406,   0.8161,  -0.1221
       122,   0.0654,   0.3406,   0.8161,  -0.1092
       123,   0.0448,   0.3277,   0.8161,  -0.1092
       124,   0.0390,   0.3406,   0.8290,  -0.1221
       125,   0.0347,   0.3277,   0.8033,  -0.1350
       126,   0.0284,   0.3534,   0.8161,  -0.1092
       127,   0.0297,   0.3406,   0.8161,  -0.1478
       128,   0.0401,   0.3406,   0.8161,  -0.1350
       129,   0.0340,   0.3534,   0.8290,  -0.1350
       130,   0.0303,   0.3406,   0.8161,  -0.1221
       131,   0.0294,   0.3534,   0.8290,  -0.1221
       132,   0.0229,   0.3406,   0.8290,  -0.0835
       133,   0.0002,   0.3920,   0.8033,  -0.1092
       134,  -0.0259,   0.3406,   0.8033,  -0.1221
       135,  -0.0511,   0.3406,   0.8033,  -0.1092
       136,  -0.0266,   0.3406,   0.8161,  -0.1221
       137,  -0.0302,   0.3277,   0.8290,  -0.0964
       138,  -0.0233,   0.3277,   0.8290,  -0.1350
       139,   0.0122,   0.3277,   0.8290,  -0.1221
       140,   0.0479,   0.3406,   0.8290,  -0.1092
       141,   0.0483,   0.3534,   0.8290,  -0.1221
       142,   0.0891,   0.3406,   0.8161,  -0.1221
       143,   0.1199,   0.3534,   0.8161,  -0.1092
       144,   0.1178,   0.3406,   0.8033,  -0.1478
       145,   0.0775,   0.3534,   0.8290,  -0.1092
       146,   0.0682,   0.3534,   0.8418,  -0.0964
       147,   0.0513,   0.3663,   0.8290,  -0.0964
       148,   0.0418,   0.3534,   0.8418,  -0.1221
       149,   0.0367,   0.3663,   0.8161,  -0.1350
       150,   0.0126,   0.3663,   0.8161,  -0.1221
       151,   0.0204,   0.3534,   0.8161,  -0.1092
       152,   0.0167,   0.3534,   0.8161,  -0.1221
       153,   0.0036,   0.3406,   0.8290,  -0.1221
       154,   0.0058,   0.3406,   0.8161,  -0.1221
       155,   0.0075,   0.3534,   0.8161,  -0.1092
       156,   0.0105,   0.3406,   0.8161,  -0.1221
       157,   0.0305,   0.3534,   0.8161,  -0.1350
       158,   0.0352,   0.3663,   0.8161,  -0.1350
       159,   0.0192,   0.3534,   0.8161,  -0.1478
       160,   0.0038,   0.3534,   0.8161,  -0.1092
       161,   0.0056,   0.3663,   0.8290,  -0.1092
       162,   0.0052,   0.3534,   0.8290,  -0.0964
       163,  -0.0014,   0.4049,   0.8290,  -0.1221
       164,   0.0160,   0.3792,   0.8290,  -0.1350
       165,  -0.0184,   0.3663,   0.8161,  -0.0964
       166,   0.0039,   0.3663,   0.8161,  -0.1221
       167,  -0.0104,   0.3663,   0.8161,  -0.1478
       168,  -0.0195,   0.3663,   0.8161,  -0.0964
       169,   0.0170,   0.3406,   0.8161,  -0.1478
       170,   0.0488,   0.3534,   0.8161,  -0.1350
       171,   0.0895,   0.3534,   0.8161,  -0.1350
       172,   0.1050,   0.3534,   0.8033,  -0.1350
       173,   0.0683,   0.3534,   0.8033,  -0.1221
       174,   0.0406,   0.3792,   0.8033,  -0.1478
       175,   0.0268,   0.3534,   0.8161,  -0.1350
       176,   0.0251,   0.3534,   0.7904,  -0.1221
       177,   0.0316,   0.3534,   0.8161,  -0.1221
       178,   0.0274,   0.3534,   0.8161,  -0.1092
       179,   0.0321,   0.3792,   0.8290,  -0.1092
       180,   0.0449,   0.3663,   0.8161,  -0.1221
       181,   0.0457,   0.3534,   0.8161,  -0.1350
       182,   0.0464,   0.3534,   0.8161,  -0.1221
       183,   0.0252,   0.3534,   0.8033,  -0.1092
       184,   0.0196,   0.3406,   0.8161,  -0.1221
       185,   0.0226,   0.3277,   0.8161,  -0.1092
       186,   0.0360,   0.3406,   0.8161,  -0.1221
       187,   0.0426,   0.3277,   0.8161,  -0.1221
       188,   0.0256,   0.4049,   0.8033,  -0.1221
       189,   0.0122,   0.3534,   0.8033,  -0.1607
       190,   0.0202,   0.3277,   0.8161,  -0.1350
       191,   0.0127,   0.3277,   0.8290,  -0.1350
       192,   0.0108,   0.3406,   0.8290,  -0.1092
       193,   0.0236,   0.3406,   0.8290,  -0.1221
       194,   0.0104,   0.3277,   0.8290,  -0.1350
       195,   0.0133,   0.3406,   0.8290,  -0.1092
       196,   0.0130,   0.3406,   0.8161,  -0.1350
       197,   0.0030,   0.3534,   0.8161,  -0.1092
       198,   0.0174,   0.3406,   0.8161,  -0.1221
       199,   0.0045,   0.3406,   0.8161,  -0.1350
       200,   0.0079,   0.3277,   0.8290,  -0.1221
       201,  -0.0040,   0.3406,   0.8161,  -0.1221
       202,  -0.0065,   0.3277,   0.8161,  -0.1221
       203,   0.0207,   0.4049,   0.8161,  -0.0964
       204,   0.0508,   0.3534,   0.8161,  -0.1221
       205,   0.0698,   0.3406,   0.8161,  -0.0964
       206,   0.0609,   0.3406,   0.8033,  -0.1221
       207,   0.0456,   0.3534,   0.8161,  -0.1092
       208,   0.0398,   0.3406,   0.8290,  -0.1092
       209,   0.0416,   0.3406,   0.8161,  -0.1221
       210,   0.0360,   0.3406,   0.8290,  -0.1478
       211,   0.0394,   0.3534,   0.8290,  -0.0964
       212,   0.0464,   0.3534,   0.8033,  -0.1221
       213,   0.0394,   0.3534,   0.8290,  -0.1221
       214,   0.0162,   0.3534,   0.8161,  -0.1221
       215,   0.0144,   0.3277,   0.8161,  -0.1221
       216,   0.0192,   0.3277,   0.8161,  -0.1350
       217,   0.0305,   0.3406,   0.8033,  -0.1092
       218,   0.0325,   0.3406,   0.8290,  -0.1350
       219,   0.0240,   0.3663,   0.8033,  -0.1221
       220,   0.0116,   0.3534,   0.8161,  -0.1350
       221,   0.0138,   0.3534,   0.8161,  -0.1092
       222,   0.0232,   0.3534,   0.8161,  -0.1221
       223,   0.0155,   0.3534,   0.8290,  -0.1221
       224,   0.0188,   0.3534,   0.8290,  -0.1092
       225,   0.0208,   0.3534,   0.8290,  -0.1092
       226,  -0.0083,   0.3534,   0.8161,  -0.1221
       227,  -0.0197,   0.3534,   0.8161,  -0.1221
       228,  -0.0310,   0.3534,   0.8033,  -0.1221
       229,  -0.0298,   0.3534,   0.8161,  -0.1350
       230,  -0.0475,   0.3534,   0.8161,  -0.1350
       231,  -0.0288,   0.3406,   0.8290,  -0.1350
       232,  -0.0010,   0.3534,   0.8161,  -0.1221
       233,   0.0881,   0.3277,   0.8161,  -0.1350
       234,   0.1246,   0.3534,   0.8033,  -0.1478
       235,   0.0749,   0.3663,   0.8290,  -0.1221
       236,   0.0947,   0.3534,   0.8290,  -0.1350
       237,   0.1114,   0.3534,   0.8161,  -0.1221
       238,   0.0760,   0.3663,   0.8290,  -0.1092
       239,   0.0642,   0.3406,   0.8161,  -0.1092
       240,   0.0629,   0.3534,   0.8161,  -0.0964
       241,   0.0643,   0.3534,   0.8161,  -0.1350
       242,   0.0543,   0.3663,   0.8161,  -0.1221
       243,   0.0470,   0.3663,   0.8033,  -0.1092
       244,   0.0415,   0.3663,   0.8161,  -0.1221
       245,   0.0252,   0.3663,   0.8161,  -0.1092
       246,   0.0091,   0.3534,   0.8161,  -0.1350
       247,   0.0169,   0.3406,   0.8033,  -0.1092
       248,   0.0064,   0.4049,   0.8033,  -0.1478
       249,  -0.0070,   0.3663,   0.8161,  -0.1350
       250,   0.0215,   0.3663,   0.8161,  -0.1221
       251,   0.0133,   0.3663,   0.8033,  -0.1350
       252,   0.0220,   0.3534,   0.8033,  -0.1221
       253,   0.0100,   0.3663,   0.8161,  -0.1350
       254,   0.0182,   0.3663,   0.8161,  -0.1350
       255,   0.0335,   0.3663,   0.8161,  -0.1221
       256,   0.0457,   0.3534,   0.8161,  -0.1350
       257,   0.0303,   0.3663,   0.8290,  -0.1092
       258,   0.0218,   0.3534,   0.8033,  -0.1350
       259,   0.0241,   0.3663,   0.8161,  -0.1478
       260,   0.0245,   0.3534,   0.8161,  -0.1350
       261,   0.0074,   0.3663,   0.8161,  -0.1350
       262,   0.0256,   0.3534,   0.8161,  -0.1350
       263,   0.0124,   0.3663,   0.8033,  -0.1350
       264,  -0.0031,   0.4177,   0.7904,  -0.1478
       265,  -0.0023,   0.3792,   0.8033,  -0.1478
       266,  -0.0310,   0.3534,   0.7904,  -0.1221
       267,  -0.0251,   0.3663,   0.8033,  -0.1221
       268,  -0.0248,   0.3406,   0.8033,  -0.1350
       269,  -0.0017,   0.3406,   0.8033,  -0.1350
       270,   0.0229,   0.3663,   0.8161,  -0.0964
       271,   0.0491,   0.3663,   0.8161,  -0.1221
       272,   0.0672,   0.3663,   0.8290,  -0.1350
       273,   0.0800,   0.3663,   0.8290,  -0.1092
       274,   0.0721,   0.3663,   0.8033,  -0.1350
       275,   0.0678,   0.3663,   0.8161,  -0.1221
       276,   0.0931,   0.3663,   0.7904,  -0.1350
       277,   0.0644,   0.3534,   0.8033,  -0.1350
       278,   0.0534,   0.3406,   0.8033,  -0.1350
       279,   0.0272,   0.3534,   0.8161,  -0.1350
       280,   0.0226,   0.3534,   0.8033,  -0.1350
       281,   0.0255,   0.3663,   0.8161,  -0.1350
       282,   0.0146,   0.3534,   0.8033,  -0.1350
       283,   0.0130,   0.3534,   0.8033,  -0.1221
       284,   0.0144,   0.3534,   0.8033,  -0.1221
       285,   0.0002,   0.3406,   0.8033,  -0.1221
       286,   0.0047,   0.3534,   0.8290,  -0.1221
       287,   0.0058,   0.3534,   0.8161,  -0.1350
       288,   0.0091,   0.3534,   0.8033,  -0.1350
       289,   0.0112,   0.3534,   0.7904,  -0.1350
       290,   0.0122,   0.3534,   0.8033,  -0.1478
       291,   0.0130,   0.3663,   0.8033,  -0.1350
       292,   0.0248,   0.3534,   0.8161,  -0.1092
       293,   0.0254,   0.3406,   0.8161,  -0.1221
       294,   0.0258,   0.3534,   0.8161,  -0.1221
       295,   0.0361,   0.3534,   0.8033,  -0.1350
       296,   0.0192,   0.3534,   0.8033,  -0.1350
       297,  -0.0042,   0.3406,   0.8033,  -0.1350
       298,  -0.0146,   0.3534,   0.8033,  -0.1092
       299,  -0.0112,   0.3534,   0.8033,  -0.1092
       300,  -0.0188,   0.3534,   0.8033,  -0.1092
       301,   0.0003,   0.3663,   0.8161,  -0.1221
       302,   0.0064,   0.3534,   0.8161,  -0.0964
       303,   0.0182,   0.3920,   0.8161,  -0.1221
       304,   0.0427,   0.4049,   0.8033,  -0.1221
       305,   0.0617,   0.3534,   0.8033,  -0.1350
       306,   0.0695,   0.3534,   0.8033,  -0.1478
       307,   0.1012,   0.3663,   0.8161,  -0.1221
       308,   0.0765,   0.3534,   0.8033,  -0.1221
       309,   0.0565,   0.3534,   0.8033,  -0.1350
       310,   0.0283,   0.3534,   0.8161,  -0.1221
       311,   0.0404,   0.3534,   0.7904,  -0.1478
       312,   0.0324,   0.3663,   0.8033,  -0.0964
       313,   0.0445,   0.3663,   0.8033,  -0.1092
       314,   0.0335,   0.3406,   0.8033,  -0.1221
       315,   0.0030,   0.3534,   0.8033,  -0.1221
       316,   0.0089,   0.3663,   0.8161,  -0.1092
       317,   0.0075,   0.3534,   0.8033,  -0.1092
       318,   0.0181,   0.3406,   0.8033,  -0.1221
       319,   0.0768,   0.3663,   0.8033,  -0.1350
       320,   0.0596,   0.3534,   0.8033,  -0.1092
       321,   0.0303,   0.3534,   0.7904,  -0.1350
       322,  -0.0101,   0.3534,   0.8033,  -0.1221
       323,  -0.0102,   0.3663,   0.8033,  -0.0964
       324,   0.0094,   0.3406,   0.8161,  -0.1221
       325,   0.0276,   0.3406,   0.8033,  -0.1350
       326,   0.0185,   0.3534,   0.7904,  -0.1221
       327,   0.0032,   0.3534,   0.8033,  -0.1350
       328,   0.0085,   0.3534,   0.8033,  -0.1478
       329,   0.0080,   0.3663,   0.8033,  -0.1092
       330,   0.0440,   0.3534,   0.7776,  -0.1221
       331,   0.0604,   0.3663,   0.8033,  -0.1092
       332,   0.0464,   0.3534,   0.8033,  -0.1221
       333,   0.0332,   0.3406,   0.8033,  -0.1221
       334,   0.0595,   0.3663,   0.8161,  -0.1478
       335,   0.0626,   0.3663,   0.7904,  -0.1092
       336,   0.0827,   0.3663,   0.7904,  -0.1221
       337,   0.0533,   0.3534,   0.8033,  -0.1350
       338,   0.0272,   0.3534,   0.8033,  -0.1092
       339,   0.0380,   0.3534,   0.8033,  -0.1092
       340,   0.0387,   0.3534,   0.8161,  -0.1092
       341,   0.0254,   0.3534,   0.7904,  -0.1221
       342,   0.0166,   0.3534,   0.7904,  -0.1221
