製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 12:37 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       144,   0.0374,  -0.3920,   0.7262,   0.1864
       145,   0.0217,  -0.4049,   0.7390,   0.1735
       146,   0.0202,  -0.4049,   0.7133,   0.1992
       147,   0.0244,  -0.4049,   0.7133,   0.1992
       148,   0.0246,  -0.4049,   0.7133,   0.1992
       149,   0.0072,  -0.3920,   0.7262,   0.1735
       150,   0.0510,  -0.4049,   0.7262,   0.1992
       151,   0.0404,  -0.3920,   0.7262,   0.1992
       152,   0.0098,  -0.4177,   0.7133,   0.1992
       153,   0.0133,  -0.4306,   0.7133,   0.1735
       154,   0.0340,  -0.4049,   0.7133,   0.1864
       155,   0.0412,  -0.4049,   0.7005,   0.2121
       156,   0.0203,  -0.4177,   0.7133,   0.1992
       157,   0.0442,  -0.4177,   0.7133,   0.1992
       158,   0.0257,  -0.4306,   0.7005,   0.1992
       159,   0.0283,  -0.4306,   0.7005,   0.1735
       160,   0.0389,  -0.4049,   0.7005,   0.1992
       161,   0.0391,  -0.4177,   0.7005,   0.2121
       162,   0.0325,  -0.4177,   0.7005,   0.1992
       163,   0.0160,  -0.4177,   0.7005,   0.1992
       164,   0.0483,  -0.4049,   0.7005,   0.2249
       165,   0.0470,  -0.4049,   0.7005,   0.2249
       166,   0.0396,  -0.4049,   0.7005,   0.2378
       167,   0.0171,  -0.4049,   0.7005,   0.2378
       168,   0.0384,  -0.4049,   0.6876,   0.1992
       169,   0.0137,  -0.4177,   0.6748,   0.2121
       170,   0.0371,  -0.4049,   0.6876,   0.2249
       171,   0.0305,  -0.4049,   0.6876,   0.2378
       172,   0.0530,  -0.4049,   0.7005,   0.2378
       173,   0.0168,  -0.4049,   0.6876,   0.2378
       174,   0.0196,  -0.4049,   0.6876,   0.2378
       175,  -0.0012,  -0.3920,   0.6748,   0.2249
       176,   0.0171,  -0.3920,   0.6748,   0.2249
       177,   0.0070,  -0.3920,   0.6748,   0.2378
       178,  -0.0031,  -0.3277,   0.6748,   0.2378
       179,  -0.0266,  -0.3920,   0.6748,   0.2378
       180,   0.0104,  -0.3920,   0.6876,   0.2506
       181,   0.0296,  -0.4049,   0.6876,   0.2635
       182,   0.0420,  -0.3920,   0.6876,   0.2506
       183,   0.0273,  -0.3792,   0.6748,   0.2378
       184,   0.0228,  -0.3792,   0.6748,   0.2249
       185,   0.0223,  -0.3792,   0.6876,   0.2506
       186,  -0.0188,  -0.3792,   0.6748,   0.2506
       187,   0.0196,  -0.3792,   0.6748,   0.2506
       188,   0.0191,  -0.3406,   0.6876,   0.2506
       189,   0.0028,  -0.3792,   0.6748,   0.2249
       190,   0.0352,  -0.3663,   0.6748,   0.2378
       191,   0.0624,  -0.3792,   0.6876,   0.2506
       192,   0.0511,  -0.3663,   0.6876,   0.2378
       193,   0.0631,  -0.3792,   0.6876,   0.2635
       194,   0.0493,  -0.3534,   0.6876,   0.2506
       195,   0.0281,  -0.3663,   0.7005,   0.2635
       196,   0.0342,  -0.3792,   0.7005,   0.2506
       197,   0.0314,  -0.3663,   0.7005,   0.2635
       198,   0.0300,  -0.3663,   0.7262,   0.2506
       199,   0.0481,  -0.3663,   0.7133,   0.2378
       200,   0.0070,  -0.3534,   0.7005,   0.2506
       201,   0.0141,  -0.3534,   0.7005,   0.2506
       202,   0.0214,  -0.3406,   0.7133,   0.2506
       203,   0.0469,  -0.2892,   0.7005,   0.2892
       204,   0.0563,  -0.3534,   0.7005,   0.2506
       205,   0.0391,  -0.3663,   0.7133,   0.2121
       206,   0.0418,  -0.3663,   0.7133,   0.2249
       207,   0.0406,  -0.3663,   0.7262,   0.2378
       208,   0.0162,  -0.3663,   0.7133,   0.2506
       209,   0.0281,  -0.3663,   0.7133,   0.2378
       210,   0.0185,  -0.3534,   0.7133,   0.2378
       211,   0.0385,  -0.3534,   0.7262,   0.2635
       212,   0.0252,  -0.3534,   0.7262,   0.2506
       213,   0.0343,  -0.3663,   0.7519,   0.2249
       214,   0.0368,  -0.3663,   0.7390,   0.2121
       215,  -0.0009,  -0.3534,   0.7519,   0.2121
       216,   0.0037,  -0.3663,   0.7519,   0.1992
       217,   0.0578,  -0.3663,   0.7519,   0.2249
       218,   0.0504,  -0.3020,   0.7647,   0.2249
       219,   0.0267,  -0.3663,   0.7647,   0.2121
       220,   0.0305,  -0.3663,   0.7519,   0.2121
       221,   0.0171,  -0.3920,   0.7519,   0.1992
       222,   0.0486,  -0.3792,   0.7776,   0.1992
       223,   0.0123,  -0.3663,   0.7519,   0.1864
       224,   0.0356,  -0.3792,   0.7647,   0.2121
       225,   0.0373,  -0.3663,   0.7776,   0.1864
       226,   0.0279,  -0.3792,   0.7647,   0.1992
       227,   0.0278,  -0.3663,   0.7904,   0.2249
       228,   0.0231,  -0.3663,   0.7904,   0.1992
       229,   0.0332,  -0.3792,   0.7904,   0.1864
       230,   0.0456,  -0.3792,   0.8033,   0.1607
       231,   0.0266,  -0.3792,   0.7776,   0.1607
       232,   0.0325,  -0.3792,   0.7904,   0.1864
       233,   0.0174,  -0.3792,   0.7904,   0.1735
       234,   0.0500,  -0.3792,   0.8033,   0.1864
       235,   0.0039,  -0.3920,   0.7904,   0.1735
       236,   0.0190,  -0.4049,   0.7904,   0.1864
       237,   0.0089,  -0.3792,   0.8033,   0.1735
       238,   0.0489,  -0.3920,   0.7904,   0.1607
       239,   0.0375,  -0.3792,   0.8033,   0.1735
       240,   0.0311,  -0.3920,   0.8033,   0.1478
       241,   0.0217,  -0.3920,   0.8033,   0.1735
       242,   0.0215,  -0.3920,   0.8161,   0.1478
       243,   0.0250,  -0.4049,   0.8161,   0.1735
       244,   0.0320,  -0.3920,   0.8161,   0.1735
       245,   0.0248,  -0.3920,   0.8161,   0.1607
       246,   0.0094,  -0.4049,   0.7904,   0.1350
       247,   0.0262,  -0.3792,   0.8033,   0.1478
       248,   0.0096,  -0.3920,   0.8033,   0.1478
       249,   0.0178,  -0.3920,   0.8161,   0.1478
       250,   0.0472,  -0.4049,   0.8033,   0.1478
       251,   0.0277,  -0.3920,   0.8161,   0.1735
       252,   0.0124,  -0.3920,   0.8033,   0.1478
       253,   0.0060,  -0.3920,   0.8033,   0.1735
       254,   0.0076,  -0.3920,   0.8033,   0.1735
       255,   0.0424,  -0.3920,   0.7904,   0.1607
       256,   0.0276,  -0.3792,   0.7904,   0.1478
       257,   0.0369,  -0.3792,   0.8033,   0.1607
       258,   0.0245,  -0.4049,   0.8161,   0.1607
       259,   0.0152,  -0.3920,   0.8161,   0.1478
       260,   0.0155,  -0.3792,   0.8033,   0.1607
       261,   0.0170,  -0.3920,   0.8033,   0.1478
       262,   0.0316,  -0.3920,   0.7904,   0.1478
       263,   0.0433,  -0.3534,   0.7904,   0.1221
       264,   0.0464,  -0.3792,   0.7904,   0.1478
       265,   0.0204,  -0.3663,   0.7904,   0.1350
       266,   0.0539,  -0.3792,   0.7776,   0.1478
       267,   0.0409,  -0.3792,   0.7904,   0.1607
       268,   0.0201,  -0.3792,   0.7904,   0.1607
       269,   0.0650,  -0.3920,   0.7776,   0.1735
       270,   0.0543,  -0.3792,   0.7776,   0.1992
       271,   0.0481,  -0.3663,   0.7904,   0.1864
       272,   0.0419,  -0.3792,   0.7904,   0.1735
       273,   0.0316,  -0.3792,   0.7904,   0.1735
       274,   0.0373,  -0.3920,   0.8033,   0.1735
       275,   0.0220,  -0.3663,   0.8033,   0.1735
       276,   0.0351,  -0.3663,   0.7904,   0.1607
       277,   0.0453,  -0.3663,   0.7776,   0.1735
       278,   0.0324,  -0.3663,   0.7776,   0.1607
       279,   0.0536,  -0.3663,   0.7647,   0.1735
       280,   0.0177,  -0.3663,   0.7776,   0.1735
       281,   0.0086,  -0.3534,   0.7904,   0.1607
       282,  -0.0111,  -0.3663,   0.7776,   0.1607
       283,  -0.0232,  -0.3663,   0.7904,   0.1607
       284,   0.0233,  -0.3534,   0.7904,   0.1607
       285,   0.0394,  -0.3663,   0.7904,   0.1607
       286,   0.0398,  -0.3663,   0.7776,   0.1607
       287,   0.0295,  -0.3534,   0.7776,   0.1478
       288,   0.0574,  -0.3149,   0.7776,   0.1607
       289,   0.0459,  -0.3663,   0.7776,   0.1607
       290,   0.0491,  -0.3534,   0.7904,   0.1735
       291,   0.0382,  -0.3406,   0.8033,   0.1735
       292,   0.0141,  -0.3663,   0.7776,   0.1607
       293,   0.0360,  -0.3534,   0.7904,   0.1607
       294,   0.0391,  -0.3534,   0.7776,   0.1607
       295,   0.0235,  -0.3534,   0.8033,   0.1735
       296,   0.0494,  -0.3663,   0.7776,   0.1735
       297,   0.0387,  -0.3792,   0.7776,   0.1735
       298,   0.0505,  -0.3663,   0.7776,   0.1735
       299,   0.0475,  -0.3534,   0.7904,   0.1478
       300,   0.0299,  -0.3534,   0.7904,   0.1735
       301,   0.0292,  -0.3663,   0.7904,   0.1607
       302,   0.0398,  -0.3534,   0.7776,   0.1735
       303,   0.0383,  -0.3534,   0.7776,   0.1478
       304,   0.0415,  -0.3534,   0.7904,   0.1478
       305,   0.0424,  -0.3663,   0.7904,   0.1735
       306,   0.0208,  -0.3534,   0.7904,   0.1735
       307,   0.0202,  -0.3534,   0.7904,   0.1607
       308,   0.0294,  -0.3534,   0.7776,   0.1478
       309,   0.0417,  -0.3406,   0.7776,   0.1607
       310,   0.0507,  -0.3663,   0.7904,   0.1607
       311,   0.0151,  -0.3534,   0.7904,   0.1350
       312,   0.0111,  -0.3663,   0.7776,   0.1607
       313,  -0.0078,  -0.3663,   0.7904,   0.1478
       314,   0.0201,  -0.3663,   0.7776,   0.1735
       315,   0.0270,  -0.3663,   0.7904,   0.1607
       316,   0.0445,  -0.3534,   0.7904,   0.1607
       317,   0.0449,  -0.3534,   0.7904,   0.1607
       318,   0.0437,  -0.3534,   0.7776,   0.1607
       319,   0.0336,  -0.3534,   0.7776,   0.1992
       320,   0.0456,  -0.3663,   0.7776,   0.1864
       321,   0.0354,  -0.3663,   0.7776,   0.1735
       322,  -0.0021,  -0.3663,   0.7904,   0.1735
       323,   0.0283,  -0.3792,   0.7776,   0.1478
       324,  -0.0003,  -0.3663,   0.7647,   0.1607
       325,   0.0280,  -0.3663,   0.7647,   0.1607
       326,   0.0002,  -0.3792,   0.7519,   0.1864
       327,   0.0201,  -0.3663,   0.7519,   0.1992
       328,   0.0206,  -0.3792,   0.7647,   0.1735
       329,   0.0444,  -0.3792,   0.7519,   0.1735
       330,   0.0299,  -0.3792,   0.7647,   0.1607
       331,   0.0218,  -0.3792,   0.7647,   0.1992
       332,   0.0104,  -0.3792,   0.7390,   0.1864
       333,   0.0281,  -0.3020,   0.7390,   0.1735
       334,   0.0390,  -0.3663,   0.7519,   0.1992
       335,   0.0398,  -0.3920,   0.7519,   0.1607
       336,   0.0640,  -0.3792,   0.7647,   0.1735
       337,   0.0300,  -0.3663,   0.7519,   0.1864
       338,   0.0196,  -0.3792,   0.7776,   0.1864
       339,   0.0336,  -0.3920,   0.7519,   0.1735
       340,   0.0233,  -0.3792,   0.7390,   0.1735
       341,   0.0105,  -0.3920,   0.7262,   0.1607
       342,   0.0441,  -0.3792,   0.7519,   0.1735
       343,   0.0312,  -0.3920,   0.7390,   0.1864
       344,  -0.0065,  -0.4049,   0.7262,   0.2249
       345,   0.0138,  -0.4049,   0.7005,   0.2378
       346,   0.0628,  -0.3920,   0.7005,   0.2121
       347,   0.0346,  -0.3920,   0.7262,   0.1735
       348,   0.0164,  -0.3920,   0.7262,   0.1864
       349,   0.0031,  -0.3663,   0.7133,   0.1735
       350,   0.0079,  -0.3920,   0.7390,   0.1992
       351,   0.0014,  -0.3792,   0.7519,   0.1864
       352,   0.0259,  -0.3792,   0.7519,   0.1864
       353,   0.0255,  -0.3534,   0.7390,   0.1992
       354,   0.0098,  -0.3534,   0.7133,   0.2121
       355,   0.0251,  -0.3277,   0.7133,   0.2121
       356,   0.0137,  -0.3534,   0.7133,   0.1864
       357,   0.0302,  -0.3663,   0.7133,   0.2121
       358,   0.0347,  -0.3792,   0.7133,   0.1992
       359,   0.0646,  -0.3534,   0.7005,   0.1864
       360,   0.0393,  -0.3792,   0.7005,   0.1864
       361,   0.0485,  -0.3534,   0.7005,   0.1864
       362,   0.0612,  -0.3534,   0.6876,   0.1992
       363,   0.0094,  -0.2763,   0.6876,   0.1992
       364,   0.0320,  -0.3277,   0.6876,   0.1992
       365,   0.0206,  -0.3406,   0.6748,   0.2378
       366,   0.0156,  -0.3406,   0.6876,   0.2378
       367,   0.0221,  -0.3406,   0.7133,   0.2249
       368,   0.0444,  -0.3406,   0.7262,   0.2121
       369,   0.0395,  -0.3406,   0.7133,   0.2121
       370,   0.0308,  -0.3406,   0.7133,   0.2121
       371,   0.0651,  -0.3534,   0.7133,   0.2249
       372,   0.0251,  -0.3277,   0.7005,   0.2378
       373,   0.0299,  -0.2892,   0.7005,   0.2378
       374,   0.0098,  -0.3406,   0.6748,   0.2378
       375,   0.0100,  -0.3406,   0.7133,   0.2506
       376,   0.0157,  -0.3406,   0.7005,   0.2506
       377,   0.0158,  -0.3534,   0.6876,   0.2763
       378,   0.0352,  -0.3406,   0.7005,   0.2378
       379,   0.0141,  -0.3406,   0.7262,   0.2249
       380,   0.0144,  -0.3406,   0.7262,   0.1992
       381,   0.0261,  -0.3663,   0.7262,   0.2121
       382,   0.0376,  -0.3534,   0.7390,   0.2378
       383,   0.0210,  -0.3534,   0.7390,   0.2249
       384,   0.0332,  -0.3534,   0.7390,   0.1992
       385,   0.0360,  -0.3534,   0.7133,   0.2121
       386,   0.0108,  -0.3406,   0.7133,   0.2378
       387,   0.0287,  -0.3406,   0.7262,   0.2506
       388,   0.0103,  -0.3534,   0.7133,   0.2378
       389,   0.0226,  -0.3534,   0.7262,   0.2506
       390,   0.0387,  -0.3792,   0.7262,   0.2378
       391,   0.0354,  -0.3792,   0.7390,   0.2378
       392,   0.0471,  -0.3663,   0.7390,   0.2249
       393,   0.0277,  -0.3792,   0.7262,   0.2121
       394,   0.0202,  -0.3792,   0.7262,   0.2121
       395,   0.0126,  -0.3663,   0.7262,   0.2378
       396,   0.0200,  -0.3792,   0.7262,   0.2249
       397,   0.0123,  -0.3663,   0.7390,   0.2378
       398,   0.0257,  -0.3792,   0.7390,   0.2506
       399,   0.0317,  -0.3663,   0.7519,   0.2249
       400,   0.0137,  -0.3792,   0.7519,   0.2378
       401,   0.0299,  -0.3663,   0.7390,   0.2378
       402,  -0.0068,  -0.3534,   0.7390,   0.2378
       403,   0.0209,  -0.3277,   0.7390,   0.2249
       404,   0.0089,  -0.3663,   0.7390,   0.2249
       405,  -0.0031,  -0.3663,   0.7390,   0.2378
       406,  -0.0070,  -0.3792,   0.7519,   0.2378
       407,   0.0034,  -0.3792,   0.7262,   0.2506
       408,   0.0529,  -0.3792,   0.7390,   0.2506
       409,   0.0609,  -0.3792,   0.7519,   0.2121
       410,   0.0549,  -0.3920,   0.7519,   0.2378
       411,   0.0581,  -0.3792,   0.7390,   0.2249
       412,   0.0262,  -0.3663,   0.7390,   0.2378
       413,   0.0357,  -0.3792,   0.7519,   0.2249
       414,   0.0453,  -0.3792,   0.7390,   0.2635
       415,   0.0434,  -0.3792,   0.7647,   0.2378
       416,   0.0668,  -0.3920,   0.7390,   0.2378
       417,   0.0477,  -0.3792,   0.7390,   0.2506
       418,   0.0379,  -0.3792,   0.7262,   0.2635
       419,   0.0427,  -0.3792,   0.7519,   0.2506
       420,   0.0497,  -0.3792,   0.7390,   0.2378
       421,   0.0236,  -0.3792,   0.7519,   0.2635
       422,   0.0398,  -0.3792,   0.7519,   0.2506
       423,   0.0242,  -0.3792,   0.7390,   0.2506
       424,   0.0525,  -0.3663,   0.7519,   0.2506
       425,   0.0248,  -0.3792,   0.7390,   0.2506
       426,   0.0185,  -0.3663,   0.7519,   0.2249
       427,   0.0138,  -0.3792,   0.7519,   0.2378
       428,   0.0382,  -0.3663,   0.7519,   0.2506
       429,   0.0159,  -0.3792,   0.7519,   0.2763
       430,   0.0371,  -0.3534,   0.7647,   0.2378
       431,   0.0181,  -0.3663,   0.7647,   0.2249
       432,   0.0437,  -0.3663,   0.7390,   0.2378
       433,   0.0350,  -0.3663,   0.7390,   0.2506
       434,   0.0497,  -0.3663,   0.7519,   0.2635
       435,   0.0102,  -0.3406,   0.7519,   0.2378
       436,   0.0402,  -0.3792,   0.7390,   0.2506
       437,   0.0368,  -0.3792,   0.7519,   0.2635
       438,   0.0312,  -0.3792,   0.7519,   0.2378
       439,   0.0411,  -0.3792,   0.7519,   0.2378
       440,   0.0339,  -0.3663,   0.7390,   0.2378
       441,   0.0369,  -0.3663,   0.7390,   0.2378
       442,   0.0215,  -0.3663,   0.7519,   0.2635
       443,   0.0518,  -0.3792,   0.7519,   0.2635
       444,   0.0354,  -0.3792,   0.7519,   0.2635
       445,   0.0405,  -0.3663,   0.7519,   0.2763
       446,   0.0517,  -0.3534,   0.7647,   0.2506
       447,   0.0218,  -0.3792,   0.7519,   0.2378
       448,   0.0168,  -0.2892,   0.7519,   0.2249
       449,   0.0181,  -0.3534,   0.7519,   0.2506
       450,   0.0174,  -0.3534,   0.7519,   0.2378
       451,   0.0237,  -0.3663,   0.7519,   0.2763
       452,   0.0280,  -0.3792,   0.7262,   0.2635
       453,   0.0127,  -0.3792,   0.7262,   0.2378
       454,   0.0397,  -0.3792,   0.7390,   0.2635
       455,   0.0258,  -0.3663,   0.7519,   0.2249
       456,   0.0398,  -0.3663,   0.7519,   0.2378
       457,   0.0253,  -0.3663,   0.7390,   0.2249
       458,   0.0327,  -0.3663,   0.7519,   0.2249
       459,   0.0125,  -0.3663,   0.7519,   0.2121
       460,   0.0182,  -0.3792,   0.7776,   0.2249
       461,   0.0291,  -0.3534,   0.7647,   0.2249
       462,   0.0375,  -0.3534,   0.7647,   0.2378
       463,   0.0217,  -0.3149,   0.7519,   0.2121
       464,   0.0386,  -0.3663,   0.7519,   0.2121
       465,   0.0500,  -0.3663,   0.7390,   0.2378
       466,   0.0499,  -0.3792,   0.7519,   0.2506
       467,   0.0449,  -0.3792,   0.7519,   0.2378
       468,   0.0313,  -0.3792,   0.7519,   0.2121
       469,   0.0364,  -0.3792,   0.7519,   0.2378
       470,   0.0138,  -0.3663,   0.7647,   0.2378
       471,   0.0382,  -0.3663,   0.7647,   0.2249
       472,   0.0223,  -0.3663,   0.7519,   0.2249
       473,   0.0362,  -0.3663,   0.7519,   0.2121
       474,   0.0499,  -0.3534,   0.7519,   0.2121
       475,   0.0587,  -0.3792,   0.7776,   0.2506
       476,   0.0416,  -0.3792,   0.7647,   0.2249
       477,   0.0199,  -0.3663,   0.7647,   0.2249
       478,   0.0244,  -0.3792,   0.7647,   0.2249
       479,   0.0483,  -0.3663,   0.7647,   0.2121
       480,   0.0461,  -0.3663,   0.7647,   0.2121
       481,   0.0327,  -0.3792,   0.7647,   0.1992
       482,   0.0180,  -0.3663,   0.7776,   0.2249
       483,   0.0108,  -0.3792,   0.7647,   0.2121
