製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 12:08 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,      6851 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       160,   0.0119,  -0.0964,   0.8676,   0.1092
       161,   0.0097,  -0.0964,   0.8547,   0.1350
       162,   0.0111,  -0.0964,   0.8676,   0.1221
       163,   0.0105,  -0.0835,   0.8676,   0.1350
       164,   0.0323,  -0.0835,   0.8676,   0.1092
       165,   0.0193,  -0.0835,   0.8676,   0.1221
       166,   0.0146,  -0.0835,   0.8676,   0.1092
       167,   0.0209,  -0.0835,   0.8933,   0.1221
       168,   0.0278,  -0.0964,   0.8933,   0.1221
       169,   0.0243,  -0.0835,   0.8804,   0.1350
       170,   0.0261,  -0.0835,   0.8933,   0.1221
       171,   0.0253,  -0.0964,   0.8804,   0.1221
       172,   0.0279,  -0.0964,   0.8804,   0.1221
       173,   0.0206,  -0.0835,   0.8933,   0.1221
       174,   0.0204,  -0.0835,   0.8804,   0.1221
       175,   0.0160,  -0.0835,   0.8933,   0.1478
       176,   0.0335,  -0.0835,   0.9061,   0.1221
       177,   0.0109,  -0.0964,   0.8933,   0.1478
       178,   0.0333,  -0.0835,   0.9061,   0.1350
       179,   0.0159,  -0.0835,   0.9061,   0.1350
       180,   0.0118,  -0.0835,   0.8933,   0.1221
       181,   0.0229,  -0.0835,   0.9061,   0.1478
       182,   0.0215,  -0.0835,   0.8933,   0.1478
       183,   0.0347,  -0.0835,   0.9061,   0.1221
       184,   0.0402,  -0.0964,   0.8933,   0.1350
       185,   0.0291,  -0.0964,   0.9061,   0.1478
       186,   0.0354,  -0.0835,   0.9061,   0.1221
       187,   0.0393,  -0.0835,   0.9190,   0.1221
       188,   0.0308,  -0.0193,   0.9061,   0.1221
       189,   0.0420,  -0.0707,   0.8933,   0.1350
       190,   0.0336,  -0.0707,   0.9061,   0.1350
       191,   0.0220,  -0.0707,   0.8804,   0.1607
       192,   0.0189,  -0.0835,   0.9061,   0.1350
       193,   0.0261,  -0.0964,   0.9061,   0.1478
       194,   0.0316,  -0.0835,   0.9190,   0.1350
       195,   0.0459,  -0.0835,   0.9190,   0.1350
       196,   0.0412,  -0.0707,   0.9061,   0.1221
       197,   0.0511,  -0.0578,   0.9190,   0.1478
       198,   0.0462,  -0.0835,   0.9061,   0.1350
       199,   0.0349,  -0.0835,   0.9190,   0.1350
       200,   0.0102,  -0.0835,   0.9061,   0.1478
       201,   0.0236,  -0.0835,   0.9190,   0.1221
       202,   0.0145,  -0.0835,   0.9061,   0.1221
       203,   0.0203,  -0.0707,   0.9190,   0.1350
       204,   0.0160,  -0.0707,   0.9190,   0.1221
       205,   0.0251,  -0.0707,   0.9061,   0.1221
       206,   0.0188,  -0.0707,   0.9190,   0.1092
       207,   0.0251,  -0.0707,   0.9061,   0.1350
       208,   0.0332,  -0.0835,   0.9318,   0.1221
       209,   0.0334,  -0.0578,   0.9190,   0.1478
       210,   0.0371,  -0.0835,   0.9190,   0.1350
       211,   0.0263,  -0.0707,   0.9061,   0.1092
       212,   0.0248,  -0.0707,   0.9061,   0.1221
       213,   0.0274,  -0.0835,   0.8933,   0.0964
       214,   0.0094,  -0.0707,   0.9190,   0.1221
       215,   0.0204,  -0.0835,   0.9190,   0.1221
       216,   0.0108,  -0.0835,   0.9190,   0.1350
       217,   0.0214,  -0.0835,   0.9061,   0.1092
       218,   0.0259,  -0.0835,   0.9061,   0.0964
       219,   0.0305,  -0.0707,   0.9190,   0.0964
       220,   0.0310,  -0.0707,   0.9061,   0.1092
       221,   0.0292,  -0.0707,   0.9061,   0.1221
       222,   0.0247,  -0.0707,   0.9190,   0.0964
       223,   0.0180,  -0.0835,   0.9190,   0.1092
       224,   0.0368,  -0.0835,   0.9190,   0.1092
       225,   0.0273,  -0.0707,   0.9190,   0.1092
       226,   0.0207,  -0.0835,   0.9061,   0.1092
       227,   0.0240,  -0.0835,   0.9061,   0.1221
       228,   0.0213,  -0.0835,   0.9190,   0.1092
       229,   0.0177,  -0.0835,   0.9190,   0.1350
       230,   0.0157,  -0.0964,   0.9061,   0.0964
       231,   0.0164,  -0.0964,   0.9061,   0.1221
       232,   0.0197,  -0.0835,   0.9190,   0.0964
       233,   0.0196,  -0.1092,   0.9190,   0.0964
       234,   0.0133,  -0.0835,   0.9190,   0.0964
       235,   0.0046,  -0.0964,   0.9190,   0.0964
       236,   0.0166,  -0.0835,   0.9190,   0.0964
       237,   0.0031,  -0.0964,   0.9190,   0.0707
       238,   0.0029,  -0.0964,   0.9318,   0.1092
       239,   0.0294,  -0.0835,   0.9318,   0.0964
       240,   0.0193,  -0.0964,   0.9318,   0.0835
       241,   0.0318,  -0.0964,   0.9318,   0.0835
       242,   0.0331,  -0.0964,   0.9190,   0.0578
       243,   0.0317,  -0.0964,   0.9190,   0.0964
       244,   0.0344,  -0.0964,   0.9061,   0.0707
       245,   0.0217,  -0.0835,   0.9318,   0.0835
       246,   0.0153,  -0.1092,   0.9318,   0.0707
       247,   0.0264,  -0.1092,   0.9318,   0.0707
       248,   0.0174,  -0.1092,   0.9061,   0.0707
       249,   0.0214,  -0.0964,   0.9318,   0.0578
       250,   0.0299,  -0.0964,   0.9318,   0.0578
       251,   0.0274,  -0.1092,   0.9190,   0.0578
       252,   0.0299,  -0.1092,   0.9190,   0.0707
       253,   0.0228,  -0.0964,   0.9190,   0.0578
       254,   0.0332,  -0.0964,   0.9318,   0.0707
       255,   0.0248,  -0.1092,   0.9318,   0.0578
       256,   0.0126,  -0.1092,   0.9318,   0.0707
       257,   0.0283,  -0.1092,   0.9190,   0.0707
       258,   0.0296,  -0.1092,   0.9190,   0.0707
       259,   0.0338,  -0.1092,   0.9190,   0.0707
       260,   0.0311,  -0.1092,   0.9190,   0.0578
       261,   0.0252,  -0.1221,   0.9190,   0.0578
       262,   0.0376,  -0.1221,   0.9190,   0.0707
       263,   0.0528,  -0.1092,   0.9190,   0.0321
       264,   0.0598,  -0.1092,   0.8933,   0.0578
       265,   0.0411,  -0.1092,   0.8933,   0.0450
       266,   0.0349,  -0.1221,   0.9061,   0.0707
       267,   0.0333,  -0.1221,   0.9190,   0.0450
       268,   0.0423,  -0.1092,   0.9061,   0.0578
       269,   0.0431,  -0.1221,   0.9061,   0.0450
       270,   0.0474,  -0.1221,   0.9190,   0.0450
       271,   0.0305,  -0.1221,   0.9190,   0.0450
       272,   0.0319,  -0.1221,   0.9061,   0.0578
       273,   0.0327,  -0.1221,   0.8933,   0.0321
       274,   0.0147,  -0.1092,   0.8933,   0.0193
       275,   0.0281,  -0.1221,   0.9061,   0.0450
       276,   0.0280,  -0.1221,   0.9061,   0.0450
       277,   0.0424,  -0.1350,   0.9061,   0.0193
       278,   0.0262,  -0.0835,   0.8933,   0.0707
       279,   0.0137,  -0.1221,   0.8804,   0.0321
       280,   0.0100,  -0.1221,   0.8933,   0.0450
       281,   0.0262,  -0.1221,   0.8933,   0.0193
       282,   0.0182,  -0.1221,   0.8804,   0.0321
       283,   0.0200,  -0.1221,   0.8804,   0.0321
       284,   0.0207,  -0.1350,   0.8933,   0.0835
       285,   0.0193,  -0.1221,   0.9061,   0.0321
       286,   0.0225,  -0.1221,   0.8804,   0.0450
       287,   0.0111,  -0.1221,   0.8933,   0.0450
       288,   0.0116,  -0.0707,   0.8804,   0.0450
       289,   0.0156,  -0.1350,   0.8804,   0.0193
       290,   0.0019,  -0.1350,   0.8804,   0.0578
       291,  -0.0065,  -0.1350,   0.8804,   0.0578
       292,   0.0233,  -0.1350,   0.8933,   0.0578
       293,   0.0171,  -0.1478,   0.8933,   0.0707
       294,   0.0071,  -0.1350,   0.8933,   0.0578
       295,   0.0119,  -0.1350,   0.8933,   0.0578
       296,   0.0295,  -0.1350,   0.8804,   0.0450
       297,   0.0259,  -0.1221,   0.8933,   0.0450
       298,   0.0262,  -0.1350,   0.8804,   0.0578
       299,   0.0328,  -0.1350,   0.8804,   0.0578
       300,   0.0284,  -0.1350,   0.8933,   0.0321
       301,   0.0420,  -0.1350,   0.8933,   0.0321
       302,   0.0353,  -0.1350,   0.8933,   0.0450
       303,   0.0413,  -0.1350,   0.8676,   0.0321
       304,   0.0424,  -0.1221,   0.8676,   0.0450
       305,   0.0352,  -0.1350,   0.8804,   0.0707
       306,   0.0278,  -0.1350,   0.8804,   0.0193
       307,   0.0357,  -0.1478,   0.8804,   0.0578
       308,   0.0384,  -0.1478,   0.8676,   0.0707
       309,   0.0411,  -0.1478,   0.8676,   0.0578
       310,   0.0302,  -0.1478,   0.8676,   0.0450
       311,   0.0347,  -0.1478,   0.8676,   0.0450
       312,   0.0398,  -0.1350,   0.8804,   0.0450
       313,   0.0371,  -0.1350,   0.8676,   0.0578
       314,   0.0327,  -0.1350,   0.8804,   0.0707
       315,   0.0511,  -0.1350,   0.8676,   0.0578
       316,   0.0519,  -0.1350,   0.8804,   0.0578
       317,   0.0468,  -0.1350,   0.8804,   0.0578
       318,   0.0510,  -0.0964,   0.8804,   0.0578
       319,   0.0628,  -0.1221,   0.8676,   0.0321
       320,   0.0417,  -0.1350,   0.8676,   0.0578
       321,   0.0437,  -0.1221,   0.8676,   0.0578
       322,   0.0504,  -0.1350,   0.8547,   0.0450
       323,   0.0562,  -0.1478,   0.8804,   0.0578
       324,   0.0552,  -0.1478,   0.8804,   0.0321
