製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 11:09 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
        84,   0.0464,   0.4948,   0.7647,  -0.0964
        85,   0.0522,   0.4948,   0.7647,  -0.1221
        86,   0.0459,   0.5077,   0.7647,  -0.0835
        87,   0.0079,   0.4948,   0.7776,  -0.0835
        88,   0.0092,   0.4948,   0.7519,  -0.1221
        89,  -0.0075,   0.4948,   0.7647,  -0.1092
        90,  -0.0009,   0.4948,   0.7647,  -0.1092
        91,   0.0111,   0.5205,   0.7647,  -0.1092
        92,   0.0218,   0.4948,   0.7647,  -0.1221
        93,   0.0151,   0.4948,   0.7647,  -0.0964
        94,   0.0481,   0.4948,   0.7647,  -0.0964
        95,   0.0554,   0.4948,   0.7776,  -0.0835
        96,   0.0581,   0.5077,   0.7776,  -0.0964
        97,   0.0525,   0.5077,   0.7776,  -0.1092
        98,   0.0532,   0.5077,   0.7776,  -0.0835
        99,   0.0437,   0.5077,   0.7647,  -0.1221
       100,   0.0437,   0.5077,   0.7647,  -0.0964
       101,   0.0456,   0.5077,   0.7647,  -0.0835
       102,   0.0338,   0.5077,   0.7776,  -0.0835
       103,   0.0265,   0.5462,   0.7776,  -0.1092
       104,   0.0098,   0.5077,   0.7776,  -0.0964
       105,   0.0149,   0.5205,   0.7647,  -0.0835
       106,   0.0180,   0.5077,   0.7647,  -0.1092
       107,   0.0236,   0.5077,   0.7647,  -0.1092
       108,   0.0091,   0.5077,   0.7519,  -0.0964
       109,   0.0169,   0.4948,   0.7647,  -0.1092
       110,  -0.0010,   0.5077,   0.7776,  -0.1092
       111,  -0.0103,   0.4948,   0.7776,  -0.1092
       112,  -0.0086,   0.4948,   0.7647,  -0.0964
       113,  -0.0026,   0.5205,   0.7776,  -0.1092
       114,   0.0244,   0.5077,   0.7647,  -0.1092
       115,   0.0541,   0.5077,   0.7519,  -0.1092
       116,   0.0622,   0.5077,   0.7519,  -0.1350
       117,   0.0669,   0.5077,   0.7647,  -0.0964
       118,   0.0621,   0.5591,   0.7519,  -0.0964
       119,   0.0482,   0.5077,   0.7519,  -0.0964
       120,   0.0277,   0.5077,   0.7647,  -0.1092
       121,   0.0082,   0.4948,   0.7647,  -0.1092
       122,   0.0184,   0.4948,   0.7647,  -0.1092
       123,   0.0109,   0.5077,   0.7519,  -0.1221
       124,   0.0071,   0.5077,   0.7519,  -0.1221
       125,   0.0073,   0.4948,   0.7519,  -0.1092
       126,   0.0052,   0.4948,   0.7519,  -0.1092
       127,  -0.0049,   0.4948,   0.7647,  -0.0835
       128,  -0.0081,   0.4948,   0.7647,  -0.1221
       129,  -0.0177,   0.4948,   0.7647,  -0.1221
       130,  -0.0045,   0.4948,   0.7519,  -0.0835
       131,  -0.0113,   0.5077,   0.7519,  -0.1221
       132,   0.0175,   0.4820,   0.7519,  -0.1092
       133,   0.0524,   0.5462,   0.7519,  -0.1092
       134,   0.0721,   0.4820,   0.7519,  -0.0964
       135,   0.0519,   0.4820,   0.7519,  -0.1221
       136,   0.0212,   0.4948,   0.7519,  -0.0835
       137,   0.0047,   0.4948,   0.7390,  -0.0964
       138,   0.0019,   0.4948,   0.7390,  -0.0964
       139,  -0.0148,   0.5077,   0.7390,  -0.0964
       140,  -0.0251,   0.4948,   0.7519,  -0.0964
       141,  -0.0193,   0.5077,   0.7519,  -0.0964
       142,   0.0584,   0.4948,   0.7519,  -0.0835
       143,   0.0683,   0.4948,   0.7519,  -0.0835
       144,   0.0853,   0.4948,   0.7647,  -0.0835
       145,   0.0767,   0.4820,   0.7647,  -0.0835
       146,   0.0666,   0.4948,   0.7519,  -0.1221
       147,   0.0490,   0.4948,   0.7519,  -0.1092
       148,   0.0680,   0.4948,   0.7519,  -0.0964
       149,   0.0484,   0.4948,   0.7519,  -0.1092
       150,   0.0402,   0.4948,   0.7647,  -0.1092
       151,   0.0398,   0.4820,   0.7519,  -0.0964
       152,   0.0460,   0.4948,   0.7519,  -0.0964
       153,   0.0252,   0.4948,   0.7519,  -0.0835
       154,   0.0420,   0.4948,   0.7390,  -0.0835
       155,   0.0163,   0.4948,   0.7519,  -0.0964
       156,   0.0478,   0.4948,   0.7519,  -0.0835
       157,   0.0540,   0.4820,   0.7390,  -0.0578
       158,   0.0560,   0.4948,   0.7647,  -0.0707
       159,   0.0456,   0.4948,   0.7647,  -0.1221
       160,   0.0164,   0.4948,   0.7519,  -0.0835
       161,   0.0057,   0.5077,   0.7519,  -0.0964
       162,   0.0024,   0.5077,   0.7519,  -0.1221
       163,   0.0145,   0.4948,   0.7390,  -0.0964
       164,   0.0008,   0.4948,   0.7519,  -0.0964
       165,   0.0064,   0.4820,   0.7390,  -0.0964
       166,   0.0023,   0.4820,   0.7519,  -0.1092
       167,   0.0153,   0.4948,   0.7647,  -0.0578
       168,   0.0297,   0.5205,   0.7519,  -0.1221
       169,   0.0452,   0.4948,   0.7519,  -0.0835
       170,   0.0159,   0.4948,   0.7390,  -0.0964
       171,   0.0207,   0.4820,   0.7390,  -0.0964
       172,   0.0195,   0.4948,   0.7519,  -0.0707
       173,  -0.0100,   0.4948,   0.7647,  -0.0835
       174,   0.0111,   0.5077,   0.7519,  -0.0964
       175,   0.0021,   0.4948,   0.7647,  -0.0964
       176,   0.0083,   0.4820,   0.7390,  -0.0964
       177,   0.0100,   0.4948,   0.7519,  -0.0964
       178,   0.0075,   0.4948,   0.7262,  -0.0964
       179,   0.0246,   0.4948,   0.7390,  -0.0835
       180,   0.0371,   0.4820,   0.7519,  -0.0835
       181,   0.0312,   0.4948,   0.7519,  -0.0835
       182,   0.0488,   0.4948,   0.7519,  -0.0835
       183,   0.0286,   0.4820,   0.7390,  -0.1092
       184,   0.0365,   0.4948,   0.7519,  -0.0835
       185,   0.0252,   0.5077,   0.7519,  -0.0835
       186,   0.0307,   0.4948,   0.7519,  -0.0835
       187,   0.0141,   0.4948,   0.7519,  -0.1092
       188,   0.0168,   0.4820,   0.7519,  -0.0835
       189,   0.0151,   0.5077,   0.7647,  -0.1092
       190,  -0.0087,   0.4948,   0.7390,  -0.0835
       191,   0.0096,   0.5077,   0.7519,  -0.0964
       192,   0.0299,   0.5077,   0.7390,  -0.0835
       193,   0.0477,   0.5077,   0.7519,  -0.0835
       194,   0.0365,   0.4948,   0.7647,  -0.0835
       195,   0.0424,   0.5077,   0.7519,  -0.0964
       196,   0.0244,   0.4948,   0.7390,  -0.0835
       197,   0.0365,   0.4948,   0.7519,  -0.0707
       198,   0.0340,   0.4948,   0.7519,  -0.0707
       199,   0.0385,   0.5077,   0.7390,  -0.0964
       200,   0.0067,   0.4948,   0.7390,  -0.0707
       201,   0.0052,   0.5077,   0.7390,  -0.0835
       202,  -0.0026,   0.5077,   0.7519,  -0.0964
       203,   0.0237,   0.4948,   0.7519,  -0.0835
       204,   0.0467,   0.4948,   0.7519,  -0.0707
       205,   0.0306,   0.5077,   0.7647,  -0.0578
       206,   0.0372,   0.5077,   0.7519,  -0.0835
       207,   0.0141,   0.5077,   0.7390,  -0.0707
       208,   0.0263,   0.5077,   0.7390,  -0.0707
       209,   0.0122,   0.5077,   0.7390,  -0.0835
       210,  -0.0134,   0.5077,   0.7519,  -0.0707
       211,  -0.0218,   0.4948,   0.7519,  -0.0707
       212,  -0.0223,   0.4948,   0.7519,  -0.1092
       213,  -0.0360,   0.5077,   0.7390,  -0.0835
       214,  -0.0107,   0.4948,   0.7390,  -0.0578
       215,   0.0494,   0.5077,   0.7390,  -0.0707
       216,   0.0521,   0.4948,   0.7390,  -0.0964
       217,   0.0873,   0.5077,   0.7390,  -0.0835
       218,   0.0426,   0.4948,   0.7519,  -0.0964
       219,   0.0167,   0.5077,   0.7519,  -0.0964
       220,   0.0155,   0.5077,   0.7519,  -0.0835
       221,   0.0247,   0.5077,   0.7519,  -0.0835
       222,   0.0557,   0.5077,   0.7519,  -0.0964
       223,   0.0702,   0.5077,   0.7390,  -0.0964
       224,   0.0593,   0.5205,   0.7519,  -0.0964
       225,   0.0561,   0.5077,   0.7519,  -0.0835
       226,   0.0638,   0.4948,   0.7519,  -0.0707
       227,   0.0515,   0.4820,   0.7519,  -0.0707
       228,   0.0455,   0.4948,   0.7390,  -0.0964
       229,   0.0417,   0.4948,   0.7519,  -0.0964
       230,   0.0375,   0.4948,   0.7390,  -0.0964
       231,   0.0123,   0.4820,   0.7519,  -0.0835
       232,   0.0043,   0.5077,   0.7519,  -0.1092
       233,   0.0229,   0.4948,   0.7390,  -0.0835
       234,   0.0156,   0.5077,   0.7519,  -0.1092
       235,   0.0098,   0.4948,   0.7647,  -0.0835
       236,  -0.0029,   0.4948,   0.7647,  -0.0964
       237,   0.0192,   0.5077,   0.7519,  -0.1092
       238,   0.0449,   0.5077,   0.7519,  -0.0964
       239,   0.0226,   0.4948,   0.7519,  -0.0964
       240,   0.0248,   0.4948,   0.7390,  -0.0964
       241,   0.0166,   0.4948,   0.7519,  -0.0835
       242,   0.0135,   0.4820,   0.7519,  -0.0707
       243,  -0.0047,   0.4820,   0.7647,  -0.1092
       244,   0.0204,   0.4948,   0.7519,  -0.1221
       245,   0.0141,   0.4820,   0.7519,  -0.0835
       246,   0.0192,   0.4948,   0.7519,  -0.0964
       247,   0.0311,   0.4948,   0.7519,  -0.1092
       248,   0.0502,   0.4948,   0.7519,  -0.1092
       249,   0.0395,   0.4948,   0.7519,  -0.0964
       250,   0.0356,   0.4948,   0.7519,  -0.0964
       251,   0.0210,   0.4948,   0.7519,  -0.0964
       252,   0.0404,   0.4948,   0.7519,  -0.1092
       253,   0.0305,   0.4948,   0.7390,  -0.0964
       254,   0.0336,   0.5077,   0.7390,  -0.1092
       255,   0.0324,   0.5077,   0.7390,  -0.1092
       256,   0.0133,   0.5077,   0.7647,  -0.0835
       257,   0.0225,   0.4948,   0.7519,  -0.1221
       258,   0.0034,   0.4820,   0.7647,  -0.1092
       259,   0.0291,   0.4948,   0.7390,  -0.1092
       260,   0.0166,   0.4820,   0.7390,  -0.0964
       261,   0.0158,   0.5077,   0.7519,  -0.1092
       262,   0.0196,   0.4948,   0.7519,  -0.0835
       263,   0.0114,   0.5077,   0.7262,  -0.1221
       264,   0.0157,   0.4948,   0.7390,  -0.1221
       265,   0.0182,   0.5077,   0.7390,  -0.1092
       266,   0.0175,   0.4948,   0.7390,  -0.0707
       267,   0.0035,   0.4820,   0.7519,  -0.0835
       268,   0.0229,   0.4948,   0.7647,  -0.0835
       269,   0.0014,   0.5077,   0.7390,  -0.1092
       270,  -0.0020,   0.4948,   0.7390,  -0.0835
       271,   0.0257,   0.4948,   0.7262,  -0.1092
       272,   0.0270,   0.4948,   0.7390,  -0.1092
       273,   0.0355,   0.5077,   0.7390,  -0.0835
       274,   0.0376,   0.4820,   0.7390,  -0.0835
       275,   0.0226,   0.4948,   0.7390,  -0.0835
       276,   0.0344,   0.4948,   0.7390,  -0.0835
       277,   0.0467,   0.5077,   0.7390,  -0.1092
       278,   0.0214,   0.5719,   0.7390,  -0.0964
       279,   0.0311,   0.4948,   0.7390,  -0.0835
       280,   0.0185,   0.4948,   0.7390,  -0.0835
       281,   0.0305,   0.5077,   0.7519,  -0.0964
       282,  -0.0032,   0.5077,   0.7519,  -0.0964
       283,  -0.0062,   0.5077,   0.7519,  -0.0835
       284,  -0.0105,   0.4948,   0.7390,  -0.0964
       285,   0.0129,   0.4948,   0.7519,  -0.0964
       286,   0.0152,   0.5077,   0.7519,  -0.0707
       287,   0.0067,   0.5077,   0.7390,  -0.0835
       288,  -0.0288,   0.5591,   0.7390,  -0.0707
       289,   0.0111,   0.4820,   0.7390,  -0.0707
       290,   0.0353,   0.4948,   0.7519,  -0.0835
       291,   0.0466,   0.4948,   0.7519,  -0.0707
       292,   0.0831,   0.5077,   0.7390,  -0.0964
       293,   0.0569,   0.4948,   0.7519,  -0.0835
       294,   0.0335,   0.5077,   0.7519,  -0.1092
       295,   0.0016,   0.4948,   0.7519,  -0.0835
       296,   0.0094,   0.4948,   0.7519,  -0.0964
       297,   0.0329,   0.4820,   0.7519,  -0.0835
       298,   0.0398,   0.5077,   0.7519,  -0.0707
       299,   0.0845,   0.4948,   0.7519,  -0.0835
       300,   0.0807,   0.4948,   0.7390,  -0.0964
       301,   0.0557,   0.4948,   0.7390,  -0.0964
       302,   0.0565,   0.4948,   0.7390,  -0.1092
       303,   0.0247,   0.4948,   0.7519,  -0.0964
       304,   0.0075,   0.4948,   0.7519,  -0.0835
       305,   0.0047,   0.4820,   0.7519,  -0.0835
       306,   0.0191,   0.4948,   0.7519,  -0.1092
       307,   0.0189,   0.4820,   0.7519,  -0.0835
       308,   0.0427,   0.4948,   0.7519,  -0.0964
       309,   0.0277,   0.4948,   0.7519,  -0.0964
       310,   0.0275,   0.4948,   0.7519,  -0.0835
       311,   0.0390,   0.4948,   0.7519,  -0.0707
       312,   0.0283,   0.4948,   0.7647,  -0.0707
       313,   0.0324,   0.4948,   0.7519,  -0.0578
       314,   0.0360,   0.4948,   0.7519,  -0.0835
       315,   0.0415,   0.5077,   0.7647,  -0.0835
       316,   0.0200,   0.4948,   0.7519,  -0.0964
       317,  -0.0042,   0.4948,   0.7519,  -0.0835
       318,  -0.0058,   0.4948,   0.7519,  -0.0964
       319,   0.0146,   0.4948,   0.7519,  -0.0835
       320,  -0.0042,   0.4948,   0.7519,  -0.0707
       321,  -0.0094,   0.4948,   0.7519,  -0.0964
       322,  -0.0054,   0.4820,   0.7519,  -0.0964
       323,   0.0086,   0.5077,   0.7519,  -0.0835
       324,   0.0098,   0.4820,   0.7390,  -0.0835
       325,   0.0218,   0.4948,   0.7519,  -0.0835
       326,   0.0083,   0.4948,   0.7519,  -0.0835
       327,   0.0058,   0.4948,   0.7519,  -0.0964
       328,   0.0202,   0.4948,   0.7519,  -0.0964
       329,   0.0376,   0.4820,   0.7519,  -0.0964
       330,   0.0323,   0.4948,   0.7647,  -0.0964
       331,   0.0508,   0.5077,   0.7519,  -0.1092
       332,   0.0620,   0.5077,   0.7519,  -0.0835
       333,   0.0563,   0.5591,   0.7519,  -0.0964
       334,   0.0437,   0.5077,   0.7390,  -0.0964
       335,   0.0272,   0.4820,   0.7390,  -0.0835
       336,   0.0299,   0.4948,   0.7647,  -0.0835
       337,   0.0491,   0.4948,   0.7390,  -0.1092
       338,   0.0437,   0.4948,   0.7519,  -0.0835
       339,   0.0316,   0.5077,   0.7519,  -0.0707
       340,   0.0301,   0.4820,   0.7390,  -0.0835
       341,   0.0074,   0.5077,   0.7519,  -0.0707
       342,   0.0338,   0.4948,   0.7519,  -0.0835
       343,   0.0350,   0.4948,   0.7519,  -0.0707
       344,   0.0274,   0.5205,   0.7647,  -0.0707
       345,   0.0151,   0.4948,   0.7647,  -0.0835
       346,   0.0130,   0.4948,   0.7519,  -0.0964
       347,  -0.0119,   0.5077,   0.7390,  -0.1092
       348,  -0.0259,   0.4948,   0.7390,  -0.0835
       349,  -0.0259,   0.5077,   0.7390,  -0.0835
       350,  -0.0116,   0.5077,   0.7519,  -0.0707
       351,  -0.0013,   0.4948,   0.7390,  -0.0835
       352,   0.0177,   0.5077,   0.7390,  -0.0835
       353,   0.0393,   0.4948,   0.7390,  -0.0707
       354,   0.0446,   0.5077,   0.7390,  -0.0578
       355,   0.0540,   0.5077,   0.7262,  -0.0964
       356,   0.0522,   0.5205,   0.7390,  -0.0964
       357,   0.0697,   0.5077,   0.7519,  -0.0707
       358,   0.0672,   0.5077,   0.7519,  -0.0835
       359,   0.0558,   0.4948,   0.7390,  -0.0835
       360,   0.0350,   0.5205,   0.7390,  -0.0578
       361,   0.0382,   0.5077,   0.7390,  -0.0707
       362,   0.0226,   0.5077,   0.7390,  -0.0964
       363,  -0.0053,   0.5719,   0.7390,  -0.0964
       364,  -0.0166,   0.5077,   0.7262,  -0.0964
       365,   0.0185,   0.5077,   0.7390,  -0.0707
       366,   0.0072,   0.4948,   0.7390,  -0.0835
       367,   0.0109,   0.5077,   0.7262,  -0.0835
       368,   0.0080,   0.5077,   0.7390,  -0.0707
       369,   0.0302,   0.4948,   0.7390,  -0.0964
       370,   0.0097,   0.5205,   0.7519,  -0.0835
       371,   0.0122,   0.5077,   0.7262,  -0.0835
       372,   0.0032,   0.5077,   0.7390,  -0.1092
       373,   0.0116,   0.5591,   0.7519,  -0.0964
       374,   0.0181,   0.4948,   0.7519,  -0.0964
       375,   0.0661,   0.5077,   0.7519,  -0.0707
       376,   0.0649,   0.5077,   0.7519,  -0.0835
       377,   0.0578,   0.5077,   0.7390,  -0.0835
       378,   0.0449,   0.5205,   0.7390,  -0.0964
       379,   0.0477,   0.5205,   0.7390,  -0.1092
       380,   0.0466,   0.5077,   0.7390,  -0.1092
       381,   0.0578,   0.4948,   0.7519,  -0.0835
       382,   0.0510,   0.5077,   0.7390,  -0.0964
       383,   0.0397,   0.4948,   0.7519,  -0.1092
       384,   0.0155,   0.4948,   0.7390,  -0.1092
       385,   0.0201,   0.4948,   0.7390,  -0.1221
       386,   0.0190,   0.5077,   0.7519,  -0.0707
       387,   0.0114,   0.5077,   0.7390,  -0.1092
       388,  -0.0039,   0.4948,   0.7390,  -0.0835
       389,  -0.0111,   0.5077,   0.7262,  -0.0964
       390,  -0.0004,   0.5077,   0.7519,  -0.0835
       391,   0.0063,   0.4948,   0.7519,  -0.1092
       392,   0.0050,   0.5077,   0.7390,  -0.0964
       393,   0.0163,   0.5077,   0.7519,  -0.0964
       394,   0.0325,   0.5077,   0.7262,  -0.0964
       395,   0.0513,   0.5205,   0.7390,  -0.0964
       396,   0.0428,   0.5077,   0.7519,  -0.0835
       397,   0.0445,   0.5077,   0.7519,  -0.0835
       398,   0.0544,   0.4820,   0.7390,  -0.0835
       399,   0.0602,   0.4948,   0.7390,  -0.1092
       400,   0.0352,   0.5077,   0.7390,  -0.0578
       401,   0.0133,   0.5077,   0.7390,  -0.0835
       402,   0.0208,   0.4948,   0.7390,  -0.1092
       403,   0.0429,   0.5077,   0.7390,  -0.0707
       404,   0.0327,   0.5077,   0.7519,  -0.1092
       405,   0.0207,   0.5077,   0.7647,  -0.0707
       406,   0.0162,   0.4948,   0.7647,  -0.0835
       407,   0.0041,   0.5077,   0.7647,  -0.0578
       408,   0.0052,   0.5077,   0.7519,  -0.0964
       409,  -0.0001,   0.5205,   0.7519,  -0.0964
       410,   0.0142,   0.5077,   0.7519,  -0.1092
       411,   0.0175,   0.5077,   0.7647,  -0.0964
       412,   0.0086,   0.4948,   0.7519,  -0.0835
       413,   0.0174,   0.4948,   0.7519,  -0.1092
       414,   0.0063,   0.4948,   0.7519,  -0.1092
       415,   0.0195,   0.4948,   0.7262,  -0.1092
       416,   0.0013,   0.5077,   0.7519,  -0.0835
       417,   0.0242,   0.4948,   0.7390,  -0.0964
       418,   0.0327,   0.5462,   0.7390,  -0.0964
       419,   0.0292,   0.5077,   0.7390,  -0.0707
       420,   0.0335,   0.4948,   0.7519,  -0.0835
       421,   0.0497,   0.4948,   0.7519,  -0.0707
       422,   0.0563,   0.5077,   0.7519,  -0.0707
       423,   0.0320,   0.5205,   0.7519,  -0.0835
       424,   0.0309,   0.5077,   0.7390,  -0.0835
       425,   0.0239,   0.5077,   0.7519,  -0.0964
       426,  -0.0003,   0.5077,   0.7262,  -0.0964
       427,   0.0064,   0.5077,   0.7390,  -0.0835
       428,   0.0014,   0.4948,   0.7390,  -0.0707
       429,   0.0433,   0.4948,   0.7519,  -0.0707
       430,   0.0567,   0.4948,   0.7390,  -0.0835
       431,   0.0415,   0.4948,   0.7390,  -0.1092
       432,   0.0320,   0.5077,   0.7519,  -0.0835
       433,   0.0177,   0.5334,   0.7390,  -0.1092
       434,   0.0210,   0.5077,   0.7519,  -0.0707
       435,   0.0221,   0.4948,   0.7519,  -0.0707
       436,   0.0087,   0.4948,   0.7519,  -0.0707
       437,   0.0286,   0.5077,   0.7647,  -0.0835
       438,   0.0195,   0.4948,   0.7519,  -0.0835
       439,   0.0356,   0.5077,   0.7390,  -0.0964
       440,   0.0489,   0.5205,   0.7390,  -0.1092
       441,   0.0423,   0.4948,   0.7390,  -0.0707
       442,   0.0210,   0.4948,   0.7519,  -0.0835
       443,   0.0032,   0.4820,   0.7519,  -0.0835
       444,   0.0074,   0.4820,   0.7390,  -0.0835
       445,   0.0208,   0.5077,   0.7390,  -0.1092
       446,   0.0145,   0.4948,   0.7390,  -0.0964
       447,   0.0105,   0.5077,   0.7390,  -0.0707
       448,   0.0005,   0.4948,   0.7390,  -0.0835
       449,   0.0115,   0.5334,   0.7390,  -0.1092
       450,   0.0219,   0.4948,   0.7390,  -0.0835
       451,   0.0512,   0.5077,   0.7519,  -0.0578
       452,   0.0409,   0.4948,   0.7519,  -0.0964
       453,   0.0182,   0.4948,   0.7390,  -0.0835
       454,   0.0147,   0.5077,   0.7390,  -0.1092
       455,   0.0004,   0.5077,   0.7390,  -0.0964
       456,   0.0112,   0.4948,   0.7390,  -0.1350
       457,   0.0148,   0.4948,   0.7390,  -0.0964
       458,   0.0155,   0.4948,   0.7390,  -0.0707
       459,   0.0048,   0.4948,   0.7390,  -0.0707
       460,   0.0115,   0.4820,   0.7390,  -0.0964
       461,   0.0046,   0.4948,   0.7262,  -0.0964
       462,   0.0253,   0.4948,   0.7519,  -0.1092
       463,   0.0486,   0.5077,   0.7519,  -0.0964
       464,   0.0517,   0.5205,   0.7390,  -0.0835
       465,   0.0416,   0.5077,   0.7390,  -0.0964
       466,   0.0290,   0.4948,   0.7390,  -0.0964
       467,   0.0266,   0.5077,   0.7647,  -0.0835
       468,   0.0288,   0.4948,   0.7519,  -0.0964
       469,   0.0525,   0.5077,   0.7519,  -0.0835
       470,   0.0411,   0.5205,   0.7519,  -0.0964
       471,   0.0442,   0.5077,   0.7262,  -0.0964
       472,   0.0362,   0.5077,   0.7390,  -0.0964
       473,   0.0346,   0.5719,   0.7390,  -0.0964
       474,   0.0116,   0.5077,   0.7390,  -0.0964
       475,   0.0363,   0.4948,   0.7390,  -0.0835
       476,   0.0168,   0.4820,   0.7390,  -0.0835
       477,   0.0365,   0.4948,   0.7390,  -0.0835
       478,   0.0266,   0.5077,   0.7390,  -0.1092
       479,   0.0357,   0.4948,   0.7262,  -0.1221
       480,   0.0316,   0.4948,   0.7262,  -0.0835
       481,   0.0179,   0.4948,   0.7390,  -0.0964
       482,   0.0159,   0.5077,   0.7390,  -0.0707
