製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
120,0.0486,0.0321,0.8804,-0.135,,0.0486
121,0.0479,0.0321,0.8933,-0.1221,,0.0479
122,0.0166,0.0321,0.8933,-0.1092,,0.0166
123,0.0253,0.0193,0.9061,-0.1221,,0.0253
124,0.0365,0.0193,0.8676,-0.1221,,0.0365
125,0.0588,0.0321,0.8676,-0.135,,0.0588
126,0.0302,0.0193,0.8933,-0.1221,,0.0302
127,0.0372,0.0193,0.8804,-0.1478,,0.0372
128,0.0181,0.0193,0.8804,-0.1092,,0.0181
129,0.016,0.0064,0.8676,-0.1092,,0.016
130,0.0038,0.0064,0.8804,-0.1092,,0.0038
131,0.0233,0.0064,0.8804,-0.135,,0.0233
132,0.0301,0.0193,0.8676,-0.1221,,0.0301
133,0.0322,0.0064,0.8676,-0.135,,0.0322
134,0.0438,0.0193,0.8804,-0.135,,0.0438
135,0.0616,0.0193,0.8804,-0.135,,0.0616
136,0.0589,0.0064,0.8676,-0.1478,,0.0589
137,0.0683,0.0064,0.8676,-0.1221,,0.0683
138,0.0678,0.0193,0.8804,-0.1092,,0.0678
139,0.0915,0.0064,0.8933,-0.1221,,0.0915
140,0.3952,0.0193,0.8804,-0.135,,0.3952
141,0.291,0.0193,0.8676,-0.1221,,0.291
142,0.0775,0.0064,0.8676,-0.135,,0.0775
143,-0.0418,0.0064,0.8676,-0.1607,,0.0418
144,-0.1482,-0.0064,0.8676,-0.1092,,0.1482
145,-0.2192,0.0064,0.8676,-0.1478,,0.2192
146,-0.1416,-0.0064,0.8676,-0.1478,,0.1416
147,0.1012,0.0193,0.8676,-0.135,,0.1012
148,0.2576,0.0064,0.8676,-0.1221,,0.2576
149,0.2405,0.0321,0.8547,-0.1607,,0.2405
150,0.177,0.0193,0.8676,-0.1478,,0.177
151,0.0825,0.0193,0.8676,-0.135,,0.0825
152,-0.0157,0.0193,0.8676,-0.1221,,0.0157
153,-0.0788,0.0321,0.8804,-0.1478,,0.0788
154,-0.0515,0.045,0.8933,-0.1221,,0.0515
155,-0.0254,0.045,0.8804,-0.135,,0.0254
156,-0.0133,0.0321,0.8676,-0.135,,0.0133
157,0.0116,0.045,0.8547,-0.1221,,0.0116
158,0.1269,0.0578,0.8676,-0.135,,0.1269
159,0.1248,0.045,0.8676,-0.135,,0.1248
160,0.1766,0.0578,0.8804,-0.135,,0.1766
161,0.1799,0.0321,0.8676,-0.1478,,0.1799
162,0.1144,0.0578,0.8676,-0.1607,,0.1144
163,0.0473,0.135,0.8676,-0.1221,,0.0473
164,-0.0489,0.0835,0.8547,-0.1607,,0.0489
165,-0.0998,0.0835,0.8676,-0.1092,,0.0998
166,-0.0864,0.0835,0.8547,-0.135,,0.0864
167,-0.0709,0.0707,0.8547,-0.1478,,0.0709
168,-0.0506,0.0835,0.8676,-0.1221,,0.0506
169,-0.0496,0.0964,0.8676,-0.0964,,0.0496
170,-0.0141,0.0964,0.8676,-0.135,,0.0141
171,0.0268,0.0835,0.8547,-0.135,,0.0268
172,0.131,0.1092,0.8547,-0.1221,,0.131
173,0.2656,0.0964,0.8547,-0.135,,0.2656
174,0.2464,0.0964,0.8676,-0.1221,,0.2464
175,0.1362,0.0835,0.8547,-0.135,,0.1362
176,0.0538,0.0964,0.8418,-0.1221,,0.0538
177,-0.0617,0.0964,0.8547,-0.135,,0.0617
178,-0.0869,0.1607,0.8418,-0.1478,,0.0869
179,-0.0767,0.135,0.8547,-0.1478,,0.0767
180,-0.0181,0.135,0.8547,-0.1221,,0.0181
181,0.0233,0.135,0.8547,-0.135,,0.0233
182,0.0231,0.1092,0.8418,-0.135,,0.0231
183,-0.0081,0.135,0.8547,-0.1092,,0.0081
184,-0.0079,0.135,0.8676,-0.1092,,0.0079
185,-0.0232,0.135,0.8547,-0.1221,,0.0232
186,0.0043,0.135,0.8418,-0.1478,,0.0043
187,0.038,0.135,0.8418,-0.1478,,0.038
188,0.0361,0.135,0.8418,-0.1478,,0.0361
189,-0.0288,0.1478,0.8418,-0.135,,0.0288
190,0.0964,0.1478,0.8547,-0.1221,,0.0964
191,0.1208,0.135,0.8547,-0.135,,0.1208
192,0.1397,0.135,0.8418,-0.1478,,0.1397
193,0.1258,0.135,0.8418,-0.1478,,0.1258
194,0.0726,0.1478,0.829,-0.135,,0.0726
195,0.1027,0.1478,0.829,-0.1221,,0.1027
196,0.1302,0.1478,0.829,-0.1221,,0.1302
197,0.1361,0.1478,0.829,-0.1221,,0.1361
198,0.1009,0.1478,0.829,-0.1221,,0.1009
199,0.0372,0.1607,0.8547,-0.135,,0.0372
200,-0.0029,0.1478,0.8547,-0.135,,0.0029
201,-0.0162,0.1478,0.8547,-0.1607,,0.0162
202,-0.0125,0.1478,0.829,-0.1478,,0.0125
203,-0.0133,0.135,0.829,-0.1607,,0.0133
204,0.0415,0.1478,0.829,-0.1607,,0.0415
205,0.2858,0.1478,0.8418,-0.1478,,0.2858
206,0.2913,0.135,0.829,-0.1221,,0.2913
207,0.1764,0.1221,0.829,-0.135,,0.1764
208,-0.0519,0.135,0.8161,-0.135,,0.0519
209,-0.2064,0.135,0.829,-0.135,,0.2064
210,-0.2312,0.135,0.829,-0.1221,,0.2312
211,-0.0907,0.135,0.829,-0.1221,,0.0907
212,0.0374,0.135,0.829,-0.135,,0.0374
213,0.0741,0.135,0.829,-0.135,,0.0741
214,0.0661,0.1221,0.8418,-0.1092,,0.0661
215,0.076,0.1221,0.829,-0.1092,,0.076
216,0.0324,0.1221,0.8418,-0.1092,,0.0324
217,0.0239,0.1221,0.829,-0.1221,,0.0239
218,0.0327,0.1735,0.8161,-0.135,,0.0327
219,0.0517,0.135,0.8161,-0.135,,0.0517
220,0.0406,0.1092,0.8161,-0.1478,,0.0406
221,0.0311,0.1092,0.829,-0.1092,,0.0311
222,0.0442,0.1092,0.8161,-0.1221,,0.0442
223,0.0252,0.1092,0.829,-0.1092,,0.0252
224,0.0174,0.0964,0.829,-0.135,,0.0174
225,0.0684,0.0964,0.829,-0.1092,,0.0684
226,0.0834,0.1092,0.829,-0.1092,,0.0834
227,0.0338,0.1092,0.8161,-0.1221,,0.0338
228,0.0486,0.0835,0.8161,-0.135,,0.0486
229,0.0757,0.0964,0.8161,-0.135,,0.0757
230,0.0657,0.0964,0.829,-0.1092,,0.0657
231,0.1337,0.0964,0.829,-0.0964,,0.1337
232,0.1312,0.0835,0.8418,-0.0964,,0.1312
233,0.129,0.0707,0.8161,-0.1092,,0.129
234,0.0719,0.0835,0.8161,-0.1221,,0.0719
235,-0.0265,0.0835,0.829,-0.0964,,0.0265
236,-0.062,0.0964,0.829,-0.0964,,0.062
237,-0.0431,0.0835,0.829,-0.1092,,0.0431
238,0.0127,0.0835,0.829,-0.1092,,0.0127
239,0.1094,0.0707,0.8161,-0.1221,,0.1094
240,0.1046,0.0835,0.8161,-0.1221,,0.1046
241,0.0792,0.0835,0.829,-0.1221,,0.0792
242,0.0254,0.0835,0.829,-0.1221,,0.0254
243,-0.0126,0.0707,0.829,-0.1092,,0.0126
244,-0.0611,0.0835,0.829,-0.0964,,0.0611
245,-0.0339,0.0707,0.8547,-0.1221,,0.0339
246,0.0634,0.0707,0.8418,-0.1092,,0.0634
247,0.08,0.0707,0.8418,-0.1092,,0.08
248,0.0894,0.1221,0.8418,-0.135,,0.0894
249,0.0998,0.0707,0.8418,-0.1092,,0.0998
250,0.1411,0.0707,0.8418,-0.1092,,0.1411
251,0.1206,0.0835,0.8547,-0.1478,,0.1206
252,0.0724,0.0578,0.8547,-0.1221,,0.0724
253,0.0204,0.0578,0.8547,-0.135,,0.0204
254,0.0031,0.0578,0.8676,-0.1221,,0.0031
255,0.0223,0.0578,0.8547,-0.135,,0.0223
256,0.0726,0.0707,0.8676,-0.1092,,0.0726
257,0.0401,0.0835,0.8676,-0.135,,0.0401
258,0.0433,0.0835,0.8804,-0.1221,,0.0433
259,0.0719,0.0578,0.8933,-0.1092,,0.0719
260,0.1327,0.0578,0.9061,-0.1092,,0.1327
261,0.1455,0.045,0.9061,-0.1221,,0.1455
262,0.058,0.0578,0.9061,-0.1221,,0.058
263,0.0234,0.0964,0.919,-0.1221,,0.0234
264,-0.0056,0.0835,0.9318,-0.1478,,0.0056
265,-0.0222,0.0578,0.9061,-0.135,,0.0222
266,-0.0358,0.0578,0.919,-0.1221,,0.0358
267,-0.0149,0.0578,0.9318,-0.135,,0.0149
268,0.0241,0.045,0.9318,-0.1221,,0.0241
269,0.0604,0.0578,0.9447,-0.135,,0.0604
270,0.0918,0.0578,0.9447,-0.135,,0.0918
271,0.0334,0.0578,0.9447,-0.1478,,0.0334
272,-0.0319,0.0707,0.9447,-0.1478,,0.0319
273,-0.046,0.0707,0.9575,-0.1221,,0.046
274,-0.0018,0.0707,0.9575,-0.1478,,0.0018
275,0.0393,0.045,0.9575,-0.1478,,0.0393
276,0.0975,0.0578,0.9575,-0.1478,,0.0975
277,0.1275,0.0707,0.9704,-0.1092,,0.1275
278,0.1707,0.0707,0.9832,-0.135,,0.1707
279,0.1359,0.0707,0.9704,-0.1607,,0.1359
280,0.139,0.0835,0.9704,-0.1478,,0.139
281,0.1193,0.0835,0.9704,-0.1478,,0.1193
282,0.0848,0.0835,0.9704,-0.1607,,0.0848
283,0.0435,0.0835,0.9832,-0.135,,0.0435
284,0.0457,0.0835,0.9704,-0.1735,,0.0457
285,0.2317,0.0835,0.9961,-0.1735,,0.2317
286,0.4811,0.0964,0.9704,-0.135,,0.4811
287,0.4011,0.0835,0.9832,-0.1607,,0.4011
288,0.2204,0.1478,0.9575,-0.1607,,0.2204
289,-0.0164,0.1092,0.9575,-0.1735,,0.0164
290,-0.2187,0.1092,0.9447,-0.1607,,0.2187
291,-0.3005,0.0835,0.9704,-0.1478,,0.3005
292,-0.2158,0.0707,0.9704,-0.1478,,0.2158
293,-0.0812,0.0964,0.9832,-0.135,,0.0812
294,0.0131,0.1092,0.9704,-0.1478,,0.0131
295,0.0782,0.0964,0.9704,-0.1478,,0.0782
296,0.1034,0.0964,0.9447,-0.1735,,0.1034
297,0.098,0.0964,0.9575,-0.1478,,0.098
298,0.0905,0.0964,0.9447,-0.1478,,0.0905
299,0.0188,0.0964,0.9447,-0.135,,0.0188
300,-0.0624,0.0835,0.9447,-0.1478,,0.0624
301,-0.0918,0.0835,0.9447,-0.135,,0.0918
302,-0.0965,0.0835,0.9447,-0.1478,,0.0965
303,-0.1129,0.0964,0.919,-0.1478,,0.1129
304,-0.087,0.1092,0.9318,-0.1478,,0.087
305,0.0741,0.0835,0.9318,-0.1478,,0.0741
306,0.1684,0.0707,0.9318,-0.135,,0.1684
307,0.194,0.0964,0.9318,-0.1092,,0.194
308,0.1157,0.0964,0.9318,-0.135,,0.1157
309,0.0448,0.0964,0.919,-0.135,,0.0448
310,0.0018,0.0835,0.919,-0.1478,,0.0018
311,-0.0047,0.0964,0.9061,-0.135,,0.0047
312,-0.0188,0.0964,0.919,-0.1478,,0.0188
313,-0.004,0.0835,0.919,-0.1607,,0.004
314,0.0091,0.0835,0.9061,-0.1478,,0.0091
315,0.027,0.0835,0.9318,-0.1478,,0.027
316,0.0058,0.0835,0.919,-0.1478,,0.0058
317,0.0012,0.0707,0.9061,-0.1607,,0.0012
318,0.0175,0.135,0.9061,-0.1478,,0.0175
319,0.0489,0.0964,0.9061,-0.135,,0.0489
320,0.1583,0.0964,0.9061,-0.1478,,0.1583
321,0.166,0.0964,0.8933,-0.1092,,0.166
322,0.0796,0.0964,0.919,-0.135,,0.0796
323,0.0389,0.0707,0.919,-0.1221,,0.0389
324,-0.0027,0.0964,0.919,-0.1478,,0.0027
325,-0.0141,0.0835,0.919,-0.1478,,0.0141
326,0.0211,0.0835,0.9061,-0.1478,,0.0211
327,0.0478,0.0835,0.9061,-0.1478,,0.0478
328,0.0628,0.0835,0.9061,-0.1478,,0.0628
329,0.0858,0.0707,0.9061,-0.1478,,0.0858
330,0.0924,0.0707,0.9061,-0.135,,0.0924
331,0.0301,0.0578,0.9061,-0.135,,0.0301
332,0.0089,0.0578,0.9061,-0.1221,,0.0089
333,0.0376,0.135,0.9061,-0.1607,,0.0376
334,0.0632,0.0835,0.9061,-0.1607,,0.0632
335,0.0831,0.0835,0.9061,-0.135,,0.0831
336,0.0771,0.0707,0.9061,-0.1221,,0.0771
337,0.0807,0.0707,0.8933,-0.135,,0.0807
338,0.0946,0.0707,0.9061,-0.1478,,0.0946
339,0.0376,0.0578,0.9061,-0.1221,,0.0376
340,0.0664,0.045,0.9061,-0.135,,0.0664
341,0.1105,0.0578,0.9061,-0.1221,,0.1105
342,0.1148,0.0578,0.8933,-0.1607,,0.1148
343,0.2204,0.045,0.8804,-0.1478,,0.2204
344,0.1921,0.045,0.8804,-0.1221,,0.1921
345,0.1302,0.045,0.8804,-0.1478,,0.1302
346,0.087,0.0321,0.8933,-0.1478,,0.087
347,0.064,0.0193,0.8804,-0.1478,,0.064
348,-0.01,0.0193,0.8676,-0.1221,,0.01
349,-0.0357,0.0321,0.8804,-0.1478,,0.0357
350,-0.0711,0.0321,0.8676,-0.1478,,0.0711
351,-0.0793,0.0193,0.8676,-0.135,,0.0793
352,-0.11,0.0193,0.8676,-0.1478,,0.11
353,-0.0376,0.0193,0.8804,-0.135,,0.0376
354,0.027,0.0321,0.8804,-0.1092,,0.027
355,0.0215,0.0321,0.8933,-0.1221,,0.0215
356,-0.0491,0.0193,0.8804,-0.1478,,0.0491
357,-0.0926,0.0193,0.8676,-0.135,,0.0926
358,-0.0671,0.0064,0.8676,-0.1221,,0.0671
359,-0.025,0.0064,0.8676,-0.135,,0.025
360,-0.0034,0.0064,0.8676,-0.135,,0.0034
361,0.0408,0.0064,0.8804,-0.1478,,0.0408
362,0.0349,-0.0064,0.8804,-0.1478,,0.0349
363,0.0933,-0.0193,0.8676,-0.1478,,0.0933
364,0.1427,0.0064,0.8676,-0.135,,0.1427
365,0.1463,0.0064,0.8804,-0.1092,,0.1463
366,0.1198,-0.0064,0.8804,-0.1478,,0.1198
367,0.0844,0.0064,0.8676,-0.135,,0.0844
368,0.0519,-0.0064,0.8676,-0.1478,,0.0519
369,0.0862,0.0064,0.8676,-0.1221,,0.0862
370,0.1284,0.0064,0.8804,-0.135,,0.1284
371,0.1236,0.0064,0.8804,-0.1221,,0.1236
372,0.1619,-0.0064,0.8676,-0.1478,,0.1619
373,0.1416,-0.0064,0.8804,-0.1478,,0.1416
374,0.0939,0.0064,0.8547,-0.1478,,0.0939
375,0.0484,-0.0064,0.8676,-0.1221,,0.0484
376,0.0233,0.0064,0.8804,-0.135,,0.0233
377,0.0195,-0.0064,0.8676,-0.1221,,0.0195
378,0.0065,-0.0064,0.8676,-0.1221,,0.0065
379,0.0042,0.0064,0.8676,-0.135,,0.0042
380,0.0469,0.0064,0.8676,-0.1221,,0.0469
381,0.0577,0.0064,0.8676,-0.1607,,0.0577
382,0.0169,0.0193,0.8676,-0.135,,0.0169
383,-0.0365,0.0193,0.8547,-0.135,,0.0365
384,-0.0177,0.0193,0.8547,-0.1221,,0.0177
385,0.1091,0.0193,0.8804,-0.135,,0.1091
386,0.3378,0.0193,0.8804,-0.135,,0.3378
387,0.2482,0.0321,0.8933,-0.1735,,0.2482
388,0.0406,0.0193,0.8676,-0.1607,,0.0406
389,-0.061,0.0321,0.8547,-0.135,,0.061
390,-0.1175,0.0321,0.8676,-0.1478,,0.1175
391,-0.1696,0.045,0.8676,-0.1478,,0.1696
392,-0.0787,0.0321,0.8676,-0.1478,,0.0787
393,0.1012,0.045,0.8676,-0.1478,,0.1012
394,0.2338,0.045,0.8676,-0.1221,,0.2338
395,0.2172,0.0578,0.8676,-0.1607,,0.2172
396,0.2747,0.0707,0.8676,-0.1478,,0.2747
397,0.2277,0.0707,0.8676,-0.1478,,0.2277
398,0.1287,0.0835,0.8676,-0.1478,,0.1287
399,0.0591,0.0707,0.8676,-0.1478,,0.0591
400,-0.0133,0.0707,0.8804,-0.135,,0.0133
401,-0.0655,0.0707,0.8676,-0.1221,,0.0655
402,-0.1137,0.0835,0.8804,-0.1478,,0.1137
403,-0.112,0.1478,0.8676,-0.1478,,0.112
404,-0.0565,0.0964,0.8676,-0.1478,,0.0565
405,-0.0167,0.1092,0.8804,-0.1607,,0.0167
406,-0.0083,0.1092,0.8804,-0.1735,,0.0083
407,-0.0064,0.0964,0.8804,-0.1478,,0.0064
408,0.0046,0.1092,0.8804,-0.135,,0.0046
409,0.0051,0.1092,0.8676,-0.135,,0.0051
410,0.0002,0.1092,0.8804,-0.1607,,0.0002
411,0.1076,0.1221,0.8676,-0.1607,,0.1076
412,0.1217,0.135,0.8804,-0.1478,,0.1217
413,0.0556,0.135,0.8676,-0.1478,,0.0556
414,0.0036,0.135,0.8804,-0.135,,0.0036
415,-0.004,0.135,0.8804,-0.135,,0.004
416,0.0269,0.135,0.8804,-0.1478,,0.0269
417,0.0482,0.135,0.8933,-0.1221,,0.0482
418,0.0613,0.1992,0.8933,-0.1478,,0.0613
419,0.0793,0.1478,0.8676,-0.1478,,0.0793
420,0.0818,0.1478,0.8804,-0.1478,,0.0818
421,0.0712,0.1478,0.8804,-0.1735,,0.0712
422,0.0823,0.1478,0.8676,-0.135,,0.0823
423,0.0494,0.1478,0.8933,-0.1478,,0.0494
424,0.0003,0.1478,0.8804,-0.135,,0.0003
425,-0.0207,0.1221,0.8804,-0.1607,,0.0207
426,-0.0407,0.1478,0.8804,-0.1478,,0.0407
427,-0.0503,0.1607,0.8804,-0.1607,,0.0503
428,-0.0343,0.1478,0.8804,-0.1478,,0.0343
429,0.0479,0.1607,0.8804,-0.1607,,0.0479
430,0.1687,0.1607,0.8804,-0.1735,,0.1687
431,0.1921,0.1478,0.8933,-0.1478,,0.1921
432,0.1671,0.1478,0.8933,-0.1607,,0.1671
433,0.1188,0.1864,0.9061,-0.1478,,0.1188
434,0.2067,0.1478,0.8933,-0.1607,,0.2067
435,0.1942,0.1478,0.8804,-0.1607,,0.1942
436,0.1493,0.135,0.8804,-0.1478,,0.1493
437,0.2537,0.135,0.8804,-0.1607,,0.2537
438,0.1617,0.135,0.8804,-0.1607,,0.1617
439,0.0235,0.1221,0.8804,-0.1607,,0.0235
440,-0.0727,0.1092,0.8804,-0.1607,,0.0727
441,-0.0957,0.1221,0.8804,-0.1478,,0.0957
442,-0.0475,0.1221,0.8804,-0.1478,,0.0475
443,-0.0683,0.1221,0.8804,-0.135,,0.0683
444,-0.0522,0.135,0.8804,-0.1735,,0.0522
445,-0.0166,0.1092,0.8933,-0.1607,,0.0166
446,0.0214,0.1092,0.8933,-0.1478,,0.0214
447,0.0338,0.0964,0.8933,-0.135,,0.0338
448,-0.0653,0.1735,0.8933,-0.135,,0.0653
449,-0.1557,0.1092,0.8804,-0.1478,,0.1557
450,-0.1296,0.0964,0.8933,-0.1478,,0.1296
451,-0.0966,0.0964,0.8804,-0.135,,0.0966
452,-0.0345,0.0835,0.8933,-0.1607,,0.0345
453,0.0727,0.0964,0.9061,-0.1478,,0.0727
454,0.1679,0.0835,0.8933,-0.1607,,0.1679
455,0.218,0.0835,0.8933,-0.1478,,0.218
456,0.2176,0.0835,0.8804,-0.1478,,0.2176
457,0.2506,0.0835,0.8933,-0.1607,,0.2506
458,0.1873,0.0707,0.8933,-0.1478,,0.1873
459,0.0946,0.0835,0.9061,-0.1607,,0.0946
460,0.0561,0.0964,0.8933,-0.135,,0.0561
461,0.0254,0.0707,0.8933,-0.135,,0.0254
462,-0.0398,0.0578,0.8933,-0.135,,0.0398
463,-0.0372,0.045,0.9061,-0.135,,0.0372
464,-0.0124,0.0707,0.9061,-0.135,,0.0124
465,0.0053,0.0578,0.9061,-0.1221,,0.0053
466,0.016,0.0578,0.8933,-0.1478,,0.016
467,0.0239,0.0578,0.9061,-0.135,,0.0239
468,0.2484,0.0578,0.9061,-0.135,,0.2484
469,0.272,0.045,0.9061,-0.135,,0.272
470,0.1933,0.0578,0.9061,-0.1221,,0.1933
471,0.0783,0.045,0.919,-0.135,,0.0783
472,-0.0383,0.045,0.9061,-0.1478,,0.0383
473,-0.1145,0.1092,0.919,-0.1221,,0.1145
474,-0.0484,0.0707,0.919,-0.1221,,0.0484
475,0.02,0.045,0.9061,-0.1478,,0.02
476,0.0376,0.0578,0.919,-0.1221,,0.0376
477,-0.0031,0.0578,0.919,-0.1221,,0.0031
478,0.0019,0.0578,0.9318,-0.135,,0.0019
479,0.0312,0.0578,0.9318,-0.1478,,0.0312
480,0.0164,0.0578,0.9318,-0.135,,0.0164
