製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 11:09,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,EMG絶対値
247,0.0466,0.0193,0.9061,-0.2378,,0.0466
248,0.0349,0.0578,0.8933,-0.2635,,0.0349
249,0.0096,0.045,0.8933,-0.2378,,0.0096
250,-0.0368,0.0321,0.8933,-0.2506,,0.0368
251,-0.045,0.0321,0.8804,-0.2506,,0.045
252,-0.004,0.0193,0.8933,-0.2378,,0.004
253,-0.0031,0.0321,0.9061,-0.2506,,0.0031
254,0.0017,0.0321,0.9061,-0.2249,,0.0017
255,0.0051,0.0321,0.9061,-0.2378,,0.0051
256,-0.0105,0.0193,0.8933,-0.2378,,0.0105
257,-0.0059,0.0321,0.8804,-0.2506,,0.0059
258,0.0396,0.0321,0.8804,-0.2506,,0.0396
259,0.0612,0.0321,0.8804,-0.2378,,0.0612
260,0.0789,0.0193,0.8676,-0.2506,,0.0789
261,0.0741,0.0193,0.8933,-0.2121,,0.0741
262,0.0778,0.0193,0.8804,-0.2249,,0.0778
263,0.0773,0.0064,0.8933,-0.2378,,0.0773
264,0.1085,0.0193,0.8804,-0.2506,,0.1085
265,0.0988,0.0578,0.8933,-0.2249,,0.0988
266,0.1042,0.0321,0.8933,-0.2378,,0.1042
267,0.0893,0.045,0.8804,-0.2378,,0.0893
268,0.0958,0.0321,0.8933,-0.2121,,0.0958
269,0.0914,0.045,0.8933,-0.2121,,0.0914
270,0.0749,0.0321,0.8933,-0.2378,,0.0749
271,0.0112,0.045,0.8804,-0.2378,,0.0112
272,-0.0468,0.045,0.8804,-0.2378,,0.0468
273,-0.0768,0.0578,0.8804,-0.2506,,0.0768
274,-0.1013,0.045,0.8804,-0.2378,,0.1013
275,-0.1158,0.0578,0.8804,-0.2506,,0.1158
276,-0.0705,0.045,0.8933,-0.2378,,0.0705
277,0.0409,0.045,0.9061,-0.2378,,0.0409
278,0.0899,0.0964,0.8804,-0.2378,,0.0899
279,0.1572,0.0578,0.8804,-0.2506,,0.1572
280,0.1896,0.045,0.8933,-0.2378,,0.1896
281,0.1899,0.045,0.8804,-0.2249,,0.1899
282,0.1892,0.0578,0.8933,-0.2378,,0.1892
283,0.1584,0.0321,0.8933,-0.2249,,0.1584
284,0.1096,0.0578,0.8933,-0.2249,,0.1096
285,0.0445,0.045,0.9061,-0.2121,,0.0445
286,0.0268,0.0321,0.9061,-0.2378,,0.0268
287,0.0126,0.045,0.8933,-0.2121,,0.0126
288,-0.0291,0.0835,0.8804,-0.2506,,0.0291
289,-0.0568,0.045,0.8933,-0.2506,,0.0568
290,-0.0804,0.045,0.8933,-0.2506,,0.0804
291,-0.035,0.045,0.8933,-0.2506,,0.035
292,0.0354,0.0321,0.9061,-0.2378,,0.0354
293,0.0687,0.0193,0.8933,-0.2378,,0.0687
294,0.0554,0.0193,0.8933,-0.2506,,0.0554
295,0.0573,0.045,0.8804,-0.2635,,0.0573
296,0.0759,0.045,0.8933,-0.2378,,0.0759
297,0.0779,0.045,0.8933,-0.2506,,0.0779
298,0.0614,0.0321,0.8933,-0.2249,,0.0614
299,0.0969,0.0321,0.9061,-0.2506,,0.0969
300,0.1294,0.0321,0.8933,-0.2506,,0.1294
301,0.1192,0.0321,0.919,-0.2378,,0.1192
302,0.1085,0.0321,0.9061,-0.2506,,0.1085
303,0.0885,0.0193,0.8933,-0.2249,,0.0885
304,0.0068,0.045,0.8804,-0.2249,,0.0068
305,-0.0497,0.0193,0.9061,-0.2378,,0.0497
306,-0.0935,0.0321,0.9061,-0.2635,,0.0935
307,-0.14,0.0193,0.9061,-0.2249,,0.14
308,-0.1324,0.0064,0.9061,-0.2378,,0.1324
309,-0.0215,0.0321,0.9061,-0.2378,,0.0215
310,0.1119,0.0321,0.9061,-0.2378,,0.1119
311,0.1943,0.0321,0.8933,-0.2635,,0.1943
312,0.241,0.0321,0.8933,-0.2378,,0.241
313,0.3078,0.0321,0.8933,-0.2506,,0.3078
314,0.2753,0.0193,0.9061,-0.2378,,0.2753
315,0.1767,0.0193,0.9061,-0.2249,,0.1767
316,0.0784,0.0321,0.9061,-0.2378,,0.0784
317,0.0501,0.0193,0.919,-0.2249,,0.0501
318,-0.0045,0.0064,0.9061,-0.2249,,0.0045
319,-0.0371,0.0321,0.8804,-0.2635,,0.0371
320,-0.0463,0.0321,0.8933,-0.2121,,0.0463
321,-0.0298,0.0321,0.8933,-0.2506,,0.0298
322,0.0215,0.0193,0.8933,-0.2506,,0.0215
323,0.0759,0.0193,0.8933,-0.2635,,0.0759
324,0.0947,0.0193,0.9061,-0.2378,,0.0947
325,0.0678,0.0321,0.8933,-0.2249,,0.0678
326,0.0475,0.0321,0.8933,-0.2249,,0.0475
327,0.0258,0.0321,0.8804,-0.2378,,0.0258
328,0.0156,0.0321,0.8933,-0.2378,,0.0156
329,0.0053,0.0321,0.8933,-0.2506,,0.0053
330,-0.0374,0.0321,0.8933,-0.2378,,0.0374
331,-0.0402,0.0321,0.9061,-0.2249,,0.0402
332,-0.0147,0.0193,0.8933,-0.2378,,0.0147
333,-0.0091,0.0193,0.8933,-0.2249,,0.0091
334,0.024,0.045,0.8933,-0.2506,,0.024
335,0.0105,0.045,0.8933,-0.2635,,0.0105
336,0.0136,0.0321,0.8933,-0.2378,,0.0136
337,0.0389,0.0321,0.8933,-0.2249,,0.0389
338,0.1001,0.0321,0.8933,-0.2249,,0.1001
339,0.114,0.0193,0.8933,-0.2506,,0.114
340,0.1411,0.0193,0.8933,-0.2378,,0.1411
341,0.1247,0.0321,0.8804,-0.2635,,0.1247
342,0.0914,0.045,0.8933,-0.2378,,0.0914
343,0.0524,0.045,0.9061,-0.2506,,0.0524
344,0.05,0.0321,0.8804,-0.2506,,0.05
345,0.0523,0.0193,0.8933,-0.2378,,0.0523
346,0.0691,0.0321,0.8933,-0.2635,,0.0691
347,0.0889,0.045,0.9061,-0.2506,,0.0889
348,0.103,0.0321,0.9061,-0.2378,,0.103
349,0.0924,0.0578,0.8933,-0.2506,,0.0924
350,0.0866,0.0321,0.8933,-0.2506,,0.0866
351,0.0587,0.0321,0.8804,-0.2378,,0.0587
352,0.0262,0.045,0.8933,-0.2635,,0.0262
353,-0.0034,0.0193,0.8933,-0.2378,,0.0034
354,-0.016,0.0193,0.8933,-0.2506,,0.016
355,-0.0233,0.0193,0.8933,-0.2506,,0.0233
356,-0.0065,0.0193,0.8804,-0.2506,,0.0065
357,-0.0001,0.045,0.8933,-0.2635,,0.0001
358,0.0287,0.0578,0.8933,-0.2635,,0.0287
359,0.0256,0.045,0.8804,-0.2506,,0.0256
360,0.0356,0.0321,0.8933,-0.2506,,0.0356
361,0.061,0.0193,0.8933,-0.2506,,0.061
362,0.0502,0.0321,0.8933,-0.2378,,0.0502
363,0.0207,0.0321,0.8933,-0.2378,,0.0207
364,0.0555,0.045,0.8933,-0.2763,,0.0555
365,0.0292,0.045,0.8933,-0.2378,,0.0292
366,-0.0026,0.0578,0.8804,-0.2635,,0.0026
367,-0.0116,0.0321,0.8933,-0.2378,,0.0116
368,-0.0401,0.045,0.8804,-0.2635,,0.0401
369,-0.0299,0.0321,0.8933,-0.2506,,0.0299
370,-0.0171,0.0321,0.9061,-0.2378,,0.0171
371,0.0248,0.0193,0.8933,-0.2249,,0.0248
372,0.073,0.0321,0.9061,-0.2506,,0.073
373,0.1647,0.1092,0.8804,-0.2378,,0.1647
374,0.2242,0.0578,0.8933,-0.2506,,0.2242
375,0.2209,0.0321,0.8804,-0.2506,,0.2209
376,0.1335,0.0321,0.8933,-0.2506,,0.1335
377,0.0752,0.0321,0.8933,-0.2506,,0.0752
378,0.0598,0.0321,0.8933,-0.2378,,0.0598
379,0.0603,0.0321,0.919,-0.2378,,0.0603
380,0.0708,0.0321,0.9061,-0.2506,,0.0708
381,0.0395,0.0321,0.8804,-0.2506,,0.0395
382,0.0147,0.0321,0.8933,-0.2506,,0.0147
383,0.0244,0.0321,0.8804,-0.2378,,0.0244
384,0.0303,0.0193,0.8933,-0.2249,,0.0303
385,0.0353,0.0321,0.8933,-0.2635,,0.0353
386,0.0571,0.0321,0.8933,-0.2378,,0.0571
387,0.0598,0.0193,0.8804,-0.2506,,0.0598
388,0.0699,0.0064,0.8933,-0.2506,,0.0699
389,0.0924,0.045,0.8804,-0.2506,,0.0924
390,0.0861,0.0321,0.8804,-0.2763,,0.0861
391,0.0975,0.0321,0.8933,-0.2506,,0.0975
392,0.0954,0.0193,0.9061,-0.2635,,0.0954
393,0.0719,0.0193,0.8933,-0.2378,,0.0719
394,0.0368,0.0193,0.8933,-0.2506,,0.0368
395,0.0423,0.0321,0.9061,-0.2378,,0.0423
396,0.0475,0.0193,0.9061,-0.2506,,0.0475
397,0.0159,0.0321,0.8933,-0.2506,,0.0159
398,-0.0699,0.0321,0.8933,-0.2249,,0.0699
399,-0.0926,0.0321,0.8933,-0.2506,,0.0926
400,-0.1105,0.0193,0.8933,-0.2378,,0.1105
401,-0.1197,0.0193,0.9061,-0.2506,,0.1197
402,-0.0471,0.0193,0.8933,-0.2506,,0.0471
403,0.0721,0.0193,0.8804,-0.2635,,0.0721
404,0.2035,0.045,0.8933,-0.2506,,0.2035
405,0.229,0.0321,0.8933,-0.2506,,0.229
406,0.25,0.0321,0.8804,-0.2506,,0.25
407,0.2466,0.045,0.8933,-0.2506,,0.2466
408,0.2431,0.0321,0.8933,-0.2635,,0.2431
409,0.1317,0.0321,0.9061,-0.2378,,0.1317
410,0.0198,0.0321,0.9061,-0.2378,,0.0198
411,-0.0023,0.0321,0.8933,-0.2506,,0.0023
412,-0.0247,0.045,0.8933,-0.2635,,0.0247
413,-0.0155,0.0321,0.8933,-0.2378,,0.0155
414,-0.0243,0.0321,0.8933,-0.2635,,0.0243
415,-0.0116,0.045,0.8933,-0.2378,,0.0116
416,-0.0186,0.0321,0.8933,-0.2635,,0.0186
417,-0.0082,0.0321,0.9061,-0.2506,,0.0082
418,0.0053,0.0193,0.8804,-0.2378,,0.0053
419,0.0256,0.045,0.8933,-0.2378,,0.0256
420,0.0402,0.0578,0.8933,-0.2378,,0.0402
421,0.048,0.045,0.8933,-0.2378,,0.048
422,0.0252,0.045,0.8933,-0.2506,,0.0252
423,0.0058,0.0193,0.8933,-0.2635,,0.0058
424,0.0248,0.0321,0.8933,-0.2506,,0.0248
425,0.0477,0.0321,0.9061,-0.2249,,0.0477
426,0.0152,0.0321,0.9061,-0.2249,,0.0152
427,0.0369,0.0193,0.8804,-0.2635,,0.0369
428,0.056,0.045,0.8933,-0.2378,,0.056
429,0.0653,0.0321,0.8804,-0.2378,,0.0653
430,0.0571,0.0321,0.8933,-0.2506,,0.0571
431,0.0549,0.0321,0.8933,-0.2506,,0.0549
432,0.0675,0.0193,0.8933,-0.2635,,0.0675
433,0.035,0.0193,0.9061,-0.2378,,0.035
434,0.049,0.0578,0.8804,-0.2635,,0.049
435,0.0594,0.045,0.8933,-0.2378,,0.0594
436,0.05,0.0321,0.9061,-0.2378,,0.05
437,0.0778,0.0193,0.8804,-0.2506,,0.0778
438,0.0856,0.0193,0.8933,-0.2506,,0.0856
439,0.0953,0.0321,0.8933,-0.2506,,0.0953
