製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
40,-0.0426,-0.5719,0.2121,-1.0475,0.0426
41,-0.0242,-0.5848,0.2249,-1.0475,0.0242
42,-0.038,-0.5719,0.2121,-1.0475,0.038
43,-0.017,-0.5591,0.2249,-1.0603,0.017
44,0.0138,-0.5591,0.2121,-1.0603,0.0138
45,-0.0041,-0.5848,0.2249,-1.0732,0.0041
46,-0.0201,-0.5591,0.2378,-1.0346,0.0201
47,0.0319,-0.5848,0.2378,-1.0218,0.0319
48,0.0738,-0.5848,0.2249,-1.0475,0.0738
49,0.0473,-0.5591,0.2378,-1.0732,0.0473
50,0.0345,-0.5719,0.2249,-1.0475,0.0345
51,0.05,-0.5848,0.2378,-1.0603,0.05
52,0.0511,-0.5848,0.2249,-1.0603,0.0511
53,0.0373,-0.5848,0.2378,-1.0346,0.0373
54,-0.0204,-0.5848,0.2506,-1.0475,0.0204
55,-0.0456,-0.5976,0.2378,-1.0603,0.0456
56,-0.0401,-0.6105,0.2378,-1.0732,0.0401
57,-0.0415,-0.5848,0.2378,-1.0475,0.0415
58,-0.0333,-0.5976,0.2378,-1.0603,0.0333
59,-0.0179,-0.5848,0.2378,-1.0475,0.0179
60,-0.0228,-0.5848,0.2378,-1.0475,0.0228
61,0.0192,-0.5976,0.2378,-1.0475,0.0192
62,0.0076,-0.5976,0.2635,-1.0603,0.0076
63,-0.0179,-0.6105,0.2378,-1.0732,0.0179
64,-0.0704,-0.5848,0.2378,-1.0603,0.0704
65,-0.0782,-0.5976,0.2506,-1.0732,0.0782
66,0.0836,-0.5976,0.2378,-1.086,0.0836
67,0.1695,-0.6105,0.2378,-1.086,0.1695
68,0.1877,-0.6105,0.2378,-1.0732,0.1877
69,0.2085,-0.6105,0.2506,-1.0603,0.2085
70,0.0702,-0.6234,0.2506,-1.0603,0.0702
71,-0.0704,-0.6105,0.2378,-1.0732,0.0704
72,-0.1129,-0.6234,0.2506,-1.0603,0.1129
73,-0.0354,-0.5976,0.2506,-1.0603,0.0354
74,0.0344,-0.6234,0.2506,-1.0989,0.0344
75,0.0976,-0.6234,0.2506,-1.0603,0.0976
76,0.1647,-0.6234,0.2506,-1.0732,0.1647
77,0.2093,-0.6362,0.2635,-1.0732,0.2093
78,0.1068,-0.5719,0.2506,-1.086,0.1068
79,0.0203,-0.6234,0.2506,-1.086,0.0203
80,-0.0317,-0.6362,0.2635,-1.0732,0.0317
81,0.0153,-0.6362,0.2635,-1.0732,0.0153
82,0.0281,-0.6234,0.2635,-1.0732,0.0281
83,0.0467,-0.6362,0.2763,-1.0603,0.0467
84,0.076,-0.6491,0.2506,-1.0603,0.076
85,0.0375,-0.6619,0.2635,-1.0603,0.0375
86,-0.0131,-0.6491,0.2635,-1.0475,0.0131
87,0.0254,-0.6491,0.2506,-1.0732,0.0254
88,0.0283,-0.6362,0.2635,-1.0732,0.0283
89,0.0041,-0.6491,0.2506,-1.0346,0.0041
90,0.0168,-0.6491,0.2635,-1.0475,0.0168
91,0.0239,-0.6491,0.2506,-1.0346,0.0239
92,0.0532,-0.6491,0.2506,-1.0732,0.0532
93,0.049,-0.6619,0.2506,-1.0218,0.049
94,0.0169,-0.6491,0.2506,-1.0346,0.0169
95,-0.0248,-0.6491,0.2506,-1.0218,0.0248
96,-0.018,-0.6362,0.2506,-1.0218,0.018
97,0.0157,-0.6491,0.2506,-1.0346,0.0157
98,-0.002,-0.6491,0.2506,-1.0346,0.002
99,-0.0068,-0.6362,0.2506,-1.0218,0.0068
100,-0.0259,-0.6491,0.2506,-1.0218,0.0259
101,-0.0171,-0.6491,0.2378,-1.0089,0.0171
102,0.0025,-0.6362,0.2506,-1.0346,0.0025
103,0.0097,-0.6491,0.2506,-1.0346,0.0097
104,-0.0006,-0.6105,0.2378,-1.0218,0.0006
105,0.0056,-0.6362,0.2378,-1.0089,0.0056
106,0.0038,-0.6362,0.2506,-1.0089,0.0038
107,0.0215,-0.6234,0.2506,-0.9961,0.0215
108,0.0401,-0.6362,0.2506,-0.9832,0.0401
109,0.0596,-0.6234,0.2506,-0.9832,0.0596
110,0.0864,-0.6105,0.2378,-0.9961,0.0864
111,0.0647,-0.6105,0.2378,-1.0089,0.0647
112,0.0002,-0.6105,0.2378,-0.9961,0.0002
113,-0.0311,-0.5976,0.2506,-1.0089,0.0311
114,-0.0365,-0.6105,0.2249,-0.9961,0.0365
115,-0.0937,-0.6105,0.2378,-1.0089,0.0937
116,-0.0797,-0.5976,0.2378,-1.0218,0.0797
117,-0.0711,-0.6105,0.2378,-1.0089,0.0711
118,-0.0445,-0.5591,0.2378,-1.0218,0.0445
119,-0.055,-0.5848,0.2378,-1.0218,0.055
120,-0.065,-0.5848,0.2249,-0.9961,0.065
121,-0.0283,-0.5848,0.2378,-1.0089,0.0283
122,-0.0211,-0.5848,0.2378,-1.0346,0.0211
123,0.0113,-0.5976,0.2635,-1.0089,0.0113
124,0.0039,-0.5848,0.2635,-0.9832,0.0039
125,-0.0122,-0.5719,0.2506,-1.0218,0.0122
126,-0.0166,-0.5848,0.2378,-0.9961,0.0166
127,-0.0968,-0.5848,0.2635,-1.0218,0.0968
128,-0.1198,-0.5719,0.2506,-1.0089,0.1198
129,-0.0691,-0.5848,0.2506,-0.9961,0.0691
130,0.0616,-0.5719,0.2378,-1.0089,0.0616
131,0.1346,-0.5848,0.2378,-1.0218,0.1346
132,0.2303,-0.5848,0.2506,-1.0089,0.2303
133,0.3065,-0.5462,0.2506,-0.9961,0.3065
134,0.2189,-0.5719,0.2635,-1.0218,0.2189
135,0.0683,-0.5719,0.2506,-1.0218,0.0683
136,0.0302,-0.5719,0.2506,-1.0218,0.0302
137,-0.0522,-0.5719,0.2506,-1.0218,0.0522
138,-0.0762,-0.5719,0.2506,-0.9961,0.0762
139,-0.0577,-0.5848,0.2635,-0.9961,0.0577
140,-0.0742,-0.5591,0.2635,-1.0089,0.0742
141,-0.0411,-0.5591,0.2506,-1.0089,0.0411
142,-0.0064,-0.5719,0.2506,-1.0346,0.0064
143,0.0472,-0.5719,0.2506,-1.0218,0.0472
144,0.0927,-0.5591,0.2635,-1.0218,0.0927
145,0.0847,-0.5591,0.2506,-1.0346,0.0847
146,0.0505,-0.5719,0.2635,-1.0346,0.0505
147,0.0324,-0.5848,0.2506,-1.0346,0.0324
148,0.0654,-0.5077,0.2506,-1.0475,0.0654
149,0.1006,-0.5719,0.2506,-1.0346,0.1006
150,0.0865,-0.5591,0.2635,-1.0475,0.0865
151,0.0477,-0.5591,0.2635,-1.0346,0.0477
152,0.0737,-0.5719,0.2506,-1.0346,0.0737
153,0.0511,-0.5719,0.2635,-1.0346,0.0511
154,-0.0036,-0.5719,0.2763,-1.0346,0.0036
155,-0.0529,-0.5591,0.2635,-1.0089,0.0529
156,-0.0601,-0.5591,0.2763,-1.0089,0.0601
157,-0.0489,-0.5591,0.2635,-1.0346,0.0489
158,-0.0378,-0.5462,0.2892,-1.0218,0.0378
159,-0.0201,-0.5591,0.2763,-1.0346,0.0201
160,-0.0056,-0.5591,0.2635,-1.0346,0.0056
161,0.0127,-0.5719,0.2635,-1.0218,0.0127
162,-0.0079,-0.5591,0.2635,-1.0346,0.0079
163,-0.0075,-0.5334,0.2635,-1.0346,0.0075
164,0.0208,-0.5591,0.2635,-1.0346,0.0208
165,0.0207,-0.5591,0.2892,-1.0218,0.0207
166,0.0064,-0.5591,0.2892,-1.0475,0.0064
167,-0.0103,-0.5591,0.2635,-1.0346,0.0103
168,0.0068,-0.5719,0.2635,-1.0603,0.0068
169,-0.022,-0.5719,0.2892,-1.0218,0.022
170,-0.0291,-0.5591,0.2892,-1.0089,0.0291
171,0.0395,-0.5719,0.2892,-1.0346,0.0395
172,0.0787,-0.5591,0.2892,-1.0218,0.0787
173,0.0788,-0.5591,0.302,-1.0089,0.0788
174,0.0292,-0.5719,0.2892,-1.0218,0.0292
175,0.0228,-0.5591,0.2763,-1.0218,0.0228
176,-0.0018,-0.5719,0.2892,-1.0475,0.0018
177,-0.0415,-0.5719,0.2892,-1.0346,0.0415
178,-0.0188,-0.5334,0.2763,-1.0475,0.0188
179,-0.0393,-0.5848,0.2763,-1.0475,0.0393
180,-0.0544,-0.5848,0.2763,-1.0346,0.0544
181,-0.0745,-0.5719,0.2763,-0.9961,0.0745
182,-0.0852,-0.5719,0.2892,-0.9961,0.0852
183,-0.0311,-0.5848,0.2635,-1.0218,0.0311
184,-0.0037,-0.5719,0.2763,-1.0218,0.0037
185,0.0089,-0.5976,0.2763,-1.0475,0.0089
186,0.048,-0.5719,0.2892,-1.0346,0.048
187,0.0486,-0.5976,0.2892,-0.9961,0.0486
188,0.0017,-0.5976,0.2635,-1.0346,0.0017
189,0.0006,-0.5848,0.2635,-1.0346,0.0006
190,-0.0111,-0.5976,0.2635,-1.0346,0.0111
191,-0.0209,-0.5976,0.2635,-1.0346,0.0209
192,-0.0478,-0.5976,0.2892,-1.0346,0.0478
193,-0.0385,-0.6105,0.2635,-1.0218,0.0385
194,-0.1103,-0.6105,0.2763,-1.0346,0.1103
195,-0.206,-0.6234,0.2763,-1.0346,0.206
196,-0.1559,-0.6105,0.2763,-1.0089,0.1559
197,0.0173,-0.6105,0.2763,-1.0475,0.0173
198,0.1147,-0.6234,0.2635,-1.0346,0.1147
199,0.1855,-0.6234,0.2763,-1.0475,0.1855
200,0.2482,-0.6234,0.2892,-1.0346,0.2482
201,0.1888,-0.6362,0.2892,-1.0346,0.1888
202,0.0809,-0.6234,0.2892,-1.0603,0.0809
203,0.0303,-0.6491,0.2892,-1.0475,0.0303
204,0.0185,-0.6362,0.2763,-1.0603,0.0185
205,-0.0148,-0.6491,0.2635,-1.0603,0.0148
206,-0.0352,-0.6362,0.2763,-1.0475,0.0352
207,-0.0687,-0.6362,0.2763,-1.0603,0.0687
208,-0.1105,-0.6362,0.2892,-1.0603,0.1105
209,-0.0788,-0.6619,0.2763,-1.0603,0.0788
210,-0.0035,-0.6619,0.2763,-1.0475,0.0035
211,0.0207,-0.6619,0.2892,-1.0218,0.0207
212,0.0766,-0.6491,0.2763,-1.0475,0.0766
213,0.168,-0.6362,0.2635,-1.0475,0.168
214,0.1646,-0.6491,0.2635,-1.0346,0.1646
215,0.1607,-0.6491,0.2763,-1.0346,0.1607
216,0.1393,-0.6491,0.2763,-1.0218,0.1393
217,0.0628,-0.6491,0.2892,-0.9961,0.0628
218,0.0241,-0.6619,0.2763,-0.9961,0.0241
219,0.0413,-0.6362,0.2635,-0.9832,0.0413
220,0.1056,-0.6491,0.2635,-1.0089,0.1056
221,0.1171,-0.6491,0.2763,-1.0089,0.1171
222,0.1378,-0.6491,0.2635,-0.9832,0.1378
223,0.0957,-0.6491,0.2635,-0.9575,0.0957
224,0.0301,-0.6491,0.2635,-0.9832,0.0301
225,0.014,-0.6362,0.2506,-0.9832,0.014
226,0.007,-0.6491,0.2506,-0.9704,0.007
227,0.0175,-0.6362,0.2635,-0.9575,0.0175
228,0.0201,-0.6362,0.2635,-0.9704,0.0201
229,0.0373,-0.6362,0.2635,-0.9575,0.0373
230,0.0148,-0.6362,0.2506,-0.9447,0.0148
231,-0.0527,-0.6491,0.2506,-0.9575,0.0527
232,-0.0975,-0.6362,0.2506,-0.9447,0.0975
233,-0.1119,-0.6491,0.2635,-0.9575,0.1119
234,-0.0946,-0.6362,0.2506,-0.9832,0.0946
235,-0.0932,-0.6362,0.2506,-0.9704,0.0932
236,-0.1024,-0.6234,0.2506,-0.9704,0.1024
237,-0.0973,-0.6105,0.2506,-0.9704,0.0973
238,-0.0886,-0.6362,0.2635,-0.9832,0.0886
239,-0.0686,-0.6234,0.2635,-1.0089,0.0686
240,-0.022,-0.6234,0.2506,-1.0089,0.022
241,0.0217,-0.6234,0.2506,-1.0089,0.0217
242,0.0862,-0.6362,0.2635,-1.0089,0.0862
243,0.0814,-0.6105,0.2635,-0.9961,0.0814
244,0.0767,-0.6234,0.2506,-1.0218,0.0767
245,0.034,-0.6105,0.2506,-0.9961,0.034
246,0.0207,-0.6105,0.2635,-0.9961,0.0207
247,0.0092,-0.6105,0.2635,-0.9961,0.0092
248,0.0599,-0.5591,0.2635,-0.9575,0.0599
249,0.1173,-0.5848,0.2635,-0.9832,0.1173
250,0.1283,-0.5976,0.2635,-0.9832,0.1283
251,0.1287,-0.5976,0.2635,-0.9961,0.1287
252,0.0763,-0.5848,0.2506,-0.9832,0.0763
253,0.0203,-0.5848,0.2763,-0.9704,0.0203
254,-0.0001,-0.5848,0.2635,-0.9447,0.0001
255,-0.0402,-0.5848,0.2635,-0.9704,0.0402
256,-0.0715,-0.5848,0.2892,-0.9704,0.0715
257,-0.0683,-0.5848,0.2763,-0.9832,0.0683
258,-0.0338,-0.5719,0.2763,-0.9832,0.0338
259,-0.0116,-0.5719,0.2635,-0.9961,0.0116
260,-0.059,-0.5719,0.2763,-1.0089,0.059
261,-0.1251,-0.5719,0.2763,-0.9704,0.1251
262,-0.2032,-0.5719,0.2892,-0.9704,0.2032
263,-0.1778,-0.5205,0.2763,-0.9832,0.1778
264,-0.0344,-0.5591,0.2892,-0.9704,0.0344
265,0.0506,-0.5719,0.2763,-0.9961,0.0506
266,0.1087,-0.5719,0.2892,-1.0089,0.1087
267,0.1885,-0.5591,0.2892,-0.9961,0.1885
268,0.1244,-0.5591,0.2763,-1.0089,0.1244
269,0.0475,-0.5591,0.2892,-0.9961,0.0475
270,0.0609,-0.5719,0.2892,-1.0089,0.0609
271,0.111,-0.5719,0.2892,-1.0089,0.111
272,0.2038,-0.5848,0.2892,-1.0218,0.2038
273,0.2397,-0.5719,0.2892,-1.0089,0.2397
274,0.1195,-0.5591,0.302,-1.0218,0.1195
275,-0.0122,-0.5719,0.2763,-0.9832,0.0122
276,-0.0717,-0.5848,0.2763,-1.0089,0.0717
277,-0.0574,-0.5719,0.2892,-1.0089,0.0574
278,-0.0849,-0.5976,0.302,-1.0218,0.0849
279,-0.1109,-0.5719,0.302,-1.0089,0.1109
280,-0.1378,-0.5719,0.3149,-0.9961,0.1378
281,-0.1444,-0.5591,0.302,-1.0089,0.1444
282,-0.1387,-0.5591,0.302,-0.9961,0.1387
283,-0.1036,-0.5591,0.2892,-0.9704,0.1036
284,-0.0711,-0.5591,0.302,-1.0218,0.0711
285,-0.0064,-0.5719,0.3149,-0.9832,0.0064
286,0.0533,-0.5719,0.302,-0.9961,0.0533
287,0.0741,-0.5591,0.2892,-0.9961,0.0741
288,0.1141,-0.5205,0.302,-0.9961,0.1141
289,0.1217,-0.5591,0.302,-0.9961,0.1217
290,0.1274,-0.5591,0.302,-0.9832,0.1274
291,0.1042,-0.5462,0.2892,-0.9832,0.1042
292,0.0918,-0.5462,0.302,-0.9575,0.0918
293,0.0944,-0.5462,0.3149,-0.9447,0.0944
294,0.0932,-0.5462,0.302,-0.9575,0.0932
295,0.0544,-0.5591,0.302,-0.9704,0.0544
296,0.0334,-0.5334,0.3149,-0.9704,0.0334
297,0.0297,-0.5462,0.302,-0.9832,0.0297
298,0.0307,-0.5591,0.302,-0.9704,0.0307
299,-0.0254,-0.5462,0.2892,-0.9832,0.0254
300,-0.1064,-0.5462,0.302,-0.9704,0.1064
301,-0.1634,-0.5462,0.302,-0.9704,0.1634
302,-0.1857,-0.5591,0.2892,-0.9961,0.1857
303,-0.1423,-0.5205,0.2892,-0.9704,0.1423
304,-0.0968,-0.5462,0.2892,-0.9961,0.0968
305,-0.0782,-0.5334,0.302,-0.9575,0.0782
306,-0.0393,-0.5462,0.302,-0.9961,0.0393
307,-0.0163,-0.5462,0.302,-0.9832,0.0163
308,-0.0523,-0.5591,0.2892,-1.0089,0.0523
309,-0.0309,-0.5591,0.302,-0.9832,0.0309
310,0.0416,-0.5462,0.3149,-0.9832,0.0416
311,0.1037,-0.5591,0.302,-0.9832,0.1037
312,0.1794,-0.5719,0.2892,-0.9832,0.1794
313,0.1906,-0.5591,0.2892,-1.0089,0.1906
314,0.2202,-0.5591,0.2892,-0.9832,0.2202
315,0.2104,-0.5591,0.2892,-0.9832,0.2104
316,0.2184,-0.5719,0.302,-0.9832,0.2184
317,0.1224,-0.5719,0.302,-0.9704,0.1224
318,0.0942,-0.5334,0.2892,-0.9961,0.0942
319,-0.0146,-0.5719,0.2892,-0.9575,0.0146
320,-0.2142,-0.5719,0.2892,-0.9704,0.2142
321,-0.3396,-0.5719,0.2763,-0.9832,0.3396
322,-0.2575,-0.5591,0.2892,-0.9832,0.2575
323,-0.1645,-0.5591,0.2892,-0.9832,0.1645
324,-0.0427,-0.5719,0.2763,-0.9447,0.0427
325,0.1514,-0.5719,0.2892,-0.9447,0.1514
326,0.3363,-0.5719,0.302,-0.9575,0.3363
327,0.263,-0.5719,0.2763,-0.9575,0.263
328,0.1466,-0.5848,0.2635,-0.9704,0.1466
329,0.1107,-0.5591,0.2763,-0.9704,0.1107
330,0.0792,-0.5719,0.2763,-0.9575,0.0792
331,-0.0038,-0.5848,0.2892,-0.9318,0.0038
332,-0.0537,-0.5976,0.2892,-0.9704,0.0537
333,-0.0595,-0.5462,0.2763,-0.9447,0.0595
334,-0.0166,-0.5848,0.2763,-0.9575,0.0166
335,0.0103,-0.5848,0.2763,-0.9832,0.0103
336,0.0328,-0.5848,0.2892,-0.9832,0.0328
337,0.0219,-0.5848,0.2635,-0.9447,0.0219
338,0.0001,-0.5976,0.2763,-0.9575,0.0001
339,0.003,-0.5976,0.2763,-0.9575,0.003
340,0.0741,-0.6105,0.2763,-0.9832,0.0741
341,0.0732,-0.5976,0.2892,-0.9575,0.0732
342,0.0937,-0.5976,0.2892,-0.9575,0.0937
343,0.0494,-0.5848,0.2763,-0.9704,0.0494
344,0.0385,-0.5976,0.2763,-0.9575,0.0385
345,-0.0119,-0.5976,0.2763,-0.9704,0.0119
346,0.0093,-0.6105,0.2763,-0.9704,0.0093
347,0.0171,-0.6105,0.2763,-0.9704,0.0171
348,0.0046,-0.5591,0.2763,-0.9575,0.0046
349,-0.0214,-0.6105,0.2763,-0.9704,0.0214
350,-0.0479,-0.6105,0.2635,-0.9575,0.0479
351,-0.0808,-0.6234,0.2763,-0.9575,0.0808
352,-0.0946,-0.6105,0.2763,-0.9575,0.0946
353,-0.076,-0.6105,0.2763,-0.9447,0.076
354,-0.0834,-0.6234,0.2635,-0.9447,0.0834
355,-0.0622,-0.6234,0.2763,-0.9318,0.0622
356,-0.0419,-0.6105,0.2763,-0.9447,0.0419
357,0.0104,-0.6234,0.2763,-0.9447,0.0104
358,0.04,-0.6105,0.2763,-0.9447,0.04
359,0.0349,-0.6105,0.2763,-0.9447,0.0349
360,-0.0089,-0.6105,0.2635,-0.9447,0.0089
361,-0.0705,-0.5976,0.2635,-0.9447,0.0705
362,-0.0867,-0.5976,0.2763,-0.9447,0.0867
363,-0.0935,-0.5591,0.2763,-0.9575,0.0935
364,-0.1025,-0.6105,0.2635,-0.9318,0.1025
365,-0.0412,-0.6105,0.2763,-0.919,0.0412
366,0.0721,-0.6105,0.2635,-0.9447,0.0721
367,0.1408,-0.5848,0.2635,-0.9447,0.1408
368,0.2192,-0.5976,0.2635,-0.9447,0.2192
369,0.1929,-0.6105,0.2635,-0.919,0.1929
370,0.1909,-0.5976,0.2763,-0.9575,0.1909
371,0.1565,-0.5976,0.2763,-0.9447,0.1565
372,0.0932,-0.5976,0.2763,-0.919,0.0932
373,0.0131,-0.6105,0.2763,-0.919,0.0131
374,-0.0478,-0.5976,0.2763,-0.9318,0.0478
375,-0.0448,-0.5848,0.2892,-0.919,0.0448
376,-0.0324,-0.5848,0.2763,-0.9318,0.0324
377,-0.0511,-0.5976,0.2763,-0.9318,0.0511
378,-0.0701,-0.5848,0.2892,-0.9318,0.0701
379,-0.0853,-0.5976,0.2892,-0.9447,0.0853
380,-0.1184,-0.5976,0.2892,-0.9318,0.1184
381,-0.1348,-0.5848,0.302,-0.919,0.1348
382,-0.0543,-0.5976,0.2892,-0.9447,0.0543
383,0.0105,-0.5848,0.302,-0.9575,0.0105
384,0.0275,-0.5719,0.302,-0.9318,0.0275
385,-0.081,-0.5719,0.302,-0.9318,0.081
386,-0.1493,-0.5848,0.302,-0.9318,0.1493
387,-0.0567,-0.5719,0.3277,-0.919,0.0567
388,0.0344,-0.5976,0.3149,-0.9318,0.0344
389,0.1473,-0.5462,0.3149,-0.9447,0.1473
390,0.2481,-0.5719,0.3277,-0.9447,0.2481
391,0.2832,-0.5591,0.3149,-0.919,0.2832
392,0.1261,-0.5719,0.3149,-0.9447,0.1261
393,-0.0581,-0.5719,0.3277,-0.9447,0.0581
394,-0.0615,-0.5719,0.3406,-0.9704,0.0615
395,-0.0351,-0.5719,0.3277,-0.9575,0.0351
396,-0.0152,-0.5719,0.3149,-0.9447,0.0152
397,0.0235,-0.5591,0.3406,-0.9575,0.0235
398,0.0735,-0.5591,0.3277,-0.9575,0.0735
399,0.016,-0.5591,0.3277,-0.9575,0.016
400,-0.0786,-0.5719,0.3277,-0.9575,0.0786
401,-0.0812,-0.5719,0.3277,-0.9447,0.0812
402,-0.102,-0.5848,0.3277,-0.9575,0.102
403,-0.0615,-0.5848,0.3277,-0.9447,0.0615
404,-0.0556,-0.5719,0.3277,-0.9832,0.0556
405,-0.023,-0.5719,0.3277,-0.9704,0.023
406,0.0647,-0.5719,0.3277,-0.9704,0.0647
407,0.1208,-0.5719,0.3149,-1.0089,0.1208
408,0.1496,-0.5848,0.3149,-0.9704,0.1496
409,0.1623,-0.5848,0.3149,-0.9704,0.1623
410,0.1149,-0.5848,0.3277,-0.9704,0.1149
411,0.1485,-0.5848,0.3277,-0.9704,0.1485
412,0.1515,-0.5976,0.302,-0.9961,0.1515
413,0.0942,-0.5848,0.302,-0.9832,0.0942
414,0.017,-0.5719,0.3149,-0.9704,0.017
415,-0.0081,-0.5719,0.3149,-0.9832,0.0081
416,-0.0287,-0.5719,0.3149,-0.9704,0.0287
417,-0.0453,-0.5591,0.302,-0.9704,0.0453
418,-0.0452,-0.5205,0.302,-0.9318,0.0452
419,-0.0595,-0.5719,0.302,-0.9575,0.0595
420,-0.0711,-0.5719,0.302,-0.9575,0.0711
421,-0.0878,-0.5719,0.2892,-0.9575,0.0878
422,-0.0617,-0.5719,0.302,-0.9575,0.0617
423,-0.0451,-0.5719,0.302,-0.9318,0.0451
424,-0.0102,-0.5719,0.302,-0.9447,0.0102
425,-0.0048,-0.5848,0.302,-0.9447,0.0048
426,-0.0081,-0.5848,0.2892,-0.9447,0.0081
427,-0.0362,-0.5848,0.302,-0.9318,0.0362
428,-0.0687,-0.5719,0.2892,-0.9447,0.0687
429,-0.0739,-0.5591,0.2892,-0.9447,0.0739
430,-0.0442,-0.5719,0.2892,-0.9575,0.0442
431,-0.0289,-0.5848,0.302,-0.9447,0.0289
432,-0.0021,-0.5591,0.302,-0.9318,0.0021
433,0.0135,-0.5976,0.3149,-0.919,0.0135
434,0.0019,-0.5591,0.302,-0.9447,0.0019
435,-0.0164,-0.5719,0.3149,-0.9447,0.0164
436,0.0155,-0.5848,0.302,-0.9447,0.0155
437,0.0492,-0.5719,0.302,-0.9575,0.0492
438,0.061,-0.5719,0.2892,-0.9575,0.061
439,0.0834,-0.5848,0.302,-0.919,0.0834
440,0.0728,-0.5848,0.3149,-0.9575,0.0728
441,0.0741,-0.5848,0.302,-0.9447,0.0741
442,0.0774,-0.5976,0.2892,-0.9318,0.0774
443,0.0678,-0.5976,0.302,-0.9447,0.0678
444,0.0404,-0.5848,0.302,-0.919,0.0404
445,-0.0091,-0.5719,0.3149,-0.9447,0.0091
446,-0.0554,-0.5719,0.302,-0.9447,0.0554
447,-0.0609,-0.5719,0.302,-0.9447,0.0609
448,-0.0836,-0.5462,0.302,-0.9318,0.0836
449,-0.0979,-0.5719,0.302,-0.9575,0.0979
450,-0.0702,-0.5719,0.3149,-0.9575,0.0702
451,-0.0274,-0.5719,0.302,-0.9318,0.0274
452,0.0259,-0.5848,0.3149,-0.9318,0.0259
453,0.0544,-0.5848,0.302,-0.9447,0.0544
454,0.0584,-0.5591,0.302,-0.919,0.0584
455,0.0715,-0.5719,0.302,-0.9447,0.0715
456,0.0782,-0.5719,0.3149,-0.919,0.0782
457,0.0863,-0.5848,0.302,-0.9318,0.0863
458,0.0838,-0.5848,0.2892,-0.9318,0.0838
459,0.0737,-0.5848,0.302,-0.9318,0.0737
460,0.0353,-0.5719,0.302,-0.9447,0.0353
461,0.0429,-0.5591,0.302,-0.9318,0.0429
462,0.0262,-0.5719,0.302,-0.9447,0.0262
463,0.0166,-0.5976,0.2892,-0.9447,0.0166
464,0.0115,-0.5848,0.302,-0.8933,0.0115
465,0.0052,-0.5848,0.3149,-0.8933,0.0052
466,0.0237,-0.5719,0.3149,-0.919,0.0237
467,0.0169,-0.5848,0.2892,-0.919,0.0169
468,0.0175,-0.5848,0.302,-0.919,0.0175
469,0.0029,-0.5719,0.3149,-0.919,0.0029
470,-0.0324,-0.5719,0.302,-0.8933,0.0324
471,-0.0477,-0.5719,0.3149,-0.9061,0.0477
