製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
216,-0.0368,0.4306,0.3406,-0.6491,0.0368
217,-0.0208,0.4306,0.3534,-0.6234,0.0208
218,-0.0481,0.3792,0.3406,-0.6491,0.0481
219,-0.0481,0.4177,0.3406,-0.6748,0.0481
220,-0.0588,0.4049,0.3406,-0.6362,0.0588
221,-0.0541,0.4049,0.3406,-0.6619,0.0541
222,-0.0335,0.392,0.3277,-0.6491,0.0335
223,-0.0181,0.4049,0.3406,-0.6619,0.0181
224,-0.0272,0.392,0.3406,-0.6362,0.0272
225,-0.0229,0.392,0.3663,-0.6362,0.0229
226,-0.0262,0.4049,0.3534,-0.6491,0.0262
227,-0.01,0.3792,0.3534,-0.6362,0.01
228,0.0025,0.3792,0.3534,-0.6234,0.0025
229,0.0153,0.3792,0.3406,-0.6491,0.0153
230,-0.0086,0.3792,0.3406,-0.6362,0.0086
231,-0.0679,0.392,0.3406,-0.6362,0.0679
232,-0.0961,0.3792,0.3406,-0.6362,0.0961
233,-0.0874,0.4177,0.3534,-0.6234,0.0874
234,-0.0574,0.3792,0.3406,-0.6362,0.0574
235,-0.0316,0.3792,0.3534,-0.6491,0.0316
236,-0.0237,0.3792,0.3406,-0.6362,0.0237
237,-0.0371,0.3663,0.3406,-0.6491,0.0371
238,-0.0371,0.3792,0.3406,-0.6491,0.0371
239,-0.0409,0.3534,0.3277,-0.6362,0.0409
240,-0.0612,0.3792,0.3277,-0.6234,0.0612
241,-0.0591,0.392,0.3406,-0.6491,0.0591
242,-0.0497,0.392,0.3534,-0.6491,0.0497
243,-0.0557,0.392,0.3277,-0.6234,0.0557
244,-0.0464,0.392,0.3277,-0.6362,0.0464
245,-0.0265,0.392,0.3149,-0.6362,0.0265
246,-0.0283,0.392,0.3277,-0.6234,0.0283
247,-0.0393,0.4049,0.3406,-0.6362,0.0393
248,-0.0475,0.3792,0.3406,-0.6362,0.0475
249,-0.0324,0.392,0.3277,-0.6362,0.0324
250,-0.0174,0.4049,0.3406,-0.6362,0.0174
251,-0.0116,0.4049,0.3406,-0.6491,0.0116
252,-0.0086,0.4177,0.3277,-0.6619,0.0086
253,-0.0098,0.4049,0.3277,-0.6491,0.0098
254,-0.0162,0.4049,0.3406,-0.6619,0.0162
255,-0.025,0.4177,0.3277,-0.6491,0.025
256,-0.0273,0.4177,0.3534,-0.6234,0.0273
257,-0.0188,0.4049,0.3406,-0.6362,0.0188
258,-0.0054,0.4177,0.3406,-0.6491,0.0054
259,-0.0305,0.4177,0.3277,-0.6619,0.0305
260,-0.0585,0.4177,0.3277,-0.6491,0.0585
261,-0.0522,0.4177,0.3406,-0.6619,0.0522
262,-0.0677,0.4049,0.3406,-0.6491,0.0677
263,-0.0954,0.392,0.3406,-0.6491,0.0954
264,-0.0654,0.4177,0.3406,-0.6748,0.0654
265,-0.0567,0.392,0.3277,-0.6619,0.0567
266,-0.0635,0.4177,0.3406,-0.6362,0.0635
267,-0.0519,0.4049,0.3406,-0.6491,0.0519
268,-0.0149,0.4049,0.3277,-0.6362,0.0149
269,-0.0016,0.4306,0.3534,-0.6491,0.0016
270,0.0175,0.4177,0.3406,-0.6491,0.0175
271,0.0064,0.4177,0.3406,-0.6491,0.0064
272,-0.0136,0.4177,0.3534,-0.6619,0.0136
273,-0.0189,0.4177,0.3406,-0.6234,0.0189
274,-0.0481,0.4177,0.3406,-0.6491,0.0481
275,-0.0803,0.4306,0.3406,-0.6491,0.0803
276,-0.0724,0.4177,0.3406,-0.6491,0.0724
277,-0.0364,0.4306,0.3406,-0.6362,0.0364
278,-0.0265,0.482,0.3277,-0.6491,0.0265
279,-0.0404,0.4177,0.3406,-0.6362,0.0404
280,-0.0261,0.4049,0.3406,-0.6491,0.0261
281,-0.0261,0.4049,0.3406,-0.6491,0.0261
282,-0.0051,0.4177,0.3406,-0.6362,0.0051
283,-0.0005,0.4177,0.3534,-0.6619,0.0005
284,-0.0056,0.4049,0.3534,-0.6748,0.0056
285,-0.0397,0.4049,0.3534,-0.6876,0.0397
286,-0.0467,0.4177,0.3406,-0.6619,0.0467
287,-0.0937,0.4049,0.3406,-0.6619,0.0937
288,-0.137,0.4563,0.3663,-0.6619,0.137
289,-0.1133,0.4049,0.3406,-0.6491,0.1133
290,-0.0599,0.4049,0.3534,-0.6619,0.0599
291,-0.0289,0.392,0.3406,-0.6748,0.0289
292,0.0018,0.4049,0.3534,-0.6748,0.0018
293,0.0313,0.392,0.3534,-0.6748,0.0313
294,0.0503,0.392,0.3534,-0.6491,0.0503
295,0.0109,0.392,0.3663,-0.6619,0.0109
296,-0.0355,0.392,0.3534,-0.6619,0.0355
297,-0.0209,0.392,0.3663,-0.6748,0.0209
298,-0.0013,0.4049,0.3663,-0.6748,0.0013
299,-0.0168,0.392,0.3534,-0.6748,0.0168
300,-0.0873,0.4049,0.3534,-0.6748,0.0873
301,-0.0971,0.3792,0.3534,-0.6491,0.0971
302,-0.1137,0.392,0.3534,-0.6876,0.1137
303,-0.1105,0.3792,0.3534,-0.6619,0.1105
304,-0.0719,0.392,0.3534,-0.6619,0.0719
305,-0.0613,0.3792,0.3534,-0.6748,0.0613
306,-0.0559,0.3792,0.3534,-0.6491,0.0559
307,-0.0424,0.392,0.3534,-0.6748,0.0424
308,-0.0382,0.3792,0.3406,-0.6748,0.0382
309,-0.016,0.3792,0.3406,-0.6619,0.016
310,-0.0089,0.3663,0.3406,-0.6491,0.0089
311,-0.0133,0.3534,0.3406,-0.6619,0.0133
312,-0.0229,0.3792,0.3406,-0.6619,0.0229
313,-0.044,0.3663,0.3277,-0.6748,0.044
314,-0.0604,0.3663,0.3277,-0.6619,0.0604
315,-0.0409,0.3792,0.3277,-0.6619,0.0409
316,-0.0225,0.3663,0.3406,-0.6619,0.0225
317,-0.0475,0.3792,0.3277,-0.6619,0.0475
318,-0.0713,0.4049,0.3406,-0.6619,0.0713
319,-0.0611,0.392,0.3406,-0.6362,0.0611
320,-0.0741,0.3663,0.3406,-0.6748,0.0741
321,-0.0552,0.3663,0.3406,-0.6876,0.0552
322,-0.0195,0.3792,0.3406,-0.6748,0.0195
323,0.0031,0.3663,0.3277,-0.6748,0.0031
324,-0.0217,0.3663,0.3406,-0.6748,0.0217
325,-0.0338,0.3663,0.3406,-0.6876,0.0338
326,-0.0191,0.3406,0.3406,-0.6748,0.0191
327,-0.021,0.3534,0.3277,-0.6619,0.021
328,-0.0206,0.3534,0.3406,-0.6748,0.0206
329,-0.0083,0.3534,0.3277,-0.6619,0.0083
330,-0.0138,0.3663,0.3277,-0.6619,0.0138
331,-0.0091,0.3534,0.3277,-0.6876,0.0091
332,-0.0254,0.3534,0.3277,-0.6491,0.0254
333,-0.0211,0.3406,0.3406,-0.6619,0.0211
334,-0.024,0.3534,0.3277,-0.6491,0.024
335,-0.0193,0.3534,0.3406,-0.6748,0.0193
336,-0.0628,0.3534,0.3277,-0.6619,0.0628
337,-0.0748,0.3406,0.3406,-0.6748,0.0748
338,-0.0457,0.3406,0.3277,-0.7005,0.0457
339,-0.0423,0.3534,0.3277,-0.6748,0.0423
340,0.0014,0.3406,0.3277,-0.6748,0.0014
341,0.0042,0.3277,0.3406,-0.6748,0.0042
342,0.0108,0.3277,0.3277,-0.6619,0.0108
343,-0.0001,0.3277,0.3277,-0.7005,0.0001
344,-0.0107,0.3277,0.3277,-0.6748,0.0107
345,-0.0456,0.3277,0.3277,-0.6619,0.0456
346,-0.0298,0.3277,0.3277,-0.6748,0.0298
347,-0.0064,0.3149,0.3406,-0.6619,0.0064
348,-0.0086,0.392,0.3277,-0.6876,0.0086
349,-0.0131,0.3277,0.3277,-0.6619,0.0131
350,-0.065,0.3149,0.3406,-0.6619,0.065
351,-0.1094,0.3277,0.3406,-0.6619,0.1094
352,-0.1203,0.3149,0.3406,-0.6619,0.1203
353,-0.0889,0.3149,0.3406,-0.6619,0.0889
354,-0.0823,0.3149,0.3277,-0.6619,0.0823
355,-0.0822,0.302,0.3406,-0.6748,0.0822
356,-0.0423,0.302,0.3406,-0.6491,0.0423
357,-0.0226,0.302,0.3406,-0.6876,0.0226
358,-0.0321,0.302,0.3277,-0.6748,0.0321
359,-0.0294,0.302,0.3406,-0.6748,0.0294
360,-0.0313,0.302,0.3534,-0.6619,0.0313
361,-0.0624,0.3149,0.3277,-0.7005,0.0624
362,-0.036,0.302,0.3406,-0.6748,0.036
363,-0.0401,0.302,0.3406,-0.6876,0.0401
364,-0.0748,0.3149,0.3406,-0.6748,0.0748
365,-0.07,0.302,0.3534,-0.6619,0.07
366,-0.0383,0.302,0.3534,-0.6876,0.0383
367,0.0005,0.302,0.3406,-0.6748,0.0005
368,0.0108,0.3149,0.3534,-0.7133,0.0108
369,0.0045,0.302,0.3534,-0.6748,0.0045
370,-0.0023,0.3149,0.3277,-0.7133,0.0023
371,-0.0071,0.302,0.3534,-0.6748,0.0071
372,-0.03,0.2892,0.3534,-0.6876,0.03
373,-0.0415,0.2892,0.3406,-0.6876,0.0415
374,-0.0398,0.3149,0.3406,-0.7133,0.0398
375,-0.0517,0.3149,0.3534,-0.6876,0.0517
376,-0.0459,0.3149,0.3534,-0.7133,0.0459
377,-0.0709,0.302,0.3406,-0.7005,0.0709
378,-0.0847,0.302,0.3663,-0.6876,0.0847
379,-0.0849,0.3149,0.3534,-0.7133,0.0849
380,-0.0543,0.3149,0.3663,-0.7005,0.0543
381,-0.05,0.3149,0.3534,-0.6876,0.05
382,-0.0456,0.3149,0.3663,-0.7005,0.0456
383,-0.0189,0.302,0.3534,-0.7262,0.0189
384,-0.0314,0.3277,0.3534,-0.7262,0.0314
385,-0.0512,0.3149,0.3406,-0.7133,0.0512
386,-0.0567,0.3277,0.3406,-0.7133,0.0567
387,-0.0333,0.302,0.3534,-0.7262,0.0333
388,-0.0297,0.2892,0.3663,-0.7133,0.0297
389,-0.0133,0.3149,0.3406,-0.7133,0.0133
390,0.0016,0.3149,0.3534,-0.7005,0.0016
391,-0.002,0.3149,0.3406,-0.7005,0.002
392,-0.0184,0.3277,0.3534,-0.7133,0.0184
393,-0.0816,0.3149,0.3534,-0.7005,0.0816
394,-0.0613,0.3277,0.3406,-0.6876,0.0613
395,-0.042,0.3149,0.3534,-0.6748,0.042
396,-0.0412,0.3277,0.3663,-0.6876,0.0412
397,-0.0864,0.3149,0.3534,-0.6876,0.0864
398,-0.0856,0.3277,0.3534,-0.7005,0.0856
399,-0.0712,0.3406,0.3406,-0.7005,0.0712
400,-0.0568,0.3277,0.3406,-0.6876,0.0568
401,-0.0225,0.3277,0.3406,-0.6748,0.0225
402,-0.0322,0.3277,0.3534,-0.7005,0.0322
403,-0.0258,0.3792,0.3534,-0.7005,0.0258
404,-0.0135,0.3406,0.3149,-0.6748,0.0135
405,-0.002,0.3149,0.3406,-0.7133,0.002
406,-0.0166,0.3277,0.3406,-0.7133,0.0166
407,-0.0732,0.3406,0.3406,-0.6876,0.0732
408,-0.0754,0.3406,0.3406,-0.7005,0.0754
409,-0.0534,0.3277,0.3406,-0.6876,0.0534
410,-0.0136,0.3406,0.3534,-0.7005,0.0136
411,-0.01,0.3406,0.3534,-0.6876,0.01
412,0.0057,0.3406,0.3534,-0.7005,0.0057
413,-0.0057,0.3406,0.3534,-0.7262,0.0057
414,-0.0057,0.3277,0.3534,-0.7262,0.0057
415,-0.02,0.3406,0.3406,-0.7133,0.02
416,-0.0358,0.3406,0.3406,-0.7005,0.0358
417,-0.072,0.3534,0.3534,-0.7262,0.072
418,-0.0232,0.392,0.3406,-0.6876,0.0232
419,-0.0516,0.3277,0.3534,-0.7133,0.0516
420,-0.0397,0.3277,0.3406,-0.7262,0.0397
421,-0.0491,0.3277,0.3534,-0.7262,0.0491
422,-0.0753,0.3277,0.3534,-0.7133,0.0753
423,-0.0617,0.3406,0.3406,-0.7133,0.0617
424,-0.0667,0.3149,0.3534,-0.7005,0.0667
425,-0.0611,0.3277,0.3534,-0.7133,0.0611
426,-0.0573,0.3277,0.3534,-0.7005,0.0573
427,-0.058,0.3149,0.3663,-0.7133,0.058
428,-0.1078,0.302,0.3534,-0.7133,0.1078
429,-0.1134,0.3149,0.3406,-0.7262,0.1134
430,-0.1175,0.302,0.3406,-0.7262,0.1175
431,-0.0997,0.3149,0.3534,-0.7005,0.0997
432,-0.0771,0.3149,0.3277,-0.7133,0.0771
433,-0.0676,0.2892,0.3406,-0.7133,0.0676
434,-0.0571,0.302,0.3406,-0.7262,0.0571
435,-0.0528,0.3149,0.3534,-0.7133,0.0528
436,-0.0355,0.2892,0.3406,-0.739,0.0355
437,0.0026,0.3149,0.3406,-0.7133,0.0026
438,0.0519,0.3149,0.3406,-0.7133,0.0519
439,0.0632,0.3149,0.3406,-0.739,0.0632
440,0.03,0.302,0.3406,-0.7262,0.03
441,0.0267,0.3149,0.3406,-0.7005,0.0267
442,0.06,0.3149,0.3534,-0.7005,0.06
443,0.0717,0.302,0.3534,-0.6876,0.0717
444,0.0107,0.3149,0.3534,-0.7005,0.0107
445,-0.009,0.302,0.3406,-0.7005,0.009
446,-0.0762,0.3149,0.3406,-0.7133,0.0762
447,-0.1244,0.3149,0.3406,-0.7133,0.1244
448,-0.1606,0.2763,0.3406,-0.7262,0.1606
449,-0.1827,0.302,0.3406,-0.7133,0.1827
450,-0.1518,0.2892,0.3406,-0.739,0.1518
451,-0.1415,0.2892,0.3406,-0.7262,0.1415
452,-0.1017,0.302,0.3534,-0.739,0.1017
453,-0.0504,0.302,0.3406,-0.7262,0.0504
454,0.0179,0.3277,0.3406,-0.7262,0.0179
455,0.0649,0.302,0.3534,-0.739,0.0649
456,0.0733,0.3149,0.3534,-0.739,0.0733
457,0.0866,0.302,0.3534,-0.7519,0.0866
458,0.0776,0.302,0.3534,-0.7262,0.0776
459,0.0453,0.2892,0.3534,-0.7262,0.0453
460,0.0056,0.302,0.3534,-0.7519,0.0056
461,0.0039,0.2892,0.3406,-0.7262,0.0039
462,0.001,0.302,0.3534,-0.739,0.001
463,-0.0296,0.2892,0.3406,-0.7262,0.0296
464,-0.0484,0.302,0.3534,-0.7133,0.0484
465,-0.0466,0.2892,0.3534,-0.739,0.0466
466,-0.0272,0.2892,0.3406,-0.7262,0.0272
467,-0.0346,0.2892,0.3406,-0.7262,0.0346
468,-0.0307,0.2892,0.3406,-0.6876,0.0307
469,-0.0343,0.2892,0.3534,-0.7133,0.0343
470,-0.0335,0.2763,0.3277,-0.7262,0.0335
471,-0.0629,0.2892,0.3406,-0.7133,0.0629
472,-0.0811,0.2635,0.3406,-0.7005,0.0811
473,-0.0762,0.3277,0.3406,-0.7005,0.0762
474,-0.0689,0.2892,0.3406,-0.7005,0.0689
475,-0.0746,0.2763,0.3534,-0.7133,0.0746
476,-0.079,0.2892,0.3534,-0.7133,0.079
477,-0.066,0.2763,0.3277,-0.7133,0.066
478,-0.0749,0.2892,0.3406,-0.7005,0.0749
479,-0.0497,0.2763,0.3406,-0.7005,0.0497
480,-0.0294,0.2763,0.3406,-0.6876,0.0294
481,-0.0053,0.2763,0.3534,-0.7133,0.0053
482,-0.0133,0.2763,0.3277,-0.7133,0.0133
