製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
171,0.0775,0.482,0.0193,-0.5976,0.0775
172,-0.1112,0.4691,0.0193,-0.5976,0.1112
173,-0.1225,0.482,0.0064,-0.5976,0.1225
174,-0.0395,0.482,0.0064,-0.5848,0.0395
175,0.0568,0.4948,0.0064,-0.5848,0.0568
176,0.105,0.482,-0.0064,-0.6105,0.105
177,0.128,0.5205,-0.0321,-0.5848,0.128
178,0.1039,0.5205,-0.0578,-0.5719,0.1039
179,-0.0464,0.5591,-0.0707,-0.5719,0.0464
180,-0.1039,0.5591,-0.0578,-0.5591,0.1039
181,-0.2283,0.5848,-0.0707,-0.5334,0.2283
182,-0.2462,0.5462,-0.0707,-0.5976,0.2462
183,-0.1909,0.5591,-0.0964,-0.5077,0.1909
184,-0.0972,0.6105,-0.1092,-0.5205,0.0972
185,-0.0014,0.6362,-0.135,-0.5205,0.0014
186,0.1414,0.6491,-0.1607,-0.5591,0.1414
187,0.2314,0.6619,-0.1478,-0.5334,0.2314
188,0.1788,0.739,-0.1478,-0.5334,0.1788
189,0.1016,0.6748,-0.1478,-0.5462,0.1016
190,0.0427,0.6876,-0.135,-0.5719,0.0427
191,0.0444,0.6876,-0.135,-0.5591,0.0444
192,0.0511,0.7005,-0.135,-0.5976,0.0511
193,-0.017,0.7005,-0.135,-0.6234,0.017
194,-0.0456,0.7005,-0.135,-0.6105,0.0456
195,-0.0742,0.7005,-0.135,-0.6234,0.0742
196,-0.1518,0.7133,-0.135,-0.6234,0.1518
197,-0.2602,0.7262,-0.0964,-0.6362,0.2602
198,-0.1691,0.739,-0.0964,-0.6491,0.1691
199,-0.1332,0.7262,-0.0964,-0.6748,0.1332
200,-0.2702,0.739,-0.0964,-0.6619,0.2702
201,-0.243,0.739,-0.0964,-0.6619,0.243
202,0.0491,0.739,-0.0964,-0.6876,0.0491
203,0.0427,0.7904,-0.0964,-0.6491,0.0427
204,0.0962,0.7519,-0.0835,-0.6362,0.0962
205,0.2008,0.739,-0.0835,-0.6234,0.2008
206,0.2813,0.739,-0.0707,-0.6362,0.2813
207,0.2232,0.7133,-0.045,-0.6491,0.2232
208,0.0642,0.6619,-0.0321,-0.6619,0.0642
209,-0.1426,0.7262,-0.0964,-0.6105,0.1426
210,-0.2635,0.7519,-0.0964,-0.5719,0.2635
211,-0.4353,0.739,-0.1092,-0.5462,0.4353
212,-0.4626,0.7133,-0.0835,-0.5334,0.4626
213,-0.5242,0.7133,-0.0835,-0.5205,0.5242
214,-0.2288,0.7262,-0.1092,-0.4948,0.2288
215,0.131,0.6876,-0.0835,-0.4948,0.131
216,0.3308,0.7133,-0.0835,-0.4691,0.3308
217,0.4902,0.6876,-0.0707,-0.4563,0.4902
218,0.4477,0.7519,-0.0964,-0.4177,0.4477
219,0.0453,0.6748,-0.1092,-0.4306,0.0453
220,-0.0324,0.7005,-0.1092,-0.3663,0.0324
221,0.0683,0.7005,-0.0964,-0.392,0.0683
222,0.0471,0.6748,-0.0835,-0.3792,0.0471
223,-0.3317,0.6748,-0.1221,-0.3534,0.3317
224,-0.3349,0.6619,-0.1221,-0.3663,0.3349
225,-0.1153,0.6748,-0.0964,-0.3406,0.1153
226,0.2448,0.6619,-0.1221,-0.3406,0.2448
227,0.5129,0.6491,-0.0835,-0.3406,0.5129
228,0.4108,0.6619,-0.1221,-0.302,0.4108
229,0.3408,0.6491,-0.1092,-0.302,0.3408
230,0.2208,0.6748,-0.135,-0.2635,0.2208
231,0.0891,0.6748,-0.1221,-0.2763,0.0891
232,-0.1419,0.6748,-0.1221,-0.2763,0.1419
233,-0.1145,0.6362,-0.0707,-0.2763,0.1145
234,-0.0451,0.6619,-0.0707,-0.2763,0.0451
235,-0.0502,0.7005,-0.135,-0.2378,0.0502
236,-0.102,0.739,-0.1607,-0.1992,0.102
237,-0.1463,0.7519,-0.135,-0.2121,0.1463
238,-0.1664,0.739,-0.1221,-0.1992,0.1664
239,-0.1598,0.7647,-0.1478,-0.1864,0.1598
240,-0.0182,0.7776,-0.1478,-0.1607,0.0182
241,0.0973,0.7904,-0.1607,-0.1478,0.0973
242,0.2425,0.8033,-0.1607,-0.1607,0.2425
243,0.3223,0.8161,-0.1607,-0.1221,0.3223
244,0.2985,0.8161,-0.1607,-0.1092,0.2985
245,0.0591,0.8418,-0.1735,-0.0835,0.0591
246,-0.3295,0.8676,-0.1735,-0.0835,0.3295
247,-0.4836,0.8676,-0.1607,-0.0835,0.4836
248,-0.4997,0.9318,-0.1864,-0.045,0.4997
249,-0.1363,0.919,-0.1864,-0.045,0.1363
250,0.1367,0.8804,-0.0964,-0.0707,0.1367
251,0.2312,0.9447,-0.1864,0.0321,0.2312
252,0.1408,0.9447,-0.1864,0.0193,0.1408
253,0.1335,0.9704,-0.1864,-0.0193,0.1335
254,0.0749,0.9961,-0.1992,0.0193,0.0749
255,-0.1115,1.0089,-0.2121,0.0064,0.1115
256,-0.1244,1.0089,-0.1992,-0.0064,0.1244
257,-0.1058,1.0346,-0.1864,0.0321,0.1058
258,-0.1003,1.0603,-0.1864,0.0193,0.1003
259,-0.1473,1.0603,-0.1864,0.0578,0.1473
260,-0.0688,1.0603,-0.1735,0.0707,0.0688
261,0.0101,1.086,-0.1735,0.0578,0.0101
262,0.0426,1.1118,-0.1864,0.045,0.0426
263,0.0711,1.176,-0.1735,0.0321,0.0711
264,0.0252,1.1632,-0.1992,0.0835,0.0252
265,0.0119,1.1503,-0.2121,0.0707,0.0119
266,-0.0576,1.176,-0.1864,0.0578,0.0576
267,-0.0409,1.1889,-0.1864,0.0321,0.0409
268,0.0199,1.2017,-0.1864,0.045,0.0199
269,0.0623,1.2146,-0.1735,0.0064,0.0623
270,0.0998,1.2403,-0.1735,-0.0193,0.0998
271,0.0971,1.2531,-0.1992,-0.0578,0.0971
272,-0.023,1.2531,-0.1735,-0.0964,0.023
273,0.0247,1.2403,-0.1735,-0.135,0.0247
274,0.0182,1.2403,-0.1735,-0.1478,0.0182
275,-0.14,1.2531,-0.1607,-0.2121,0.14
276,-0.2427,1.2403,-0.1478,-0.2378,0.2427
277,-0.1947,1.2403,-0.135,-0.302,0.1947
278,-0.0932,1.3045,-0.1221,-0.3149,0.0932
279,-0.1266,1.2403,-0.135,-0.392,0.1266
280,-0.1301,1.2146,-0.1092,-0.4306,0.1301
281,-0.0437,1.2146,-0.0964,-0.482,0.0437
282,-0.0408,1.1889,-0.0835,-0.5077,0.0408
283,-0.053,1.1632,-0.0578,-0.5591,0.053
284,-0.0737,1.1632,-0.045,-0.5976,0.0737
285,-0.0456,1.1246,-0.0321,-0.6362,0.0456
286,0.0355,1.0989,-0.0193,-0.7133,0.0355
287,-0.0574,1.0475,-0.0064,-0.7647,0.0574
288,0.0034,0.9961,0.0193,-0.8033,0.0034
289,0.0171,0.9704,0.0578,-0.8804,0.0171
290,-0.0749,0.9061,0.0964,-0.9318,0.0749
291,-0.1939,0.8418,0.135,-0.9447,0.1939
292,-0.1362,0.7519,0.1735,-1.0089,0.1362
293,-0.0617,0.6876,0.1992,-1.0346,0.0617
294,-0.1482,0.6105,0.2635,-1.1118,0.1482
295,-0.1937,0.5077,0.302,-1.1503,0.1937
296,-0.2116,0.3792,0.3534,-1.2274,0.2116
297,-0.2103,0.2892,0.4177,-1.2531,0.2103
298,-0.1973,0.1735,0.4691,-1.3431,0.1973
299,-0.2972,0.045,0.5205,-1.3945,0.2972
300,-0.3046,-0.0964,0.5719,-1.4202,0.3046
301,-0.259,-0.2763,0.6362,-1.4845,0.259
302,-0.1677,-0.3792,0.6876,-1.523,0.1677
303,-0.0616,-0.5462,0.739,-1.5616,0.0616
304,0.0221,-0.6619,0.7904,-1.6387,0.0221
305,0.039,-0.8418,0.8547,-1.6516,0.039
306,0.0401,-1.0089,0.9061,-1.703,0.0401
307,-0.0497,-1.1246,0.9318,-1.6901,0.0497
308,-0.1313,-1.2403,0.9832,-1.703,0.1313
309,-0.1554,-1.3817,0.9961,-1.6644,0.1554
310,-0.0724,-1.5102,1.0346,-1.6773,0.0724
311,-0.073,-1.613,1.0475,-1.6387,0.073
312,-0.1677,-1.7287,1.086,-1.6002,0.1677
313,-0.2762,-1.8186,1.1118,-1.523,0.2762
314,-0.079,-1.8829,1.1246,-1.4588,0.079
315,-0.0163,-1.96,1.1503,-1.3817,0.0163
316,0.0023,-1.9986,1.1632,-1.3174,0.0023
317,-0.0078,-2.0243,1.1503,-1.2788,0.0078
318,-0.0412,-1.9729,1.1503,-1.1503,0.0412
319,-0.0497,-2.05,1.1632,-1.0475,0.0497
320,-0.0101,-2.05,1.176,-0.9704,0.0101
321,-0.0034,-2.0243,1.1632,-0.8804,0.0034
322,0.0196,-1.9729,1.1632,-0.8033,0.0196
323,0.0361,-1.9215,1.176,-0.7262,0.0361
324,0.0071,-1.8444,1.1632,-0.6748,0.0071
325,-0.1539,-1.7544,1.176,-0.6105,0.1539
326,-0.2237,-1.6773,1.1632,-0.5334,0.2237
327,-0.2321,-1.5487,1.1632,-0.4948,0.2321
328,-0.0636,-1.4588,1.1889,-0.482,0.0636
329,0.1782,-1.3302,1.176,-0.4306,0.1782
330,0.2389,-1.2017,1.1889,-0.4306,0.2389
331,-0.0409,-1.0603,1.2146,-0.4434,0.0409
332,-0.0773,-0.9318,1.2146,-0.392,0.0773
333,-0.0497,-0.8033,1.2274,-0.4434,0.0497
334,-0.0749,-0.6105,1.2531,-0.482,0.0749
335,-0.129,-0.4691,1.2531,-0.5077,0.129
336,-0.2942,-0.3149,1.2917,-0.5591,0.2942
337,-0.2306,-0.135,1.3045,-0.6234,0.2306
338,-0.1543,0.0321,1.3302,-0.7133,0.1543
339,-0.1393,0.2121,1.3431,-0.7776,0.1393
340,-0.1341,0.4049,1.356,-0.829,0.1341
341,-0.131,0.5976,1.3817,-0.9061,0.131
342,-0.1221,0.7647,1.3817,-0.9961,0.1221
343,-0.0728,0.9704,1.4074,-1.0346,0.0728
344,-0.0032,1.1503,1.4331,-1.086,0.0032
345,0.0166,1.3302,1.4331,-1.1632,0.0166
346,-0.0412,1.5359,1.4331,-1.2403,0.0412
347,0.0081,1.703,1.4459,-1.2788,0.0081
348,0.0223,1.8958,1.4459,-1.3817,0.0223
349,0.0189,2.0114,1.4459,-1.4331,0.0189
350,0.0808,2.0886,1.4588,-1.4973,0.0808
351,0.0827,2.1657,1.4588,-1.5873,0.0827
352,0.0847,2.1785,1.4588,-1.6387,0.0847
353,0.0726,2.1914,1.4588,-1.6901,0.0726
354,0.0372,2.14,1.4716,-1.7929,0.0372
355,-0.0272,2.0886,1.4459,-1.8572,0.0272
356,-0.0331,2.0114,1.4459,-1.8958,0.0331
357,-0.0624,1.9086,1.4331,-1.9729,0.0624
358,-0.1356,1.8315,1.4074,-1.9857,0.1356
359,-0.142,1.7287,1.3688,-2.0114,0.142
360,-0.1317,1.6516,1.3174,-2.0243,0.1317
361,-0.1878,1.5744,1.266,-2.0243,0.1878
362,-0.1873,1.5102,1.2274,-2.0371,0.1873
363,-0.2028,1.4331,1.1632,-2.0114,0.2028
364,-0.2325,1.4074,1.086,-1.9986,0.2325
365,-0.2123,1.3688,1.0218,-1.9472,0.2123
366,-0.1152,1.3302,0.9575,-1.9215,0.1152
367,-0.0617,1.2788,0.8804,-1.8958,0.0617
368,0.0158,1.2531,0.8161,-1.8572,0.0158
369,0.0764,1.2146,0.7647,-1.8058,0.0764
370,0.0351,1.2017,0.6876,-1.7544,0.0351
371,0.0544,1.2017,0.6491,-1.7287,0.0544
372,0.0749,1.1632,0.5719,-1.6644,0.0749
373,0.1006,1.1375,0.5077,-1.5873,0.1006
374,0.0543,1.1375,0.4563,-1.523,0.0543
375,0.0585,1.0989,0.4049,-1.4716,0.0585
376,0.0592,1.086,0.3663,-1.4074,0.0592
377,0.0263,1.0603,0.3149,-1.3302,0.0263
378,-0.0206,1.0475,0.2506,-1.2531,0.0206
379,-0.0806,1.0218,0.2121,-1.1889,0.0806
380,-0.1335,0.9832,0.1607,-1.1375,0.1335
381,-0.1198,0.9704,0.135,-1.0346,0.1198
382,-0.1367,0.9318,0.0835,-0.9575,0.1367
383,-0.0896,0.9318,0.045,-0.8933,0.0896
384,-0.0453,0.9061,0.0193,-0.8547,0.0453
385,-0.0367,0.8804,-0.0193,-0.7904,0.0367
386,-0.08,0.8804,-0.045,-0.7647,0.08
387,-0.1255,0.8933,-0.0835,-0.739,0.1255
388,-0.1134,0.9447,-0.1092,-0.6876,0.1134
389,-0.1176,0.8804,-0.1221,-0.6362,0.1176
390,-0.146,0.8804,-0.1221,-0.6105,0.146
391,-0.0727,0.8804,-0.135,-0.5719,0.0727
392,-0.0086,0.8804,-0.1221,-0.5591,0.0086
393,0.0644,0.8933,-0.135,-0.5205,0.0644
394,0.1068,0.8933,-0.135,-0.5462,0.1068
395,0.0913,0.9061,-0.1221,-0.5462,0.0913
396,0.0532,0.9061,-0.1221,-0.5205,0.0532
397,-0.0012,0.9061,-0.1092,-0.5334,0.0012
398,0.0147,0.9061,-0.0964,-0.5205,0.0147
399,0.0503,0.9061,-0.0707,-0.4948,0.0503
400,0.1133,0.9061,-0.0578,-0.4948,0.1133
401,0.0924,0.8933,-0.045,-0.5077,0.0924
402,0.0455,0.8933,-0.0193,-0.5077,0.0455
403,0.0373,0.8804,-0.0064,-0.482,0.0373
404,0.0488,0.8676,0.0193,-0.5334,0.0488
405,-0.0058,0.8676,0.045,-0.5077,0.0058
406,-0.0331,0.829,0.0578,-0.482,0.0331
407,-0.0029,0.829,0.0835,-0.4948,0.0029
408,-0.0574,0.8033,0.1092,-0.4948,0.0574
409,-0.1536,0.7904,0.1221,-0.482,0.1536
410,-0.2292,0.7776,0.135,-0.4691,0.2292
411,-0.1442,0.739,0.1478,-0.4948,0.1442
412,-0.0452,0.7133,0.1607,-0.4563,0.0452
413,0.0412,0.6748,0.1864,-0.4563,0.0412
414,0.069,0.6491,0.1992,-0.4691,0.069
415,0.1215,0.6105,0.2121,-0.482,0.1215
416,0.2309,0.5719,0.2249,-0.482,0.2309
417,0.3119,0.5591,0.2506,-0.4563,0.3119
418,0.3178,0.5848,0.2506,-0.5077,0.3178
419,0.2565,0.4948,0.2635,-0.4948,0.2565
420,0.1059,0.4691,0.2892,-0.5205,0.1059
421,0.0484,0.4306,0.2892,-0.5462,0.0484
422,-0.0658,0.392,0.302,-0.5719,0.0658
423,-0.1551,0.3663,0.3149,-0.6105,0.1551
424,-0.192,0.3406,0.3149,-0.6105,0.192
425,-0.2115,0.3149,0.3277,-0.6491,0.2115
426,-0.2306,0.302,0.3277,-0.7262,0.2306
427,-0.2082,0.2892,0.3277,-0.7262,0.2082
428,-0.1683,0.2763,0.3277,-0.7904,0.1683
429,-0.1638,0.2635,0.3406,-0.829,0.1638
430,-0.1478,0.2635,0.3534,-0.8547,0.1478
431,-0.1914,0.2635,0.3406,-0.919,0.1914
432,-0.1797,0.2635,0.3534,-0.9704,0.1797
433,-0.1077,0.2763,0.3534,-1.0346,0.1077
434,-0.0606,0.3149,0.3406,-1.0989,0.0606
435,0.0021,0.3149,0.3534,-1.1118,0.0021
436,0.0094,0.3406,0.3406,-1.2146,0.0094
437,0.0175,0.3534,0.3534,-1.2531,0.0175
438,-0.0462,0.3792,0.3534,-1.3045,0.0462
439,-0.0171,0.4306,0.3406,-1.356,0.0171
440,-0.0322,0.4563,0.3406,-1.4202,0.0322
441,-0.0415,0.4948,0.3149,-1.4331,0.0415
442,-0.0556,0.5334,0.302,-1.4588,0.0556
443,-0.0429,0.5591,0.302,-1.4716,0.0429
444,0.0149,0.5719,0.3149,-1.4716,0.0149
445,-0.0246,0.6105,0.302,-1.4331,0.0246
446,-0.0902,0.6234,0.2892,-1.3817,0.0902
447,-0.1112,0.6362,0.2892,-1.3302,0.1112
448,-0.1059,0.6491,0.2892,-1.2788,0.1059
449,-0.0209,0.6748,0.2763,-1.2146,0.0209
450,0.0305,0.6748,0.2892,-1.1246,0.0305
451,0.1179,0.6619,0.2763,-1.0218,0.1179
452,0.1133,0.6362,0.2635,-0.919,0.1133
453,0.1361,0.6234,0.2635,-0.829,0.1361
454,0.1068,0.6105,0.2635,-0.7133,0.1068
455,0.0977,0.6105,0.2378,-0.6234,0.0977
456,0.0037,0.5976,0.2121,-0.5205,0.0037
457,-0.0163,0.5848,0.1864,-0.4434,0.0163
458,-0.0316,0.5848,0.1607,-0.3663,0.0316
459,-0.0584,0.5848,0.1607,-0.2635,0.0584
460,-0.0342,0.5591,0.1221,-0.1864,0.0342
461,0.034,0.5719,0.0964,-0.1092,0.034
462,0.0682,0.5848,0.0835,-0.0835,0.0682
463,0.0628,0.6491,0.0578,-0.0064,0.0628
464,0.0761,0.6234,0.0321,0.045,0.0761
465,0.0836,0.6105,0.0193,0.0707,0.0836
466,0.0415,0.6234,0.0064,0.1221,0.0415
467,-0.023,0.6105,-0.0064,0.1607,0.023
468,-0.025,0.6105,-0.0064,0.1864,0.025
469,-0.0184,0.5976,-0.0193,0.2249,0.0184
470,-0.0459,0.5976,-0.0193,0.2892,0.0459
471,-0.0869,0.5591,-0.0321,0.2635,0.0869
472,-0.2103,0.5591,-0.045,0.3149,0.2103
473,-0.1731,0.5205,-0.0321,0.3406,0.1731
474,-0.1214,0.482,-0.045,0.4049,0.1214
475,-0.1042,0.482,-0.0321,0.4434,0.1042
476,-0.1203,0.4306,-0.0193,0.482,0.1203
477,-0.1723,0.3792,-0.0064,0.5334,0.1723
478,-0.3156,0.3534,-0.0064,0.5591,0.3156
479,-0.3169,0.3277,0.0064,0.5976,0.3169
480,-0.2015,0.2763,0.0321,0.6234,0.2015
481,-0.131,0.2506,0.0193,0.6491,0.131
