製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
101,0.0244,-0.6105,0.5848,0.1221,0.0244
102,0.0322,-0.6105,0.5848,0.1092,0.0322
103,0.034,-0.6105,0.5848,0.1092,0.034
104,0.0237,-0.5719,0.5848,0.1092,0.0237
105,0.0338,-0.6234,0.5848,0.0835,0.0338
106,0.0152,-0.6105,0.5976,0.1092,0.0152
107,-0.0001,-0.6234,0.6105,0.1221,0.0001
108,0.0141,-0.6105,0.5976,0.0964,0.0141
109,0.0114,-0.6105,0.5976,0.0964,0.0114
110,0.0163,-0.6234,0.6105,0.1092,0.0163
111,0.0152,-0.6105,0.5976,0.0964,0.0152
112,0.0223,-0.6105,0.5976,0.0964,0.0223
113,0.0079,-0.6105,0.5976,0.1092,0.0079
114,0.0185,-0.6234,0.6105,0.1092,0.0185
115,0.0313,-0.6362,0.6105,0.0964,0.0313
116,0.025,-0.6234,0.6105,0.0964,0.025
117,0.0217,-0.6362,0.6105,0.1092,0.0217
118,0.0261,-0.5462,0.5976,0.1221,0.0261
119,0.0069,-0.6105,0.5976,0.0964,0.0069
120,0.0235,-0.6105,0.6105,0.1221,0.0235
121,0.0193,-0.6105,0.6234,0.1221,0.0193
122,0.0342,-0.6234,0.6234,0.1221,0.0342
123,0.0138,-0.6234,0.6105,0.1221,0.0138
124,0.0254,-0.6234,0.6362,0.1221,0.0254
125,0.0375,-0.6234,0.6234,0.1221,0.0375
126,0.0226,-0.6234,0.6105,0.1092,0.0226
127,0.0289,-0.6362,0.6105,0.135,0.0289
128,0.0349,-0.6234,0.6234,0.1221,0.0349
129,0.0338,-0.6234,0.6234,0.1221,0.0338
130,0.0255,-0.6362,0.6105,0.1092,0.0255
131,0.031,-0.6362,0.6105,0.1092,0.031
132,0.0456,-0.6362,0.6234,0.1221,0.0456
133,0.0241,-0.6362,0.6105,0.1221,0.0241
134,0.0193,-0.6105,0.6105,0.135,0.0193
135,0.0376,-0.6105,0.6105,0.1221,0.0376
136,0.0245,-0.6234,0.6234,0.1221,0.0245
137,0.0152,-0.6362,0.6234,0.1221,0.0152
138,0.024,-0.6362,0.6362,0.1221,0.024
139,0.0085,-0.6234,0.6362,0.135,0.0085
140,0.0149,-0.6234,0.6234,0.1221,0.0149
141,0.0162,-0.6234,0.6234,0.1092,0.0162
142,0.0281,-0.6105,0.6234,0.1092,0.0281
143,0.0263,-0.6234,0.6105,0.135,0.0263
144,0.0101,-0.6234,0.6234,0.1092,0.0101
145,0.0122,-0.6362,0.6234,0.1221,0.0122
146,0.0155,-0.6234,0.6234,0.0964,0.0155
147,0.0169,-0.6362,0.6105,0.1092,0.0169
148,0.0267,-0.6362,0.5976,0.135,0.0267
149,0.013,-0.6105,0.6234,0.1221,0.013
150,0.0175,-0.6362,0.6105,0.1221,0.0175
151,0.036,-0.6234,0.6105,0.0964,0.036
152,0.0272,-0.6105,0.6234,0.0964,0.0272
153,0.0163,-0.6234,0.6105,0.1092,0.0163
154,-0.0038,-0.6234,0.6105,0.135,0.0038
155,0.0074,-0.6105,0.6234,0.1607,0.0074
156,-0.0045,-0.6105,0.6234,0.1092,0.0045
157,0.0059,-0.6234,0.5976,0.1221,0.0059
158,0.0378,-0.6234,0.6105,0.1221,0.0378
159,0.0393,-0.6234,0.6105,0.1092,0.0393
160,0.0344,-0.6234,0.5976,0.1092,0.0344
161,0.0069,-0.6362,0.6105,0.1221,0.0069
162,0.0089,-0.6362,0.6105,0.1092,0.0089
163,0.0198,-0.5719,0.5976,0.1092,0.0198
164,0.0034,-0.6234,0.5976,0.0964,0.0034
165,-0.0133,-0.6234,0.5976,0.1221,0.0133
166,-0.0119,-0.6234,0.5976,0.0964,0.0119
167,-0.0307,-0.6234,0.6105,0.0964,0.0307
168,0.0064,-0.6362,0.5976,0.1221,0.0064
169,-0.0029,-0.6491,0.5976,0.135,0.0029
170,0.0125,-0.6234,0.6105,0.1221,0.0125
171,0.0272,-0.6362,0.6105,0.1221,0.0272
172,0.0175,-0.6362,0.6105,0.1092,0.0175
173,0.0434,-0.6234,0.5976,0.1221,0.0434
174,0.0635,-0.6234,0.5976,0.1092,0.0635
175,0.0748,-0.6491,0.5976,0.1092,0.0748
176,0.0636,-0.6491,0.5976,0.0964,0.0636
177,0.0745,-0.6619,0.5976,0.1221,0.0745
178,0.0654,-0.6619,0.5976,0.0964,0.0654
179,0.0543,-0.6491,0.5719,0.0835,0.0543
180,0.059,-0.6362,0.5976,0.1092,0.059
181,0.0374,-0.6491,0.5976,0.0964,0.0374
182,0.0313,-0.6362,0.5848,0.0964,0.0313
183,0.0384,-0.6491,0.5848,0.1092,0.0384
184,0.0255,-0.6491,0.5976,0.1221,0.0255
185,0.0229,-0.6491,0.5976,0.1221,0.0229
186,0.0306,-0.6491,0.5976,0.1221,0.0306
187,0.0226,-0.6491,0.5848,0.1092,0.0226
188,0.0144,-0.6491,0.5848,0.1092,0.0144
189,0.0138,-0.6362,0.5848,0.1221,0.0138
190,0.0415,-0.6491,0.5848,0.1221,0.0415
191,0.0235,-0.6491,0.5976,0.0964,0.0235
192,0.0309,-0.6491,0.5976,0.1092,0.0309
193,0.03,-0.6362,0.5976,0.1221,0.03
194,0.0231,-0.6619,0.5848,0.0964,0.0231
195,0.0226,-0.6491,0.5976,0.1092,0.0226
196,0.0305,-0.6491,0.5848,0.1092,0.0305
197,0.0306,-0.6362,0.5848,0.1092,0.0306
198,0.0418,-0.6491,0.5848,0.1221,0.0418
199,0.0459,-0.6491,0.5976,0.1221,0.0459
200,0.0385,-0.6491,0.5976,0.1092,0.0385
201,0.0319,-0.6362,0.5848,0.1092,0.0319
202,0.0316,-0.6491,0.5848,0.1092,0.0316
203,0.0202,-0.6491,0.5848,0.1092,0.0202
204,0.0281,-0.6362,0.5719,0.1092,0.0281
205,0.022,-0.6491,0.5848,0.0964,0.022
206,0.014,-0.6491,0.5719,0.1221,0.014
207,0.0072,-0.6491,0.5848,0.1221,0.0072
208,0.0123,-0.6619,0.5848,0.1092,0.0123
209,0.0086,-0.6619,0.5848,0.1221,0.0086
210,0.0256,-0.6491,0.5848,0.1221,0.0256
211,0.0208,-0.6491,0.5848,0.1092,0.0208
212,0.0296,-0.6619,0.5848,0.0835,0.0296
213,0.0031,-0.6491,0.5848,0.0964,0.0031
214,0.0031,-0.6491,0.5848,0.1092,0.0031
215,0.0082,-0.6362,0.5848,0.1221,0.0082
216,0.0189,-0.6491,0.5976,0.1092,0.0189
217,0.0218,-0.6491,0.5976,0.1221,0.0218
218,0.025,-0.6491,0.5976,0.1092,0.025
219,0.0174,-0.6362,0.5848,0.0964,0.0174
220,0.0177,-0.6619,0.5848,0.1221,0.0177
221,0.0248,-0.6362,0.5976,0.0964,0.0248
222,0.025,-0.6362,0.5848,0.1092,0.025
223,0.0224,-0.6491,0.5976,0.0964,0.0224
224,0.0185,-0.6491,0.5848,0.1092,0.0185
225,0.0166,-0.6491,0.5848,0.1092,0.0166
226,0.0101,-0.6491,0.5976,0.0964,0.0101
227,0.0141,-0.6362,0.5848,0.0964,0.0141
228,0.0364,-0.6362,0.5976,0.1092,0.0364
229,0.0188,-0.6491,0.5848,0.1092,0.0188
230,0.0207,-0.6491,0.5976,0.1221,0.0207
231,0.0198,-0.6619,0.5719,0.0964,0.0198
232,0.009,-0.6491,0.5976,0.1221,0.009
233,0.0094,-0.5848,0.5848,0.1478,0.0094
234,0.0307,-0.6362,0.5848,0.1092,0.0307
235,0.0163,-0.6491,0.5848,0.1221,0.0163
236,0.0039,-0.6491,0.5848,0.1092,0.0039
237,0.0171,-0.6491,0.5848,0.1092,0.0171
238,0.0174,-0.6362,0.5848,0.1092,0.0174
239,0.0301,-0.6619,0.5848,0.1221,0.0301
240,0.0191,-0.6619,0.5976,0.1221,0.0191
241,0.0086,-0.6491,0.5976,0.1221,0.0086
242,0.0149,-0.6234,0.5976,0.1092,0.0149
243,0.0229,-0.6362,0.5976,0.1221,0.0229
244,0.0204,-0.6362,0.5976,0.1221,0.0204
245,0.0162,-0.6362,0.5976,0.1092,0.0162
246,0.0252,-0.6362,0.5976,0.1221,0.0252
247,0.0379,-0.6491,0.5976,0.135,0.0379
248,0.0333,-0.6491,0.5848,0.1221,0.0333
249,0.0346,-0.6234,0.5976,0.1221,0.0346
250,0.0296,-0.6362,0.5976,0.1092,0.0296
251,0.036,-0.6491,0.5976,0.1221,0.036
252,0.0281,-0.6234,0.5976,0.1221,0.0281
253,0.0192,-0.6362,0.5976,0.1092,0.0192
254,0.0111,-0.6362,0.5976,0.1092,0.0111
255,0.0284,-0.6491,0.5976,0.1092,0.0284
256,0.0196,-0.6491,0.5976,0.1092,0.0196
257,0.0229,-0.6362,0.5976,0.135,0.0229
258,0.0136,-0.6234,0.6105,0.135,0.0136
259,0.0105,-0.6362,0.6234,0.135,0.0105
260,0.0201,-0.6234,0.6105,0.135,0.0201
261,0.0076,-0.6362,0.6105,0.1221,0.0076
262,0.0119,-0.6234,0.6105,0.135,0.0119
263,0.006,-0.6234,0.6105,0.1221,0.006
264,0.0078,-0.5462,0.6105,0.135,0.0078
265,-0.0073,-0.6234,0.5976,0.1092,0.0073
266,0.0048,-0.6105,0.5976,0.1478,0.0048
267,0.013,-0.6105,0.6105,0.1092,0.013
268,0.0028,-0.6234,0.6105,0.1092,0.0028
269,0.0059,-0.6234,0.5976,0.1221,0.0059
270,0.0448,-0.6234,0.6234,0.1092,0.0448
271,0.0651,-0.6234,0.6105,0.1221,0.0651
272,0.068,-0.6234,0.6105,0.1221,0.068
273,0.0684,-0.6105,0.6105,0.1092,0.0684
274,0.0595,-0.6105,0.6105,0.0964,0.0595
275,0.065,-0.6105,0.6105,0.1221,0.065
276,0.065,-0.6105,0.6234,0.1221,0.065
277,0.0581,-0.6234,0.6234,0.1221,0.0581
278,0.0431,-0.6105,0.6234,0.1478,0.0431
279,0.0481,-0.6105,0.6105,0.1478,0.0481
280,0.0428,-0.6105,0.6105,0.1092,0.0428
281,0.0298,-0.6105,0.6105,0.1092,0.0298
282,0.0434,-0.6105,0.6105,0.1092,0.0434
283,0.0368,-0.6105,0.6105,0.135,0.0368
284,0.0292,-0.6105,0.6234,0.1092,0.0292
285,0.0246,-0.6234,0.6105,0.1221,0.0246
286,0.0149,-0.6105,0.6234,0.1092,0.0149
287,0.017,-0.6105,0.6105,0.1221,0.017
288,0.0029,-0.5462,0.5976,0.1221,0.0029
289,0.0204,-0.5976,0.5848,0.1221,0.0204
290,-0.0023,-0.6105,0.5976,0.0835,0.0023
291,0.0196,-0.6105,0.6105,0.1221,0.0196
292,0.0263,-0.6105,0.6105,0.135,0.0263
293,0.0345,-0.6234,0.6105,0.1221,0.0345
294,0.021,-0.6105,0.6234,0.1221,0.021
295,0.0318,-0.6105,0.6105,0.1221,0.0318
296,0.0344,-0.6105,0.6105,0.1092,0.0344
297,0.022,-0.6105,0.5976,0.1092,0.022
298,0.0319,-0.5976,0.6105,0.1221,0.0319
299,0.0072,-0.6234,0.6105,0.1092,0.0072
300,0.0125,-0.6105,0.6105,0.1092,0.0125
301,0.0259,-0.6105,0.6234,0.1092,0.0259
302,0.006,-0.6234,0.5976,0.0964,0.006
303,0.0167,-0.6105,0.5976,0.0964,0.0167
304,0.0034,-0.6105,0.5976,0.1092,0.0034
305,0.0014,-0.6105,0.5848,0.1092,0.0014
306,-0.0008,-0.6105,0.6105,0.1092,0.0008
307,0.0047,-0.6105,0.5976,0.135,0.0047
308,0.0208,-0.6105,0.6105,0.0964,0.0208
309,0.0105,-0.6105,0.6105,0.1221,0.0105
310,0.0147,-0.6234,0.6105,0.1092,0.0147
311,0.0122,-0.6234,0.6105,0.1092,0.0122
312,0.0041,-0.6105,0.5976,0.1092,0.0041
313,0.0146,-0.6234,0.6105,0.1221,0.0146
314,0.0127,-0.6234,0.5976,0.1092,0.0127
315,0.0155,-0.6234,0.6105,0.1092,0.0155
316,0.0141,-0.6362,0.5976,0.1221,0.0141
317,0.009,-0.6362,0.5976,0.1221,0.009
318,-0.0064,-0.6234,0.5976,0.0964,0.0064
319,0.0218,-0.6234,0.6105,0.1221,0.0218
320,0.0257,-0.6105,0.5848,0.1092,0.0257
321,0.0185,-0.6234,0.5976,0.0964,0.0185
322,0.0076,-0.6362,0.5848,0.1092,0.0076
323,0.0061,-0.6234,0.5848,0.1221,0.0061
324,0.0241,-0.6362,0.6105,0.1221,0.0241
325,0.0174,-0.6234,0.6105,0.1092,0.0174
326,-0.0028,-0.6362,0.6105,0.1092,0.0028
327,0.0243,-0.6362,0.5976,0.1092,0.0243
328,0.0163,-0.6362,0.5848,0.1221,0.0163
329,0.0276,-0.6234,0.5848,0.0835,0.0276
330,0.0173,-0.6362,0.5976,0.1092,0.0173
331,0.0179,-0.6362,0.5976,0.1092,0.0179
332,0.0207,-0.6491,0.5976,0.1221,0.0207
333,0.0105,-0.6619,0.5848,0.0964,0.0105
334,0.0158,-0.6234,0.5719,0.1221,0.0158
335,0.0206,-0.6362,0.5848,0.1221,0.0206
336,0.0247,-0.6362,0.5976,0.0964,0.0247
337,0.0263,-0.6362,0.5848,0.1092,0.0263
338,0.0074,-0.6362,0.5848,0.1092,0.0074
339,0.0064,-0.6362,0.5976,0.1221,0.0064
340,0.0186,-0.6362,0.5848,0.1221,0.0186
341,0.0134,-0.6362,0.5976,0.1221,0.0134
342,0.0063,-0.6234,0.5976,0.1221,0.0063
343,0.0122,-0.6491,0.5719,0.1092,0.0122
344,0.0111,-0.6362,0.5976,0.1092,0.0111
345,-0.008,-0.6362,0.5848,0.1092,0.008
346,-0.0013,-0.6491,0.5976,0.1221,0.0013
347,0.0109,-0.6491,0.5848,0.1092,0.0109
348,0.0365,-0.6491,0.5719,0.135,0.0365
349,0.028,-0.6491,0.5719,0.1092,0.028
350,0.0207,-0.6491,0.5719,0.1221,0.0207
351,0.0323,-0.6362,0.5719,0.1092,0.0323
352,0.0401,-0.6491,0.5719,0.1092,0.0401
353,0.0411,-0.6491,0.5719,0.1221,0.0411
354,0.0488,-0.6619,0.5719,0.1221,0.0488
355,0.0338,-0.6362,0.5848,0.1221,0.0338
356,0.0272,-0.6491,0.5848,0.1221,0.0272
357,0.013,-0.6362,0.5848,0.1221,0.013
358,0.012,-0.6362,0.5848,0.1092,0.012
359,-0.0042,-0.6491,0.5848,0.1221,0.0042
360,0.0138,-0.6491,0.5719,0.1221,0.0138
361,0.0268,-0.6491,0.5719,0.135,0.0268
362,0.0207,-0.6362,0.5848,0.1221,0.0207
363,0.0089,-0.6491,0.5848,0.135,0.0089
364,0.0049,-0.6619,0.5719,0.1221,0.0049
365,0.0068,-0.6491,0.5719,0.135,0.0068
366,0.0103,-0.6362,0.5719,0.1221,0.0103
367,0.0191,-0.6491,0.5848,0.1221,0.0191
368,0.0152,-0.6362,0.5719,0.1221,0.0152
369,0.0281,-0.6362,0.5848,0.1221,0.0281
370,0.044,-0.6362,0.5976,0.135,0.044
371,0.0576,-0.6619,0.5848,0.135,0.0576
372,0.0605,-0.6362,0.5976,0.1221,0.0605
373,0.0438,-0.6491,0.5848,0.1092,0.0438
374,0.0241,-0.6362,0.5848,0.135,0.0241
375,0.0232,-0.6362,0.5848,0.1221,0.0232
376,0.0189,-0.6491,0.5848,0.1221,0.0189
377,0.0313,-0.6491,0.5719,0.1092,0.0313
378,0.0279,-0.6491,0.5976,0.135,0.0279
379,0.0208,-0.6619,0.5719,0.1478,0.0208
380,0.0281,-0.6491,0.5719,0.1221,0.0281
381,0.0426,-0.6362,0.5976,0.1735,0.0426
382,0.0286,-0.6362,0.5848,0.135,0.0286
383,0.0329,-0.6362,0.5719,0.1221,0.0329
384,0.0479,-0.6362,0.5848,0.1221,0.0479
385,0.0305,-0.6619,0.5848,0.135,0.0305
386,0.0232,-0.6491,0.5848,0.1221,0.0232
387,0.0303,-0.6491,0.5976,0.1478,0.0303
388,0.0174,-0.5976,0.5848,0.135,0.0174
389,0.0223,-0.6362,0.5848,0.1221,0.0223
390,0.0075,-0.6234,0.5719,0.1221,0.0075
391,0.0162,-0.6362,0.5719,0.135,0.0162
392,0.0116,-0.6362,0.5848,0.1478,0.0116
393,0.0186,-0.6362,0.5848,0.1221,0.0186
394,0.012,-0.6362,0.5976,0.135,0.012
395,0.006,-0.6491,0.5848,0.135,0.006
396,-0.0026,-0.6362,0.5848,0.1221,0.0026
397,0.0131,-0.6234,0.5976,0.135,0.0131
398,0.0164,-0.6234,0.5848,0.1221,0.0164
399,0.0281,-0.6105,0.5848,0.1221,0.0281
400,0.0204,-0.6362,0.5848,0.135,0.0204
401,0.0464,-0.6362,0.5976,0.135,0.0464
402,0.0424,-0.6362,0.5976,0.135,0.0424
403,0.0365,-0.6362,0.5848,0.135,0.0365
404,0.0367,-0.6234,0.5976,0.1478,0.0367
405,0.0078,-0.6362,0.5848,0.1221,0.0078
406,0.0218,-0.6234,0.5976,0.135,0.0218
407,0.0177,-0.6234,0.5976,0.1221,0.0177
408,0.0217,-0.6362,0.5976,0.135,0.0217
409,0.0321,-0.6362,0.5976,0.1221,0.0321
410,0.0136,-0.6362,0.5976,0.1221,0.0136
411,0.0028,-0.6234,0.5976,0.135,0.0028
412,0.0094,-0.6362,0.6105,0.135,0.0094
413,0.0059,-0.6234,0.5976,0.135,0.0059
414,0.0096,-0.6362,0.6105,0.1092,0.0096
415,0.0073,-0.6362,0.6105,0.1221,0.0073
416,0.016,-0.6234,0.6105,0.135,0.016
417,0.0263,-0.6234,0.6105,0.1478,0.0263
418,0.0625,-0.6234,0.6234,0.1478,0.0625
419,0.056,-0.6105,0.6105,0.1221,0.056
420,0.0459,-0.6234,0.6105,0.1221,0.0459
421,0.0573,-0.6105,0.6105,0.1221,0.0573
422,0.0614,-0.6234,0.6105,0.1221,0.0614
423,0.0389,-0.6105,0.6234,0.1221,0.0389
424,0.0311,-0.6105,0.6234,0.1092,0.0311
425,0.0439,-0.6105,0.6362,0.135,0.0439
426,0.053,-0.6362,0.6234,0.1221,0.053
427,0.0468,-0.6362,0.6105,0.1221,0.0468
428,0.0261,-0.6105,0.6105,0.135,0.0261
429,0.0259,-0.6105,0.6234,0.135,0.0259
430,0.0237,-0.6234,0.6105,0.1092,0.0237
431,0.0189,-0.6105,0.6234,0.1221,0.0189
432,0.0261,-0.6105,0.6105,0.135,0.0261
433,0.0063,-0.6105,0.6105,0.1221,0.0063
434,0.0138,-0.5848,0.6234,0.135,0.0138
435,0.0314,-0.5976,0.6362,0.135,0.0314
436,0.0298,-0.6105,0.6234,0.1092,0.0298
437,0.027,-0.6234,0.6105,0.1221,0.027
438,0.0369,-0.6105,0.6105,0.1221,0.0369
439,0.0222,-0.6105,0.6105,0.1092,0.0222
440,0.017,-0.6234,0.5976,0.1221,0.017
441,0.0119,-0.6234,0.5976,0.135,0.0119
442,0.0387,-0.6105,0.6105,0.1092,0.0387
443,0.0202,-0.6105,0.5976,0.1092,0.0202
444,0.0308,-0.5976,0.5976,0.135,0.0308
445,0.0138,-0.6105,0.5976,0.1221,0.0138
446,0.0186,-0.6105,0.5976,0.1221,0.0186
447,0.0199,-0.6105,0.5976,0.135,0.0199
448,0.0267,-0.6234,0.5976,0.1221,0.0267
449,0.0232,-0.6105,0.5976,0.1221,0.0232
450,0.023,-0.6105,0.6105,0.1092,0.023
451,0.0075,-0.6234,0.5976,0.1221,0.0075
452,0.0167,-0.6234,0.5848,0.1092,0.0167
453,0.0185,-0.6234,0.5848,0.1092,0.0185
454,0.0314,-0.6234,0.5976,0.0964,0.0314
455,0.0358,-0.6234,0.5976,0.1092,0.0358
456,0.027,-0.6234,0.5976,0.1092,0.027
457,0.0267,-0.6362,0.5848,0.1221,0.0267
458,0.016,-0.6234,0.5848,0.1221,0.016
459,0.0235,-0.6234,0.5848,0.1221,0.0235
460,0.043,-0.6362,0.5976,0.1092,0.043
461,0.0196,-0.6234,0.5848,0.1221,0.0196
462,0.0225,-0.6362,0.5848,0.1092,0.0225
463,0.023,-0.6362,0.5976,0.1221,0.023
464,0.0207,-0.6234,0.5848,0.1221,0.0207
465,0.0294,-0.6362,0.5976,0.1221,0.0294
466,0.0111,-0.6362,0.5976,0.1092,0.0111
467,0.0078,-0.6362,0.5976,0.1221,0.0078
468,0.0035,-0.6362,0.5848,0.1478,0.0035
469,0.0302,-0.6491,0.5848,0.135,0.0302
470,0.0393,-0.6491,0.5719,0.1221,0.0393
471,0.0358,-0.6491,0.5848,0.1092,0.0358
472,0.0331,-0.6619,0.5848,0.135,0.0331
473,0.0307,-0.5976,0.5719,0.1092,0.0307
474,0.0322,-0.6491,0.5591,0.135,0.0322
475,0.0281,-0.6491,0.5719,0.135,0.0281
476,0.0615,-0.6491,0.5719,0.1221,0.0615
477,0.0371,-0.6491,0.5848,0.1478,0.0371
478,0.0336,-0.6619,0.5848,0.1221,0.0336
479,0.0204,-0.6619,0.5719,0.135,0.0204
480,0.0064,-0.6619,0.5848,0.1607,0.0064
481,-0.0094,-0.6491,0.5848,0.1221,0.0094
482,-0.0068,-0.6619,0.5719,0.135,0.0068
483,0.0049,-0.6491,0.5848,0.1221,0.0049
484,0.0437,-0.6619,0.5591,0.1478,0.0437
485,0.0299,-0.6619,0.5848,0.1607,0.0299
486,0.0218,-0.6748,0.5848,0.135,0.0218
487,0.0234,-0.6748,0.5848,0.1478,0.0234
488,0.0094,-0.6105,0.5719,0.1221,0.0094
489,0.0234,-0.6491,0.5719,0.135,0.0234
490,0.0123,-0.6619,0.5719,0.1478,0.0123
491,0.0138,-0.6491,0.5848,0.1478,0.0138
492,0.0005,-0.6619,0.5591,0.135,0.0005
493,0.0156,-0.6748,0.5719,0.1478,0.0156
494,0.0355,-0.6619,0.5848,0.1607,0.0355
495,0.0451,-0.6619,0.5848,0.1607,0.0451
