製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
158,0.0243,-0.6362,0.6234,0.0707,0.0243
159,0.0263,-0.6362,0.6105,0.0707,0.0263
160,0.013,-0.6362,0.6105,0.0835,0.013
161,0.0248,-0.6491,0.6105,0.0835,0.0248
162,0.0371,-0.6491,0.6105,0.0578,0.0371
163,0.0346,-0.6362,0.6105,0.0835,0.0346
164,0.0281,-0.6362,0.6105,0.0707,0.0281
165,0.0415,-0.6362,0.5976,0.0578,0.0415
166,0.0365,-0.6234,0.6105,0.0964,0.0365
167,0.0273,-0.6491,0.6105,0.0707,0.0273
168,0.027,-0.6362,0.6105,0.0964,0.027
169,0.0232,-0.6491,0.6234,0.0964,0.0232
170,0.0368,-0.6362,0.6234,0.0835,0.0368
171,0.0329,-0.6362,0.5976,0.0707,0.0329
172,0.0193,-0.6362,0.6105,0.0835,0.0193
173,0.0193,-0.6362,0.5976,0.0964,0.0193
174,0.0221,-0.6362,0.5976,0.0835,0.0221
175,0.0091,-0.6362,0.6105,0.0964,0.0091
176,0.0182,-0.6362,0.6105,0.0964,0.0182
177,0.0328,-0.6491,0.5976,0.0964,0.0328
178,0.0272,-0.6619,0.5976,0.0707,0.0272
179,0.0453,-0.6234,0.5976,0.0707,0.0453
180,0.0451,-0.6234,0.6105,0.0835,0.0451
181,0.0398,-0.6362,0.6105,0.0707,0.0398
182,0.0466,-0.6362,0.5976,0.0835,0.0466
183,0.0413,-0.6362,0.6105,0.0964,0.0413
184,0.0365,-0.6362,0.6234,0.0835,0.0365
185,0.03,-0.6362,0.6105,0.1092,0.03
186,0.0166,-0.6362,0.6234,0.0835,0.0166
187,0.0302,-0.6362,0.6105,0.0707,0.0302
188,0.0294,-0.6362,0.5976,0.0707,0.0294
189,0.0335,-0.6362,0.5976,0.0707,0.0335
190,0.0122,-0.6234,0.6105,0.0578,0.0122
191,0.0046,-0.6234,0.5976,0.0707,0.0046
192,0.0098,-0.6362,0.6105,0.0964,0.0098
193,0.0108,-0.6362,0.6105,0.0707,0.0108
194,0.0009,-0.6234,0.6234,0.0707,0.0009
195,0.0089,-0.6362,0.6105,0.0707,0.0089
196,0.0301,-0.6105,0.6105,0.0835,0.0301
197,0.0108,-0.6234,0.6105,0.0707,0.0108
198,0.0305,-0.6362,0.6234,0.0835,0.0305
199,0.0111,-0.6234,0.6105,0.0964,0.0111
200,0.0371,-0.6234,0.6362,0.0964,0.0371
201,0.0384,-0.6234,0.6234,0.0835,0.0384
202,0.0113,-0.6234,0.6105,0.0964,0.0113
203,0.0199,-0.5591,0.6105,0.0835,0.0199
204,0.051,-0.5976,0.6105,0.0578,0.051
205,0.0552,-0.6105,0.6234,0.0707,0.0552
206,0.0535,-0.6234,0.6234,0.0835,0.0535
207,0.0536,-0.6234,0.6234,0.0835,0.0536
208,0.0294,-0.6234,0.6234,0.0707,0.0294
209,0.0362,-0.6362,0.6234,0.0835,0.0362
210,0.0318,-0.6234,0.6234,0.0707,0.0318
211,0.0456,-0.6105,0.6234,0.0578,0.0456
212,0.028,-0.6362,0.6105,0.0578,0.028
213,0.0133,-0.6234,0.6234,0.0578,0.0133
214,0.013,-0.6234,0.6105,0.0707,0.013
215,0.0109,-0.6234,0.6362,0.0835,0.0109
216,0.0083,-0.6105,0.6362,0.0835,0.0083
217,0.0042,-0.5976,0.6362,0.0835,0.0042
218,0.0212,-0.6105,0.6234,0.0707,0.0212
219,0.018,-0.5976,0.6234,0.0707,0.018
220,0.0116,-0.6234,0.6234,0.0964,0.0116
221,0.0178,-0.6234,0.6105,0.0964,0.0178
222,0.03,-0.6105,0.6234,0.0964,0.03
223,0.0343,-0.6105,0.6234,0.0835,0.0343
224,0.0188,-0.6234,0.6234,0.0578,0.0188
225,0.025,-0.6105,0.6234,0.0707,0.025
226,0.0155,-0.5976,0.6234,0.0964,0.0155
227,0.0039,-0.5976,0.6234,0.0707,0.0039
228,0.0133,-0.5848,0.6105,0.0835,0.0133
229,0.0155,-0.6105,0.6234,0.0835,0.0155
230,0.0133,-0.6105,0.6234,0.0835,0.0133
231,0.0196,-0.6234,0.6362,0.0964,0.0196
232,0.0419,-0.5976,0.6362,0.0964,0.0419
233,0.0525,-0.5976,0.6362,0.0835,0.0525
234,0.0374,-0.5976,0.6105,0.0964,0.0374
235,0.039,-0.6105,0.6234,0.0707,0.039
236,0.0295,-0.5976,0.6234,0.0964,0.0295
237,0.0188,-0.6105,0.6234,0.0835,0.0188
238,0.0294,-0.6105,0.6234,0.0707,0.0294
239,0.0166,-0.6105,0.6362,0.0964,0.0166
240,0.0356,-0.5976,0.6234,0.0835,0.0356
241,0.0398,-0.6105,0.6234,0.0835,0.0398
242,0.0184,-0.5976,0.6234,0.0707,0.0184
243,0.0043,-0.5976,0.6362,0.0835,0.0043
244,0.0138,-0.6234,0.6234,0.0835,0.0138
245,0.0222,-0.6105,0.6362,0.0835,0.0222
246,0.0237,-0.6105,0.6362,0.0578,0.0237
247,0.0347,-0.6105,0.6362,0.1092,0.0347
248,0.0358,-0.6234,0.6234,0.0835,0.0358
249,0.0089,-0.5976,0.6234,0.0707,0.0089
250,0.016,-0.6105,0.6105,0.0707,0.016
251,0.0148,-0.5976,0.6362,0.0964,0.0148
252,0.0006,-0.6105,0.6362,0.0835,0.0006
253,0.0071,-0.6105,0.6234,0.0835,0.0071
254,0.0203,-0.6362,0.6105,0.0707,0.0203
255,0.0056,-0.6234,0.6234,0.0835,0.0056
256,0.0051,-0.6105,0.6362,0.0835,0.0051
257,-0.0007,-0.6105,0.6234,0.0835,0.0007
258,0.0091,-0.6105,0.6234,0.0835,0.0091
259,-0.0064,-0.6105,0.6362,0.0964,0.0064
260,-0.0034,-0.6105,0.6234,0.0835,0.0034
261,-0.0144,-0.5976,0.6105,0.0835,0.0144
262,0.0311,-0.6362,0.6362,0.0964,0.0311
263,0.0691,-0.6105,0.6234,0.0835,0.0691
264,0.0556,-0.6105,0.6234,0.0578,0.0556
265,0.0412,-0.5976,0.6105,0.0578,0.0412
266,0.0466,-0.6105,0.6105,0.0835,0.0466
267,0.0267,-0.6105,0.6234,0.0707,0.0267
268,0.0398,-0.6234,0.6234,0.0964,0.0398
269,0.0437,-0.6234,0.6234,0.0964,0.0437
270,0.0442,-0.6105,0.6234,0.0835,0.0442
271,0.0401,-0.6234,0.6234,0.0964,0.0401
272,0.044,-0.6105,0.6234,0.0707,0.044
273,0.023,-0.6105,0.6234,0.0835,0.023
274,0.0349,-0.6234,0.6105,0.0707,0.0349
275,0.025,-0.6234,0.6105,0.0964,0.025
276,0.0246,-0.6234,0.6234,0.1092,0.0246
277,0.0325,-0.6105,0.6234,0.0707,0.0325
278,0.0419,-0.5462,0.6234,0.0835,0.0419
279,0.0423,-0.6105,0.6234,0.1092,0.0423
280,0.0383,-0.6105,0.6234,0.0835,0.0383
281,0.0409,-0.6105,0.5976,0.0707,0.0409
282,0.0144,-0.6234,0.6105,0.0707,0.0144
283,0.0178,-0.6105,0.6234,0.0707,0.0178
284,0.0107,-0.6234,0.6234,0.0835,0.0107
285,0.0226,-0.6234,0.6234,0.0707,0.0226
286,0.0163,-0.6362,0.6105,0.0964,0.0163
287,0.0182,-0.6234,0.6105,0.0835,0.0182
288,0.0026,-0.5848,0.6234,0.0964,0.0026
289,0.0074,-0.6105,0.6105,0.0707,0.0074
290,0.013,-0.6234,0.6105,0.0964,0.013
291,0.0149,-0.6234,0.6234,0.0964,0.0149
292,0.02,-0.6234,0.6105,0.0835,0.02
293,0.0182,-0.6234,0.6234,0.1092,0.0182
294,0.0116,-0.6234,0.6234,0.0835,0.0116
295,0.0152,-0.6234,0.6234,0.0964,0.0152
296,0.0006,-0.6234,0.6234,0.0835,0.0006
297,0.0113,-0.6234,0.6105,0.1092,0.0113
298,0.0284,-0.6234,0.6234,0.0578,0.0284
299,0.0185,-0.6234,0.6234,0.0707,0.0185
300,0.0135,-0.6234,0.6105,0.0707,0.0135
301,0.0313,-0.6491,0.6234,0.0835,0.0313
302,0.0365,-0.6362,0.6105,0.0707,0.0365
303,0.0384,-0.6362,0.5976,0.0835,0.0384
304,0.0237,-0.6234,0.6105,0.0578,0.0237
305,0.019,-0.6362,0.6234,0.0835,0.019
306,0.0173,-0.6362,0.6105,0.0835,0.0173
307,0.0202,-0.6234,0.6234,0.045,0.0202
308,0.0364,-0.6234,0.6234,0.0964,0.0364
309,0.0248,-0.6234,0.6234,0.1092,0.0248
310,0.0328,-0.6362,0.6362,0.0707,0.0328
311,0.0343,-0.6234,0.6234,0.0964,0.0343
312,0.0237,-0.6234,0.6234,0.0835,0.0237
313,0.018,-0.6234,0.6234,0.0707,0.018
314,0.01,-0.6234,0.6234,0.0707,0.01
315,0.0287,-0.6234,0.6234,0.0707,0.0287
316,0.0442,-0.6362,0.6234,0.0835,0.0442
317,0.0202,-0.6362,0.6362,0.0835,0.0202
318,0.0217,-0.5719,0.6234,0.0835,0.0217
319,0.025,-0.6234,0.6105,0.0707,0.025
320,0.0155,-0.6234,0.6234,0.0835,0.0155
321,0.008,-0.6234,0.6234,0.0707,0.008
322,0.019,-0.6491,0.6105,0.045,0.019
323,0.0364,-0.6234,0.6234,0.0835,0.0364
324,0.0232,-0.6362,0.6362,0.0707,0.0232
325,0.038,-0.6234,0.6234,0.0707,0.038
326,0.0478,-0.6234,0.6362,0.0707,0.0478
327,0.0511,-0.6234,0.6362,0.0707,0.0511
328,0.0231,-0.6105,0.6234,0.0707,0.0231
329,0.0138,-0.6234,0.6234,0.0578,0.0138
330,-0.0019,-0.6234,0.6105,0.0707,0.0019
331,0.0169,-0.6362,0.6234,0.0835,0.0169
332,0.0283,-0.6234,0.6234,0.0707,0.0283
333,0.0248,-0.6362,0.6234,0.045,0.0248
334,0.0273,-0.6362,0.6105,0.0707,0.0273
335,0.0127,-0.6234,0.6234,0.0835,0.0127
336,0.0198,-0.6234,0.6105,0.0707,0.0198
337,0.0276,-0.6234,0.6234,0.0835,0.0276
338,0.0334,-0.6105,0.6234,0.0707,0.0334
339,0.0347,-0.6234,0.6234,0.0964,0.0347
340,0.0204,-0.6105,0.6362,0.0835,0.0204
341,0.0321,-0.6234,0.6362,0.0707,0.0321
342,0.0314,-0.6105,0.6234,0.0578,0.0314
343,0.0344,-0.6105,0.6234,0.0578,0.0344
344,0.0232,-0.6105,0.6234,0.0835,0.0232
345,0.0281,-0.6234,0.6105,0.0578,0.0281
346,0.0163,-0.6234,0.6362,0.0835,0.0163
347,0.0031,-0.6234,0.6234,0.0707,0.0031
348,-0.0007,-0.6234,0.6234,0.0578,0.0007
349,0.0067,-0.6105,0.6234,0.0578,0.0067
350,0.0199,-0.5976,0.6234,0.0707,0.0199
351,0.0261,-0.6105,0.6362,0.0707,0.0261
352,0.0257,-0.6234,0.6234,0.0835,0.0257
353,0.0395,-0.6234,0.6105,0.0707,0.0395
354,0.0463,-0.6234,0.6234,0.0707,0.0463
355,0.0393,-0.6234,0.6362,0.0707,0.0393
356,0.0514,-0.6105,0.6362,0.0707,0.0514
357,0.0218,-0.6234,0.6362,0.0835,0.0218
358,0.028,-0.6105,0.6362,0.0578,0.028
359,0.0349,-0.6105,0.6362,0.0707,0.0349
360,0.0308,-0.6105,0.6234,0.0835,0.0308
361,0.0148,-0.6105,0.6234,0.0707,0.0148
362,0.0239,-0.6105,0.6362,0.0835,0.0239
363,0.0196,-0.6105,0.6234,0.0578,0.0196
364,0.0305,-0.5976,0.6234,0.0578,0.0305
365,0.0329,-0.6105,0.6234,0.0707,0.0329
366,0.0274,-0.5976,0.6362,0.0578,0.0274
367,0.01,-0.6105,0.6362,0.0707,0.01
368,0.0063,-0.6105,0.6234,0.0578,0.0063
369,0.0075,-0.6105,0.6362,0.0707,0.0075
370,0.0141,-0.6105,0.6362,0.0835,0.0141
371,0.0053,-0.6105,0.6362,0.0578,0.0053
372,0.0126,-0.5976,0.6362,0.0964,0.0126
373,0.0137,-0.6105,0.6362,0.0835,0.0137
374,0.0021,-0.5976,0.6234,0.0707,0.0021
375,0.0144,-0.6105,0.6234,0.0707,0.0144
376,0.0338,-0.6105,0.6234,0.0707,0.0338
377,0.0455,-0.6105,0.6362,0.0578,0.0455
378,0.0259,-0.6105,0.6362,0.0835,0.0259
379,0.0519,-0.6105,0.6234,0.0707,0.0519
380,0.0708,-0.6105,0.6234,0.0578,0.0708
381,0.0521,-0.6105,0.6234,0.0835,0.0521
382,0.0683,-0.5976,0.6234,0.0707,0.0683
383,0.0529,-0.6105,0.6234,0.0964,0.0529
384,0.0376,-0.6105,0.6234,0.0707,0.0376
385,0.0346,-0.5976,0.6362,0.0707,0.0346
386,0.0406,-0.6105,0.6362,0.0835,0.0406
387,0.0335,-0.5976,0.6362,0.0707,0.0335
388,0.027,-0.6105,0.6362,0.0707,0.027
389,0.0305,-0.5976,0.6362,0.045,0.0305
390,0.0305,-0.6105,0.6234,0.0578,0.0305
391,0.0314,-0.5976,0.6234,0.0578,0.0314
392,0.0327,-0.6234,0.6234,0.0835,0.0327
393,0.0316,-0.6105,0.6362,0.0835,0.0316
394,0.0316,-0.5976,0.6491,0.0707,0.0316
395,0.0303,-0.6105,0.6234,0.0707,0.0303
396,0.0488,-0.6234,0.6234,0.0964,0.0488
397,0.0433,-0.6105,0.6234,0.0707,0.0433
398,0.0567,-0.6105,0.6362,0.0707,0.0567
399,0.033,-0.6105,0.6234,0.0707,0.033
400,0.0253,-0.6105,0.6234,0.0835,0.0253
401,0.0373,-0.6105,0.6362,0.0835,0.0373
402,0.0064,-0.6105,0.6234,0.0964,0.0064
403,0.0151,-0.6105,0.6234,0.0835,0.0151
404,0.0065,-0.5976,0.6234,0.0707,0.0065
405,-0.0096,-0.5976,0.6234,0.0835,0.0096
406,-0.0113,-0.6234,0.6362,0.0835,0.0113
407,-0.0146,-0.6105,0.6105,0.0835,0.0146
408,-0.0002,-0.6234,0.5976,0.0835,0.0002
409,0.0174,-0.6105,0.6105,0.0964,0.0174
410,0.0074,-0.6234,0.5976,0.0835,0.0074
411,0.0182,-0.6105,0.6105,0.0835,0.0182
412,0.0453,-0.6234,0.6234,0.0964,0.0453
413,0.06,-0.6105,0.6105,0.0707,0.06
414,0.0565,-0.6234,0.6105,0.0835,0.0565
415,0.0434,-0.6234,0.6105,0.0964,0.0434
416,0.029,-0.6234,0.6105,0.0964,0.029
417,0.0149,-0.6362,0.6105,0.1092,0.0149
418,0.0085,-0.6234,0.6105,0.0964,0.0085
419,0.0229,-0.6105,0.6105,0.0964,0.0229
420,0.0174,-0.6234,0.6105,0.0964,0.0174
421,0.0316,-0.6105,0.6105,0.1092,0.0316
422,0.0246,-0.6105,0.6105,0.0964,0.0246
423,0.0073,-0.6234,0.6234,0.1092,0.0073
424,0.0296,-0.6234,0.6234,0.0964,0.0296
425,0.0232,-0.6362,0.6105,0.0964,0.0232
426,0.0127,-0.6234,0.6234,0.0835,0.0127
427,0.0024,-0.6491,0.6105,0.0964,0.0024
428,0.0094,-0.6362,0.6234,0.0835,0.0094
429,0.0203,-0.6234,0.6105,0.0835,0.0203
430,0.0331,-0.6234,0.6105,0.0835,0.0331
431,0.0215,-0.6362,0.6234,0.0964,0.0215
432,0.0257,-0.6234,0.6234,0.1092,0.0257
433,0.0247,-0.6234,0.6362,0.0964,0.0247
434,0.0108,-0.6234,0.6234,0.0964,0.0108
435,0.007,-0.6234,0.6234,0.0964,0.007
436,0.0089,-0.6234,0.6234,0.0964,0.0089
437,0.017,-0.6362,0.6234,0.1092,0.017
438,0.0195,-0.6234,0.6105,0.0707,0.0195
439,0.0434,-0.6234,0.6234,0.0964,0.0434
440,0.0431,-0.6491,0.6234,0.1092,0.0431
441,0.0379,-0.6362,0.6234,0.0964,0.0379
442,0.0272,-0.6234,0.6234,0.0964,0.0272
443,0.0243,-0.6362,0.6105,0.0835,0.0243
444,0.0052,-0.6234,0.6234,0.0964,0.0052
445,0.0029,-0.6234,0.6234,0.0835,0.0029
446,0.0141,-0.6234,0.6234,0.0964,0.0141
447,0.0041,-0.6234,0.6234,0.0964,0.0041
448,0.0186,-0.5719,0.6362,0.0964,0.0186
449,0.0053,-0.6234,0.6234,0.0964,0.0053
450,0.0133,-0.6234,0.6234,0.0835,0.0133
451,0.0228,-0.6362,0.6234,0.0964,0.0228
452,0.0258,-0.6234,0.6234,0.1092,0.0258
453,0.0115,-0.6234,0.6234,0.1092,0.0115
454,0.0123,-0.6234,0.6362,0.0835,0.0123
455,0.0029,-0.6362,0.6234,0.0964,0.0029
456,0.0253,-0.6491,0.6234,0.1092,0.0253
457,0.0275,-0.6491,0.6234,0.0835,0.0275
458,0.0303,-0.6234,0.6234,0.0964,0.0303
459,0.0225,-0.6234,0.6105,0.0964,0.0225
460,0.0204,-0.6362,0.6105,0.0964,0.0204
461,0.0141,-0.6234,0.6234,0.0835,0.0141
462,0.0145,-0.6362,0.6234,0.0835,0.0145
463,0.0073,-0.6362,0.6234,0.0964,0.0073
464,0.001,-0.6105,0.6234,0.0964,0.001
465,0.0302,-0.6362,0.6362,0.0964,0.0302
466,0.0146,-0.6234,0.6234,0.0707,0.0146
467,0.0396,-0.6234,0.6234,0.0578,0.0396
468,0.0201,-0.6234,0.6234,0.0835,0.0201
469,0.0089,-0.6234,0.6234,0.0964,0.0089
470,0.0155,-0.6234,0.6234,0.0835,0.0155
471,0.0049,-0.6491,0.6105,0.0707,0.0049
472,0.0092,-0.6362,0.6105,0.0707,0.0092
473,-0.0051,-0.5719,0.6105,0.0578,0.0051
474,-0.0016,-0.6362,0.6234,0.0707,0.0016
475,0.0231,-0.6234,0.6234,0.0707,0.0231
476,0.0363,-0.6234,0.6234,0.0578,0.0363
477,0.0357,-0.6362,0.6234,0.0707,0.0357
478,0.0097,-0.6362,0.6105,0.0707,0.0097
479,0.0201,-0.6362,0.6234,0.0707,0.0201
480,0.0185,-0.6362,0.6234,0.0707,0.0185
481,0.0452,-0.6234,0.6234,0.0835,0.0452
482,0.0268,-0.6234,0.6362,0.0707,0.0268
483,0.0287,-0.6234,0.6105,0.0707,0.0287
484,0.0158,-0.6234,0.6105,0.0578,0.0158
485,0.0239,-0.6234,0.6234,0.0578,0.0239
486,0.023,-0.6362,0.6234,0.045,0.023
487,0.027,-0.6234,0.6362,0.0835,0.027
488,0.0254,-0.6234,0.6234,0.0835,0.0254
489,0.0067,-0.6234,0.6234,0.045,0.0067
490,0.0192,-0.6234,0.6234,0.0835,0.0192
491,0.012,-0.6234,0.6105,0.0707,0.012
492,0.0226,-0.6234,0.6105,0.0578,0.0226
493,0.0104,-0.6234,0.6234,0.0578,0.0104
