製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
53,0.0159,-0.3663,0.6876,0.2763,0.0159
54,0.013,-0.3792,0.6748,0.2763,0.013
55,-0.0029,-0.3792,0.6876,0.2892,0.0029
56,0.0036,-0.3534,0.6876,0.2892,0.0036
57,0.0229,-0.3792,0.6748,0.2635,0.0229
58,0.0297,-0.3792,0.6619,0.2763,0.0297
59,0.056,-0.3792,0.6876,0.2892,0.056
60,0.0382,-0.3792,0.6748,0.2763,0.0382
61,0.0455,-0.3792,0.6748,0.2635,0.0455
62,0.0416,-0.392,0.6876,0.2763,0.0416
63,0.057,-0.392,0.6748,0.2763,0.057
64,0.0486,-0.3792,0.6748,0.2763,0.0486
65,0.0311,-0.3792,0.6748,0.2892,0.0311
66,0.0248,-0.3792,0.6876,0.2635,0.0248
67,0.0361,-0.3792,0.6876,0.2763,0.0361
68,0.0452,-0.3792,0.6876,0.2763,0.0452
69,0.0357,-0.392,0.6876,0.2892,0.0357
70,0.0442,-0.392,0.6876,0.2892,0.0442
71,0.0182,-0.4049,0.6876,0.2892,0.0182
72,0.0107,-0.392,0.7005,0.2635,0.0107
73,0.0127,-0.392,0.6748,0.2635,0.0127
74,0.0466,-0.392,0.6748,0.2763,0.0466
75,0.0671,-0.392,0.6876,0.2892,0.0671
76,0.0424,-0.392,0.6748,0.2763,0.0424
77,0.0169,-0.4049,0.6876,0.2763,0.0169
78,0.0188,-0.3406,0.6748,0.2506,0.0188
79,0.0067,-0.4049,0.6748,0.2763,0.0067
80,0.0382,-0.3792,0.6876,0.2763,0.0382
81,0.033,-0.4049,0.7005,0.2892,0.033
82,0.02,-0.392,0.6876,0.2892,0.02
83,0.0343,-0.392,0.7005,0.2763,0.0343
84,0.0544,-0.4049,0.6876,0.302,0.0544
85,0.0166,-0.392,0.7005,0.2763,0.0166
86,0.0332,-0.4049,0.7133,0.2892,0.0332
87,0.0221,-0.392,0.7005,0.302,0.0221
88,0.014,-0.392,0.7005,0.3149,0.014
89,0.0159,-0.3792,0.7005,0.302,0.0159
90,0.0379,-0.3792,0.7005,0.2892,0.0379
91,0.0163,-0.3792,0.7005,0.302,0.0163
92,0.0294,-0.392,0.7005,0.2763,0.0294
93,0.0259,-0.392,0.7005,0.2763,0.0259
94,0.0272,-0.392,0.7005,0.2763,0.0272
95,0.034,-0.392,0.7133,0.302,0.034
96,0.0375,-0.3792,0.7005,0.2892,0.0375
97,0.0342,-0.3792,0.7005,0.302,0.0342
98,0.055,-0.392,0.7005,0.2763,0.055
99,0.0257,-0.3663,0.7005,0.2763,0.0257
100,0.0529,-0.3792,0.7133,0.302,0.0529
101,0.0376,-0.3792,0.7133,0.302,0.0376
102,0.0477,-0.3792,0.7262,0.2892,0.0477
103,0.0272,-0.3792,0.7262,0.2892,0.0272
104,0.0268,-0.3534,0.7262,0.2635,0.0268
105,0.01,-0.3663,0.7133,0.302,0.01
106,0.0417,-0.3663,0.7262,0.2892,0.0417
107,0.0336,-0.3663,0.7262,0.302,0.0336
108,0.0012,-0.3534,0.7262,0.2892,0.0012
109,0.0257,-0.3792,0.7262,0.2892,0.0257
110,0.0177,-0.3792,0.7133,0.302,0.0177
111,0.0286,-0.3663,0.7262,0.302,0.0286
112,0.0349,-0.3534,0.7262,0.2892,0.0349
113,0.0297,-0.3534,0.7262,0.2892,0.0297
114,0.027,-0.3534,0.7133,0.2763,0.027
115,0.0167,-0.3663,0.7262,0.2892,0.0167
116,0.0211,-0.3663,0.7262,0.302,0.0211
117,0.0305,-0.3534,0.7262,0.2763,0.0305
118,0.0376,-0.3534,0.739,0.2892,0.0376
119,0.036,-0.3406,0.7133,0.2763,0.036
120,0.0514,-0.3534,0.7262,0.2635,0.0514
121,0.0461,-0.3534,0.7262,0.2763,0.0461
122,0.0342,-0.3663,0.7133,0.302,0.0342
123,0.0331,-0.3534,0.7133,0.302,0.0331
124,0.0232,-0.3534,0.7262,0.302,0.0232
125,0.0464,-0.3663,0.7262,0.2892,0.0464
126,0.0342,-0.3534,0.739,0.2892,0.0342
127,0.0442,-0.3534,0.7133,0.2892,0.0442
128,0.0405,-0.3534,0.7262,0.2763,0.0405
129,0.0375,-0.3406,0.7262,0.2892,0.0375
130,-0.0086,-0.3534,0.7133,0.2892,0.0086
131,-0.0013,-0.3534,0.7262,0.2763,0.0013
132,0.0069,-0.3534,0.7262,0.2892,0.0069
133,0.0016,-0.3534,0.7262,0.302,0.0016
134,0.0538,-0.3406,0.739,0.2892,0.0538
135,0.0178,-0.3406,0.7262,0.2763,0.0178
136,0.0182,-0.3406,0.7262,0.2892,0.0182
137,0.0393,-0.3534,0.7133,0.2892,0.0393
138,0.0379,-0.3406,0.7262,0.2892,0.0379
139,0.0046,-0.3534,0.739,0.2892,0.0046
140,0.0158,-0.3663,0.7262,0.2892,0.0158
141,0.0313,-0.3534,0.7262,0.2763,0.0313
142,0.0398,-0.3534,0.7262,0.2635,0.0398
143,0.0358,-0.3534,0.7133,0.2763,0.0358
144,0.0424,-0.3534,0.7133,0.2892,0.0424
145,0.0515,-0.3534,0.7133,0.2892,0.0515
146,0.0354,-0.3406,0.7133,0.2892,0.0354
147,0.0485,-0.3534,0.7262,0.2892,0.0485
148,0.0344,-0.3534,0.7262,0.2763,0.0344
149,0.0412,-0.3534,0.7133,0.2763,0.0412
150,0.0351,-0.3534,0.7133,0.2763,0.0351
151,0.0289,-0.3534,0.7133,0.2763,0.0289
152,0.0158,-0.3534,0.7005,0.2635,0.0158
153,0.003,-0.3663,0.7005,0.2892,0.003
154,0.0171,-0.3663,0.7133,0.2635,0.0171
155,0.0228,-0.3663,0.7005,0.2763,0.0228
156,0.0449,-0.3663,0.7005,0.2892,0.0449
157,0.0105,-0.3663,0.7133,0.2763,0.0105
158,0.0064,-0.3792,0.7005,0.2892,0.0064
159,0.05,-0.3534,0.7005,0.2763,0.05
160,0.042,-0.3663,0.7133,0.2763,0.042
161,0.0362,-0.3663,0.7005,0.2892,0.0362
162,0.0147,-0.3663,0.7133,0.2635,0.0147
163,0.0151,-0.3792,0.7005,0.2506,0.0151
164,0.0243,-0.3534,0.7005,0.2892,0.0243
165,0.0383,-0.3663,0.7133,0.302,0.0383
166,-0.0032,-0.3792,0.6876,0.2892,0.0032
167,0.013,-0.3663,0.7005,0.2763,0.013
168,0.027,-0.3534,0.7005,0.2892,0.027
169,0.0473,-0.3792,0.6876,0.2892,0.0473
170,0.0119,-0.3792,0.7005,0.302,0.0119
171,0.0349,-0.3792,0.7005,0.302,0.0349
172,0.0576,-0.3792,0.7005,0.302,0.0576
173,0.0647,-0.3663,0.6876,0.2892,0.0647
174,0.0524,-0.3792,0.6876,0.2892,0.0524
175,0.0338,-0.3663,0.6876,0.2763,0.0338
176,0.0228,-0.3792,0.6876,0.2763,0.0228
177,0.0251,-0.392,0.6876,0.2892,0.0251
178,0.0032,-0.3792,0.7133,0.3149,0.0032
179,0.0108,-0.3534,0.7005,0.2892,0.0108
180,0.036,-0.3792,0.6876,0.302,0.036
181,0.0576,-0.3792,0.6748,0.2892,0.0576
182,0.0426,-0.3792,0.7005,0.2635,0.0426
183,0.036,-0.3663,0.6876,0.2892,0.036
184,0.0034,-0.3792,0.6876,0.302,0.0034
185,0.0415,-0.3792,0.6748,0.2892,0.0415
186,0.0105,-0.3792,0.6876,0.3149,0.0105
187,0.0235,-0.392,0.6876,0.2763,0.0235
188,0.0376,-0.392,0.6876,0.2892,0.0376
189,-0.0081,-0.3663,0.6876,0.2892,0.0081
190,0.0149,-0.3663,0.7005,0.3149,0.0149
191,0.0305,-0.3663,0.7005,0.3149,0.0305
192,0.0114,-0.3792,0.6876,0.302,0.0114
193,0.0248,-0.3792,0.6876,0.3149,0.0248
194,0.0335,-0.3663,0.7005,0.302,0.0335
195,0.0502,-0.3663,0.7133,0.3149,0.0502
196,0.0581,-0.3663,0.7133,0.2763,0.0581
197,0.0389,-0.3792,0.7005,0.302,0.0389
198,0.0061,-0.3663,0.7005,0.302,0.0061
199,0.0188,-0.3663,0.7005,0.302,0.0188
200,0.0097,-0.3663,0.7133,0.3149,0.0097
201,0.0218,-0.3663,0.7005,0.2892,0.0218
202,0.0358,-0.3792,0.6876,0.2892,0.0358
203,-0.0012,-0.3792,0.7005,0.2763,0.0012
204,0.0347,-0.3534,0.6748,0.2763,0.0347
205,0.0346,-0.3792,0.7005,0.2892,0.0346
206,0.0138,-0.3534,0.7133,0.3149,0.0138
207,0.0563,-0.3663,0.7005,0.2892,0.0563
208,0.0551,-0.3663,0.7005,0.302,0.0551
209,0.046,-0.3663,0.7005,0.3149,0.046
210,0.0206,-0.3663,0.7133,0.302,0.0206
211,0.0402,-0.3534,0.7005,0.2892,0.0402
212,0.0219,-0.3663,0.7133,0.302,0.0219
213,0.0368,-0.3663,0.7005,0.302,0.0368
214,0.0313,-0.3663,0.7133,0.2763,0.0313
215,0.0065,-0.3663,0.7133,0.302,0.0065
216,0.0166,-0.3534,0.7005,0.2892,0.0166
217,0.0397,-0.3663,0.7133,0.302,0.0397
218,0.0142,-0.3792,0.7005,0.2892,0.0142
219,0.0625,-0.3534,0.7005,0.3149,0.0625
220,0.0455,-0.3663,0.7005,0.2892,0.0455
221,0.0126,-0.3534,0.7133,0.2892,0.0126
222,0.0074,-0.3534,0.7133,0.2763,0.0074
223,0.0295,-0.3534,0.7262,0.2892,0.0295
224,0.0287,-0.3534,0.7133,0.2763,0.0287
225,0.0272,-0.3663,0.7133,0.302,0.0272
226,0.0151,-0.3534,0.7262,0.302,0.0151
227,0.0361,-0.3534,0.7133,0.302,0.0361
228,0.0189,-0.3534,0.7133,0.2892,0.0189
229,0.0292,-0.3534,0.7005,0.302,0.0292
230,-0.0025,-0.3534,0.7133,0.2763,0.0025
231,0.0286,-0.3534,0.7133,0.2892,0.0286
232,-0.0012,-0.3534,0.7262,0.3149,0.0012
233,0.0013,-0.3663,0.7262,0.2763,0.0013
234,0.0152,-0.3534,0.7133,0.302,0.0152
235,0.0573,-0.3534,0.7133,0.2763,0.0573
236,0.0314,-0.3534,0.7133,0.2892,0.0314
237,0.0361,-0.3534,0.7133,0.2763,0.0361
238,0.0133,-0.3534,0.7133,0.2892,0.0133
239,0.0468,-0.3663,0.7262,0.2892,0.0468
240,0.0328,-0.3534,0.739,0.2892,0.0328
241,0.0203,-0.3406,0.7262,0.302,0.0203
242,0.0461,-0.3534,0.7133,0.2635,0.0461
243,0.01,-0.3406,0.7133,0.2892,0.01
244,0.0309,-0.3406,0.7262,0.2763,0.0309
245,0.0267,-0.3406,0.7133,0.2763,0.0267
246,-0.0151,-0.3534,0.7133,0.2892,0.0151
247,0.0075,-0.3406,0.7262,0.2635,0.0075
248,0.0198,-0.3534,0.7133,0.2763,0.0198
249,0.0626,-0.3406,0.7133,0.2763,0.0626
250,0.0537,-0.3534,0.7262,0.2892,0.0537
251,0.036,-0.3534,0.7133,0.2892,0.036
252,0.064,-0.3406,0.7133,0.2763,0.064
253,0.0153,-0.3406,0.7133,0.2892,0.0153
254,0.0163,-0.3534,0.7262,0.2763,0.0163
255,0.0113,-0.3534,0.7262,0.2892,0.0113
256,0.0273,-0.3663,0.739,0.2763,0.0273
257,0.0237,-0.3534,0.7262,0.2892,0.0237
258,-0.0016,-0.3663,0.7262,0.2892,0.0016
259,-0.0092,-0.3534,0.739,0.2892,0.0092
260,-0.0034,-0.3534,0.7133,0.2763,0.0034
261,0.0086,-0.3534,0.7262,0.2763,0.0086
262,0.0297,-0.3663,0.7133,0.2763,0.0297
263,0.0599,-0.3534,0.7133,0.2506,0.0599
264,0.0347,-0.3149,0.7133,0.2635,0.0347
265,0.039,-0.3406,0.7133,0.2635,0.039
266,0.0533,-0.3663,0.7133,0.2892,0.0533
267,0.0386,-0.3534,0.7262,0.2892,0.0386
268,0.0245,-0.3534,0.7133,0.2763,0.0245
269,0.0125,-0.3534,0.7133,0.2635,0.0125
270,0.0354,-0.3663,0.7133,0.2763,0.0354
271,0.0072,-0.3663,0.7262,0.2892,0.0072
272,0.0313,-0.3534,0.739,0.2763,0.0313
273,0.0272,-0.3534,0.7133,0.2892,0.0272
274,0.0292,-0.3663,0.7262,0.2892,0.0292
275,0.0208,-0.3663,0.7133,0.2763,0.0208
276,0.0133,-0.3534,0.7133,0.2763,0.0133
277,0.0231,-0.3663,0.7133,0.2635,0.0231
278,0.048,-0.2892,0.7133,0.2892,0.048
279,0.0373,-0.3534,0.7133,0.2763,0.0373
280,0.0196,-0.3792,0.7262,0.2892,0.0196
281,0.0594,-0.3534,0.7262,0.2635,0.0594
282,0.0628,-0.3534,0.7005,0.2892,0.0628
283,0.0296,-0.3534,0.7133,0.2763,0.0296
284,0.0333,-0.3534,0.7133,0.2763,0.0333
285,0.055,-0.3534,0.7133,0.2635,0.055
286,0.0203,-0.3534,0.7262,0.302,0.0203
287,0.0136,-0.3534,0.739,0.2763,0.0136
288,0.0407,-0.3534,0.7262,0.2892,0.0407
289,0.0129,-0.3406,0.7262,0.2763,0.0129
290,0.0133,-0.3663,0.7133,0.2763,0.0133
291,0.0435,-0.3406,0.7262,0.2635,0.0435
292,0.0363,-0.3534,0.7262,0.2892,0.0363
293,0.0324,-0.3534,0.7262,0.302,0.0324
294,0.0186,-0.3534,0.7262,0.302,0.0186
295,-0.0202,-0.3663,0.7262,0.2892,0.0202
296,0.0144,-0.3792,0.7005,0.302,0.0144
297,0.0233,-0.3534,0.7133,0.2892,0.0233
298,0.0119,-0.3534,0.7133,0.2763,0.0119
299,0.0166,-0.3534,0.7133,0.2892,0.0166
300,0.0361,-0.3406,0.7133,0.2892,0.0361
301,0.0422,-0.3663,0.7005,0.2892,0.0422
302,0.0607,-0.3534,0.7262,0.2892,0.0607
303,0.0573,-0.3149,0.7133,0.302,0.0573
304,0.0418,-0.3663,0.7133,0.2892,0.0418
305,0.0672,-0.3534,0.7133,0.302,0.0672
306,0.0327,-0.3406,0.7005,0.3149,0.0327
307,0.0724,-0.3406,0.7133,0.2892,0.0724
308,0.0234,-0.3534,0.7133,0.2763,0.0234
309,0.0096,-0.3406,0.7133,0.302,0.0096
310,0.0103,-0.3534,0.7262,0.2635,0.0103
311,0.0387,-0.3534,0.7133,0.2892,0.0387
312,0.0357,-0.3534,0.7262,0.2892,0.0357
313,0.0152,-0.3534,0.7133,0.2892,0.0152
314,0.0243,-0.3534,0.7133,0.302,0.0243
315,0.05,-0.3406,0.7133,0.2763,0.05
316,0.044,-0.3406,0.7133,0.2763,0.044
317,0.0186,-0.3534,0.7133,0.2892,0.0186
318,0.0093,-0.3663,0.7133,0.302,0.0093
319,0.0042,-0.3406,0.7133,0.302,0.0042
320,-0.0021,-0.3406,0.7262,0.3149,0.0021
321,0.0166,-0.3406,0.7133,0.302,0.0166
322,0.0016,-0.3277,0.6876,0.302,0.0016
323,0.0029,-0.3534,0.7005,0.302,0.0029
324,0.0241,-0.3277,0.7133,0.302,0.0241
325,0.0346,-0.3406,0.7005,0.302,0.0346
326,0.0196,-0.3534,0.7005,0.302,0.0196
327,0.0288,-0.3663,0.7133,0.302,0.0288
328,0.0204,-0.3534,0.7133,0.2892,0.0204
329,0.0197,-0.3534,0.7133,0.302,0.0197
330,0.0193,-0.3534,0.7005,0.2892,0.0193
331,0.0228,-0.3406,0.7133,0.302,0.0228
332,0.0385,-0.3534,0.7005,0.2892,0.0385
333,0.0404,-0.3406,0.7133,0.2763,0.0404
334,0.0563,-0.3406,0.7133,0.3149,0.0563
335,0.0508,-0.3406,0.7133,0.302,0.0508
336,0.0386,-0.3277,0.7133,0.3149,0.0386
337,0.0008,-0.3277,0.7133,0.2892,0.0008
338,0.0384,-0.3277,0.7133,0.302,0.0384
339,0.0151,-0.3406,0.7005,0.302,0.0151
340,0.0226,-0.3406,0.7005,0.302,0.0226
341,0.0333,-0.3406,0.7133,0.302,0.0333
342,0.0371,-0.3534,0.7133,0.2892,0.0371
343,0.0224,-0.3406,0.7133,0.302,0.0224
344,0.0171,-0.3406,0.7133,0.3149,0.0171
345,0.0241,-0.3406,0.7133,0.3149,0.0241
346,0.0204,-0.3406,0.7133,0.302,0.0204
347,0.0451,-0.3406,0.7005,0.3149,0.0451
348,0.0521,-0.2763,0.7133,0.2892,0.0521
349,0.0343,-0.3277,0.7133,0.2892,0.0343
350,0.0358,-0.3406,0.7262,0.302,0.0358
351,0.0275,-0.3406,0.7133,0.3149,0.0275
352,0.0358,-0.3277,0.7005,0.2892,0.0358
353,0.0149,-0.3277,0.7133,0.3149,0.0149
354,0.0247,-0.3277,0.7133,0.3277,0.0247
355,0.0229,-0.3277,0.7133,0.302,0.0229
356,0.0267,-0.3406,0.7133,0.2892,0.0267
357,0.0332,-0.3534,0.7133,0.302,0.0332
358,0.028,-0.3534,0.7005,0.3149,0.028
359,0.0259,-0.3406,0.7005,0.3149,0.0259
360,0.0294,-0.3406,0.7005,0.2892,0.0294
361,0.0496,-0.3277,0.7005,0.2892,0.0496
362,0.0085,-0.3406,0.7133,0.3149,0.0085
363,0.0204,-0.3534,0.7005,0.3149,0.0204
364,0.0136,-0.3406,0.7133,0.302,0.0136
365,0.0327,-0.3406,0.7133,0.3277,0.0327
366,0.0328,-0.3406,0.7133,0.3149,0.0328
367,0.0372,-0.3277,0.7005,0.3149,0.0372
368,0.0633,-0.3406,0.7133,0.2892,0.0633
369,0.0375,-0.3277,0.7005,0.2892,0.0375
370,0.0352,-0.3406,0.7133,0.3149,0.0352
371,0.0321,-0.3277,0.7133,0.3149,0.0321
372,0.0302,-0.3406,0.7133,0.302,0.0302
373,0.0124,-0.3406,0.7005,0.2892,0.0124
374,0.0446,-0.3277,0.7005,0.302,0.0446
375,0.0389,-0.3406,0.7133,0.302,0.0389
376,0.0067,-0.3406,0.7133,0.3149,0.0067
377,0.027,-0.3277,0.7005,0.302,0.027
378,0.02,-0.3277,0.7133,0.2892,0.02
379,0.0335,-0.3406,0.7133,0.3149,0.0335
380,0.0276,-0.3406,0.7133,0.3277,0.0276
381,0.0397,-0.3277,0.7262,0.2892,0.0397
382,0.0598,-0.3406,0.7262,0.302,0.0598
383,0.0364,-0.3277,0.7133,0.302,0.0364
384,0.0557,-0.3277,0.7005,0.3149,0.0557
385,0.0563,-0.3406,0.7133,0.302,0.0563
386,0.0598,-0.3277,0.7262,0.302,0.0598
387,0.0539,-0.3406,0.7005,0.302,0.0539
388,0.053,-0.3406,0.7005,0.2763,0.053
389,0.0147,-0.3277,0.7005,0.302,0.0147
390,-0.0008,-0.3406,0.7133,0.302,0.0008
391,0.0093,-0.3406,0.7005,0.302,0.0093
392,-0.009,-0.3277,0.7133,0.2892,0.009
393,0.0062,-0.3277,0.7005,0.2892,0.0062
394,-0.0177,-0.3277,0.7005,0.2892,0.0177
395,0.0292,-0.3406,0.7005,0.2763,0.0292
396,0.0442,-0.3277,0.7262,0.302,0.0442
397,0.0475,-0.3277,0.7262,0.3277,0.0475
398,0.0704,-0.3277,0.7133,0.3149,0.0704
399,0.0724,-0.3277,0.7005,0.302,0.0724
400,0.0621,-0.3277,0.7133,0.302,0.0621
401,0.0262,-0.3277,0.7133,0.2892,0.0262
402,-0.0335,-0.3277,0.7005,0.2892,0.0335
403,-0.0042,-0.2635,0.7133,0.302,0.0042
404,0.0342,-0.3149,0.7133,0.2763,0.0342
405,0.0368,-0.3277,0.7133,0.2635,0.0368
406,-0.0032,-0.3277,0.7133,0.2892,0.0032
407,-0.0034,-0.3277,0.7262,0.3149,0.0034
408,0.0439,-0.3277,0.7133,0.302,0.0439
409,0.0214,-0.3149,0.7262,0.3149,0.0214
410,0.039,-0.3277,0.7133,0.3149,0.039
411,0.0311,-0.3406,0.7133,0.3149,0.0311
412,0.0218,-0.3406,0.7262,0.2892,0.0218
413,0.0195,-0.3277,0.7262,0.302,0.0195
414,0.0357,-0.3277,0.7133,0.302,0.0357
415,0.0401,-0.3277,0.7133,0.2763,0.0401
416,0.0231,-0.3277,0.7262,0.2892,0.0231
417,0.0419,-0.3149,0.7262,0.302,0.0419
418,0.024,-0.3406,0.7133,0.302,0.024
419,0.0052,-0.3277,0.7133,0.302,0.0052
420,0.0002,-0.3277,0.7133,0.302,0.0002
421,0.0111,-0.3277,0.7133,0.302,0.0111
422,0.0127,-0.3149,0.7133,0.302,0.0127
423,0.0217,-0.3277,0.7133,0.3149,0.0217
424,0.0012,-0.3277,0.7133,0.2763,0.0012
425,0.0164,-0.3277,0.7133,0.302,0.0164
426,0.0153,-0.3406,0.7133,0.302,0.0153
427,0.0383,-0.3149,0.7262,0.302,0.0383
428,0.0655,-0.3277,0.7133,0.2892,0.0655
429,0.0387,-0.3277,0.7133,0.302,0.0387
430,0.0222,-0.3277,0.7262,0.2892,0.0222
431,0.0217,-0.3149,0.7133,0.302,0.0217
432,0.049,-0.3277,0.7005,0.302,0.049
433,0.0437,-0.2763,0.7133,0.3149,0.0437
434,0.0497,-0.3277,0.7005,0.302,0.0497
435,0.0526,-0.3406,0.7133,0.302,0.0526
436,0.0362,-0.3277,0.7005,0.3149,0.0362
437,0.0279,-0.3277,0.7133,0.2892,0.0279
438,0.0262,-0.3277,0.7133,0.302,0.0262
439,0.0189,-0.3406,0.7133,0.302,0.0189
440,0.0497,-0.3277,0.7133,0.3149,0.0497
441,0.028,-0.3277,0.7133,0.3277,0.028
442,0.0232,-0.3406,0.7133,0.302,0.0232
443,0.0086,-0.3277,0.7262,0.3149,0.0086
444,0.0021,-0.3277,0.7262,0.3149,0.0021
445,0.0263,-0.3277,0.7133,0.302,0.0263
446,0.0658,-0.3277,0.7133,0.3149,0.0658
447,0.04,-0.3406,0.7005,0.3149,0.04
448,0.0383,-0.3406,0.7133,0.3277,0.0383
449,0.0529,-0.3277,0.7133,0.3149,0.0529
450,0.0433,-0.3534,0.7133,0.3149,0.0433
451,0.0523,-0.3406,0.7133,0.3277,0.0523
452,0.0393,-0.3406,0.7133,0.302,0.0393
453,0.0067,-0.3277,0.7133,0.3277,0.0067
454,0.0415,-0.3406,0.7133,0.3277,0.0415
455,0.0312,-0.3406,0.7133,0.3149,0.0312
456,0.0231,-0.3406,0.7133,0.302,0.0231
457,0.0261,-0.3406,0.7133,0.302,0.0261
458,0.0338,-0.3277,0.7262,0.3406,0.0338
459,0.0233,-0.3277,0.7262,0.3277,0.0233
460,0.0495,-0.3277,0.7133,0.302,0.0495
461,0.0554,-0.3277,0.7133,0.3149,0.0554
462,0.064,-0.3277,0.7133,0.3149,0.064
463,0.0308,-0.2635,0.7005,0.3149,0.0308
464,0.0328,-0.3277,0.7005,0.302,0.0328
465,0.0237,-0.3406,0.7133,0.3149,0.0237
466,0.0185,-0.3406,0.7133,0.302,0.0185
467,0.0056,-0.3406,0.7133,0.3277,0.0056
468,0.0383,-0.3406,0.7133,0.3277,0.0383
469,0.0312,-0.3406,0.7133,0.3149,0.0312
470,0.0446,-0.3406,0.7133,0.3277,0.0446
471,0.044,-0.3534,0.7133,0.3149,0.044
472,0.0193,-0.3534,0.7133,0.3406,0.0193
473,0.0065,-0.3534,0.7005,0.3149,0.0065
474,0.0383,-0.3277,0.7133,0.3149,0.0383
475,0.0301,-0.3406,0.7262,0.3149,0.0301
476,0.0067,-0.3534,0.7133,0.3149,0.0067
477,0.0138,-0.3277,0.7133,0.302,0.0138
478,0.0334,-0.3406,0.7262,0.3149,0.0334
479,0.0327,-0.3277,0.7133,0.2892,0.0327
480,0.0372,-0.3406,0.7133,0.3277,0.0372
481,0.0151,-0.3534,0.7133,0.2892,0.0151
482,0.0228,-0.3534,0.7005,0.3277,0.0228
483,0.0142,-0.3406,0.7005,0.3149,0.0142
484,0.0435,-0.3406,0.7133,0.3277,0.0435
485,0.0441,-0.3406,0.7133,0.302,0.0441
486,0.0199,-0.3406,0.7133,0.302,0.0199
487,0.0254,-0.3406,0.7133,0.302,0.0254
488,0.0198,-0.3406,0.7005,0.302,0.0198
489,0.0351,-0.3277,0.7133,0.3277,0.0351
490,0.0046,-0.3406,0.7133,0.3149,0.0046
491,0.0289,-0.3406,0.7133,0.302,0.0289
492,0.0133,-0.3406,0.7133,0.3149,0.0133
493,0.0267,-0.3406,0.7133,0.3149,0.0267
494,0.0199,-0.3406,0.7005,0.302,0.0199
495,0.0192,-0.3277,0.7133,0.3149,0.0192
496,0.0464,-0.3534,0.7133,0.3149,0.0464
497,0.0369,-0.3534,0.7133,0.3149,0.0369
498,0.0442,-0.3534,0.7133,0.2763,0.0442
499,0.0408,-0.3406,0.7133,0.302,0.0408
