製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
88,0.0349,-0.4049,0.739,0.1478,0.0349
89,0.0393,-0.4049,0.739,0.1478,0.0393
90,0.0457,-0.4049,0.739,0.1735,0.0457
91,0.0163,-0.4049,0.7262,0.1735,0.0163
92,0.0434,-0.4049,0.7262,0.1478,0.0434
93,0.0177,-0.4177,0.7133,0.1607,0.0177
94,0.0049,-0.392,0.7262,0.135,0.0049
95,0.0136,-0.4049,0.7262,0.1478,0.0136
96,0.0018,-0.4049,0.7262,0.1607,0.0018
97,0.02,-0.4049,0.7262,0.1607,0.02
98,0.0316,-0.392,0.7262,0.1607,0.0316
99,0.0438,-0.392,0.7262,0.1607,0.0438
100,0.0437,-0.392,0.7133,0.1607,0.0437
101,0.0488,-0.392,0.7133,0.1735,0.0488
102,0.0387,-0.392,0.7133,0.1607,0.0387
103,0.0193,-0.392,0.7262,0.1864,0.0193
104,0.0347,-0.3792,0.739,0.1607,0.0347
105,0.0456,-0.3663,0.7262,0.1221,0.0456
106,0.0382,-0.392,0.7262,0.1478,0.0382
107,0.0404,-0.392,0.7133,0.1607,0.0404
108,0.032,-0.392,0.7262,0.1607,0.032
109,0.0283,-0.3792,0.7262,0.1607,0.0283
110,0.0467,-0.3792,0.7262,0.135,0.0467
111,0.0324,-0.392,0.7262,0.1735,0.0324
112,0.0273,-0.392,0.7262,0.1735,0.0273
113,0.0415,-0.3792,0.7262,0.1735,0.0415
114,0.0136,-0.3792,0.7262,0.1735,0.0136
115,0.0185,-0.3792,0.7262,0.1607,0.0185
116,0.0376,-0.3792,0.7133,0.1735,0.0376
117,-0.001,-0.3792,0.7133,0.1735,0.001
118,0.0204,-0.3792,0.7262,0.1735,0.0204
119,0.0484,-0.3792,0.7262,0.1735,0.0484
120,0.0276,-0.3792,0.739,0.1864,0.0276
121,0.0328,-0.3792,0.739,0.1607,0.0328
122,0.049,-0.392,0.7262,0.1864,0.049
123,0.0356,-0.3792,0.7133,0.1864,0.0356
124,0.0168,-0.3792,0.7262,0.1864,0.0168
125,0.0014,-0.3663,0.7262,0.1864,0.0014
126,-0.0136,-0.392,0.7262,0.1864,0.0136
127,0.0319,-0.392,0.7262,0.1735,0.0319
128,0.0344,-0.3792,0.7262,0.1864,0.0344
129,0.0538,-0.392,0.7262,0.1992,0.0538
130,0.0584,-0.3792,0.7262,0.1735,0.0584
131,0.0401,-0.3792,0.739,0.1992,0.0401
132,0.0621,-0.3792,0.7262,0.1864,0.0621
133,0.057,-0.392,0.7262,0.2121,0.057
134,0.0092,-0.392,0.7262,0.1992,0.0092
135,-0.0094,-0.3792,0.739,0.1992,0.0094
136,0.0108,-0.3792,0.739,0.1735,0.0108
137,0.0276,-0.392,0.7262,0.1735,0.0276
138,0.02,-0.4049,0.7262,0.1735,0.02
139,0.0212,-0.392,0.739,0.1735,0.0212
140,0.0225,-0.4049,0.7262,0.1992,0.0225
141,0.0188,-0.392,0.7133,0.2121,0.0188
142,0.0281,-0.4049,0.7262,0.1864,0.0281
143,0.0302,-0.4049,0.7262,0.1992,0.0302
144,0.0374,-0.392,0.7262,0.1864,0.0374
145,0.0217,-0.4049,0.739,0.1735,0.0217
146,0.0202,-0.4049,0.7133,0.1992,0.0202
147,0.0244,-0.4049,0.7133,0.1992,0.0244
148,0.0246,-0.4049,0.7133,0.1992,0.0246
149,0.0072,-0.392,0.7262,0.1735,0.0072
150,0.051,-0.4049,0.7262,0.1992,0.051
151,0.0404,-0.392,0.7262,0.1992,0.0404
152,0.0098,-0.4177,0.7133,0.1992,0.0098
153,0.0133,-0.4306,0.7133,0.1735,0.0133
154,0.034,-0.4049,0.7133,0.1864,0.034
155,0.0412,-0.4049,0.7005,0.2121,0.0412
156,0.0203,-0.4177,0.7133,0.1992,0.0203
157,0.0442,-0.4177,0.7133,0.1992,0.0442
158,0.0257,-0.4306,0.7005,0.1992,0.0257
159,0.0283,-0.4306,0.7005,0.1735,0.0283
160,0.0389,-0.4049,0.7005,0.1992,0.0389
161,0.0391,-0.4177,0.7005,0.2121,0.0391
162,0.0325,-0.4177,0.7005,0.1992,0.0325
163,0.016,-0.4177,0.7005,0.1992,0.016
164,0.0483,-0.4049,0.7005,0.2249,0.0483
165,0.047,-0.4049,0.7005,0.2249,0.047
166,0.0396,-0.4049,0.7005,0.2378,0.0396
167,0.0171,-0.4049,0.7005,0.2378,0.0171
168,0.0384,-0.4049,0.6876,0.1992,0.0384
169,0.0137,-0.4177,0.6748,0.2121,0.0137
170,0.0371,-0.4049,0.6876,0.2249,0.0371
171,0.0305,-0.4049,0.6876,0.2378,0.0305
172,0.053,-0.4049,0.7005,0.2378,0.053
173,0.0168,-0.4049,0.6876,0.2378,0.0168
174,0.0196,-0.4049,0.6876,0.2378,0.0196
175,-0.0012,-0.392,0.6748,0.2249,0.0012
176,0.0171,-0.392,0.6748,0.2249,0.0171
177,0.007,-0.392,0.6748,0.2378,0.007
178,-0.0031,-0.3277,0.6748,0.2378,0.0031
179,-0.0266,-0.392,0.6748,0.2378,0.0266
180,0.0104,-0.392,0.6876,0.2506,0.0104
181,0.0296,-0.4049,0.6876,0.2635,0.0296
182,0.042,-0.392,0.6876,0.2506,0.042
183,0.0273,-0.3792,0.6748,0.2378,0.0273
184,0.0228,-0.3792,0.6748,0.2249,0.0228
185,0.0223,-0.3792,0.6876,0.2506,0.0223
186,-0.0188,-0.3792,0.6748,0.2506,0.0188
187,0.0196,-0.3792,0.6748,0.2506,0.0196
188,0.0191,-0.3406,0.6876,0.2506,0.0191
189,0.0028,-0.3792,0.6748,0.2249,0.0028
190,0.0352,-0.3663,0.6748,0.2378,0.0352
191,0.0624,-0.3792,0.6876,0.2506,0.0624
192,0.0511,-0.3663,0.6876,0.2378,0.0511
193,0.0631,-0.3792,0.6876,0.2635,0.0631
194,0.0493,-0.3534,0.6876,0.2506,0.0493
195,0.0281,-0.3663,0.7005,0.2635,0.0281
196,0.0342,-0.3792,0.7005,0.2506,0.0342
197,0.0314,-0.3663,0.7005,0.2635,0.0314
198,0.03,-0.3663,0.7262,0.2506,0.03
199,0.0481,-0.3663,0.7133,0.2378,0.0481
200,0.007,-0.3534,0.7005,0.2506,0.007
201,0.0141,-0.3534,0.7005,0.2506,0.0141
202,0.0214,-0.3406,0.7133,0.2506,0.0214
203,0.0469,-0.2892,0.7005,0.2892,0.0469
204,0.0563,-0.3534,0.7005,0.2506,0.0563
205,0.0391,-0.3663,0.7133,0.2121,0.0391
206,0.0418,-0.3663,0.7133,0.2249,0.0418
207,0.0406,-0.3663,0.7262,0.2378,0.0406
208,0.0162,-0.3663,0.7133,0.2506,0.0162
209,0.0281,-0.3663,0.7133,0.2378,0.0281
210,0.0185,-0.3534,0.7133,0.2378,0.0185
211,0.0385,-0.3534,0.7262,0.2635,0.0385
212,0.0252,-0.3534,0.7262,0.2506,0.0252
213,0.0343,-0.3663,0.7519,0.2249,0.0343
214,0.0368,-0.3663,0.739,0.2121,0.0368
215,-0.0009,-0.3534,0.7519,0.2121,0.0009
216,0.0037,-0.3663,0.7519,0.1992,0.0037
217,0.0578,-0.3663,0.7519,0.2249,0.0578
218,0.0504,-0.302,0.7647,0.2249,0.0504
219,0.0267,-0.3663,0.7647,0.2121,0.0267
220,0.0305,-0.3663,0.7519,0.2121,0.0305
221,0.0171,-0.392,0.7519,0.1992,0.0171
222,0.0486,-0.3792,0.7776,0.1992,0.0486
223,0.0123,-0.3663,0.7519,0.1864,0.0123
224,0.0356,-0.3792,0.7647,0.2121,0.0356
225,0.0373,-0.3663,0.7776,0.1864,0.0373
226,0.0279,-0.3792,0.7647,0.1992,0.0279
227,0.0278,-0.3663,0.7904,0.2249,0.0278
228,0.0231,-0.3663,0.7904,0.1992,0.0231
229,0.0332,-0.3792,0.7904,0.1864,0.0332
230,0.0456,-0.3792,0.8033,0.1607,0.0456
231,0.0266,-0.3792,0.7776,0.1607,0.0266
232,0.0325,-0.3792,0.7904,0.1864,0.0325
233,0.0174,-0.3792,0.7904,0.1735,0.0174
234,0.05,-0.3792,0.8033,0.1864,0.05
235,0.0039,-0.392,0.7904,0.1735,0.0039
236,0.019,-0.4049,0.7904,0.1864,0.019
237,0.0089,-0.3792,0.8033,0.1735,0.0089
238,0.0489,-0.392,0.7904,0.1607,0.0489
239,0.0375,-0.3792,0.8033,0.1735,0.0375
240,0.0311,-0.392,0.8033,0.1478,0.0311
241,0.0217,-0.392,0.8033,0.1735,0.0217
242,0.0215,-0.392,0.8161,0.1478,0.0215
243,0.025,-0.4049,0.8161,0.1735,0.025
244,0.032,-0.392,0.8161,0.1735,0.032
245,0.0248,-0.392,0.8161,0.1607,0.0248
246,0.0094,-0.4049,0.7904,0.135,0.0094
247,0.0262,-0.3792,0.8033,0.1478,0.0262
248,0.0096,-0.392,0.8033,0.1478,0.0096
249,0.0178,-0.392,0.8161,0.1478,0.0178
250,0.0472,-0.4049,0.8033,0.1478,0.0472
251,0.0277,-0.392,0.8161,0.1735,0.0277
252,0.0124,-0.392,0.8033,0.1478,0.0124
253,0.006,-0.392,0.8033,0.1735,0.006
254,0.0076,-0.392,0.8033,0.1735,0.0076
255,0.0424,-0.392,0.7904,0.1607,0.0424
256,0.0276,-0.3792,0.7904,0.1478,0.0276
257,0.0369,-0.3792,0.8033,0.1607,0.0369
258,0.0245,-0.4049,0.8161,0.1607,0.0245
259,0.0152,-0.392,0.8161,0.1478,0.0152
260,0.0155,-0.3792,0.8033,0.1607,0.0155
261,0.017,-0.392,0.8033,0.1478,0.017
262,0.0316,-0.392,0.7904,0.1478,0.0316
263,0.0433,-0.3534,0.7904,0.1221,0.0433
264,0.0464,-0.3792,0.7904,0.1478,0.0464
265,0.0204,-0.3663,0.7904,0.135,0.0204
266,0.0539,-0.3792,0.7776,0.1478,0.0539
267,0.0409,-0.3792,0.7904,0.1607,0.0409
268,0.0201,-0.3792,0.7904,0.1607,0.0201
269,0.065,-0.392,0.7776,0.1735,0.065
270,0.0543,-0.3792,0.7776,0.1992,0.0543
271,0.0481,-0.3663,0.7904,0.1864,0.0481
272,0.0419,-0.3792,0.7904,0.1735,0.0419
273,0.0316,-0.3792,0.7904,0.1735,0.0316
274,0.0373,-0.392,0.8033,0.1735,0.0373
275,0.022,-0.3663,0.8033,0.1735,0.022
276,0.0351,-0.3663,0.7904,0.1607,0.0351
277,0.0453,-0.3663,0.7776,0.1735,0.0453
278,0.0324,-0.3663,0.7776,0.1607,0.0324
279,0.0536,-0.3663,0.7647,0.1735,0.0536
280,0.0177,-0.3663,0.7776,0.1735,0.0177
281,0.0086,-0.3534,0.7904,0.1607,0.0086
282,-0.0111,-0.3663,0.7776,0.1607,0.0111
283,-0.0232,-0.3663,0.7904,0.1607,0.0232
284,0.0233,-0.3534,0.7904,0.1607,0.0233
285,0.0394,-0.3663,0.7904,0.1607,0.0394
286,0.0398,-0.3663,0.7776,0.1607,0.0398
287,0.0295,-0.3534,0.7776,0.1478,0.0295
288,0.0574,-0.3149,0.7776,0.1607,0.0574
289,0.0459,-0.3663,0.7776,0.1607,0.0459
290,0.0491,-0.3534,0.7904,0.1735,0.0491
291,0.0382,-0.3406,0.8033,0.1735,0.0382
292,0.0141,-0.3663,0.7776,0.1607,0.0141
293,0.036,-0.3534,0.7904,0.1607,0.036
294,0.0391,-0.3534,0.7776,0.1607,0.0391
295,0.0235,-0.3534,0.8033,0.1735,0.0235
296,0.0494,-0.3663,0.7776,0.1735,0.0494
297,0.0387,-0.3792,0.7776,0.1735,0.0387
298,0.0505,-0.3663,0.7776,0.1735,0.0505
299,0.0475,-0.3534,0.7904,0.1478,0.0475
300,0.0299,-0.3534,0.7904,0.1735,0.0299
301,0.0292,-0.3663,0.7904,0.1607,0.0292
302,0.0398,-0.3534,0.7776,0.1735,0.0398
303,0.0383,-0.3534,0.7776,0.1478,0.0383
304,0.0415,-0.3534,0.7904,0.1478,0.0415
305,0.0424,-0.3663,0.7904,0.1735,0.0424
306,0.0208,-0.3534,0.7904,0.1735,0.0208
307,0.0202,-0.3534,0.7904,0.1607,0.0202
308,0.0294,-0.3534,0.7776,0.1478,0.0294
309,0.0417,-0.3406,0.7776,0.1607,0.0417
310,0.0507,-0.3663,0.7904,0.1607,0.0507
311,0.0151,-0.3534,0.7904,0.135,0.0151
312,0.0111,-0.3663,0.7776,0.1607,0.0111
313,-0.0078,-0.3663,0.7904,0.1478,0.0078
314,0.0201,-0.3663,0.7776,0.1735,0.0201
315,0.027,-0.3663,0.7904,0.1607,0.027
316,0.0445,-0.3534,0.7904,0.1607,0.0445
317,0.0449,-0.3534,0.7904,0.1607,0.0449
318,0.0437,-0.3534,0.7776,0.1607,0.0437
319,0.0336,-0.3534,0.7776,0.1992,0.0336
320,0.0456,-0.3663,0.7776,0.1864,0.0456
321,0.0354,-0.3663,0.7776,0.1735,0.0354
322,-0.0021,-0.3663,0.7904,0.1735,0.0021
323,0.0283,-0.3792,0.7776,0.1478,0.0283
324,-0.0003,-0.3663,0.7647,0.1607,0.0003
325,0.028,-0.3663,0.7647,0.1607,0.028
326,0.0002,-0.3792,0.7519,0.1864,0.0002
327,0.0201,-0.3663,0.7519,0.1992,0.0201
328,0.0206,-0.3792,0.7647,0.1735,0.0206
329,0.0444,-0.3792,0.7519,0.1735,0.0444
330,0.0299,-0.3792,0.7647,0.1607,0.0299
331,0.0218,-0.3792,0.7647,0.1992,0.0218
332,0.0104,-0.3792,0.739,0.1864,0.0104
333,0.0281,-0.302,0.739,0.1735,0.0281
334,0.039,-0.3663,0.7519,0.1992,0.039
335,0.0398,-0.392,0.7519,0.1607,0.0398
336,0.064,-0.3792,0.7647,0.1735,0.064
337,0.03,-0.3663,0.7519,0.1864,0.03
338,0.0196,-0.3792,0.7776,0.1864,0.0196
339,0.0336,-0.392,0.7519,0.1735,0.0336
340,0.0233,-0.3792,0.739,0.1735,0.0233
341,0.0105,-0.392,0.7262,0.1607,0.0105
342,0.0441,-0.3792,0.7519,0.1735,0.0441
343,0.0312,-0.392,0.739,0.1864,0.0312
344,-0.0065,-0.4049,0.7262,0.2249,0.0065
345,0.0138,-0.4049,0.7005,0.2378,0.0138
346,0.0628,-0.392,0.7005,0.2121,0.0628
347,0.0346,-0.392,0.7262,0.1735,0.0346
348,0.0164,-0.392,0.7262,0.1864,0.0164
349,0.0031,-0.3663,0.7133,0.1735,0.0031
350,0.0079,-0.392,0.739,0.1992,0.0079
351,0.0014,-0.3792,0.7519,0.1864,0.0014
352,0.0259,-0.3792,0.7519,0.1864,0.0259
353,0.0255,-0.3534,0.739,0.1992,0.0255
354,0.0098,-0.3534,0.7133,0.2121,0.0098
355,0.0251,-0.3277,0.7133,0.2121,0.0251
356,0.0137,-0.3534,0.7133,0.1864,0.0137
357,0.0302,-0.3663,0.7133,0.2121,0.0302
358,0.0347,-0.3792,0.7133,0.1992,0.0347
359,0.0646,-0.3534,0.7005,0.1864,0.0646
360,0.0393,-0.3792,0.7005,0.1864,0.0393
361,0.0485,-0.3534,0.7005,0.1864,0.0485
362,0.0612,-0.3534,0.6876,0.1992,0.0612
363,0.0094,-0.2763,0.6876,0.1992,0.0094
364,0.032,-0.3277,0.6876,0.1992,0.032
365,0.0206,-0.3406,0.6748,0.2378,0.0206
366,0.0156,-0.3406,0.6876,0.2378,0.0156
367,0.0221,-0.3406,0.7133,0.2249,0.0221
368,0.0444,-0.3406,0.7262,0.2121,0.0444
369,0.0395,-0.3406,0.7133,0.2121,0.0395
370,0.0308,-0.3406,0.7133,0.2121,0.0308
371,0.0651,-0.3534,0.7133,0.2249,0.0651
372,0.0251,-0.3277,0.7005,0.2378,0.0251
373,0.0299,-0.2892,0.7005,0.2378,0.0299
374,0.0098,-0.3406,0.6748,0.2378,0.0098
375,0.01,-0.3406,0.7133,0.2506,0.01
376,0.0157,-0.3406,0.7005,0.2506,0.0157
377,0.0158,-0.3534,0.6876,0.2763,0.0158
378,0.0352,-0.3406,0.7005,0.2378,0.0352
379,0.0141,-0.3406,0.7262,0.2249,0.0141
380,0.0144,-0.3406,0.7262,0.1992,0.0144
381,0.0261,-0.3663,0.7262,0.2121,0.0261
382,0.0376,-0.3534,0.739,0.2378,0.0376
383,0.021,-0.3534,0.739,0.2249,0.021
384,0.0332,-0.3534,0.739,0.1992,0.0332
385,0.036,-0.3534,0.7133,0.2121,0.036
386,0.0108,-0.3406,0.7133,0.2378,0.0108
387,0.0287,-0.3406,0.7262,0.2506,0.0287
388,0.0103,-0.3534,0.7133,0.2378,0.0103
389,0.0226,-0.3534,0.7262,0.2506,0.0226
390,0.0387,-0.3792,0.7262,0.2378,0.0387
391,0.0354,-0.3792,0.739,0.2378,0.0354
392,0.0471,-0.3663,0.739,0.2249,0.0471
393,0.0277,-0.3792,0.7262,0.2121,0.0277
394,0.0202,-0.3792,0.7262,0.2121,0.0202
395,0.0126,-0.3663,0.7262,0.2378,0.0126
396,0.02,-0.3792,0.7262,0.2249,0.02
397,0.0123,-0.3663,0.739,0.2378,0.0123
398,0.0257,-0.3792,0.739,0.2506,0.0257
399,0.0317,-0.3663,0.7519,0.2249,0.0317
400,0.0137,-0.3792,0.7519,0.2378,0.0137
401,0.0299,-0.3663,0.739,0.2378,0.0299
402,-0.0068,-0.3534,0.739,0.2378,0.0068
403,0.0209,-0.3277,0.739,0.2249,0.0209
404,0.0089,-0.3663,0.739,0.2249,0.0089
405,-0.0031,-0.3663,0.739,0.2378,0.0031
406,-0.007,-0.3792,0.7519,0.2378,0.007
407,0.0034,-0.3792,0.7262,0.2506,0.0034
408,0.0529,-0.3792,0.739,0.2506,0.0529
409,0.0609,-0.3792,0.7519,0.2121,0.0609
410,0.0549,-0.392,0.7519,0.2378,0.0549
411,0.0581,-0.3792,0.739,0.2249,0.0581
412,0.0262,-0.3663,0.739,0.2378,0.0262
413,0.0357,-0.3792,0.7519,0.2249,0.0357
414,0.0453,-0.3792,0.739,0.2635,0.0453
415,0.0434,-0.3792,0.7647,0.2378,0.0434
416,0.0668,-0.392,0.739,0.2378,0.0668
417,0.0477,-0.3792,0.739,0.2506,0.0477
418,0.0379,-0.3792,0.7262,0.2635,0.0379
419,0.0427,-0.3792,0.7519,0.2506,0.0427
420,0.0497,-0.3792,0.739,0.2378,0.0497
421,0.0236,-0.3792,0.7519,0.2635,0.0236
422,0.0398,-0.3792,0.7519,0.2506,0.0398
423,0.0242,-0.3792,0.739,0.2506,0.0242
424,0.0525,-0.3663,0.7519,0.2506,0.0525
425,0.0248,-0.3792,0.739,0.2506,0.0248
426,0.0185,-0.3663,0.7519,0.2249,0.0185
427,0.0138,-0.3792,0.7519,0.2378,0.0138
428,0.0382,-0.3663,0.7519,0.2506,0.0382
429,0.0159,-0.3792,0.7519,0.2763,0.0159
430,0.0371,-0.3534,0.7647,0.2378,0.0371
431,0.0181,-0.3663,0.7647,0.2249,0.0181
432,0.0437,-0.3663,0.739,0.2378,0.0437
433,0.035,-0.3663,0.739,0.2506,0.035
434,0.0497,-0.3663,0.7519,0.2635,0.0497
435,0.0102,-0.3406,0.7519,0.2378,0.0102
436,0.0402,-0.3792,0.739,0.2506,0.0402
437,0.0368,-0.3792,0.7519,0.2635,0.0368
438,0.0312,-0.3792,0.7519,0.2378,0.0312
439,0.0411,-0.3792,0.7519,0.2378,0.0411
440,0.0339,-0.3663,0.739,0.2378,0.0339
441,0.0369,-0.3663,0.739,0.2378,0.0369
442,0.0215,-0.3663,0.7519,0.2635,0.0215
443,0.0518,-0.3792,0.7519,0.2635,0.0518
444,0.0354,-0.3792,0.7519,0.2635,0.0354
445,0.0405,-0.3663,0.7519,0.2763,0.0405
446,0.0517,-0.3534,0.7647,0.2506,0.0517
447,0.0218,-0.3792,0.7519,0.2378,0.0218
448,0.0168,-0.2892,0.7519,0.2249,0.0168
449,0.0181,-0.3534,0.7519,0.2506,0.0181
450,0.0174,-0.3534,0.7519,0.2378,0.0174
451,0.0237,-0.3663,0.7519,0.2763,0.0237
452,0.028,-0.3792,0.7262,0.2635,0.028
453,0.0127,-0.3792,0.7262,0.2378,0.0127
454,0.0397,-0.3792,0.739,0.2635,0.0397
455,0.0258,-0.3663,0.7519,0.2249,0.0258
456,0.0398,-0.3663,0.7519,0.2378,0.0398
457,0.0253,-0.3663,0.739,0.2249,0.0253
458,0.0327,-0.3663,0.7519,0.2249,0.0327
459,0.0125,-0.3663,0.7519,0.2121,0.0125
460,0.0182,-0.3792,0.7776,0.2249,0.0182
461,0.0291,-0.3534,0.7647,0.2249,0.0291
462,0.0375,-0.3534,0.7647,0.2378,0.0375
463,0.0217,-0.3149,0.7519,0.2121,0.0217
464,0.0386,-0.3663,0.7519,0.2121,0.0386
465,0.05,-0.3663,0.739,0.2378,0.05
466,0.0499,-0.3792,0.7519,0.2506,0.0499
467,0.0449,-0.3792,0.7519,0.2378,0.0449
468,0.0313,-0.3792,0.7519,0.2121,0.0313
469,0.0364,-0.3792,0.7519,0.2378,0.0364
470,0.0138,-0.3663,0.7647,0.2378,0.0138
471,0.0382,-0.3663,0.7647,0.2249,0.0382
472,0.0223,-0.3663,0.7519,0.2249,0.0223
473,0.0362,-0.3663,0.7519,0.2121,0.0362
474,0.0499,-0.3534,0.7519,0.2121,0.0499
475,0.0587,-0.3792,0.7776,0.2506,0.0587
476,0.0416,-0.3792,0.7647,0.2249,0.0416
477,0.0199,-0.3663,0.7647,0.2249,0.0199
478,0.0244,-0.3792,0.7647,0.2249,0.0244
479,0.0483,-0.3663,0.7647,0.2121,0.0483
480,0.0461,-0.3663,0.7647,0.2121,0.0461
481,0.0327,-0.3792,0.7647,0.1992,0.0327
482,0.018,-0.3663,0.7776,0.2249,0.018
483,0.0108,-0.3792,0.7647,0.2121,0.0108
484,0.0508,-0.3792,0.7647,0.2378,0.0508
485,0.0398,-0.3792,0.7647,0.1992,0.0398
486,0.0503,-0.3792,0.7647,0.1992,0.0503
487,0.0404,-0.3792,0.7647,0.2121,0.0404
488,0.0191,-0.3277,0.7519,0.1735,0.0191
489,-0.0031,-0.3792,0.7647,0.1992,0.0031
490,0.0042,-0.392,0.7647,0.2249,0.0042
491,0.0405,-0.3792,0.7776,0.1992,0.0405
492,0.016,-0.3792,0.7776,0.1992,0.016
493,0.0147,-0.392,0.7776,0.2121,0.0147
494,0.0353,-0.3663,0.7776,0.1864,0.0353
495,0.0257,-0.3792,0.7647,0.1992,0.0257
496,0.006,-0.3792,0.7647,0.1992,0.006
497,0.0153,-0.3792,0.7776,0.2121,0.0153
498,0.0279,-0.3792,0.7647,0.2249,0.0279
499,0.0081,-0.4049,0.7776,0.1992,0.0081
500,0.0109,-0.392,0.7776,0.1735,0.0109
