製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
53,0.0353,-0.3534,0.7262,0.302,0.0353
54,0.0434,-0.3406,0.7262,0.302,0.0434
55,0.0262,-0.3406,0.739,0.2892,0.0262
56,-0.0008,-0.3406,0.7133,0.2892,0.0008
57,0.0207,-0.3406,0.7005,0.2892,0.0207
58,0.0261,-0.3406,0.7005,0.2635,0.0261
59,-0.0031,-0.3406,0.7133,0.302,0.0031
60,0.0373,-0.3406,0.7133,0.2892,0.0373
61,0.0221,-0.3534,0.7262,0.302,0.0221
62,0.0554,-0.3406,0.7262,0.302,0.0554
63,0.0677,-0.3534,0.7133,0.2892,0.0677
64,0.0419,-0.3277,0.7133,0.2892,0.0419
65,0.0347,-0.3406,0.7133,0.302,0.0347
66,0.028,-0.3277,0.7262,0.2892,0.028
67,0.025,-0.3406,0.7133,0.3149,0.025
68,0.0225,-0.3406,0.7262,0.2892,0.0225
69,0.0042,-0.3534,0.7262,0.2892,0.0042
70,0.0122,-0.3534,0.7262,0.2892,0.0122
71,0.0171,-0.3406,0.7262,0.302,0.0171
72,0.0468,-0.3406,0.7133,0.3149,0.0468
73,0.0474,-0.3534,0.7133,0.2892,0.0474
74,0.0557,-0.3534,0.7133,0.302,0.0557
75,0.0543,-0.3406,0.7262,0.302,0.0543
76,0.0313,-0.3534,0.7262,0.3149,0.0313
77,0.027,-0.3534,0.7262,0.302,0.027
78,0.0283,-0.3534,0.7262,0.302,0.0283
79,0.0224,-0.3406,0.7133,0.302,0.0224
80,0.0045,-0.3534,0.7262,0.2892,0.0045
81,0.0136,-0.3534,0.7262,0.302,0.0136
82,0.0082,-0.3406,0.7262,0.302,0.0082
83,-0.0001,-0.3406,0.7262,0.2892,0.0001
84,0.0286,-0.3534,0.7262,0.3277,0.0286
85,0.0146,-0.3534,0.7262,0.2635,0.0146
86,0.0382,-0.3534,0.7262,0.2892,0.0382
87,0.0322,-0.3406,0.7262,0.302,0.0322
88,0.0301,-0.3534,0.7262,0.2763,0.0301
89,0.0276,-0.3534,0.7133,0.302,0.0276
90,0.0444,-0.3406,0.7262,0.3149,0.0444
91,0.0286,-0.3534,0.7262,0.2763,0.0286
92,0.0229,-0.3663,0.7262,0.302,0.0229
93,0.0468,-0.3663,0.7262,0.2763,0.0468
94,0.0446,-0.3406,0.7133,0.2763,0.0446
95,0.0226,-0.3534,0.7133,0.2763,0.0226
96,0.0167,-0.3406,0.7262,0.2763,0.0167
97,0.024,-0.3534,0.7262,0.302,0.024
98,0.0355,-0.3534,0.7262,0.2763,0.0355
99,0.0463,-0.3663,0.7133,0.2892,0.0463
100,0.0351,-0.3663,0.7262,0.302,0.0351
101,0.0255,-0.3534,0.739,0.2892,0.0255
102,0.036,-0.3534,0.7262,0.2892,0.036
103,0.0417,-0.3149,0.7133,0.2763,0.0417
104,0.0215,-0.3406,0.7133,0.2763,0.0215
105,0.0418,-0.3663,0.7133,0.302,0.0418
106,0.036,-0.3534,0.7133,0.2892,0.036
107,0.0409,-0.3663,0.7262,0.2763,0.0409
108,0.0274,-0.3663,0.7262,0.302,0.0274
109,0.0086,-0.3534,0.7133,0.2763,0.0086
110,0.0286,-0.3534,0.7262,0.2892,0.0286
111,0.036,-0.3406,0.7262,0.302,0.036
112,0.0268,-0.3534,0.7133,0.2892,0.0268
113,0.0243,-0.3534,0.7133,0.2892,0.0243
114,0.0251,-0.3534,0.7262,0.2892,0.0251
115,0.0206,-0.3663,0.7262,0.302,0.0206
116,0.027,-0.3534,0.7005,0.302,0.027
117,0.0401,-0.3534,0.7262,0.2892,0.0401
118,0.0253,-0.3534,0.7133,0.2892,0.0253
119,0.0233,-0.3406,0.7005,0.2763,0.0233
120,0.0365,-0.3534,0.7133,0.2892,0.0365
121,0.0204,-0.3406,0.7133,0.3149,0.0204
122,0.0361,-0.3406,0.7133,0.2763,0.0361
123,0.0286,-0.3663,0.7133,0.2892,0.0286
124,0.0516,-0.3663,0.7133,0.302,0.0516
125,0.0453,-0.3534,0.7133,0.2892,0.0453
126,0.0345,-0.3406,0.7133,0.2635,0.0345
127,0.0324,-0.3406,0.7133,0.2892,0.0324
128,0.042,-0.3406,0.7005,0.2635,0.042
129,0.0409,-0.3534,0.7133,0.2763,0.0409
130,0.0335,-0.3534,0.7133,0.2763,0.0335
131,0.0281,-0.3406,0.7133,0.302,0.0281
132,0.0532,-0.3406,0.7133,0.302,0.0532
133,0.0408,-0.3406,0.7133,0.302,0.0408
134,0.0405,-0.3406,0.7005,0.2892,0.0405
135,0.024,-0.3406,0.7005,0.302,0.024
136,0.018,-0.3406,0.7005,0.302,0.018
137,0.0274,-0.3406,0.7005,0.3149,0.0274
138,0.0374,-0.3406,0.7133,0.2892,0.0374
139,0.0112,-0.3534,0.7005,0.2763,0.0112
140,0.0294,-0.3406,0.7133,0.2892,0.0294
141,0.0473,-0.3406,0.7005,0.302,0.0473
142,0.0252,-0.3406,0.7005,0.2892,0.0252
143,0.017,-0.3534,0.7133,0.3149,0.017
144,0.0199,-0.3534,0.7005,0.2892,0.0199
145,-0.0097,-0.3406,0.7133,0.2892,0.0097
146,0.0459,-0.3406,0.7133,0.2892,0.0459
147,0.042,-0.3534,0.7133,0.2763,0.042
148,0.0312,-0.3406,0.7133,0.302,0.0312
149,0.0153,-0.3406,0.7005,0.2763,0.0153
150,0.0067,-0.3277,0.7005,0.2892,0.0067
151,0.0401,-0.3534,0.7005,0.2763,0.0401
152,0.0332,-0.3277,0.7133,0.2892,0.0332
153,0.0169,-0.3406,0.7005,0.3149,0.0169
154,0.029,-0.3534,0.7005,0.302,0.029
155,0.0185,-0.3534,0.7005,0.3149,0.0185
156,0.038,-0.3534,0.7005,0.3149,0.038
157,0.0224,-0.3406,0.7005,0.2892,0.0224
158,0.0242,-0.3406,0.7133,0.2763,0.0242
159,0.0237,-0.3406,0.7005,0.302,0.0237
160,0.0491,-0.3534,0.7005,0.302,0.0491
161,0.0292,-0.3406,0.7133,0.302,0.0292
162,0.0477,-0.3406,0.7133,0.3277,0.0477
163,0.0346,-0.302,0.7133,0.3149,0.0346
164,0.0329,-0.3277,0.7005,0.2763,0.0329
165,0.0215,-0.3277,0.7005,0.302,0.0215
166,0.0363,-0.3277,0.7005,0.2635,0.0363
167,-0.001,-0.3406,0.7133,0.2892,0.001
168,0.0185,-0.3406,0.7133,0.2892,0.0185
169,0.0292,-0.3406,0.7133,0.302,0.0292
170,0.0137,-0.3534,0.7133,0.302,0.0137
171,0.0302,-0.3406,0.7262,0.2892,0.0302
172,0.027,-0.3406,0.7133,0.302,0.027
173,0.0259,-0.3406,0.7133,0.302,0.0259
174,0.0281,-0.3406,0.7005,0.302,0.0281
175,0.0086,-0.3406,0.7262,0.2892,0.0086
176,0.0232,-0.3406,0.7262,0.3149,0.0232
177,0.0203,-0.3534,0.7262,0.3406,0.0203
178,0.0204,-0.3406,0.7262,0.3149,0.0204
179,0.055,-0.3406,0.7262,0.3149,0.055
180,0.055,-0.3406,0.7262,0.3149,0.055
181,0.0246,-0.3277,0.7262,0.3149,0.0246
182,0.0193,-0.3406,0.7133,0.3149,0.0193
183,0.0068,-0.3406,0.7133,0.3149,0.0068
184,0.0131,-0.3534,0.7133,0.3277,0.0131
185,0.009,-0.3406,0.7262,0.302,0.009
186,0.0135,-0.3534,0.7133,0.3149,0.0135
187,0.0094,-0.3406,0.7133,0.302,0.0094
188,0.0182,-0.2892,0.7133,0.2892,0.0182
189,0.0264,-0.3277,0.7133,0.302,0.0264
190,0.044,-0.3277,0.7133,0.3277,0.044
191,0.0275,-0.3406,0.7133,0.3149,0.0275
192,0.0213,-0.3406,0.7262,0.3149,0.0213
193,0.0068,-0.3406,0.7133,0.302,0.0068
194,0.0309,-0.3406,0.7262,0.3277,0.0309
195,0.0229,-0.3406,0.7133,0.3277,0.0229
196,0.0353,-0.3406,0.7262,0.3149,0.0353
197,0.0318,-0.3277,0.7133,0.3149,0.0318
198,0.0001,-0.3534,0.7133,0.3149,0.0001
199,0.0442,-0.3406,0.7133,0.3406,0.0442
200,0.0453,-0.3406,0.7133,0.3406,0.0453
201,0.0654,-0.3663,0.7133,0.3149,0.0654
202,0.0196,-0.3406,0.7133,0.3149,0.0196
203,0.007,-0.3534,0.7262,0.3277,0.007
204,0.0467,-0.3406,0.7133,0.3149,0.0467
205,0.0198,-0.3406,0.7133,0.3277,0.0198
206,0.0474,-0.3534,0.7133,0.3406,0.0474
207,0.0419,-0.3534,0.7133,0.3149,0.0419
208,0.0256,-0.3534,0.7262,0.3534,0.0256
209,0.0302,-0.3406,0.7262,0.3149,0.0302
210,0.0387,-0.3406,0.7262,0.3149,0.0387
211,0.0272,-0.3406,0.7133,0.3277,0.0272
212,0.058,-0.3534,0.7133,0.3149,0.058
213,0.0501,-0.3406,0.7262,0.3277,0.0501
214,0.0074,-0.3277,0.7133,0.3406,0.0074
215,0.0276,-0.3534,0.7133,0.3406,0.0276
216,0.0391,-0.3406,0.7133,0.3277,0.0391
217,0.05,-0.3534,0.7262,0.3406,0.05
218,0.0223,-0.3534,0.7005,0.3277,0.0223
219,0.0105,-0.3406,0.7005,0.3277,0.0105
220,0.0075,-0.3277,0.7005,0.3406,0.0075
221,0.0212,-0.3406,0.7133,0.3277,0.0212
222,0.02,-0.3406,0.7005,0.3277,0.02
223,-0.0002,-0.3406,0.7133,0.3277,0.0002
224,0.0118,-0.3406,0.7133,0.3277,0.0118
225,0.0219,-0.3406,0.7133,0.3277,0.0219
226,0.036,-0.3277,0.7133,0.3277,0.036
227,0.0292,-0.3277,0.7005,0.3149,0.0292
228,0.0029,-0.3277,0.7005,0.3149,0.0029
229,0.0322,-0.3406,0.7005,0.3406,0.0322
230,0.0389,-0.3277,0.7005,0.3149,0.0389
231,-0.0056,-0.3406,0.7133,0.3534,0.0056
232,-0.0101,-0.3406,0.7133,0.3277,0.0101
233,0.0362,-0.3277,0.7005,0.3406,0.0362
234,0.0481,-0.3277,0.7005,0.3149,0.0481
235,0.0294,-0.3406,0.7133,0.3277,0.0294
236,0.0225,-0.3277,0.7133,0.3149,0.0225
237,0.0357,-0.3149,0.7133,0.3406,0.0357
238,0.04,-0.3277,0.7005,0.3277,0.04
239,0.0387,-0.3149,0.7005,0.3277,0.0387
240,0.0224,-0.3277,0.7133,0.3277,0.0224
241,0.0292,-0.3406,0.7133,0.3277,0.0292
242,0.0346,-0.3406,0.7005,0.3406,0.0346
243,0.0544,-0.3277,0.7005,0.3149,0.0544
244,0.036,-0.3406,0.7005,0.302,0.036
245,0.0209,-0.3277,0.7005,0.3277,0.0209
246,0.0129,-0.3406,0.7005,0.302,0.0129
247,0.0309,-0.3534,0.7005,0.302,0.0309
248,0.0262,-0.3277,0.7133,0.302,0.0262
249,0.0215,-0.3149,0.6876,0.3149,0.0215
250,0.0296,-0.3149,0.6876,0.2892,0.0296
251,0.0215,-0.3277,0.7005,0.302,0.0215
252,0.0435,-0.3277,0.7005,0.3149,0.0435
253,0.0267,-0.3277,0.7005,0.3149,0.0267
254,0.01,-0.3277,0.7005,0.3277,0.01
255,-0.0021,-0.3149,0.7133,0.3406,0.0021
256,0.0191,-0.3277,0.7133,0.3277,0.0191
257,0.025,-0.3277,0.6876,0.3277,0.025
258,0.0437,-0.3277,0.7005,0.302,0.0437
259,0.0462,-0.3149,0.7005,0.302,0.0462
260,0.0318,-0.3277,0.7005,0.3149,0.0318
261,0.0445,-0.3277,0.7005,0.3149,0.0445
262,0.0473,-0.3277,0.7005,0.302,0.0473
263,0.0355,-0.3277,0.6876,0.2892,0.0355
264,0.039,-0.3277,0.6876,0.3277,0.039
265,0.0209,-0.302,0.6876,0.2892,0.0209
266,0.0346,-0.3149,0.6876,0.302,0.0346
267,0.017,-0.3149,0.7005,0.2892,0.017
268,0.0387,-0.3277,0.7005,0.3277,0.0387
269,0.0179,-0.3277,0.7005,0.3277,0.0179
270,0.0144,-0.3277,0.7005,0.3149,0.0144
271,0.0196,-0.3277,0.7133,0.3277,0.0196
272,0.0178,-0.3277,0.7133,0.2763,0.0178
273,0.0078,-0.3406,0.7133,0.3149,0.0078
274,0.0401,-0.3149,0.7005,0.302,0.0401
275,0.0091,-0.3406,0.7005,0.3149,0.0091
276,0.0301,-0.3277,0.7133,0.302,0.0301
277,0.0563,-0.3277,0.7133,0.3149,0.0563
278,0.0376,-0.2892,0.7005,0.3149,0.0376
279,0.0169,-0.3406,0.7005,0.302,0.0169
280,0.0395,-0.3406,0.7005,0.302,0.0395
281,0.0375,-0.3406,0.7005,0.3277,0.0375
282,0.0179,-0.3277,0.7133,0.2892,0.0179
283,0.0032,-0.3277,0.7005,0.302,0.0032
284,0.0021,-0.3406,0.7133,0.302,0.0021
285,0.0277,-0.3406,0.7133,0.3277,0.0277
286,0.039,-0.3406,0.7262,0.3277,0.039
287,0.0272,-0.3406,0.7133,0.3149,0.0272
288,0.0272,-0.3406,0.7133,0.3149,0.0272
289,0.0002,-0.3406,0.7005,0.302,0.0002
290,-0.0005,-0.3406,0.7133,0.3277,0.0005
291,0.0261,-0.3277,0.7005,0.3149,0.0261
292,0.0325,-0.3406,0.7133,0.3149,0.0325
293,0.0356,-0.3534,0.7262,0.3149,0.0356
294,0.0226,-0.3406,0.7262,0.302,0.0226
295,0.0508,-0.3534,0.7133,0.3149,0.0508
296,0.036,-0.3534,0.7005,0.3277,0.036
297,0.0321,-0.3406,0.7133,0.302,0.0321
298,0.0225,-0.3406,0.7005,0.3149,0.0225
299,0.028,-0.3406,0.7133,0.3277,0.028
300,0.0307,-0.3534,0.7262,0.3149,0.0307
301,0.035,-0.3406,0.7133,0.3277,0.035
302,0.0085,-0.3534,0.7262,0.302,0.0085
303,0.0146,-0.3534,0.7262,0.3149,0.0146
304,0.0156,-0.3277,0.7133,0.302,0.0156
305,0.0229,-0.3406,0.7133,0.3149,0.0229
306,0.0072,-0.3534,0.7262,0.302,0.0072
307,0.0404,-0.3406,0.7262,0.3149,0.0404
308,0.0368,-0.3534,0.7262,0.3277,0.0368
309,0.0412,-0.3534,0.7262,0.3277,0.0412
310,0.0278,-0.3534,0.7262,0.302,0.0278
311,0.0264,-0.3406,0.7005,0.3277,0.0264
312,0.0617,-0.3406,0.7262,0.3149,0.0617
313,0.0269,-0.3406,0.7133,0.3277,0.0269
314,0.0192,-0.3406,0.7133,0.302,0.0192
315,0.0338,-0.3406,0.7133,0.3277,0.0338
316,0.0428,-0.3406,0.7262,0.3406,0.0428
317,0.0355,-0.3534,0.7262,0.3277,0.0355
318,0.049,-0.2763,0.7262,0.3149,0.049
319,0.0617,-0.3406,0.7133,0.3277,0.0617
320,0.0203,-0.3406,0.7133,0.3277,0.0203
321,0.0129,-0.3406,0.7133,0.302,0.0129
322,0.0138,-0.3406,0.7262,0.3149,0.0138
323,0.0207,-0.3534,0.7133,0.3406,0.0207
324,0.0158,-0.3534,0.7262,0.2892,0.0158
325,0.0035,-0.3534,0.7262,0.302,0.0035
326,0.0082,-0.3534,0.7133,0.2892,0.0082
327,0.0395,-0.3406,0.7262,0.2763,0.0395
328,0.0441,-0.3406,0.7262,0.3149,0.0441
329,0.0351,-0.3406,0.7262,0.302,0.0351
330,0.0171,-0.3406,0.7133,0.2892,0.0171
331,0.0197,-0.3534,0.7133,0.3149,0.0197
332,0.0461,-0.3406,0.7262,0.3149,0.0461
333,0.0193,-0.2892,0.739,0.3149,0.0193
334,0.0346,-0.3406,0.7262,0.3149,0.0346
335,0.0213,-0.3534,0.7133,0.2763,0.0213
336,0.0363,-0.3406,0.7133,0.3149,0.0363
337,0.0352,-0.3534,0.7133,0.3149,0.0352
338,0.039,-0.3277,0.739,0.3277,0.039
339,0.0511,-0.3406,0.7262,0.3149,0.0511
340,0.0569,-0.3406,0.7262,0.2892,0.0569
341,0.0384,-0.3534,0.7133,0.3149,0.0384
342,0.0177,-0.3406,0.7133,0.302,0.0177
343,0.0141,-0.3406,0.7133,0.3277,0.0141
344,0.0346,-0.3406,0.7005,0.2763,0.0346
345,0.0504,-0.3406,0.7133,0.2892,0.0504
346,0.0486,-0.3406,0.7133,0.2892,0.0486
347,0.0184,-0.3406,0.7133,0.302,0.0184
348,0.0082,-0.3406,0.7262,0.3277,0.0082
349,0.0303,-0.3277,0.7133,0.302,0.0303
350,0.039,-0.3534,0.7133,0.2892,0.039
351,0.0455,-0.3277,0.7133,0.2892,0.0455
352,0.0352,-0.3406,0.7133,0.2892,0.0352
353,0.0361,-0.3406,0.7005,0.2763,0.0361
354,0.0552,-0.3277,0.7133,0.3149,0.0552
355,0.0557,-0.3406,0.7133,0.3149,0.0557
356,0.0536,-0.3406,0.7133,0.2892,0.0536
357,0.0272,-0.3406,0.7133,0.2892,0.0272
358,-0.0096,-0.3277,0.7133,0.2892,0.0096
359,-0.001,-0.3277,0.7133,0.2892,0.001
360,0.0118,-0.3277,0.7133,0.302,0.0118
361,0.0072,-0.3277,0.7133,0.2763,0.0072
362,0.0286,-0.3277,0.7133,0.3149,0.0286
363,0.0358,-0.3406,0.7133,0.302,0.0358
364,0.0292,-0.3149,0.7133,0.302,0.0292
365,0.0299,-0.3277,0.7133,0.2892,0.0299
366,0.0437,-0.3149,0.7133,0.302,0.0437
367,0.0439,-0.3149,0.7005,0.302,0.0439
368,0.0076,-0.3277,0.7005,0.302,0.0076
369,0.0074,-0.3277,0.7133,0.302,0.0074
370,0.0264,-0.3277,0.7133,0.2892,0.0264
371,0.025,-0.3406,0.7005,0.2892,0.025
372,0.0181,-0.3406,0.7133,0.302,0.0181
373,0.0171,-0.2892,0.7005,0.302,0.0171
374,0.0295,-0.3149,0.7005,0.2635,0.0295
375,0.0358,-0.3277,0.7005,0.2892,0.0358
376,0.0046,-0.3277,0.7005,0.2763,0.0046
377,0.0149,-0.3406,0.7005,0.302,0.0149
378,0.0474,-0.3406,0.7133,0.2763,0.0474
379,0.0301,-0.3277,0.7005,0.302,0.0301
380,0.0204,-0.3277,0.7133,0.2763,0.0204
381,0.0324,-0.3277,0.7133,0.302,0.0324
382,0.0111,-0.3149,0.7005,0.2892,0.0111
383,0.0116,-0.3277,0.7005,0.2892,0.0116
384,0.0287,-0.3406,0.7005,0.302,0.0287
385,0.0302,-0.3277,0.7005,0.2892,0.0302
386,0.0316,-0.3277,0.7005,0.2892,0.0316
387,0.0239,-0.3277,0.7133,0.2892,0.0239
388,0.0136,-0.3277,0.7005,0.2892,0.0136
389,0.0532,-0.3277,0.7005,0.2892,0.0532
390,0.0494,-0.3277,0.7262,0.2892,0.0494
391,0.0168,-0.3277,0.7005,0.302,0.0168
392,0.0222,-0.3406,0.7005,0.2763,0.0222
393,0.014,-0.3406,0.7133,0.2892,0.014
394,0.0223,-0.3406,0.7133,0.3277,0.0223
395,0.0651,-0.3277,0.7133,0.3149,0.0651
396,0.0475,-0.3277,0.7262,0.302,0.0475
397,0.0464,-0.3277,0.7133,0.2763,0.0464
398,0.0349,-0.3277,0.6876,0.302,0.0349
399,0.0111,-0.3406,0.7005,0.302,0.0111
400,0.0129,-0.3406,0.7133,0.3277,0.0129
401,0.0087,-0.3406,0.7133,0.3149,0.0087
402,0.0573,-0.3406,0.7133,0.2892,0.0573
403,0.0398,-0.3534,0.7005,0.3149,0.0398
404,0.0242,-0.3406,0.7005,0.302,0.0242
405,0.0126,-0.3406,0.7005,0.3149,0.0126
406,0.0133,-0.3406,0.7005,0.302,0.0133
407,0.0083,-0.3277,0.7133,0.302,0.0083
408,0.0327,-0.3406,0.7005,0.302,0.0327
409,0.0371,-0.3406,0.7133,0.3277,0.0371
410,0.0338,-0.3406,0.7133,0.3149,0.0338
411,0.016,-0.3406,0.7262,0.3149,0.016
412,0.0309,-0.3277,0.7133,0.3277,0.0309
413,0.0046,-0.3277,0.7133,0.302,0.0046
414,0.0144,-0.3277,0.7262,0.3149,0.0144
415,0.0242,-0.3534,0.7005,0.3277,0.0242
416,0.0437,-0.3406,0.7133,0.3149,0.0437
417,0.0535,-0.3534,0.7133,0.3149,0.0535
418,0.0347,-0.3663,0.7005,0.3149,0.0347
419,0.0224,-0.3406,0.7133,0.302,0.0224
420,0.0368,-0.3406,0.7133,0.2892,0.0368
421,0.0368,-0.3406,0.7133,0.302,0.0368
422,0.0357,-0.3277,0.7262,0.3277,0.0357
423,0.0255,-0.3406,0.7262,0.3149,0.0255
424,0.0097,-0.3406,0.7133,0.3149,0.0097
425,0.003,-0.3534,0.7262,0.3277,0.003
426,0.013,-0.3406,0.7133,0.3149,0.013
427,0.0446,-0.3406,0.739,0.3149,0.0446
428,0.058,-0.3534,0.7262,0.302,0.058
429,0.0336,-0.3406,0.7005,0.2892,0.0336
430,0.0376,-0.3406,0.7262,0.3149,0.0376
431,0.0338,-0.3534,0.7262,0.3149,0.0338
432,0.0204,-0.3406,0.7262,0.3149,0.0204
433,0.0294,-0.3663,0.7005,0.3149,0.0294
434,0.027,-0.3406,0.7133,0.3149,0.027
435,0.0198,-0.3534,0.7005,0.3277,0.0198
436,0.0263,-0.3406,0.7133,0.302,0.0263
437,0.0419,-0.3406,0.7133,0.302,0.0419
438,0.0409,-0.3277,0.7133,0.2892,0.0409
439,0.0278,-0.3406,0.7133,0.3149,0.0278
440,0.0207,-0.3534,0.7262,0.3149,0.0207
441,0.0419,-0.3406,0.7262,0.3149,0.0419
442,0.0598,-0.3534,0.7262,0.302,0.0598
443,0.0371,-0.3277,0.7262,0.3149,0.0371
444,0.0259,-0.3406,0.7262,0.3149,0.0259
445,0.016,-0.3406,0.7133,0.302,0.016
446,0.024,-0.3534,0.7133,0.3149,0.024
447,0.0269,-0.3406,0.7133,0.3277,0.0269
448,0.0193,-0.3534,0.7133,0.2892,0.0193
449,0.038,-0.3406,0.7262,0.3149,0.038
450,0.01,-0.3534,0.7133,0.3277,0.01
451,0.0145,-0.3534,0.7262,0.3149,0.0145
452,0.0231,-0.3406,0.7133,0.2892,0.0231
453,0.0333,-0.3406,0.7133,0.2892,0.0333
454,0.0398,-0.3406,0.7262,0.2892,0.0398
455,0.0413,-0.3406,0.7133,0.302,0.0413
456,0.0248,-0.3406,0.7262,0.3406,0.0248
457,0.0169,-0.3406,0.7133,0.302,0.0169
458,0.0349,-0.3277,0.7262,0.302,0.0349
459,0.0248,-0.3406,0.7262,0.302,0.0248
460,0.0607,-0.3406,0.7133,0.2892,0.0607
461,0.0624,-0.3406,0.7133,0.302,0.0624
462,0.0588,-0.3277,0.7133,0.3149,0.0588
463,0.0173,-0.2635,0.7133,0.2892,0.0173
464,0.0386,-0.3277,0.7005,0.2892,0.0386
465,0.0351,-0.3406,0.7005,0.2892,0.0351
466,0.0362,-0.3277,0.7133,0.302,0.0362
467,0.0218,-0.3277,0.7133,0.3149,0.0218
468,0.0411,-0.3277,0.7005,0.302,0.0411
469,0.0389,-0.3277,0.7133,0.302,0.0389
470,0.0292,-0.3406,0.7133,0.302,0.0292
471,0.0401,-0.3534,0.7133,0.3149,0.0401
472,0.0355,-0.3277,0.7262,0.3406,0.0355
473,0.0346,-0.2892,0.7133,0.3149,0.0346
474,0.0636,-0.3149,0.7133,0.2892,0.0636
475,0.0537,-0.3277,0.7005,0.2892,0.0537
476,0.0138,-0.3277,0.7133,0.3277,0.0138
477,0.0413,-0.3277,0.7005,0.3277,0.0413
478,0.023,-0.3277,0.7133,0.3277,0.023
479,0.036,-0.3406,0.7133,0.302,0.036
480,0.049,-0.3277,0.7133,0.302,0.049
481,0.033,-0.3277,0.6876,0.302,0.033
482,0.0166,-0.3149,0.7133,0.3406,0.0166
483,0.0223,-0.3277,0.7262,0.302,0.0223
484,0.023,-0.3149,0.7005,0.2892,0.023
485,0.0318,-0.3406,0.7133,0.302,0.0318
486,0.025,-0.3277,0.7133,0.302,0.025
487,0.0259,-0.3277,0.7133,0.3277,0.0259
488,0.0204,-0.2635,0.7133,0.302,0.0204
489,-0.0097,-0.3277,0.7005,0.302,0.0097
490,0.0188,-0.3149,0.7133,0.302,0.0188
491,0.0251,-0.3277,0.7005,0.3149,0.0251
492,0.0237,-0.3277,0.7005,0.302,0.0237
493,0.0042,-0.3277,0.7133,0.3149,0.0042
494,0.0261,-0.3277,0.7133,0.3149,0.0261
495,0.0423,-0.3406,0.7133,0.3149,0.0423
496,0.0207,-0.3277,0.7005,0.302,0.0207
497,0.0224,-0.3277,0.7133,0.302,0.0224
498,0.0453,-0.3149,0.7005,0.3149,0.0453
499,0.0511,-0.3277,0.7005,0.302,0.0511
500,0.0589,-0.3149,0.7005,0.3149,0.0589
