製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,3,,,,
計測開始時刻 ,2018/2/27 12:36,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,
409,0.0375,-0.3663,0.7262,0.2121,0.0375
410,0.0372,-0.3663,0.739,0.2121,0.0372
411,0.0451,-0.3534,0.739,0.2121,0.0451
412,0.0473,-0.3534,0.739,0.1992,0.0473
413,0.0408,-0.3663,0.7262,0.1992,0.0408
414,0.0594,-0.3406,0.739,0.2121,0.0594
415,0.0053,-0.3663,0.7262,0.2249,0.0053
416,0.0236,-0.3534,0.739,0.2121,0.0236
417,0.0251,-0.3663,0.7262,0.1864,0.0251
418,0.0295,-0.302,0.7262,0.2121,0.0295
419,0.0349,-0.3534,0.739,0.2121,0.0349
420,0.0694,-0.3534,0.7262,0.2378,0.0694
421,0.0448,-0.3663,0.739,0.2249,0.0448
422,0.0448,-0.3663,0.739,0.2121,0.0448
423,0.0093,-0.3534,0.739,0.2249,0.0093
424,0.0056,-0.3534,0.739,0.2378,0.0056
425,0.0108,-0.3663,0.739,0.2121,0.0108
426,0.0357,-0.3663,0.7519,0.1992,0.0357
427,0.0368,-0.3534,0.7519,0.2249,0.0368
428,0.0365,-0.3534,0.7262,0.1864,0.0365
429,0.0317,-0.3406,0.7262,0.2121,0.0317
430,0.0248,-0.3663,0.739,0.2378,0.0248
431,0.0026,-0.3663,0.7262,0.2121,0.0026
432,0.0086,-0.3534,0.7519,0.2121,0.0086
433,0.0365,-0.3663,0.739,0.2249,0.0365
434,0.0539,-0.3663,0.7262,0.2249,0.0539
435,0.0437,-0.3663,0.7262,0.1992,0.0437
436,0.0111,-0.3663,0.7262,0.2121,0.0111
437,0.0448,-0.3663,0.7262,0.2121,0.0448
438,0.0294,-0.3663,0.739,0.2121,0.0294
439,0.053,-0.3663,0.7262,0.2249,0.053
440,0.0324,-0.3663,0.7519,0.2249,0.0324
441,0.038,-0.3663,0.7519,0.2121,0.038
442,0.0233,-0.3534,0.7519,0.2249,0.0233
443,0.0614,-0.3663,0.739,0.2121,0.0614
444,0.0415,-0.3534,0.7519,0.2378,0.0415
445,0.0405,-0.3663,0.7262,0.2249,0.0405
446,0.0338,-0.3663,0.7262,0.2378,0.0338
447,0.0296,-0.3663,0.739,0.2121,0.0296
448,-0.0013,-0.3663,0.739,0.2378,0.0013
449,0.0297,-0.3663,0.7262,0.1992,0.0297
450,0.0166,-0.3663,0.739,0.2378,0.0166
451,0.0167,-0.3663,0.7262,0.2249,0.0167
452,0.0371,-0.3534,0.739,0.2249,0.0371
453,0.0291,-0.3663,0.739,0.2249,0.0291
454,0.0275,-0.3792,0.739,0.2249,0.0275
455,0.0244,-0.3663,0.739,0.2249,0.0244
456,0.0233,-0.3663,0.7519,0.2506,0.0233
457,0.0316,-0.3663,0.7519,0.2378,0.0316
458,0.0131,-0.3792,0.739,0.2249,0.0131
459,0.0024,-0.3792,0.739,0.2249,0.0024
460,0.0256,-0.3663,0.7262,0.1992,0.0256
461,0.0174,-0.3792,0.7519,0.2121,0.0174
462,0.0495,-0.3792,0.739,0.2249,0.0495
463,0.0365,-0.3792,0.739,0.2249,0.0365
464,0.0312,-0.3663,0.739,0.2121,0.0312
465,0.0675,-0.392,0.7262,0.2249,0.0675
466,0.0617,-0.3663,0.739,0.2121,0.0617
467,0.0475,-0.3792,0.739,0.2121,0.0475
468,0.0145,-0.3663,0.739,0.2249,0.0145
469,0.0171,-0.3663,0.739,0.2121,0.0171
470,0.0277,-0.3792,0.739,0.1992,0.0277
471,0.0426,-0.3792,0.739,0.2378,0.0426
