[位置・速度],,,,,,,,
,,,,,,,,
"ファイル        , C:\Users\bcl\Documents\計測データ\227\Session005\Temp.AVI",,,,,,,,
"シーン数        ,   4001",,,,,,,,
"計測点数        ,      3",,,,,,,,
"コマ数／単位時間, 200.00/s, フレーム間隔, 0.01s",,,,,,,,
"計測インターバル, 1",,,,,,,,
"距離スケール    , 0.11cm/画素",,,,,,,,
"原点X           , 0.00",,,,,,,,
"原点Y           , 0.00",,,,,,,,
"回転角          , 0.00",,,,,,,,
"Y軸方向         , 1",,,,,,,,
,,,座標X,,,座標Y,,
 ,シーン,時間(s),計測点1,計測点2,計測点3,計測点1,計測点2,計測点3
,970,4.84,26.06,21.23,36.33,4.35,18.01,34.81
,971,4.85,26.02,20.87,36.79,4.35,17.94,34.42
,972,4.86,25.95,20.52,37.30,4.36,17.85,34.02
,973,4.86,25.90,20.21,37.81,4.38,17.77,33.55
,974,4.87,25.83,19.92,38.30,4.39,17.70,33.05
,975,4.87,25.80,19.60,38.81,4.40,17.62,32.48
,976,4.88,25.72,19.33,39.29,4.40,17.54,31.90
,977,4.88,25.69,19.06,39.78,4.42,17.50,31.27
,978,4.88,25.61,18.82,40.24,4.41,17.44,30.60
,979,4.89,25.58,18.59,40.65,4.42,17.41,29.95
,980,4.90,25.51,18.36,41.04,4.42,17.38,29.21
,981,4.90,25.50,18.18,41.38,4.42,17.36,28.54
,982,4.91,25.45,17.96,41.69,4.43,17.33,27.79
,983,4.91,25.42,17.84,41.99,4.43,17.36,27.05
,984,4.92,25.41,17.68,42.21,4.43,17.35,26.34
,985,4.92,25.40,17.55,42.41,4.44,17.37,25.56
,986,4.92,25.40,17.45,42.56,4.46,17.38,24.83
,987,4.93,25.40,17.41,42.67,4.49,17.42,24.08
,988,4.94,25.40,17.39,42.75,4.52,17.45,23.32
,989,4.94,25.42,17.41,42.81,4.56,17.53,22.61
,990,4.95,25.44,17.43,42.80,4.59,17.57,21.85
,991,4.95,25.46,17.49,42.76,4.64,17.62,21.14
,992,4.96,25.48,17.62,42.70,4.66,17.72,20.42
,993,4.96,25.50,17.74,42.56,4.72,17.79,19.72
,994,4.96,25.53,17.91,42.38,4.79,17.89,19.02
,995,4.97,25.60,18.12,42.17,4.84,17.99,18.34
,996,4.98,25.64,18.37,41.92,4.90,18.13,17.69
,997,4.98,25.72,18.63,41.63,4.97,18.24,17.03
,998,4.99,25.83,18.95,41.29,5.04,18.41,16.40
,999,4.99,25.95,19.28,40.93,5.12,18.55,15.83
,1000,5.00,26.09,19.67,40.52,5.19,18.70,15.25
,1001,5.00,26.24,20.02,40.12,5.25,18.85,14.73
,1002,5.00,26.37,20.44,39.67,5.32,18.97,14.20
,1003,5.01,26.52,20.77,39.24,5.38,19.09,13.74
,1004,5.01,26.65,21.07,38.85,5.46,19.16,13.30
,1005,5.02,26.79,21.33,38.45,5.51,19.25,12.89
,1006,5.03,26.87,21.53,38.13,5.54,19.32,12.57
,1007,5.03,26.94,21.68,37.84,5.59,19.36,12.25
,1008,5.04,26.97,21.76,37.65,5.62,19.41,11.99
,1009,5.04,26.97,21.78,37.53,5.65,19.47,11.80
,1010,5.04,26.97,21.74,37.49,5.64,19.47,11.62
,1011,5.05,26.91,21.64,37.51,5.63,19.47,11.54
,1012,5.05,26.86,21.50,37.60,5.62,19.47,11.48
,1013,5.06,26.77,21.30,37.78,5.61,19.47,11.47
,1014,5.07,26.68,21.09,38.04,5.59,19.43,11.50
,1015,5.07,26.58,20.83,38.42,5.55,19.38,11.58
,1016,5.08,26.48,20.60,38.79,5.52,19.35,11.74
,1017,5.08,26.37,20.35,39.25,5.49,19.28,11.92
,1018,5.09,26.28,20.12,39.72,5.46,19.24,12.15
,1019,5.09,26.21,19.91,40.18,5.41,19.18,12.46
,1020,5.09,26.14,19.70,40.70,5.38,19.15,12.79
,1021,5.10,26.06,19.51,41.14,5.33,19.09,13.17
,1022,5.11,25.99,19.35,41.64,5.29,19.06,13.64
,1023,5.11,25.93,19.21,42.07,5.24,19.02,14.13
,1024,5.12,25.89,19.10,42.49,5.19,19.00,14.66
,1025,5.12,25.85,18.99,42.91,5.11,18.93,15.26
,1026,5.13,25.82,18.94,43.29,5.07,18.87,15.85
,1027,5.13,25.79,18.91,43.63,4.99,18.82,16.53
,1028,5.13,25.76,18.89,43.95,4.93,18.74,17.24
,1029,5.14,25.76,18.93,44.25,4.87,18.65,17.99
,1030,5.15,25.75,18.96,44.50,4.81,18.56,18.80
,1031,5.15,25.76,19.05,44.71,4.73,18.47,19.61
,1032,5.16,25.78,19.17,44.90,4.66,18.41,20.52
,1033,5.16,25.81,19.34,45.03,4.62,18.31,21.42
,1034,5.17,25.84,19.50,45.13,4.53,18.23,22.35
,1035,5.17,25.91,19.69,45.19,4.45,18.11,23.35
,1036,5.17,25.94,19.90,45.19,4.42,17.98,24.32
,1037,5.18,26.02,20.16,45.13,4.34,17.89,25.37
,1038,5.19,26.11,20.44,45.02,4.30,17.77,26.41
,1039,5.19,26.19,20.75,44.85,4.23,17.70,27.43
,1040,5.20,26.26,21.11,44.62,4.19,17.58,28.50
,1041,5.20,26.38,21.45,44.35,4.13,17.48,29.48
,1042,5.21,26.49,21.83,44.01,4.07,17.44,30.48
,1043,5.21,26.61,22.22,43.61,4.03,17.34,31.43
,1044,5.21,26.74,22.61,43.16,4.00,17.29,32.30
,1045,5.22,26.86,22.98,42.66,4.00,17.25,33.14
,1046,5.23,27.01,23.33,42.16,3.97,17.22,33.83
,1047,5.23,27.13,23.68,41.62,3.96,17.20,34.50
,1048,5.24,27.23,23.95,41.08,3.97,17.22,35.00
,1049,5.24,27.37,24.18,40.55,3.98,17.25,35.36
,1050,5.25,27.49,24.35,40.06,4.00,17.29,35.66
,1051,5.25,27.58,24.40,39.58,4.03,17.38,35.80
,1052,5.25,27.66,24.38,39.14,4.08,17.51,35.85
,1053,5.26,27.70,24.24,38.76,4.14,17.69,35.83
,1054,5.26,27.71,24.01,38.43,4.21,17.88,35.74
,1055,5.27,27.67,23.67,38.17,4.27,18.10,35.58
,1056,5.28,27.60,23.32,37.98,4.35,18.31,35.38
,1057,5.28,27.48,22.93,37.89,4.42,18.56,35.17
,1058,5.29,27.34,22.54,37.87,4.48,18.76,34.92
,1059,5.29,27.20,22.17,37.92,4.55,18.93,34.64
,1060,5.29,27.02,21.83,38.07,4.60,19.04,34.31
,1061,5.30,26.85,21.51,38.27,4.64,19.04,33.99
,1062,5.30,26.68,21.24,38.54,4.65,19.01,33.64
,1063,5.31,26.51,20.99,38.86,4.67,18.92,33.23
,1064,5.32,26.37,20.75,39.18,4.69,18.81,32.84
,1065,5.32,26.24,20.50,39.58,4.69,18.68,32.40
,1066,5.33,26.14,20.29,39.96,4.68,18.57,31.94
,1067,5.33,26.05,20.08,40.37,4.68,18.46,31.43
,1068,5.34,26.02,19.89,40.77,4.66,18.35,30.92
,1069,5.34,25.99,19.69,41.15,4.65,18.27,30.39
,1070,5.34,25.98,19.52,41.56,4.66,18.18,29.81
,1071,5.35,25.99,19.37,41.95,4.64,18.12,29.23
,1072,5.36,25.99,19.25,42.33,4.65,18.06,28.60
,1073,5.36,26.02,19.12,42.69,4.66,18.00,27.96
,1074,5.37,26.03,19.01,43.01,4.66,17.95,27.31
,1075,5.37,26.03,18.94,43.33,4.66,17.93,26.59
,1076,5.38,26.06,18.88,43.61,4.65,17.88,25.93
,1077,5.38,26.09,18.81,43.84,4.65,17.85,25.21
,1078,5.38,26.11,18.80,44.04,4.66,17.82,24.51
,1079,5.39,26.14,18.77,44.20,4.66,17.80,23.82
,1080,5.40,26.18,18.79,44.33,4.65,17.79,23.10
,1081,5.40,26.22,18.80,44.39,4.66,17.76,22.43
,1082,5.41,26.25,18.83,44.44,4.65,17.75,21.74
,1083,5.41,26.31,18.91,44.44,4.66,17.74,21.06
,1084,5.42,26.36,18.98,44.37,4.65,17.72,20.42
,1085,5.42,26.41,19.10,44.28,4.66,17.72,19.77
,1086,5.42,26.47,19.23,44.15,4.67,17.73,19.16
,1087,5.43,26.50,19.39,43.96,4.69,17.74,18.55
,1088,5.44,26.56,19.60,43.74,4.72,17.78,17.94
,1089,5.44,26.60,19.80,43.50,4.75,17.83,17.40
,1090,5.45,26.64,20.04,43.17,4.80,17.91,16.82
,1091,5.45,26.70,20.29,42.84,4.85,17.98,16.30
,1092,5.46,26.77,20.56,42.45,4.90,18.10,15.77
,1093,5.46,26.85,20.86,42.04,4.98,18.25,15.29
,1094,5.46,26.94,21.11,41.63,5.05,18.39,14.81
,1095,5.47,27.07,21.42,41.16,5.09,18.54,14.33
,1096,5.48,27.18,21.69,40.72,5.16,18.71,13.93
,1097,5.48,27.31,21.94,40.28,5.24,18.86,13.51
,1098,5.49,27.43,22.10,39.85,5.28,19.01,13.12
,1099,5.49,27.55,22.24,39.47,5.34,19.15,12.79
,1100,5.50,27.62,22.30,39.10,5.41,19.25,12.46
,1101,5.50,27.68,22.30,38.83,5.47,19.35,12.22
,1102,5.50,27.69,22.23,38.62,5.51,19.45,12.00
,1103,5.51,27.68,22.10,38.49,5.54,19.50,11.83
,1104,5.51,27.63,21.92,38.41,5.57,19.58,11.73
,1105,5.52,27.54,21.69,38.42,5.59,19.60,11.65
,1106,5.53,27.45,21.41,38.50,5.60,19.63,11.64
,1107,5.53,27.33,21.09,38.69,5.61,19.63,11.70
,1108,5.54,27.21,20.80,38.95,5.62,19.63,11.78
,1109,5.54,27.06,20.49,39.24,5.60,19.60,11.95
,1110,5.54,26.93,20.16,39.61,5.58,19.58,12.16
,1111,5.55,26.82,19.89,39.97,5.54,19.53,12.45
,1112,5.55,26.72,19.60,40.39,5.51,19.51,12.78
,1113,5.56,26.62,19.35,40.80,5.48,19.47,13.16
,1114,5.57,26.53,19.11,41.18,5.44,19.42,13.59
,1115,5.57,26.44,18.90,41.58,5.39,19.39,14.13
,1116,5.58,26.36,18.74,41.92,5.33,19.35,14.65
,1117,5.58,26.29,18.59,42.29,5.28,19.30,15.27
,1118,5.59,26.24,18.46,42.62,5.22,19.23,15.92
,1119,5.59,26.19,18.37,42.88,5.14,19.20,16.60
,1120,5.59,26.15,18.30,43.16,5.07,19.10,17.36
,1121,5.60,26.13,18.29,43.37,4.99,19.02,18.12
,1122,5.61,26.12,18.29,43.55,4.91,18.91,18.98
,1123,5.61,26.11,18.33,43.71,4.85,18.82,19.85
,1124,5.62,26.12,18.42,43.83,4.77,18.71,20.75
,1125,5.62,26.14,18.55,43.92,4.67,18.61,21.73
,1126,5.63,26.15,18.71,43.93,4.62,18.51,22.70
,1127,5.63,26.19,18.90,43.92,4.54,18.40,23.77
,1128,5.63,26.25,19.08,43.83,4.45,18.28,24.83
,1129,5.64,26.31,19.33,43.70,4.41,18.17,25.92
,1130,5.65,26.38,19.59,43.50,4.33,18.06,27.06
,1131,5.65,26.48,19.92,43.25,4.26,17.96,28.12
,1132,5.66,26.57,20.29,42.90,4.22,17.88,29.27
,1133,5.66,26.68,20.68,42.49,4.18,17.79,30.38
,1134,5.67,26.78,21.11,42.03,4.13,17.72,31.43
,1135,5.67,26.91,21.57,41.47,4.10,17.67,32.50
,1136,5.67,27.03,22.02,40.88,4.10,17.63,33.43
,1137,5.68,27.20,22.48,40.20,4.08,17.59,34.37
,1138,5.69,27.34,22.96,39.49,4.09,17.58,35.18
,1139,5.69,27.46,23.41,38.73,4.07,17.58,35.86
,1140,5.70,27.61,23.84,37.94,4.10,17.61,36.45
,1141,5.70,27.76,24.22,37.21,4.10,17.65,36.85
,1142,5.71,27.88,24.56,36.44,4.15,17.70,37.16
,1143,5.71,27.99,24.82,35.65,4.19,17.77,37.34
,1144,5.71,28.11,24.98,34.92,4.25,17.90,37.38
,1145,5.72,28.19,25.02,34.17,4.33,18.06,37.37
,1146,5.73,28.20,24.94,33.53,4.40,18.23,37.34
,1147,5.73,28.19,24.76,32.95,4.45,18.46,37.25
,1148,5.74,28.14,24.50,32.49,4.49,18.68,37.22
,1149,5.74,28.05,24.23,32.16,4.57,18.91,37.14
,1150,5.75,27.92,23.92,31.96,4.58,19.11,37.10
,1151,5.75,27.76,23.62,31.85,4.62,19.25,37.06
,1152,5.75,27.56,23.32,31.87,4.64,19.33,36.99
,1153,5.76,27.36,23.03,31.98,4.65,19.31,36.90
,1154,5.76,27.17,22.72,32.20,4.66,19.25,36.77
,1155,5.77,26.98,22.37,32.50,4.65,19.18,36.59
,1156,5.78,26.82,22.06,32.87,4.66,19.09,36.36
,1157,5.78,26.68,21.69,33.27,4.64,19.01,36.08
,1158,5.79,26.58,21.35,33.74,4.64,18.88,35.76
,1159,5.79,26.52,20.98,34.21,4.63,18.79,35.40
,1160,5.79,26.47,20.61,34.74,4.63,18.68,34.99
,1161,5.80,26.43,20.27,35.24,4.63,18.60,34.55
,1162,5.80,26.37,19.92,35.80,4.63,18.50,34.07
,1163,5.81,26.35,19.57,36.34,4.65,18.43,33.55
,1164,5.82,26.31,19.29,36.90,4.65,18.35,32.98
,1165,5.82,26.24,19.00,37.48,4.66,18.25,32.36
,1166,5.83,26.18,18.75,38.01,4.66,18.17,31.76
,1167,5.83,26.11,18.51,38.57,4.65,18.12,31.10
,1168,5.84,26.05,18.29,39.08,4.66,18.04,30.40
,1169,5.84,25.99,18.07,39.54,4.65,18.00,29.72
,1170,5.84,25.93,17.90,40.01,4.65,17.95,28.97
,1171,5.85,25.89,17.73,40.41,4.66,17.92,28.26
,1172,5.86,25.86,17.56,40.79,4.66,17.88,27.52
,1173,5.86,25.84,17.43,41.12,4.65,17.86,26.77
,1174,5.87,25.81,17.31,41.38,4.66,17.84,26.06
,1175,5.87,25.83,17.17,41.65,4.66,17.82,25.27
,1176,5.88,25.84,17.07,41.84,4.67,17.80,24.56
,1177,5.88,25.84,17.01,42.00,4.69,17.83,23.80
,1178,5.88,25.85,16.95,42.12,4.70,17.85,23.07
,1179,5.89,25.86,16.95,42.20,4.70,17.88,22.34
,1180,5.90,25.87,16.93,42.23,4.73,17.94,21.61
,1181,5.90,25.87,16.97,42.22,4.77,17.99,20.91
,1182,5.91,25.88,17.03,42.17,4.80,18.06,20.16
,1183,5.91,25.90,17.11,42.09,4.85,18.12,19.45
,1184,5.92,25.92,17.21,41.95,4.88,18.20,18.78
,1185,5.92,25.93,17.34,41.78,4.97,18.30,18.07
,1186,5.92,25.96,17.49,41.58,5.02,18.43,17.42
,1187,5.93,26.02,17.65,41.32,5.09,18.58,16.75
,1188,5.94,26.10,17.83,41.02,5.18,18.72,16.10
,1189,5.94,26.17,18.00,40.72,5.27,18.90,15.51
,1190,5.95,26.28,18.22,40.33,5.34,19.08,14.89
,1191,5.95,26.38,18.44,39.95,5.42,19.25,14.34
,1192,5.96,26.52,18.65,39.53,5.51,19.41,13.78
,1193,5.96,26.65,18.83,39.10,5.57,19.57,13.28
,1194,5.96,26.77,18.96,38.67,5.63,19.71,12.80
,1195,5.97,26.90,19.07,38.25,5.70,19.82,12.36
,1196,5.98,26.98,19.15,37.88,5.75,19.92,11.99
,1197,5.98,27.05,19.15,37.56,5.82,19.97,11.66
,1198,5.99,27.07,19.12,37.31,5.85,20.01,11.40
,1199,5.99,27.05,19.04,37.14,5.86,20.05,11.17
,1200,6.00,27.00,18.89,37.00,5.86,20.05,11.02
,1201,6.00,26.92,18.71,36.97,5.86,20.05,10.92
,1202,6.00,26.82,18.48,36.99,5.84,20.00,10.89
,1203,6.01,26.70,18.26,37.10,5.80,19.94,10.91
,1204,6.02,26.59,18.01,37.30,5.78,19.91,11.00
,1205,6.02,26.47,17.78,37.58,5.73,19.82,11.16
,1206,6.03,26.36,17.56,37.89,5.67,19.72,11.38
,1207,6.03,26.26,17.34,38.25,5.61,19.61,11.67
,1208,6.04,26.18,17.14,38.62,5.54,19.51,12.01
,1209,6.04,26.12,16.98,38.99,5.50,19.41,12.42
,1210,6.04,26.05,16.81,39.35,5.40,19.29,12.90
,1211,6.05,26.02,16.69,39.69,5.32,19.18,13.39
,1212,6.05,25.97,16.60,40.04,5.26,19.09,13.99
,1213,6.06,25.93,16.53,40.35,5.17,18.98,14.62
,1214,6.07,25.92,16.48,40.61,5.08,18.89,15.28
,1215,6.07,25.90,16.45,40.89,5.00,18.76,16.03
,1216,6.08,25.90,16.44,41.11,4.89,18.65,16.77
,1217,6.08,25.89,16.47,41.30,4.80,18.53,17.57
,1218,6.09,25.91,16.54,41.45,4.69,18.41,18.44
,1219,6.09,25.92,16.64,41.57,4.61,18.27,19.30
,1220,6.09,25.93,16.77,41.67,4.49,18.14,20.24
,1221,6.10,25.98,16.93,41.70,4.41,18.00,21.18
,1222,6.11,26.03,17.09,41.72,4.31,17.87,22.22
,1223,6.11,26.08,17.30,41.69,4.21,17.73,23.23
,1224,6.12,26.15,17.54,41.62,4.11,17.63,24.30
,1225,6.12,26.25,17.78,41.48,4.02,17.50,25.40
,1226,6.13,26.34,18.08,41.29,3.96,17.39,26.47
,1227,6.13,26.43,18.41,41.05,3.88,17.29,27.61
,1228,6.13,26.55,18.77,40.76,3.80,17.17,28.72
,1229,6.14,26.67,19.19,40.40,3.76,17.08,29.83
,1230,6.15,26.79,19.63,39.97,3.68,17.00,30.97
,1231,6.15,26.91,20.10,39.51,3.62,16.94,31.99
,1232,6.16,27.07,20.60,38.94,3.58,16.88,33.03
,1233,6.16,27.22,21.11,38.37,3.56,16.86,34.02
,1234,6.17,27.38,21.64,37.73,3.56,16.84,34.91
,1235,6.17,27.56,22.20,37.04,3.54,16.84,35.73
,1236,6.17,27.73,22.69,36.37,3.56,16.86,36.38
,1237,6.18,27.92,23.21,35.63,3.56,16.86,36.99
,1238,6.19,28.08,23.70,34.94,3.57,16.90,37.42
,1239,6.19,28.25,24.12,34.26,3.61,16.96,37.69
,1240,6.20,28.41,24.50,33.56,3.67,17.03,37.87
,1241,6.20,28.53,24.75,32.90,3.74,17.14,37.90
,1242,6.21,28.63,24.91,32.22,3.79,17.29,37.85
,1243,6.21,28.69,24.91,31.61,3.88,17.45,37.74
,1244,6.21,28.70,24.78,31.04,3.96,17.67,37.60
,1245,6.22,28.69,24.56,30.59,4.01,17.90,37.47
,1246,6.23,28.64,24.31,30.25,4.06,18.10,37.37
,1247,6.23,28.53,24.03,30.04,4.12,18.32,37.30
,1248,6.24,28.40,23.73,29.95,4.14,18.49,37.21
,1249,6.24,28.25,23.46,29.95,4.14,18.59,37.16
,1250,6.25,28.08,23.20,30.06,4.16,18.59,37.10
,1251,6.25,27.90,22.94,30.25,4.15,18.50,37.03
,1252,6.25,27.72,22.64,30.55,4.14,18.40,36.90
,1253,6.26,27.55,22.31,30.89,4.12,18.28,36.74
,1254,6.27,27.41,21.99,31.27,4.10,18.18,36.54
,1255,6.27,27.29,21.63,31.74,4.06,18.06,36.30
,1256,6.28,27.23,21.28,32.22,4.05,17.93,35.99
,1257,6.28,27.15,20.88,32.74,4.03,17.82,35.62
,1258,6.29,27.12,20.49,33.29,4.03,17.72,35.23
,1259,6.29,27.08,20.12,33.85,4.03,17.63,34.80
,1260,6.29,27.03,19.69,34.45,4.05,17.54,34.29
,1261,6.30,27.00,19.36,35.02,4.06,17.44,33.77
,1262,6.30,26.92,19.02,35.61,4.08,17.35,33.19
,1263,6.31,26.89,18.71,36.20,4.10,17.27,32.56
,1264,6.32,26.81,18.42,36.76,4.10,17.18,31.95
,1265,6.32,26.75,18.17,37.34,4.12,17.09,31.25
,1266,6.33,26.68,17.94,37.84,4.11,17.06,30.57
,1267,6.33,26.62,17.71,38.35,4.13,16.99,29.82
,1268,6.34,26.56,17.49,38.83,4.12,16.94,29.08
,1269,6.34,26.50,17.31,39.25,4.13,16.92,28.34
,1270,6.34,26.46,17.14,39.65,4.13,16.91,27.58
,1271,6.35,26.42,16.99,39.98,4.16,16.90,26.84
,1272,6.36,26.40,16.84,40.31,4.15,16.91,26.05
,1273,6.36,26.37,16.72,40.60,4.16,16.92,25.28
,1274,6.37,26.37,16.61,40.82,4.19,16.93,24.54
,1275,6.37,26.37,16.52,41.04,4.20,16.94,23.75
,1276,6.38,26.38,16.47,41.21,4.21,16.97,23.04
,1277,6.38,26.38,16.44,41.35,4.25,17.05,22.26
,1278,6.38,26.38,16.43,41.44,4.28,17.11,21.54
,1279,6.39,26.37,16.44,41.50,4.32,17.15,20.83
,1280,6.40,26.37,16.48,41.51,4.37,17.23,20.08
,1281,6.40,26.37,16.55,41.51,4.41,17.31,19.39
,1282,6.41,26.35,16.65,41.42,4.44,17.41,18.68
,1283,6.41,26.36,16.76,41.32,4.52,17.53,18.00
,1284,6.42,26.36,16.92,41.19,4.59,17.65,17.34
,1285,6.42,26.39,17.07,41.00,4.67,17.79,16.65
,1286,6.42,26.44,17.26,40.80,4.75,17.97,16.05
,1287,6.43,26.50,17.46,40.54,4.83,18.16,15.41
,1288,6.44,26.59,17.68,40.27,4.92,18.34,14.83
,1289,6.44,26.69,17.92,39.96,4.98,18.53,14.25
,1290,6.45,26.81,18.18,39.63,5.06,18.70,13.69
,1291,6.45,26.92,18.40,39.30,5.13,18.87,13.21
,1292,6.46,27.04,18.59,38.94,5.20,18.99,12.72
,1293,6.46,27.13,18.76,38.62,5.27,19.10,12.29
,1294,6.46,27.23,18.88,38.33,5.32,19.20,11.92
,1295,6.47,27.29,18.99,38.09,5.38,19.31,11.57
,1296,6.48,27.31,19.02,37.88,5.43,19.38,11.30
,1297,6.48,27.29,19.01,37.75,5.47,19.46,11.06
,1298,6.49,27.27,18.97,37.63,5.46,19.51,10.89
,1299,6.49,27.23,18.88,37.60,5.49,19.54,10.74
,1300,6.50,27.16,18.76,37.63,5.48,19.54,10.67
,1301,6.50,27.10,18.65,37.73,5.47,19.54,10.66
,1302,6.50,27.01,18.49,37.91,5.47,19.53,10.72
,1303,6.51,26.92,18.34,38.16,5.44,19.52,10.81
,1304,6.52,26.83,18.21,38.43,5.42,19.49,10.95
,1305,6.52,26.76,18.06,38.77,5.37,19.42,11.18
,1306,6.53,26.69,17.91,39.11,5.34,19.35,11.43
,1307,6.53,26.63,17.80,39.49,5.30,19.30,11.78
,1308,6.54,26.58,17.69,39.85,5.25,19.26,12.15
,1309,6.54,26.53,17.62,40.21,5.21,19.19,12.58
,1310,6.54,26.47,17.57,40.59,5.15,19.12,13.08
,1311,6.55,26.46,17.54,40.93,5.08,19.08,13.61
,1312,6.55,26.42,17.52,41.25,5.04,19.02,14.22
,1313,6.56,26.39,17.53,41.57,4.97,18.98,14.86
,1314,6.57,26.39,17.54,41.85,4.89,18.89,15.53
,1315,6.57,26.36,17.57,42.12,4.82,18.85,16.27
,1316,6.58,26.36,17.64,42.35,4.75,18.77,16.99
,1317,6.58,26.37,17.75,42.55,4.67,18.67,17.82
,1318,6.59,26.38,17.86,42.74,4.59,18.58,18.66
,1319,6.59,26.42,17.97,42.87,4.52,18.46,19.53
,1320,6.59,26.46,18.18,42.97,4.44,18.37,20.46
,1321,6.60,26.48,18.37,43.03,4.38,18.29,21.39
,1322,6.61,26.55,18.60,43.06,4.31,18.19,22.41
,1323,6.61,26.61,18.83,43.03,4.24,18.08,23.41
,1324,6.62,26.69,19.09,42.96,4.19,18.01,24.41
,1325,6.62,26.78,19.38,42.80,4.12,17.94,25.48
,1326,6.63,26.84,19.68,42.62,4.06,17.84,26.47
,1327,6.63,26.96,20.02,42.35,4.00,17.74,27.54
,1328,6.63,27.06,20.35,42.07,3.96,17.65,28.52
,1329,6.64,27.16,20.73,41.73,3.92,17.59,29.53
,1330,6.65,27.28,21.15,41.32,3.89,17.51,30.50
,1331,6.65,27.41,21.55,40.91,3.85,17.45,31.36
,1332,6.66,27.54,22.00,40.41,3.83,17.40,32.27
,1333,6.66,27.67,22.44,39.89,3.81,17.36,33.08
,1334,6.67,27.81,22.88,39.32,3.80,17.32,33.79
,1335,6.67,27.95,23.32,38.69,3.80,17.30,34.46
,1336,6.67,28.08,23.72,38.08,3.80,17.29,34.96
,1337,6.68,28.21,24.13,37.41,3.83,17.28,35.40
,1338,6.69,28.32,24.47,36.77,3.85,17.30,35.75
,1339,6.69,28.43,24.76,36.11,3.89,17.34,35.98
,1340,6.70,28.52,24.98,35.43,3.93,17.39,36.12
,1341,6.70,28.59,25.11,34.82,3.97,17.49,36.19
,1342,6.71,28.64,25.18,34.20,4.00,17.60,36.22
,1343,6.71,28.64,25.14,33.68,4.04,17.75,36.19
,1344,6.71,28.64,25.05,33.25,4.07,17.89,36.15
,1345,6.72,28.59,24.94,32.85,4.14,18.03,36.13
,1346,6.73,28.52,24.81,32.61,4.15,18.19,36.08
,1347,6.73,28.42,24.62,32.43,4.17,18.28,36.04
,1348,6.74,28.30,24.45,32.36,4.19,18.35,36.00
,1349,6.74,28.16,24.24,32.38,4.22,18.35,35.95
,1350,6.75,28.03,24.00,32.49,4.20,18.30,35.86
,1351,6.75,27.92,23.75,32.66,4.21,18.28,35.74
,1352,6.75,27.80,23.46,32.91,4.20,18.22,35.58
,1353,6.76,27.71,23.15,33.18,4.20,18.17,35.38
,1354,6.77,27.60,22.82,33.52,4.19,18.09,35.15
,1355,6.77,27.54,22.45,33.93,4.20,18.04,34.85
,1356,6.78,27.48,22.09,34.34,4.19,17.97,34.53
,1357,6.78,27.42,21.68,34.78,4.22,17.90,34.16
,1358,6.79,27.34,21.30,35.27,4.20,17.84,33.75
,1359,6.79,27.28,20.90,35.75,4.22,17.77,33.30
,1360,6.79,27.21,20.51,36.28,4.23,17.71,32.79
,1361,6.80,27.13,20.15,36.77,4.25,17.62,32.29
,1362,6.80,27.05,19.80,37.31,4.25,17.52,31.73
,1363,6.81,27.00,19.49,37.81,4.27,17.41,31.12
,1364,6.82,26.90,19.18,38.31,4.27,17.33,30.54
,1365,6.82,26.81,18.92,38.77,4.29,17.26,29.89
,1366,6.83,26.75,18.62,39.19,4.31,17.17,29.26
,1367,6.83,26.68,18.38,39.63,4.31,17.11,28.59
,1368,6.84,26.60,18.15,39.99,4.29,17.04,27.95
,1369,6.84,26.57,17.91,40.33,4.32,16.98,27.29
,1370,6.84,26.49,17.68,40.65,4.30,16.94,26.59
,1371,6.85,26.46,17.50,40.92,4.32,16.91,25.93
,1372,6.86,26.42,17.32,41.16,4.33,16.87,25.25
,1373,6.86,26.39,17.14,41.37,4.33,16.86,24.56
,1374,6.87,26.36,17.01,41.55,4.33,16.85,23.88
,1375,6.87,26.35,16.90,41.68,4.36,16.85,23.18
,1376,6.88,26.34,16.81,41.78,4.36,16.85,22.52
,1377,6.88,26.31,16.75,41.87,4.41,16.87,21.81
,1378,6.88,26.29,16.71,41.89,4.43,16.89,21.17
,1379,6.89,26.26,16.72,41.88,4.43,16.92,20.50
,1380,6.90,26.26,16.74,41.84,4.48,16.96,19.83
,1381,6.90,26.25,16.79,41.75,4.51,17.01,19.21
,1382,6.91,26.24,16.87,41.63,4.58,17.10,18.56
,1383,6.91,26.25,16.96,41.49,4.60,17.16,17.94
,1384,6.92,26.25,17.09,41.29,4.66,17.29,17.34
,1385,6.92,26.27,17.24,41.06,4.73,17.41,16.73
,1386,6.92,26.35,17.42,40.80,4.80,17.56,16.17
,1387,6.93,26.39,17.60,40.49,4.90,17.72,15.62
,1388,6.94,26.47,17.83,40.17,4.98,17.91,15.10
,1389,6.94,26.57,18.03,39.81,5.07,18.10,14.60
,1390,6.95,26.67,18.26,39.43,5.14,18.28,14.11
,1391,6.95,26.75,18.45,39.08,5.23,18.45,13.69
,1392,6.96,26.86,18.61,38.70,5.31,18.62,13.28
,1393,6.96,26.92,18.73,38.38,5.40,18.77,12.93
,1394,6.96,26.96,18.80,38.07,5.48,18.88,12.65
,1395,6.97,26.99,18.83,37.82,5.53,18.99,12.38
,1396,6.98,26.98,18.82,37.63,5.58,19.10,12.18
,1397,6.98,26.97,18.76,37.52,5.64,19.20,12.03
