製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,11 ,
計測開始時刻 ,00/00/00 00:10 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x6 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       101,  -0.0233,   1.2917,  -0.1607,  -0.0321
       102,  -0.0085,   1.1503,  -0.1992,   0.1092
       103,  -0.0156,   0.9961,  -0.1607,   0.2892
       104,   0.0004,   0.7776,  -0.1221,   0.4691
       105,   0.0010,   0.5077,  -0.0193,   0.6491
       106,  -0.0075,   0.1864,   0.0450,   0.8547
       107,  -0.0007,  -0.2635,   0.1735,   0.9961
       108,   0.0331,  -0.5719,   0.2763,   1.0989
       109,  -0.0085,  -1.0089,   0.3406,   1.3045
       110,  -0.1182,  -1.2017,   0.6748,   0.1221
       111,  -0.1485,  -1.6644,   0.7647,   1.4588
       112,  -0.0702,  -1.9343,   1.4202,   1.3945
       113,  -0.0049,  -2.4356,   0.8161,   1.4973
       114,   0.0332,  -2.7183,   1.1760,   1.4716
       115,   0.0545,  -2.8340,   1.0989,   1.5616
       116,   0.0484,  -2.8983,   1.1503,   1.6259
       117,   0.0211,  -2.8597,   1.0860,   1.6259
       118,   0.0131,  -2.7440,   1.0089,   1.5873
       119,  -0.0738,  -2.6926,   0.9061,   1.5359
       120,  -0.1151,  -2.5770,   0.7776,   1.5359
       121,  -0.0624,  -2.4741,   0.7005,   1.5487
       122,   0.0407,  -2.3456,   0.5591,   1.5487
       123,   0.0803,  -2.2171,   0.4563,   1.5744
       124,   0.1155,  -2.0628,   0.3406,   1.6259
       125,   0.0994,  -1.9729,   0.2121,   1.6773
       126,   0.0042,  -1.8958,   0.0964,   1.7415
       127,  -0.0682,  -1.8444,  -0.0193,   1.8058
       128,  -0.0557,  -1.8444,  -0.1350,   1.8572
       129,  -0.5264,  -1.8572,  -0.2249,   1.9215
       130,  -0.4070,  -1.9086,  -0.2763,   1.9857
       131,  -0.0702,  -1.9729,  -0.2892,   1.9857
       132,   0.2383,  -2.1528,  -0.1607,   1.9086
       133,   0.4469,  -2.2299,  -0.1607,   1.9857
       134,   0.4756,  -2.3713,  -0.1735,   2.0500
       135,   0.3510,  -2.4741,  -0.1221,   2.1271
       136,   0.1581,  -2.5512,  -0.0450,   2.1785
       137,  -0.0105,  -2.6155,   0.0321,   2.1657
       138,  -0.0877,  -2.6798,   0.1221,   2.1657
       139,  -0.0349,  -2.7312,   0.2378,   2.0500
       140,  -0.0349,  -2.6926,   0.3149,   1.9600
       141,  -0.0114,  -2.6669,   0.4049,   1.8315
       142,  -0.0206,  -2.7055,   0.5334,   1.6773
       143,  -0.0133,  -2.7055,   0.6491,   1.5359
       144,  -0.0305,  -2.7055,   0.7519,   1.3560
       145,  -0.0264,  -2.7055,   0.8547,   1.1503
       146,  -0.0741,  -2.7183,   0.9318,   0.9447
       147,  -0.0530,  -2.7183,   1.0218,   0.7519
       148,  -0.0012,  -2.7055,   1.0989,   0.5077
       149,  -0.0184,  -2.7183,   1.1503,   0.3149
       150,   0.0131,  -2.7055,   1.1375,   0.1992
       151,   0.0483,  -2.6798,   1.1889,   0.0578
       152,   0.0741,  -2.6412,   1.1760,  -0.0321
       153,   0.0683,  -2.5770,   1.1503,  -0.1350
       154,   0.0127,  -2.5255,   1.0989,  -0.1864
       155,  -0.0144,  -2.4356,   1.0475,  -0.2249
       156,   0.0382,  -2.3713,   0.9832,  -0.2892
       157,   0.1008,  -2.2813,   0.9318,  -0.2892
       158,   0.0795,  -2.1914,   0.8676,  -0.3149
       159,   0.0136,  -2.1014,   0.7904,  -0.3277
       160,  -0.0373,  -2.0114,   0.7519,  -0.3149
       161,  -0.1013,  -1.9086,   0.6748,  -0.2892
       162,  -0.1268,  -1.7929,   0.6234,  -0.3020
       163,  -0.1258,  -1.6773,   0.5719,  -0.2892
       164,  -0.0592,  -1.6002,   0.5334,  -0.3020
       165,  -0.0484,  -1.5359,   0.4820,  -0.3020
       166,  -0.0283,  -1.4331,   0.4820,  -0.2763
       167,  -0.0448,  -1.3688,   0.4563,  -0.2635
       168,  -0.0174,  -1.2917,   0.4306,  -0.2378
       169,  -0.0116,  -1.2146,   0.4306,  -0.2378
       170,  -0.0448,  -1.1246,   0.4177,  -0.2121
       171,  -0.0188,  -1.0732,   0.3920,  -0.2121
       172,   0.0041,  -0.9832,   0.3920,  -0.1735
       173,   0.0131,  -0.9447,   0.3920,  -0.1735
       174,   0.0166,  -0.8676,   0.4049,  -0.1478
       175,   0.0196,  -0.8418,   0.4049,  -0.1350
       176,  -0.0104,  -0.7776,   0.4306,  -0.1092
       177,  -0.0240,  -0.7519,   0.4563,  -0.0964
       178,  -0.0573,  -0.7005,   0.4563,  -0.0707
       179,  -0.1866,  -0.6491,   0.4563,  -0.0321
       180,  -0.1154,  -0.6105,   0.4563,  -0.0193
       181,   0.0042,  -0.5976,   0.4563,  -0.0064
       182,   0.0821,  -0.5591,   0.4691,  -0.0064
       183,   0.1341,  -0.5077,   0.4820,   0.0064
       184,   0.0859,  -0.4948,   0.5205,  -0.0064
       185,   0.0455,  -0.4820,   0.5462,  -0.0193
       186,   0.0422,  -0.4563,   0.5719,  -0.0450
       187,   0.0173,  -0.4306,   0.5976,  -0.0707
       188,   0.0228,  -0.4049,   0.6491,  -0.0707
       189,   0.0221,  -0.3663,   0.6619,  -0.0964
       190,   0.0287,  -0.3277,   0.7133,  -0.1864
       191,   0.0302,  -0.3406,   0.7647,  -0.2121
       192,   0.0164,  -0.3020,   0.8033,  -0.2249
       193,   0.0048,  -0.2506,   0.7904,  -0.2635
       194,   0.0091,  -0.1992,   0.8290,  -0.2763
       195,  -0.0107,  -0.1735,   0.8161,  -0.3149
       196,   0.0242,  -0.1221,   0.8418,  -0.3277
       197,   0.0426,  -0.0835,   0.8418,  -0.3663
       198,   0.0242,  -0.0450,   0.8676,  -0.3792
       199,   0.0028,  -0.0193,   0.8418,  -0.4177
       200,  -0.0049,   0.0064,   0.8547,  -0.4820
       201,   0.0070,   0.0193,   0.8547,  -0.5205
       202,   0.0067,   0.0321,   0.8547,  -0.5848
       203,   0.0168,   0.0707,   0.8290,  -0.5976
       204,   0.0155,   0.0450,   0.8161,  -0.6491
       205,  -0.0412,   0.0450,   0.8161,  -0.7390
       206,  -0.0423,   0.0321,   0.8033,  -0.7776
       207,  -0.0229,   0.0450,   0.7776,  -0.8547
       208,  -0.0398,   0.0321,   0.7519,  -0.8547
       209,  -0.0493,   0.0064,   0.7133,  -0.9061
       210,  -0.0257,   0.0450,   0.6748,  -0.9961
       211,  -0.0034,  -0.0321,   0.6619,  -1.0603
       212,  -0.0093,  -0.0064,   0.6362,  -1.1246
       213,  -0.0111,  -0.0193,   0.6234,  -1.1889
       214,  -0.0156,  -0.0321,   0.6105,  -1.2274
       215,  -0.0204,   0.0193,   0.7390,  -1.3302
       216,  -0.0338,  -0.0964,   0.4820,  -1.3302
       217,  -0.0434,  -0.0707,   0.4306,  -1.5102
       218,  -0.0387,  -0.0835,   0.5077,  -1.5230
       219,  -0.0450,  -0.1735,   0.6362,  -1.4973
       220,  -0.0475,  -0.1478,   0.5205,  -1.6002
       221,  -0.0262,  -0.1992,   0.4948,  -1.6002
       222,   0.0059,  -0.1607,   0.5334,  -1.6773
       223,   0.0029,  -0.1992,   0.5205,  -1.7801
       224,  -0.0209,  -0.1864,   0.5591,  -1.9215
       225,  -0.0471,  -0.2249,   0.5719,  -1.9986
       226,  -0.0190,  -0.2378,   0.5976,  -2.0757
       227,   0.0050,  -0.2763,   0.6362,  -2.1657
       228,  -0.0354,  -0.2892,   0.6619,  -2.2299
       229,  -0.1120,  -0.3149,   0.6748,  -2.2685
       230,  -0.0646,  -0.3020,   0.7005,  -2.3199
       231,  -0.0274,  -0.3149,   0.6876,  -2.3456
       232,  -0.0130,  -0.3149,   0.6748,  -2.3585
       233,   0.0530,  -0.3020,   0.6748,  -2.3456
       234,   0.0441,  -0.3149,   0.6491,  -2.3713
       235,   0.0269,  -0.3406,   0.6619,  -2.3456
       236,  -0.0160,  -0.3534,   0.6491,  -2.3328
       237,  -0.0160,  -0.3920,   0.6362,  -2.3456
       238,   0.0108,  -0.3920,   0.6362,  -2.3328
       239,   0.0231,  -0.4306,   0.6234,  -2.3842
       240,   0.0318,  -0.4306,   0.6234,  -2.3842
       241,   0.0196,  -0.4563,   0.6105,  -2.3842
       242,  -0.0157,  -0.5077,   0.6234,  -2.4356
       243,  -0.0283,  -0.5205,   0.6234,  -2.4741
       244,  -0.0379,  -0.5462,   0.6105,  -2.4484
       245,  -0.1712,  -0.5591,   0.6105,  -2.4613
       246,  -0.6851,  -0.5976,   0.6234,  -2.4356
       247,  -1.2566,  -0.6105,   0.5976,  -2.4227
       248,  -1.5446,  -0.5976,   0.5719,  -2.4099
       249,  -1.7448,  -0.6619,   0.5591,  -2.3842
       250,  -1.1026,  -0.7005,   0.5462,  -2.3585
       251,  -0.1398,  -0.7262,   0.4948,  -2.3070
       252,   0.7828,  -0.7262,   0.4820,  -2.3199
       253,   1.4782,  -0.7776,   0.4306,  -2.3328
       254,   1.9613,  -0.8033,   0.4049,  -2.2813
       255,   1.8577,  -0.8418,   0.3663,  -2.2942
       256,   1.3073,  -0.8676,   0.3149,  -2.2685
       257,   0.8878,  -0.9190,   0.2763,  -2.2299
       258,   0.4740,  -0.9318,   0.2378,  -2.2171
       259,   0.0896,  -0.9447,   0.1992,  -2.1785
       260,  -0.1269,  -0.9575,   0.1864,  -2.1657
       261,  -0.1628,  -0.9832,   0.1478,  -2.1914
       262,  -0.3262,  -0.9447,   0.1607,  -2.2042
       263,  -0.5371,  -0.9832,   0.1478,  -2.1657
       264,  -0.7359,  -1.0346,   0.1350,  -2.1014
       265,  -0.9861,  -1.0860,   0.1350,  -2.0114
       266,  -1.3453,  -1.1246,   0.1221,  -1.9086
       267,  -1.5338,  -1.1246,   0.0835,  -1.7801
       268,  -1.5073,  -1.1503,   0.0450,  -1.6644
       269,  -1.0330,  -1.1375,   0.0321,  -1.5744
       270,  -0.1370,  -1.1375,   0.0064,  -1.5102
       271,   1.1346,  -1.0989,  -0.0321,  -1.4202
       272,   1.9646,  -1.0475,  -0.1221,  -1.3431
       273,   2.0606,  -0.9575,  -0.1735,  -1.3174
       274,   1.7819,  -0.8804,  -0.2121,  -1.3045
       275,   1.2769,  -0.8033,  -0.2506,  -1.2917
       276,   0.6744,  -0.7133,  -0.3020,  -1.3174
       277,   0.2019,  -0.6491,  -0.3149,  -1.3431
       278,  -0.1435,  -0.5719,  -0.3534,  -1.3688
       279,  -0.3269,  -0.5462,  -0.3663,  -1.3945
       280,  -0.4718,  -0.4948,  -0.3792,  -1.4845
       281,  -0.3557,  -0.4691,  -0.3663,  -1.5230
       282,  -0.4491,  -0.4306,  -0.3406,  -1.6002
       283,  -0.2918,  -0.3792,  -0.3406,  -1.6387
       284,   0.0969,  -0.3534,  -0.4306,  -1.6644
       285,   0.1712,  -0.4177,  -0.2763,  -1.5873
       286,   0.2310,  -0.3020,  -0.1864,  -1.5102
       287,   0.3908,  -0.2378,  -0.1478,  -1.4459
       288,   0.3090,  -0.1092,  -0.1221,  -1.3174
       289,   0.0795,  -0.0193,  -0.1092,  -1.2017
       290,  -0.0820,   0.1221,  -0.0064,  -1.1118
       291,  -0.3692,   0.2378,  -0.0064,  -1.0475
       292,  -0.4090,   0.3277,   0.0064,  -0.9575
       293,  -0.4550,   0.4434,  -0.0707,  -0.9447
       294,  -0.6126,   0.4948,  -0.0835,  -0.8676
       295,  -0.6536,   0.5077,  -0.1221,  -0.8418
       296,  -0.5796,   0.5077,  -0.1350,  -0.7776
       297,  -0.4600,   0.4691,  -0.1607,  -0.5591
       298,  -0.2452,   0.4177,  -0.2378,  -0.4820
       299,  -0.1633,   0.3406,  -0.3149,  -0.3277
       300,  -0.4575,   0.2249,  -0.3663,  -0.0321
       301,  -0.3674,   0.1350,  -0.4691,   0.2378
       302,  -0.4135,   0.0193,  -0.4948,   0.4948
       303,  -0.3675,  -0.0450,  -0.6105,   0.7390
       304,   0.0010,  -0.0835,  -0.7133,   0.9318
       305,   0.3616,  -0.1864,  -0.8547,   1.2531
       306,   0.4962,  -0.1735,  -0.3663,   1.6130
       307,   0.6558,  -0.2378,  -1.1118,   1.6901
       308,   0.6274,  -0.0707,  -0.7647,   1.8315
       309,   1.2727,  -0.3920,  -1.2403,   1.9086
       310,   1.7913,  -0.2249,  -1.0732,   1.8958
       311,   2.1668,  -0.1350,  -1.1632,   1.7929
       312,   1.9547,   0.0964,  -0.7904,   0.4049
       313,   1.2249,   0.0193,  -1.3688,   0.8547
       314,   0.6836,   0.0578,  -0.9832,   0.7390
       315,   0.2816,  -0.0964,  -0.9961,   0.7005
       316,  -0.5211,  -0.1864,  -1.1632,   0.6748
       317,  -1.9008,  -0.1864,  -0.9961,   0.5848
       318,  -2.4001,  -0.1478,  -0.9447,   0.4049
       319,  -2.2606,  -0.1221,  -0.8033,   0.2121
       320,  -1.0799,  -0.1221,  -0.6876,   0.0064
       321,   0.4444,  -0.1221,  -0.4948,  -0.1221
       322,   2.3109,  -0.1478,  -0.3534,  -0.1864
       323,   2.4000,  -0.1864,  -0.1607,  -0.2121
       324,   1.1795,  -0.2249,  -0.0064,  -0.1735
       325,  -0.1047,  -0.3020,   0.1350,  -0.0578
       326,  -0.6112,  -0.3663,   0.2763,   0.1092
       327,  -1.0099,  -0.4177,   0.3792,   0.2892
       328,  -1.3509,  -0.4820,   0.4563,   0.5205
       329,  -1.3065,  -0.5591,   0.5205,   0.7647
       330,  -0.8975,  -0.6362,   0.5719,   0.9961
       331,  -0.3826,  -0.6876,   0.5976,   1.1889
       332,   0.2574,  -0.7390,   0.5976,   1.3817
       333,   0.7020,  -0.7519,   0.5719,   1.5359
       334,   0.4591,  -0.8033,   0.5462,   1.6773
       335,  -0.6604,  -0.8676,   0.5205,   1.7672
       336,  -1.6472,  -0.9318,   0.4948,   1.8444
       337,  -1.5389,  -0.9832,   0.4820,   1.8572
       338,  -0.6470,  -1.0475,   0.4691,   1.8315
       339,   0.0322,  -1.0989,   0.4691,   1.7929
       340,  -0.5099,  -1.1760,   0.4563,   1.7544
       341,  -0.5008,  -1.2660,   0.4434,   1.6901
       342,  -0.0643,  -1.3560,   0.4434,   1.6387
       343,   0.4403,  -1.4459,   0.4306,   1.6002
       344,   1.7442,  -1.5230,   0.4177,   1.6130
       345,   2.4000,  -1.6002,   0.4306,   1.5359
       346,   2.4000,  -1.6644,   0.4049,   1.4973
       347,   1.7565,  -1.7030,   0.3792,   1.4459
       348,   0.9325,  -1.6901,   0.3534,   1.3945
       349,  -0.0450,  -1.7544,   0.3406,   1.3688
       350,  -0.5425,  -1.8058,   0.3406,   1.3302
       351,  -0.6919,  -1.8572,   0.3406,   1.3431
       352,  -1.2346,  -1.8829,   0.3663,   1.3431
       353,  -2.3450,  -1.9343,   0.3920,   1.3560
       354,  -2.2836,  -1.9986,   0.4306,   1.3560
       355,  -2.3355,  -2.0371,   0.4820,   1.3560
       356,  -0.8724,  -2.1014,   0.5205,   1.3431
       357,   1.3621,  -2.1528,   0.5462,   1.2788
       358,   2.4000,  -2.1785,   0.6105,   1.2017
       359,   2.4000,  -2.2171,   0.6491,   1.1118
       360,   2.4000,  -2.2171,   0.6876,   0.9704
       361,   0.6807,  -2.2171,   0.7262,   0.8290
       362,  -1.3447,  -2.2042,   0.7390,   0.6619
       363,  -1.8748,  -2.1014,   0.7390,   0.4820
       364,  -1.5208,  -2.0628,   0.7390,   0.3534
       365,  -1.7097,  -1.9729,   0.7390,   0.1992
       366,  -1.3520,  -1.8958,   0.7005,   0.1221
       367,  -1.2039,  -1.7801,   0.6876,   0.0707
       368,  -1.3958,  -1.6901,   0.6748,  -0.0064
       369,  -1.4879,  -1.5744,   0.6491,  -0.0064
       370,  -1.0967,  -1.4331,   0.6234,   0.0193
       371,  -0.0625,  -1.3174,   0.5976,   0.0193
       372,   1.8094,  -1.1760,   0.5719,   0.0193
       373,   2.4000,  -1.0089,   0.5462,   0.0450
       374,   2.4000,  -0.8804,   0.5205,   0.0578
       375,   2.4000,  -0.7262,   0.4948,   0.0578
       376,   2.4000,  -0.5719,   0.4820,   0.0450
       377,   1.5233,  -0.4049,   0.4434,   0.0321
       378,  -0.4513,  -0.2635,   0.4177,   0.0193
       379,  -1.6566,  -0.0964,   0.3792,  -0.0578
       380,  -1.5003,   0.0835,   0.3663,  -0.1092
       381,  -1.0709,   0.2121,   0.3277,  -0.1735
       382,  -0.2784,   0.3277,   0.2892,  -0.2506
       383,   0.8195,   0.4434,   0.2763,  -0.3406
       384,   0.8772,   0.5462,   0.2506,  -0.4177
       385,   0.4335,   0.6362,   0.2249,  -0.5077
       386,   0.0338,   0.7133,   0.1992,  -0.5848
       387,  -0.5976,   0.7776,   0.1735,  -0.6491
       388,  -1.3062,   0.8804,   0.1350,  -0.7647
       389,  -2.4001,   0.8933,   0.1350,  -0.8290
       390,  -2.4001,   0.9575,   0.1221,  -0.8804
       391,  -1.2229,   0.9961,   0.0707,  -0.9447
       392,  -0.3128,   1.0475,   0.0321,  -0.9575
       393,   0.9632,   1.0860,  -0.0193,  -0.9832
       394,   1.3886,   1.1503,  -0.0450,  -1.0732
       395,  -0.8833,   1.1503,  -0.0964,  -1.0732
       396,  -2.4001,   1.1632,  -0.1350,  -1.1118
       397,  -2.4001,   1.1632,  -0.1735,  -1.1503
       398,  -2.4001,   1.1375,  -0.2121,  -1.1889
       399,  -1.6676,   1.1118,  -0.2378,  -1.2531
       400,  -0.3218,   1.0732,  -0.2635,  -1.3045
       401,   0.7618,   1.0218,  -0.3277,  -1.2788
       402,   1.6722,   0.9961,  -0.3149,  -1.3174
       403,   2.3986,   0.9832,  -0.3277,  -1.3431
       404,   2.4000,   0.9061,  -0.3663,  -1.3560
       405,   1.8762,   0.8418,  -0.3406,  -1.3174
       406,   1.3507,   0.8161,  -0.3534,  -1.3045
       407,   0.2224,   0.7647,  -0.3920,  -1.2531
       408,  -1.2413,   0.6748,  -0.3663,  -1.1889
       409,  -0.9327,   0.5976,  -0.3920,  -1.1118
       410,   0.2631,   0.5462,  -0.3663,  -1.0346
       411,   1.2775,   0.4691,  -0.3534,  -0.9704
       412,   1.0515,   0.4049,  -0.3149,  -0.9190
       413,   0.9718,   0.3149,  -0.3149,  -0.8676
       414,   1.6042,   0.2378,  -0.2635,  -0.8290
       415,   1.6485,   0.1735,  -0.2378,  -0.7776
       416,   1.6252,   0.1092,  -0.1992,  -0.7904
       417,   1.2890,   0.1864,   0.0835,  -1.1632
       418,  -0.0237,  -0.1478,  -0.3920,  -0.4691
       419,  -1.2613,  -0.0964,   0.1607,  -0.9832
       420,  -2.4001,  -0.2506,  -0.2506,  -0.7776
       421,  -2.4001,  -0.3020,  -0.0193,  -0.7776
       422,  -1.1526,  -0.3277,  -0.0064,  -0.8033
       423,   0.1574,  -0.3792,  -0.0064,  -0.8933
       424,   1.2786,  -0.4434,   0.0064,  -0.9575
       425,   1.9962,  -0.5205,   0.0321,  -0.9832
       426,   1.4269,  -0.5719,   0.0707,  -0.9961
       427,   1.0180,  -0.5976,   0.0835,  -1.0089
       428,   0.8477,  -0.6362,   0.1092,  -1.0218
       429,   0.4795,  -0.6619,   0.1350,  -0.9961
       430,  -0.1822,  -0.6748,   0.1350,  -0.9832
       431,  -1.6553,  -0.6876,   0.1478,  -0.9832
       432,  -1.7720,  -0.6876,   0.1607,  -0.9704
       433,  -1.5607,  -0.6748,   0.1735,  -0.9575
       434,  -0.9105,  -0.7005,   0.1864,  -0.9961
       435,   0.1850,  -0.6876,   0.1992,  -0.9832
       436,   0.8521,  -0.7005,   0.2121,  -0.9704
       437,   0.7093,  -0.7133,   0.1992,  -0.9704
       438,   0.0360,  -0.7133,   0.2249,  -0.9832
       439,  -0.9808,  -0.7262,   0.2249,  -1.0089
       440,  -0.7077,  -0.7519,   0.2249,  -0.9832
       441,  -0.3555,  -0.7262,   0.2121,  -1.0218
       442,   0.1792,  -0.6748,   0.1864,  -1.0346
       443,   0.7692,  -0.6491,   0.1478,  -1.0346
       444,   0.6700,  -0.4049,   0.2763,  -1.0603
       445,   0.0697,  -0.9447,   0.2892,  -0.9447
       446,  -0.0283,  -1.0346,   0.4049,  -0.9961
       447,   0.0138,  -0.8933,   0.3534,  -1.0732
       448,  -0.2720,  -0.8161,   0.1992,  -1.0346
       449,  -0.5249,  -0.7904,   0.1992,  -1.0089
       450,  -0.6179,  -0.7904,   0.1478,  -1.0346
       451,  -0.3745,  -0.7904,   0.1735,  -1.0346
       452,  -0.1890,  -0.7262,   0.1607,  -0.9961
       453,  -0.4752,  -0.6619,   0.1350,  -0.9575
       454,  -1.3208,  -0.7904,   0.1221,  -0.9061
       455,  -2.4001,  -0.8290,   0.2506,  -0.9190
       456,  -2.4001,  -0.8161,   0.3406,  -0.9961
       457,  -0.7757,  -1.0218,   0.4563,  -1.0346
       458,   0.9669,  -1.1503,   0.4049,  -1.0475
       459,   2.2575,  -0.8033,   0.3792,  -1.0860
       460,   2.4000,  -0.8033,   0.3020,  -1.0989
       461,   2.0423,  -0.8418,   0.4049,  -1.1760
       462,   0.7670,  -0.9575,   0.4434,  -1.0989
