製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,12 ,
計測開始時刻 ,00/00/00 00:10 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
        45,   0.1669,   0.3149,   0.3020,  -0.2506
        46,   0.1925,   0.3534,   0.2763,  -0.3792
        47,   0.1488,   0.4049,   0.2506,  -0.4306
        48,   0.1198,   0.4948,   0.2249,  -0.5848
        49,   0.0610,   0.5462,   0.1607,  -0.7005
        50,  -0.0376,   0.6234,   0.1350,  -0.8418
        51,  -0.3182,   0.7005,   0.0578,  -0.9832
        52,  -0.4723,   0.7776,  -0.0064,  -1.0989
        53,  -0.4793,   0.8547,  -0.0707,  -1.2274
        54,  -0.5210,   0.9575,  -0.1478,  -1.3431
        55,  -0.3425,   1.0218,  -0.1992,  -1.4845
        56,  -0.0979,   1.0989,  -0.2892,  -1.6387
        57,   0.2664,   1.2017,  -0.3663,  -1.7672
        58,   0.4667,   1.3045,  -0.4434,  -1.9343
        59,   0.5627,   1.4202,  -0.5077,  -2.0114
        60,   0.5142,   1.5102,  -0.5976,  -2.1914
        61,   0.4126,   1.6387,  -0.6619,  -2.3070
        62,   0.0245,   1.7415,  -0.7262,  -2.3842
        63,  -0.3182,   1.8572,  -0.8033,  -2.4741
        64,  -0.4126,   1.9729,  -0.8676,  -2.5512
        65,  -0.5003,   2.1014,  -0.9190,  -2.6412
        66,  -0.4719,   2.2171,  -0.9704,  -2.6926
        67,  -0.2372,   2.3456,  -0.9961,  -2.7826
        68,   0.0418,   2.4870,  -1.0346,  -2.7955
        69,   0.4009,   2.6284,  -1.0346,  -2.8597
        70,   0.6807,   2.7440,  -1.0218,  -2.8983
        71,   0.3535,   2.8854,  -0.9575,  -2.9368
        72,  -0.0977,   3.0397,  -0.8676,  -2.9625
        73,  -0.3367,   3.1682,  -0.8033,  -2.9240
        74,  -0.5355,   3.3224,  -0.7262,  -2.9368
        75,  -0.4927,   3.4381,  -0.6105,  -2.8854
        76,  -0.1319,   3.5666,  -0.5334,  -2.8083
        77,   0.3488,   3.6437,  -0.4177,  -2.7055
        78,   0.7043,   3.7337,  -0.3406,  -2.5641
        79,   0.8392,   3.7851,  -0.2378,  -2.3713
        80,   0.6880,   3.8108,  -0.1350,  -2.0886
        81,   0.2865,   3.8108,  -0.0578,  -1.8444
        82,  -0.1151,   3.7723,   0.0064,  -1.5873
        83,  -0.5887,   3.7080,   0.0578,  -1.2917
        84,  -0.5335,   3.6309,   0.1092,  -0.9832
        85,  -0.3842,   3.5281,   0.1221,  -0.7005
        86,  -0.1865,   3.4252,   0.1350,  -0.3920
        87,   0.0083,   3.2710,   0.1350,  -0.1607
        88,   0.0823,   3.1039,   0.1350,   0.1092
        89,  -0.0720,   2.9111,   0.0964,   0.2892
        90,  -0.0097,   2.6541,   0.0964,   0.4948
        91,   0.3319,   2.4741,   0.0578,   0.6234
        92,   0.6385,   2.2556,   0.0321,   0.7133
        93,   0.5393,   2.0371,   0.0193,   0.7519
        94,   0.0522,   1.8058,   0.0321,   0.7133
        95,  -0.1569,   1.5487,   0.0964,   0.6876
        96,  -0.1888,   1.2660,   0.1478,   0.5848
        97,  -0.1625,   1.0089,   0.2378,   0.4820
        98,  -0.1543,   0.7390,   0.3277,   0.3406
        99,   0.0261,   0.4691,   0.4434,   0.2249
       100,  -0.0069,   0.2121,   0.5719,   0.0964
       101,  -0.0511,  -0.0835,   0.7133,  -0.0835
       102,  -0.2347,  -0.3277,   0.8676,  -0.1607
       103,  -0.5611,  -0.5205,   1.0089,  -0.3149
       104,  -0.6554,  -0.7904,   1.1118,  -0.4434
       105,  -1.0995,  -1.0346,   1.2017,  -0.5848
       106,  -0.9818,  -1.2274,   1.2660,  -0.7262
       107,  -0.3054,  -1.3945,   1.3045,  -0.8804
       108,  -0.0526,  -1.5873,   1.2917,  -1.0475
       109,  -0.3371,  -1.7415,   1.2788,  -1.2531
       110,  -1.0612,  -1.9215,   1.2146,  -1.4716
       111,  -1.2314,  -2.0371,   1.1246,  -1.7158
       112,  -0.3309,  -2.2042,   1.0475,  -1.9986
       113,   0.8993,  -2.4613,   0.9575,  -2.2685
       114,   1.6943,  -2.6926,   0.8676,  -2.5127
       115,   2.0919,  -2.8340,   0.7647,  -2.7312
       116,   1.4962,  -2.9625,   0.6619,  -2.8083
       117,   0.8548,  -3.0782,   0.5976,  -2.8212
       118,   0.6697,  -3.2196,   0.5334,  -2.7826
       119,   0.1923,  -3.3353,   0.5077,  -2.6284
       120,  -0.0192,  -3.4124,   0.5077,  -2.4227
       121,   0.2796,  -3.4509,   0.5077,  -2.1914
       122,   0.5550,  -3.4381,   0.5077,  -1.9472
       123,   0.3590,  -3.3995,   0.4948,  -1.7544
       124,  -0.0218,  -3.3224,   0.4820,  -1.5616
       125,  -0.3656,  -3.2196,   0.4820,  -1.3945
       126,  -0.4503,  -3.0654,   0.4820,  -1.3302
       127,  -0.1247,  -2.8983,   0.4820,  -1.3302
       128,  -0.0532,  -2.7055,   0.4820,  -1.4074
       129,  -0.3271,  -2.5127,   0.4691,  -1.4716
       130,  -0.4334,  -2.3199,   0.4820,  -1.6387
       131,  -0.2927,  -2.1528,   0.4948,  -1.7415
       132,   0.0961,  -1.9986,   0.5077,  -1.8958
       133,   0.4381,  -1.8572,   0.5462,  -2.0243
       134,   0.5978,  -1.7801,   0.5719,  -2.1914
       135,   0.5159,  -1.6901,   0.6234,  -2.3070
       136,   0.2104,  -1.6387,   0.6619,  -2.4613
       137,  -0.7650,  -1.5873,   0.7005,  -2.5641
       138,  -1.4211,  -1.5616,   0.7647,  -2.6284
       139,  -2.4001,  -1.5487,   0.8161,  -2.6412
       140,  -2.4001,  -1.5487,   0.8418,  -2.6412
       141,  -2.4001,  -1.5102,   0.8804,  -2.6155
       142,  -1.6782,  -1.4845,   0.8933,  -2.5512
       143,   0.6812,  -1.4202,   0.8804,  -2.5127
       144,   2.4000,  -1.3688,   0.8547,  -2.5127
       145,   2.4000,  -1.2788,   0.8290,  -2.4613
       146,   2.4000,  -1.2017,   0.7904,  -2.4613
       147,   2.4000,  -1.0989,   0.7519,  -2.4356
       148,   1.5955,  -0.9832,   0.7005,  -2.4227
       149,   0.7122,  -0.8804,   0.6491,  -2.4356
       150,   0.0272,  -0.7647,   0.6234,  -2.4227
       151,  -0.6780,  -0.6491,   0.5848,  -2.3713
       152,  -0.7480,  -0.5334,   0.5462,  -2.3585
       153,  -0.6202,  -0.4306,   0.5077,  -2.3328
       154,  -0.2060,  -0.3020,   0.4948,  -2.2942
       155,   0.5234,  -0.2249,   0.4820,  -2.2428
       156,   0.2631,  -0.1350,   0.4691,  -2.1785
       157,  -0.0573,  -0.0450,   0.4948,  -2.1400
       158,  -0.5467,   0.0321,   0.5077,  -2.1143
       159,  -0.6218,   0.1221,   0.5205,  -2.0757
       160,   0.0693,   0.1607,   0.5462,  -2.0757
       161,   0.6043,   0.2506,   0.5848,  -2.0500
       162,   0.5917,   0.2892,   0.6234,  -2.0371
       163,   0.5853,   0.3406,   0.6491,  -2.0243
       164,   0.2413,   0.3792,   0.6876,  -2.0114
       165,  -0.3363,   0.4177,   0.7133,  -1.9729
       166,  -0.3572,   0.4306,   0.7519,  -1.9729
       167,  -0.1814,   0.4563,   0.7776,  -1.9857
       168,   0.1833,   0.4948,   0.8033,  -1.9600
       169,   0.1862,   0.4948,   0.8033,  -1.9729
       170,  -0.3019,   0.5205,   0.8290,  -1.9600
       171,  -0.4449,   0.5077,   0.8418,  -1.9600
       172,  -0.2879,   0.5205,   0.8418,  -1.9343
       173,  -0.6555,   0.5462,   0.8676,  -1.9215
       174,  -1.5144,   0.5591,   0.8418,  -1.9215
       175,  -1.8800,   0.5591,   0.8418,  -1.9215
       176,  -1.9783,   0.5719,   0.8290,  -1.9215
       177,  -0.7883,   0.5848,   0.8290,  -1.9215
       178,   0.5066,   0.6105,   0.8161,  -1.9343
       179,   0.6212,   0.6105,   0.8033,  -1.9472
       180,   0.5959,   0.6234,   0.7904,  -1.9729
       181,  -0.3269,   0.6491,   0.7776,  -1.9343
       182,  -0.4592,   0.6748,   0.7519,  -1.9472
       183,   0.1829,   0.7262,   0.7390,  -1.9472
       184,   1.2965,   0.7519,   0.7133,  -1.9472
       185,   1.8515,   0.7904,   0.6876,  -1.9343
       186,   1.4935,   0.8161,   0.6619,  -1.9600
       187,   0.8816,   0.8547,   0.6362,  -1.9086
       188,   0.8810,   0.9190,   0.5976,  -1.9086
       189,   1.1863,   0.9447,   0.5719,  -1.8701
       190,   0.9883,   0.9704,   0.5205,  -1.8444
       191,   0.5930,   0.9961,   0.4948,  -1.8315
       192,   0.4100,   1.0346,   0.4434,  -1.8186
       193,  -0.7297,   1.0603,   0.4049,  -1.7801
       194,  -1.0960,   1.0732,   0.3663,  -1.7544
       195,  -1.2513,   1.0989,   0.3406,  -1.7287
       196,  -0.3598,   1.1503,   0.3149,  -1.7158
       197,   0.6800,   1.1760,   0.2763,  -1.6773
       198,   1.1110,   1.2146,   0.2506,  -1.6516
       199,   1.0803,   1.2660,   0.2378,  -1.6644
       200,  -1.0076,   1.3045,   0.2249,  -1.6130
       201,  -2.2741,   1.3560,   0.2121,  -1.5873
       202,  -2.4001,   1.3817,   0.2121,  -1.5744
       203,  -1.0068,   1.4588,   0.2121,  -1.5359
       204,   0.8378,   1.4716,   0.2121,  -1.5359
       205,   1.9098,   1.4973,   0.2121,  -1.4973
       206,   2.1842,   1.5487,   0.1992,  -1.4588
       207,   1.6079,   1.5616,   0.1992,  -1.4459
       208,   0.2063,   1.6002,   0.1992,  -1.3817
       209,  -0.5013,   1.6259,   0.1992,  -1.3560
       210,  -0.6569,   1.6516,   0.2249,  -1.3302
       211,  -0.5594,   1.6516,   0.2121,  -1.2917
       212,  -0.0463,   1.6773,   0.2249,  -1.2788
       213,   0.2684,   1.6901,   0.2249,  -1.2274
       214,   0.4140,   1.6901,   0.2249,  -1.2146
       215,   0.4379,   1.7287,   0.2121,  -1.2274
       216,   0.2761,   1.7544,   0.2249,  -1.1760
       217,   0.2078,   1.7415,   0.2378,  -1.2017
       218,   0.1288,   1.7544,   0.2121,  -1.1632
       219,  -0.0329,   1.7287,   0.2249,  -1.1889
       220,  -0.0749,   1.7158,   0.2249,  -1.1632
       221,  -0.0398,   1.7030,   0.1992,  -1.1632
       222,  -0.1039,   1.7030,   0.1864,  -1.1632
       223,  -0.3385,   1.7030,   0.1607,  -1.1246
       224,  -0.3799,   1.6773,   0.1350,  -1.1375
       225,  -0.4184,   1.6773,   0.1350,  -1.1118
       226,  -0.2712,   1.6516,   0.0964,  -1.0860
       227,  -0.1017,   1.6259,   0.0964,  -1.0732
       228,  -0.0690,   1.6002,   0.0321,  -1.0218
       229,  -0.0852,   1.6002,   0.0450,  -1.0218
       230,  -0.0827,   1.5744,   0.0193,  -0.9704
       231,  -0.1081,   1.5487,  -0.0064,  -0.9575
       232,  -0.1116,   1.5230,  -0.0321,  -0.9318
       233,  -0.0823,   1.5487,  -0.0578,  -0.9061
       234,  -0.0379,   1.5230,  -0.0707,  -0.8804
       235,  -0.0545,   1.5102,  -0.0835,  -0.8676
       236,   0.0063,   1.5102,  -0.1092,  -0.8547
       237,   0.1065,   1.5230,  -0.1350,  -0.8418
       238,   0.1383,   1.5230,  -0.1478,  -0.8418
       239,   0.0516,   1.5230,  -0.1607,  -0.8033
       240,  -0.0924,   1.5487,  -0.1607,  -0.7776
       241,  -0.1296,   1.5487,  -0.1864,  -0.7647
       242,  -0.0757,   1.5616,  -0.1992,  -0.7519
       243,  -0.0223,   1.5744,  -0.1992,  -0.7390
       244,  -0.0145,   1.5873,  -0.2121,  -0.7262
       245,  -0.0097,   1.6002,  -0.2378,  -0.6748
       246,   0.0259,   1.6259,  -0.2378,  -0.6748
       247,   0.0101,   1.6259,  -0.2635,  -0.6748
       248,   0.0299,   1.6516,  -0.2635,  -0.6105
       249,   0.0231,   1.6259,  -0.2763,  -0.5976
       250,  -0.0060,   1.6130,  -0.2892,  -0.5334
       251,  -0.0108,   1.6130,  -0.3020,  -0.4948
       252,  -0.0540,   1.6130,  -0.3020,  -0.4820
       253,  -0.0677,   1.6259,  -0.3277,  -0.4563
       254,  -0.0316,   1.6259,  -0.3534,  -0.4306
       255,  -0.0312,   1.6516,  -0.3792,  -0.4049
       256,   0.0241,   1.6644,  -0.3792,  -0.3534
       257,   0.0620,   1.6644,  -0.3920,  -0.3020
       258,   0.1133,   1.6644,  -0.4049,  -0.2635
       259,   0.0664,   1.6644,  -0.4177,  -0.2378
       260,   0.0057,   1.6644,  -0.4049,  -0.2121
       261,   0.0311,   1.6644,  -0.4177,  -0.1864
       262,   0.0087,   1.6516,  -0.4177,  -0.1864
       263,   0.0784,   1.6516,  -0.4049,  -0.1478
       264,   0.1463,   1.6259,  -0.4177,  -0.1478
       265,   0.1619,   1.6002,  -0.4049,  -0.1350
       266,   0.0599,   1.5873,  -0.3920,  -0.0964
       267,  -0.0105,   1.5744,  -0.3920,  -0.0964
       268,  -0.1457,   1.5487,  -0.3792,  -0.1350
       269,  -0.2672,   1.5230,  -0.3792,  -0.1350
       270,  -0.4034,   1.4973,  -0.3792,  -0.1350
       271,  -0.3077,   1.4588,  -0.3792,  -0.1221
       272,  -0.1876,   1.4331,  -0.3534,  -0.1092
       273,  -0.0858,   1.3945,  -0.3663,  -0.1221
       274,  -0.0199,   1.3431,  -0.3534,  -0.1221
       275,   0.0491,   1.3045,  -0.3534,  -0.1350
       276,   0.0636,   1.2660,  -0.3663,  -0.1221
       277,   0.0327,   1.2274,  -0.3534,  -0.1092
       278,   0.0792,   1.1889,  -0.3663,  -0.1221
       279,   0.0500,   1.1503,  -0.3663,  -0.1350
       280,   0.0431,   1.0989,  -0.3534,  -0.1350
       281,   0.0379,   1.0603,  -0.3406,  -0.1478
       282,   0.0413,   1.0346,  -0.3534,  -0.1478
       283,   0.0693,   0.9961,  -0.3534,  -0.1992
       284,   0.1258,   0.9704,  -0.3534,  -0.2506
       285,   0.0562,   0.9575,  -0.3663,  -0.3149
       286,   0.0719,   0.9190,  -0.3792,  -0.3792
       287,   0.0639,   0.8933,  -0.3663,  -0.3792
       288,   0.0899,   0.8547,  -0.3792,  -0.4563
       289,   0.0779,   0.8290,  -0.3920,  -0.4820
       290,  -0.1056,   0.8033,  -0.4049,  -0.5591
       291,   0.0485,   0.7904,  -0.3920,  -0.6362
       292,   0.0814,   0.7776,  -0.4177,  -0.6876
       293,   0.0042,   0.7647,  -0.4306,  -0.7390
       294,  -0.1079,   0.7519,  -0.4434,  -0.7647
       295,  -0.1343,   0.7647,  -0.4563,  -0.8161
       296,  -0.1631,   0.7519,  -0.4691,  -0.8676
       297,  -0.1180,   0.7776,  -0.4820,  -0.8933
       298,  -0.1140,   0.7904,  -0.4820,  -0.9318
       299,  -0.0675,   0.8033,  -0.4691,  -0.9575
       300,  -0.0907,   0.8033,  -0.4820,  -1.0089
       301,  -0.0773,   0.8033,  -0.4434,  -1.0475
       302,  -0.0793,   0.7776,  -0.4177,  -1.0732
       303,  -0.0987,   0.7519,  -0.3663,  -1.1118
       304,  -0.0684,   0.7133,  -0.3663,  -1.1375
       305,   0.0428,   0.6491,  -0.3277,  -1.1889
       306,   0.1356,   0.5976,  -0.2892,  -1.2146
       307,   0.2552,   0.5462,  -0.2378,  -1.2403
       308,   0.2246,   0.5205,  -0.2121,  -1.2660
       309,   0.1071,   0.4434,  -0.1735,  -1.2917
       310,  -0.2968,   0.3663,  -0.1221,  -1.3174
       311,  -0.2451,   0.2892,  -0.0578,  -1.3302
       312,  -0.1698,   0.2378,   0.0193,  -1.3817
       313,  -0.1876,   0.1607,   0.0707,  -1.4331
       314,  -0.2480,   0.1221,   0.1350,  -1.5230
       315,  -0.1711,   0.0707,   0.1864,  -1.5873
       316,  -0.0241,   0.0321,   0.2121,  -1.7030
       317,   0.1290,  -0.0064,   0.2763,  -1.7929
       318,   0.2476,  -0.0321,   0.3149,  -1.9472
       319,   0.3698,  -0.0707,   0.3663,  -2.0886
       320,   0.2920,  -0.1221,   0.4049,  -2.2299
       321,   0.0891,  -0.1735,   0.4434,  -2.3585
       322,  -0.0790,  -0.2249,   0.4820,  -2.5127
       323,  -0.1761,  -0.2892,   0.5077,  -2.6669
       324,  -0.2433,  -0.3792,   0.5591,  -2.7440
       325,  -0.1669,  -0.4691,   0.5976,  -2.8469
       326,  -0.0847,  -0.5848,   0.6491,  -2.9240
       327,   0.0280,  -0.6876,   0.6748,  -2.9240
       328,   0.0877,  -0.8161,   0.7005,  -2.9368
       329,   0.1817,  -0.9318,   0.7262,  -2.9754
       330,   0.3150,  -1.0732,   0.7262,  -2.9497
       331,   0.3707,  -1.2274,   0.7262,  -2.9625
       332,   0.3051,  -1.3560,   0.7262,  -2.9240
       333,  -0.0026,  -1.4845,   0.7133,  -2.8597
       334,  -0.1738,  -1.6516,   0.7133,  -2.8212
       335,  -0.1828,  -1.8315,   0.7133,  -2.7440
       336,  -0.1279,  -1.9729,   0.7262,  -2.6798
       337,  -0.1622,  -2.1271,   0.7262,  -2.6412
       338,  -0.2271,  -2.2685,   0.7262,  -2.5641
       339,  -0.1610,  -2.4099,   0.7262,  -2.4998
       340,  -0.1384,  -2.5898,   0.7262,  -2.3970
       341,  -0.2503,  -2.7440,   0.7133,  -2.3199
       342,  -0.2518,  -2.9111,   0.7005,  -2.1785
       343,  -0.2840,  -3.0911,   0.6876,  -1.9857
       344,  -0.1448,  -3.2710,   0.6491,  -1.8058
       345,  -0.0552,  -3.4381,   0.6105,  -1.5744
       346,   0.0634,  -3.5795,   0.5719,  -1.2917
       347,   0.1722,  -3.6823,   0.5205,  -1.0346
       348,   0.1960,  -3.7337,   0.4691,  -0.7776
       349,   0.1387,  -3.7208,   0.4049,  -0.5205
       350,   0.1403,  -3.6951,   0.3534,  -0.2892
       351,   0.1179,  -3.5666,   0.3277,  -0.1478
       352,  -0.0097,  -3.4381,   0.3020,  -0.0835
       353,  -0.1462,  -3.2196,   0.3149,  -0.0578
       354,  -0.0753,  -2.9882,   0.3277,  -0.1478
       355,   0.1058,  -2.6926,   0.3792,  -0.2506
       356,   0.1463,  -2.3842,   0.4306,  -0.4306
       357,   0.1510,  -2.0757,   0.4820,  -0.6748
       358,   0.2681,  -1.7415,   0.5462,  -0.9061
       359,   0.4464,  -1.4074,   0.6234,  -1.0860
       360,   0.5649,  -1.0989,   0.6619,  -1.2660
       361,   0.5518,  -0.7904,   0.7262,  -1.4074
       362,   0.5255,  -0.5334,   0.8033,  -1.5359
       363,   0.3844,  -0.2892,   0.9061,  -1.6130
       364,   0.2562,  -0.0835,   1.0089,  -1.6773
       365,   0.0635,   0.1092,   1.0860,  -1.7030
       366,  -0.2863,   0.3020,   1.1632,  -1.7158
       367,  -0.4251,   0.5077,   1.1889,  -1.6773
       368,  -0.4518,   0.6748,   1.2146,  -1.6644
       369,  -0.4914,   0.8418,   1.2274,  -1.6387
       370,  -0.3877,   1.0218,   1.2017,  -1.5873
       371,  -0.2536,   1.1889,   1.1760,  -1.5359
       372,  -0.1196,   1.3560,   1.1503,  -1.4459
       373,  -0.0020,   1.5102,   1.0860,  -1.4074
       374,   0.1021,   1.6387,   1.0603,  -1.3688
       375,   0.2079,   1.7415,   1.0475,  -1.3560
       376,   0.1602,   1.8701,   0.9832,  -1.3045
       377,   0.2008,   1.9986,   0.9318,  -1.3174
       378,   0.1513,   2.1143,   0.8676,  -1.3817
       379,   0.1259,   2.2428,   0.8161,  -1.4331
       380,  -0.0384,   2.3585,   0.7904,  -1.5102
       381,  -0.0612,   2.4613,   0.7390,  -1.5744
       382,   0.0888,   2.5898,   0.6876,  -1.6644
       383,   0.0310,   2.7055,   0.6234,  -1.7415
       384,   0.0072,   2.8083,   0.5462,  -1.8186
       385,  -0.0809,   2.9368,   0.4948,  -1.9086
       386,  -0.0572,   3.0011,   0.4306,  -1.9986
       387,  -0.0147,   3.0525,   0.3406,  -2.1143
       388,  -0.0372,   3.1425,   0.2506,  -2.2942
       389,  -0.0413,   3.2453,   0.1735,  -2.5127
       390,   0.1342,   3.3867,   0.0964,  -2.7826
       391,   0.1691,   3.5538,  -0.0064,  -3.0397
       392,   0.0208,   3.7080,  -0.0835,  -3.3610
       393,  -0.0231,   3.8622,  -0.1221,  -3.6052
       394,  -0.0811,   3.9779,  -0.1607,  -3.8108
       395,  -0.1233,   4.0422,  -0.1735,  -3.8494
       396,  -0.1022,   4.0550,  -0.1864,  -3.8237
       397,  -0.0741,   4.0422,  -0.2121,  -3.6823
       398,  -0.0990,   4.0165,  -0.2506,  -3.4766
       399,   0.0146,   3.9650,  -0.2892,  -3.2453
       400,  -0.0582,   3.9265,  -0.3277,  -3.0268
       401,  -0.5895,   3.8494,  -0.3534,  -2.8083
       402,  -0.9558,   3.7851,  -0.3534,  -2.6669
       403,  -0.8386,   3.7337,  -0.3534,  -2.5512
       404,  -0.3823,   3.6180,  -0.3406,  -2.4484
       405,   0.2264,   3.4895,  -0.3149,  -2.3456
       406,   0.7888,   3.3867,  -0.2763,  -2.2942
       407,   0.7433,   3.2710,  -0.2378,  -2.2428
       408,   0.5807,   3.1553,  -0.2121,  -2.1914
       409,   0.2903,   3.0268,  -0.1735,  -2.2171
       410,   0.2280,   2.9111,  -0.1350,  -2.1657
       411,   0.2854,   2.7826,  -0.1092,  -2.1271
       412,   0.2552,   2.6669,  -0.0707,  -2.0886
       413,   0.2222,   2.5512,  -0.0193,  -2.0500
       414,   0.1833,   2.4484,   0.0193,  -1.9472
       415,   0.2484,   2.3713,   0.0450,  -1.8572
       416,   0.2287,   2.2942,   0.0707,  -1.7158
       417,  -0.0995,   2.1914,   0.1092,  -1.6130
       418,  -0.1595,   2.1400,   0.1221,  -1.4845
       419,  -0.2749,   2.0500,   0.1607,  -1.3817
       420,  -0.4052,   1.9600,   0.1992,  -1.2403
       421,  -0.1669,   1.9086,   0.2378,  -1.1503
       422,   0.0497,   1.8572,   0.2378,  -1.0346
       423,  -0.0613,   1.7929,   0.2506,  -0.9704
       424,  -0.2418,   1.7415,   0.2635,  -0.8933
       425,  -0.3023,   1.7030,   0.2763,  -0.8290
       426,  -0.4047,   1.6773,   0.2892,  -0.7904
       427,  -0.3221,   1.6387,   0.3149,  -0.7390
       428,  -0.2466,   1.6002,   0.3277,  -0.7005
       429,  -0.1804,   1.5744,   0.3406,  -0.7005
       430,   0.1821,   1.5487,   0.3534,  -0.6876
       431,   0.5619,   1.5359,   0.3663,  -0.6876
       432,   0.6350,   1.5230,   0.3792,  -0.7005
       433,   0.6220,   1.5616,   0.3663,  -0.7133
       434,   0.4192,   1.5359,   0.3792,  -0.7647
       435,   0.1374,   1.5230,   0.3920,  -0.7519
       436,  -0.0153,   1.5487,   0.4177,  -0.7519
       437,  -0.2363,   1.5487,   0.4177,  -0.7647
       438,  -0.2550,   1.5744,   0.4049,  -0.8033
       439,  -0.1829,   1.5744,   0.4049,  -0.8290
       440,   0.0444,   1.6002,   0.3920,  -0.8161
       441,   0.2060,   1.6002,   0.3792,  -0.7776
       442,   0.2933,   1.6002,   0.3792,  -0.7776
       443,   0.4250,   1.6002,   0.3534,  -0.7647
       444,   0.4910,   1.6130,   0.3663,  -0.7133
       445,   0.3815,   1.6130,   0.3277,  -0.6748
       446,   0.2595,   1.6130,   0.3020,  -0.6362
       447,   0.1529,   1.5616,   0.2892,  -0.5848
       448,   0.1068,   1.5744,   0.2506,  -0.5334
       449,   0.0492,   1.5230,   0.2121,  -0.4691
       450,  -0.0207,   1.4716,   0.1992,  -0.4049
       451,  -0.1575,   1.4459,   0.1607,  -0.3149
       452,  -0.1654,   1.4074,   0.1478,  -0.2506
       453,  -0.1458,   1.3688,   0.1221,  -0.1607
       454,  -0.0578,   1.3174,   0.0578,  -0.0578
       455,  -0.0215,   1.2274,   0.0193,  -0.0064
       456,   0.0861,   1.1503,  -0.0321,   0.0835
       457,  -0.1701,   1.0860,  -0.0964,   0.1607
       458,  -0.2477,   1.0089,  -0.1478,   0.2378
       459,  -0.0793,   0.9575,  -0.2249,   0.2378
       460,  -0.0979,   0.9447,  -0.2378,   0.2635
       461,  -0.1119,   0.9318,  -0.2506,   0.3020
       462,  -0.0064,   0.9061,  -0.2763,   0.4049
       463,   0.1418,   0.8676,  -0.2892,   0.4563
       464,   0.1647,   0.7904,  -0.3277,   0.4820
       465,   0.2727,   0.6876,  -0.3406,   0.5462
       466,   0.2053,   0.6362,  -0.3534,   0.6234
       467,   0.1042,   0.5462,  -0.3277,   0.6876
       468,   0.1778,   0.4563,  -0.3534,   0.7262
