製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 11:49,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,EMG絶対値
104,0.1124,0.2763,0.829,-0.4563,,0.1124
105,0.1321,0.2635,0.8547,-0.4563,,0.1321
106,0.1416,0.2635,0.8418,-0.4306,,0.1416
107,0.1823,0.2506,0.8547,-0.4563,,0.1823
108,0.2159,0.2635,0.8676,-0.482,,0.2159
109,0.1734,0.2635,0.8547,-0.482,,0.1734
110,0.1148,0.2635,0.8418,-0.4691,,0.1148
111,0.0469,0.2763,0.8547,-0.4691,,0.0469
112,-0.0021,0.2635,0.8418,-0.482,,0.0021
113,-0.0489,0.2635,0.8418,-0.4691,,0.0489
114,0.0475,0.2635,0.8418,-0.4563,,0.0475
115,0.107,0.2635,0.8547,-0.4434,,0.107
116,0.1179,0.2635,0.8547,-0.482,,0.1179
117,0.1264,0.2635,0.8547,-0.482,,0.1264
118,0.0918,0.2506,0.8418,-0.4948,,0.0918
119,0.0506,0.2635,0.829,-0.4948,,0.0506
120,0.0303,0.2635,0.8547,-0.482,,0.0303
121,0.0181,0.2635,0.8547,-0.4691,,0.0181
122,0.0113,0.2763,0.8547,-0.482,,0.0113
123,-0.016,0.2635,0.8547,-0.4563,,0.016
124,-0.0522,0.2763,0.8547,-0.482,,0.0522
125,-0.042,0.2635,0.8418,-0.482,,0.042
126,-0.0349,0.2763,0.8547,-0.482,,0.0349
127,-0.0157,0.2763,0.8547,-0.482,,0.0157
128,-0.0631,0.2635,0.8676,-0.4691,,0.0631
129,-0.0508,0.2635,0.8547,-0.4691,,0.0508
130,-0.0281,0.2506,0.8547,-0.4948,,0.0281
131,-0.0236,0.2635,0.8418,-0.482,,0.0236
132,-0.013,0.2763,0.8418,-0.482,,0.013
133,-0.0079,0.2763,0.8418,-0.4691,,0.0079
134,0.0261,0.2763,0.8418,-0.4563,,0.0261
135,0.0473,0.2763,0.8418,-0.4563,,0.0473
136,0.0724,0.2763,0.8547,-0.4691,,0.0724
137,0.0596,0.2763,0.8676,-0.4691,,0.0596
138,0.0762,0.2635,0.8547,-0.482,,0.0762
139,0.0749,0.2763,0.8547,-0.4563,,0.0749
140,0.0849,0.2635,0.8547,-0.4691,,0.0849
141,0.0797,0.2892,0.8418,-0.4691,,0.0797
142,0.0906,0.2763,0.829,-0.4563,,0.0906
143,0.0891,0.2763,0.8418,-0.4434,,0.0891
144,0.098,0.2635,0.8418,-0.4948,,0.098
145,0.0924,0.2763,0.8418,-0.4948,,0.0924
146,0.0741,0.2763,0.829,-0.482,,0.0741
147,0.046,0.2763,0.8547,-0.482,,0.046
148,0.0827,0.2635,0.8418,-0.482,,0.0827
149,0.0591,0.2892,0.8418,-0.482,,0.0591
150,0.0452,0.2763,0.8418,-0.4948,,0.0452
151,0.0428,0.2763,0.829,-0.482,,0.0428
152,0.0519,0.2763,0.8547,-0.4691,,0.0519
153,0.058,0.2635,0.8547,-0.4691,,0.058
154,0.0782,0.2892,0.8418,-0.4691,,0.0782
155,0.0578,0.2763,0.8547,-0.4691,,0.0578
156,0.0688,0.2635,0.8547,-0.482,,0.0688
157,0.1723,0.2763,0.8418,-0.4948,,0.1723
