製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
61,-0.0534,-0.7133,0.3534,-1.7544,0.0534
62,-0.0508,-0.6491,0.4177,-1.8186,0.0508
63,-0.0422,-0.5462,0.4691,-1.8315,0.0422
64,-0.0445,-0.4691,0.5205,-1.8444,0.0445
65,-0.0628,-0.392,0.5719,-1.8701,0.0628
66,-0.0584,-0.3149,0.6234,-1.8958,0.0584
67,-0.05,-0.2378,0.6491,-1.8958,0.05
68,-0.0148,-0.1478,0.7005,-1.9215,0.0148
69,0.025,-0.0321,0.7133,-1.9215,0.025
70,0.0415,0.0835,0.7262,-1.9215,0.0415
71,-0.006,0.1607,0.739,-1.9215,0.006
72,-0.0309,0.2506,0.7262,-1.9343,0.0309
73,-0.036,0.3406,0.7262,-1.9343,0.036
74,-0.0334,0.4306,0.7262,-1.9215,0.0334
75,-0.004,0.5462,0.7133,-1.8572,0.004
76,-0.001,0.6234,0.6876,-1.8701,0.001
77,0.0173,0.7133,0.6491,-1.8315,0.0173
78,0.0277,0.8033,0.6234,-1.8444,0.0277
79,0.061,0.8804,0.5848,-1.8058,0.061
80,0.1269,0.9447,0.5462,-1.7415,0.1269
81,0.0653,1.0218,0.5205,-1.703,0.0653
82,-0.0343,1.0732,0.482,-1.6644,0.0343
83,-0.0787,1.1246,0.4434,-1.613,0.0787
84,-0.0339,1.2146,0.392,-1.5873,0.0339
85,-0.0503,1.2788,0.3663,-1.5102,0.0503
86,-0.0305,1.3174,0.2378,-1.4845,0.0305
87,0.0102,1.3302,0.2121,-1.4459,0.0102
88,0.0202,1.3817,0.2121,-1.4202,0.0202
89,-0.0145,1.4331,0.3406,-1.2788,0.0145
90,-0.0133,1.3688,0.1092,-1.2531,0.0133
91,0.027,1.3688,0.1607,-1.1375,0.027
92,0.0431,1.4331,0.1221,-1.0732,0.0431
93,0.0429,1.4845,0.1221,-0.9832,0.0429
94,0.0207,1.4331,0.0064,-0.8676,0.0207
95,-0.0068,1.4588,-0.0064,-0.7904,0.0068
96,0.0264,1.4588,-0.0193,-0.7005,0.0264
97,-0.0087,1.4845,-0.0707,-0.5848,0.0087
98,-0.1363,1.4716,-0.1092,-0.4948,0.1363
99,-0.1814,1.4202,-0.1607,-0.3277,0.1814
100,-0.0779,1.3688,-0.1735,-0.1992,0.0779
101,-0.0233,1.2917,-0.1607,-0.0321,0.0233
102,-0.0085,1.1503,-0.1992,0.1092,0.0085
103,-0.0156,0.9961,-0.1607,0.2892,0.0156
104,0.0004,0.7776,-0.1221,0.4691,0.0004
105,0.001,0.5077,-0.0193,0.6491,0.001
106,-0.0075,0.1864,0.045,0.8547,0.0075
107,-0.0007,-0.2635,0.1735,0.9961,0.0007
108,0.0331,-0.5719,0.2763,1.0989,0.0331
109,-0.0085,-1.0089,0.3406,1.3045,0.0085
110,-0.1182,-1.2017,0.6748,0.1221,0.1182
111,-0.1485,-1.6644,0.7647,1.4588,0.1485
112,-0.0702,-1.9343,1.4202,1.3945,0.0702
113,-0.0049,-2.4356,0.8161,1.4973,0.0049
114,0.0332,-2.7183,1.176,1.4716,0.0332
115,0.0545,-2.834,1.0989,1.5616,0.0545
116,0.0484,-2.8983,1.1503,1.6259,0.0484
117,0.0211,-2.8597,1.086,1.6259,0.0211
118,0.0131,-2.744,1.0089,1.5873,0.0131
119,-0.0738,-2.6926,0.9061,1.5359,0.0738
120,-0.1151,-2.577,0.7776,1.5359,0.1151
121,-0.0624,-2.4741,0.7005,1.5487,0.0624
122,0.0407,-2.3456,0.5591,1.5487,0.0407
123,0.0803,-2.2171,0.4563,1.5744,0.0803
124,0.1155,-2.0628,0.3406,1.6259,0.1155
125,0.0994,-1.9729,0.2121,1.6773,0.0994
126,0.0042,-1.8958,0.0964,1.7415,0.0042
127,-0.0682,-1.8444,-0.0193,1.8058,0.0682
128,-0.0557,-1.8444,-0.135,1.8572,0.0557
129,-0.5264,-1.8572,-0.2249,1.9215,0.5264
130,-0.407,-1.9086,-0.2763,1.9857,0.407
131,-0.0702,-1.9729,-0.2892,1.9857,0.0702
132,0.2383,-2.1528,-0.1607,1.9086,0.2383
133,0.4469,-2.2299,-0.1607,1.9857,0.4469
134,0.4756,-2.3713,-0.1735,2.05,0.4756
135,0.351,-2.4741,-0.1221,2.1271,0.351
136,0.1581,-2.5512,-0.045,2.1785,0.1581
137,-0.0105,-2.6155,0.0321,2.1657,0.0105
138,-0.0877,-2.6798,0.1221,2.1657,0.0877
139,-0.0349,-2.7312,0.2378,2.05,0.0349
140,-0.0349,-2.6926,0.3149,1.96,0.0349
141,-0.0114,-2.6669,0.4049,1.8315,0.0114
142,-0.0206,-2.7055,0.5334,1.6773,0.0206
143,-0.0133,-2.7055,0.6491,1.5359,0.0133
144,-0.0305,-2.7055,0.7519,1.356,0.0305
145,-0.0264,-2.7055,0.8547,1.1503,0.0264
146,-0.0741,-2.7183,0.9318,0.9447,0.0741
147,-0.053,-2.7183,1.0218,0.7519,0.053
148,-0.0012,-2.7055,1.0989,0.5077,0.0012
149,-0.0184,-2.7183,1.1503,0.3149,0.0184
150,0.0131,-2.7055,1.1375,0.1992,0.0131
151,0.0483,-2.6798,1.1889,0.0578,0.0483
152,0.0741,-2.6412,1.176,-0.0321,0.0741
153,0.0683,-2.577,1.1503,-0.135,0.0683
154,0.0127,-2.5255,1.0989,-0.1864,0.0127
155,-0.0144,-2.4356,1.0475,-0.2249,0.0144
156,0.0382,-2.3713,0.9832,-0.2892,0.0382
157,0.1008,-2.2813,0.9318,-0.2892,0.1008
158,0.0795,-2.1914,0.8676,-0.3149,0.0795
159,0.0136,-2.1014,0.7904,-0.3277,0.0136
160,-0.0373,-2.0114,0.7519,-0.3149,0.0373
161,-0.1013,-1.9086,0.6748,-0.2892,0.1013
162,-0.1268,-1.7929,0.6234,-0.302,0.1268
163,-0.1258,-1.6773,0.5719,-0.2892,0.1258
164,-0.0592,-1.6002,0.5334,-0.302,0.0592
165,-0.0484,-1.5359,0.482,-0.302,0.0484
166,-0.0283,-1.4331,0.482,-0.2763,0.0283
167,-0.0448,-1.3688,0.4563,-0.2635,0.0448
168,-0.0174,-1.2917,0.4306,-0.2378,0.0174
169,-0.0116,-1.2146,0.4306,-0.2378,0.0116
170,-0.0448,-1.1246,0.4177,-0.2121,0.0448
171,-0.0188,-1.0732,0.392,-0.2121,0.0188
172,0.0041,-0.9832,0.392,-0.1735,0.0041
173,0.0131,-0.9447,0.392,-0.1735,0.0131
174,0.0166,-0.8676,0.4049,-0.1478,0.0166
175,0.0196,-0.8418,0.4049,-0.135,0.0196
176,-0.0104,-0.7776,0.4306,-0.1092,0.0104
177,-0.024,-0.7519,0.4563,-0.0964,0.024
178,-0.0573,-0.7005,0.4563,-0.0707,0.0573
179,-0.1866,-0.6491,0.4563,-0.0321,0.1866
180,-0.1154,-0.6105,0.4563,-0.0193,0.1154
181,0.0042,-0.5976,0.4563,-0.0064,0.0042
182,0.0821,-0.5591,0.4691,-0.0064,0.0821
183,0.1341,-0.5077,0.482,0.0064,0.1341
184,0.0859,-0.4948,0.5205,-0.0064,0.0859
185,0.0455,-0.482,0.5462,-0.0193,0.0455
186,0.0422,-0.4563,0.5719,-0.045,0.0422
187,0.0173,-0.4306,0.5976,-0.0707,0.0173
188,0.0228,-0.4049,0.6491,-0.0707,0.0228
189,0.0221,-0.3663,0.6619,-0.0964,0.0221
190,0.0287,-0.3277,0.7133,-0.1864,0.0287
191,0.0302,-0.3406,0.7647,-0.2121,0.0302
192,0.0164,-0.302,0.8033,-0.2249,0.0164
193,0.0048,-0.2506,0.7904,-0.2635,0.0048
194,0.0091,-0.1992,0.829,-0.2763,0.0091
195,-0.0107,-0.1735,0.8161,-0.3149,0.0107
196,0.0242,-0.1221,0.8418,-0.3277,0.0242
197,0.0426,-0.0835,0.8418,-0.3663,0.0426
198,0.0242,-0.045,0.8676,-0.3792,0.0242
199,0.0028,-0.0193,0.8418,-0.4177,0.0028
200,-0.0049,0.0064,0.8547,-0.482,0.0049
201,0.007,0.0193,0.8547,-0.5205,0.007
202,0.0067,0.0321,0.8547,-0.5848,0.0067
203,0.0168,0.0707,0.829,-0.5976,0.0168
204,0.0155,0.045,0.8161,-0.6491,0.0155
205,-0.0412,0.045,0.8161,-0.739,0.0412
206,-0.0423,0.0321,0.8033,-0.7776,0.0423
207,-0.0229,0.045,0.7776,-0.8547,0.0229
208,-0.0398,0.0321,0.7519,-0.8547,0.0398
209,-0.0493,0.0064,0.7133,-0.9061,0.0493
210,-0.0257,0.045,0.6748,-0.9961,0.0257
211,-0.0034,-0.0321,0.6619,-1.0603,0.0034
212,-0.0093,-0.0064,0.6362,-1.1246,0.0093
213,-0.0111,-0.0193,0.6234,-1.1889,0.0111
214,-0.0156,-0.0321,0.6105,-1.2274,0.0156
215,-0.0204,0.0193,0.739,-1.3302,0.0204
216,-0.0338,-0.0964,0.482,-1.3302,0.0338
217,-0.0434,-0.0707,0.4306,-1.5102,0.0434
218,-0.0387,-0.0835,0.5077,-1.523,0.0387
219,-0.045,-0.1735,0.6362,-1.4973,0.045
220,-0.0475,-0.1478,0.5205,-1.6002,0.0475
221,-0.0262,-0.1992,0.4948,-1.6002,0.0262
222,0.0059,-0.1607,0.5334,-1.6773,0.0059
223,0.0029,-0.1992,0.5205,-1.7801,0.0029
224,-0.0209,-0.1864,0.5591,-1.9215,0.0209
225,-0.0471,-0.2249,0.5719,-1.9986,0.0471
226,-0.019,-0.2378,0.5976,-2.0757,0.019
227,0.005,-0.2763,0.6362,-2.1657,0.005
228,-0.0354,-0.2892,0.6619,-2.2299,0.0354
229,-0.112,-0.3149,0.6748,-2.2685,0.112
230,-0.0646,-0.302,0.7005,-2.3199,0.0646
231,-0.0274,-0.3149,0.6876,-2.3456,0.0274
232,-0.013,-0.3149,0.6748,-2.3585,0.013
233,0.053,-0.302,0.6748,-2.3456,0.053
234,0.0441,-0.3149,0.6491,-2.3713,0.0441
235,0.0269,-0.3406,0.6619,-2.3456,0.0269
236,-0.016,-0.3534,0.6491,-2.3328,0.016
237,-0.016,-0.392,0.6362,-2.3456,0.016
238,0.0108,-0.392,0.6362,-2.3328,0.0108
239,0.0231,-0.4306,0.6234,-2.3842,0.0231
240,0.0318,-0.4306,0.6234,-2.3842,0.0318
241,0.0196,-0.4563,0.6105,-2.3842,0.0196
242,-0.0157,-0.5077,0.6234,-2.4356,0.0157
243,-0.0283,-0.5205,0.6234,-2.4741,0.0283
244,-0.0379,-0.5462,0.6105,-2.4484,0.0379
245,-0.1712,-0.5591,0.6105,-2.4613,0.1712
246,-0.6851,-0.5976,0.6234,-2.4356,0.6851
247,-1.2566,-0.6105,0.5976,-2.4227,1.2566
248,-1.5446,-0.5976,0.5719,-2.4099,1.5446
249,-1.7448,-0.6619,0.5591,-2.3842,1.7448
250,-1.1026,-0.7005,0.5462,-2.3585,1.1026
251,-0.1398,-0.7262,0.4948,-2.307,0.1398
252,0.7828,-0.7262,0.482,-2.3199,0.7828
253,1.4782,-0.7776,0.4306,-2.3328,1.4782
254,1.9613,-0.8033,0.4049,-2.2813,1.9613
255,1.8577,-0.8418,0.3663,-2.2942,1.8577
256,1.3073,-0.8676,0.3149,-2.2685,1.3073
257,0.8878,-0.919,0.2763,-2.2299,0.8878
258,0.474,-0.9318,0.2378,-2.2171,0.474
259,0.0896,-0.9447,0.1992,-2.1785,0.0896
260,-0.1269,-0.9575,0.1864,-2.1657,0.1269
261,-0.1628,-0.9832,0.1478,-2.1914,0.1628
262,-0.3262,-0.9447,0.1607,-2.2042,0.3262
263,-0.5371,-0.9832,0.1478,-2.1657,0.5371
264,-0.7359,-1.0346,0.135,-2.1014,0.7359
265,-0.9861,-1.086,0.135,-2.0114,0.9861
266,-1.3453,-1.1246,0.1221,-1.9086,1.3453
267,-1.5338,-1.1246,0.0835,-1.7801,1.5338
268,-1.5073,-1.1503,0.045,-1.6644,1.5073
269,-1.033,-1.1375,0.0321,-1.5744,1.033
270,-0.137,-1.1375,0.0064,-1.5102,0.137
271,1.1346,-1.0989,-0.0321,-1.4202,1.1346
272,1.9646,-1.0475,-0.1221,-1.3431,1.9646
273,2.0606,-0.9575,-0.1735,-1.3174,2.0606
274,1.7819,-0.8804,-0.2121,-1.3045,1.7819
275,1.2769,-0.8033,-0.2506,-1.2917,1.2769
276,0.6744,-0.7133,-0.302,-1.3174,0.6744
277,0.2019,-0.6491,-0.3149,-1.3431,0.2019
278,-0.1435,-0.5719,-0.3534,-1.3688,0.1435
279,-0.3269,-0.5462,-0.3663,-1.3945,0.3269
280,-0.4718,-0.4948,-0.3792,-1.4845,0.4718
281,-0.3557,-0.4691,-0.3663,-1.523,0.3557
282,-0.4491,-0.4306,-0.3406,-1.6002,0.4491
283,-0.2918,-0.3792,-0.3406,-1.6387,0.2918
284,0.0969,-0.3534,-0.4306,-1.6644,0.0969
285,0.1712,-0.4177,-0.2763,-1.5873,0.1712
286,0.231,-0.302,-0.1864,-1.5102,0.231
287,0.3908,-0.2378,-0.1478,-1.4459,0.3908
288,0.309,-0.1092,-0.1221,-1.3174,0.309
289,0.0795,-0.0193,-0.1092,-1.2017,0.0795
290,-0.082,0.1221,-0.0064,-1.1118,0.082
291,-0.3692,0.2378,-0.0064,-1.0475,0.3692
292,-0.409,0.3277,0.0064,-0.9575,0.409
293,-0.455,0.4434,-0.0707,-0.9447,0.455
294,-0.6126,0.4948,-0.0835,-0.8676,0.6126
295,-0.6536,0.5077,-0.1221,-0.8418,0.6536
296,-0.5796,0.5077,-0.135,-0.7776,0.5796
297,-0.46,0.4691,-0.1607,-0.5591,0.46
298,-0.2452,0.4177,-0.2378,-0.482,0.2452
299,-0.1633,0.3406,-0.3149,-0.3277,0.1633
300,-0.4575,0.2249,-0.3663,-0.0321,0.4575
301,-0.3674,0.135,-0.4691,0.2378,0.3674
302,-0.4135,0.0193,-0.4948,0.4948,0.4135
303,-0.3675,-0.045,-0.6105,0.739,0.3675
304,0.001,-0.0835,-0.7133,0.9318,0.001
305,0.3616,-0.1864,-0.8547,1.2531,0.3616
306,0.4962,-0.1735,-0.3663,1.613,0.4962
307,0.6558,-0.2378,-1.1118,1.6901,0.6558
308,0.6274,-0.0707,-0.7647,1.8315,0.6274
309,1.2727,-0.392,-1.2403,1.9086,1.2727
310,1.7913,-0.2249,-1.0732,1.8958,1.7913
311,2.1668,-0.135,-1.1632,1.7929,2.1668
312,1.9547,0.0964,-0.7904,0.4049,1.9547
313,1.2249,0.0193,-1.3688,0.8547,1.2249
314,0.6836,0.0578,-0.9832,0.739,0.6836
315,0.2816,-0.0964,-0.9961,0.7005,0.2816
316,-0.5211,-0.1864,-1.1632,0.6748,0.5211
317,-1.9008,-0.1864,-0.9961,0.5848,1.9008
318,-2.4001,-0.1478,-0.9447,0.4049,2.4001
319,-2.2606,-0.1221,-0.8033,0.2121,2.2606
320,-1.0799,-0.1221,-0.6876,0.0064,1.0799
321,0.4444,-0.1221,-0.4948,-0.1221,0.4444
322,2.3109,-0.1478,-0.3534,-0.1864,2.3109
323,2.4,-0.1864,-0.1607,-0.2121,2.4
324,1.1795,-0.2249,-0.0064,-0.1735,1.1795
325,-0.1047,-0.302,0.135,-0.0578,0.1047
326,-0.6112,-0.3663,0.2763,0.1092,0.6112
327,-1.0099,-0.4177,0.3792,0.2892,1.0099
328,-1.3509,-0.482,0.4563,0.5205,1.3509
329,-1.3065,-0.5591,0.5205,0.7647,1.3065
330,-0.8975,-0.6362,0.5719,0.9961,0.8975
331,-0.3826,-0.6876,0.5976,1.1889,0.3826
332,0.2574,-0.739,0.5976,1.3817,0.2574
333,0.702,-0.7519,0.5719,1.5359,0.702
334,0.4591,-0.8033,0.5462,1.6773,0.4591
335,-0.6604,-0.8676,0.5205,1.7672,0.6604
336,-1.6472,-0.9318,0.4948,1.8444,1.6472
337,-1.5389,-0.9832,0.482,1.8572,1.5389
338,-0.647,-1.0475,0.4691,1.8315,0.647
339,0.0322,-1.0989,0.4691,1.7929,0.0322
340,-0.5099,-1.176,0.4563,1.7544,0.5099
341,-0.5008,-1.266,0.4434,1.6901,0.5008
342,-0.0643,-1.356,0.4434,1.6387,0.0643
343,0.4403,-1.4459,0.4306,1.6002,0.4403
344,1.7442,-1.523,0.4177,1.613,1.7442
345,2.4,-1.6002,0.4306,1.5359,2.4
346,2.4,-1.6644,0.4049,1.4973,2.4
347,1.7565,-1.703,0.3792,1.4459,1.7565
348,0.9325,-1.6901,0.3534,1.3945,0.9325
349,-0.045,-1.7544,0.3406,1.3688,0.045
350,-0.5425,-1.8058,0.3406,1.3302,0.5425
351,-0.6919,-1.8572,0.3406,1.3431,0.6919
352,-1.2346,-1.8829,0.3663,1.3431,1.2346
353,-2.345,-1.9343,0.392,1.356,2.345
354,-2.2836,-1.9986,0.4306,1.356,2.2836
355,-2.3355,-2.0371,0.482,1.356,2.3355
356,-0.8724,-2.1014,0.5205,1.3431,0.8724
357,1.3621,-2.1528,0.5462,1.2788,1.3621
358,2.4,-2.1785,0.6105,1.2017,2.4
359,2.4,-2.2171,0.6491,1.1118,2.4
360,2.4,-2.2171,0.6876,0.9704,2.4
361,0.6807,-2.2171,0.7262,0.829,0.6807
362,-1.3447,-2.2042,0.739,0.6619,1.3447
363,-1.8748,-2.1014,0.739,0.482,1.8748
364,-1.5208,-2.0628,0.739,0.3534,1.5208
365,-1.7097,-1.9729,0.739,0.1992,1.7097
366,-1.352,-1.8958,0.7005,0.1221,1.352
367,-1.2039,-1.7801,0.6876,0.0707,1.2039
368,-1.3958,-1.6901,0.6748,-0.0064,1.3958
369,-1.4879,-1.5744,0.6491,-0.0064,1.4879
370,-1.0967,-1.4331,0.6234,0.0193,1.0967
371,-0.0625,-1.3174,0.5976,0.0193,0.0625
372,1.8094,-1.176,0.5719,0.0193,1.8094
373,2.4,-1.0089,0.5462,0.045,2.4
374,2.4,-0.8804,0.5205,0.0578,2.4
375,2.4,-0.7262,0.4948,0.0578,2.4
376,2.4,-0.5719,0.482,0.045,2.4
377,1.5233,-0.4049,0.4434,0.0321,1.5233
378,-0.4513,-0.2635,0.4177,0.0193,0.4513
379,-1.6566,-0.0964,0.3792,-0.0578,1.6566
380,-1.5003,0.0835,0.3663,-0.1092,1.5003
381,-1.0709,0.2121,0.3277,-0.1735,1.0709
382,-0.2784,0.3277,0.2892,-0.2506,0.2784
383,0.8195,0.4434,0.2763,-0.3406,0.8195
384,0.8772,0.5462,0.2506,-0.4177,0.8772
385,0.4335,0.6362,0.2249,-0.5077,0.4335
386,0.0338,0.7133,0.1992,-0.5848,0.0338
387,-0.5976,0.7776,0.1735,-0.6491,0.5976
388,-1.3062,0.8804,0.135,-0.7647,1.3062
389,-2.4001,0.8933,0.135,-0.829,2.4001
390,-2.4001,0.9575,0.1221,-0.8804,2.4001
391,-1.2229,0.9961,0.0707,-0.9447,1.2229
392,-0.3128,1.0475,0.0321,-0.9575,0.3128
393,0.9632,1.086,-0.0193,-0.9832,0.9632
394,1.3886,1.1503,-0.045,-1.0732,1.3886
395,-0.8833,1.1503,-0.0964,-1.0732,0.8833
396,-2.4001,1.1632,-0.135,-1.1118,2.4001
397,-2.4001,1.1632,-0.1735,-1.1503,2.4001
398,-2.4001,1.1375,-0.2121,-1.1889,2.4001
399,-1.6676,1.1118,-0.2378,-1.2531,1.6676
400,-0.3218,1.0732,-0.2635,-1.3045,0.3218
401,0.7618,1.0218,-0.3277,-1.2788,0.7618
402,1.6722,0.9961,-0.3149,-1.3174,1.6722
403,2.3986,0.9832,-0.3277,-1.3431,2.3986
404,2.4,0.9061,-0.3663,-1.356,2.4
405,1.8762,0.8418,-0.3406,-1.3174,1.8762
406,1.3507,0.8161,-0.3534,-1.3045,1.3507
407,0.2224,0.7647,-0.392,-1.2531,0.2224
408,-1.2413,0.6748,-0.3663,-1.1889,1.2413
409,-0.9327,0.5976,-0.392,-1.1118,0.9327
410,0.2631,0.5462,-0.3663,-1.0346,0.2631
411,1.2775,0.4691,-0.3534,-0.9704,1.2775
412,1.0515,0.4049,-0.3149,-0.919,1.0515
413,0.9718,0.3149,-0.3149,-0.8676,0.9718
414,1.6042,0.2378,-0.2635,-0.829,1.6042
415,1.6485,0.1735,-0.2378,-0.7776,1.6485
416,1.6252,0.1092,-0.1992,-0.7904,1.6252
417,1.289,0.1864,0.0835,-1.1632,1.289
418,-0.0237,-0.1478,-0.392,-0.4691,0.0237
419,-1.2613,-0.0964,0.1607,-0.9832,1.2613
420,-2.4001,-0.2506,-0.2506,-0.7776,2.4001
421,-2.4001,-0.302,-0.0193,-0.7776,2.4001
422,-1.1526,-0.3277,-0.0064,-0.8033,1.1526
423,0.1574,-0.3792,-0.0064,-0.8933,0.1574
424,1.2786,-0.4434,0.0064,-0.9575,1.2786
425,1.9962,-0.5205,0.0321,-0.9832,1.9962
426,1.4269,-0.5719,0.0707,-0.9961,1.4269
427,1.018,-0.5976,0.0835,-1.0089,1.018
428,0.8477,-0.6362,0.1092,-1.0218,0.8477
429,0.4795,-0.6619,0.135,-0.9961,0.4795
430,-0.1822,-0.6748,0.135,-0.9832,0.1822
431,-1.6553,-0.6876,0.1478,-0.9832,1.6553
432,-1.772,-0.6876,0.1607,-0.9704,1.772
433,-1.5607,-0.6748,0.1735,-0.9575,1.5607
434,-0.9105,-0.7005,0.1864,-0.9961,0.9105
435,0.185,-0.6876,0.1992,-0.9832,0.185
436,0.8521,-0.7005,0.2121,-0.9704,0.8521
437,0.7093,-0.7133,0.1992,-0.9704,0.7093
438,0.036,-0.7133,0.2249,-0.9832,0.036
439,-0.9808,-0.7262,0.2249,-1.0089,0.9808
440,-0.7077,-0.7519,0.2249,-0.9832,0.7077
441,-0.3555,-0.7262,0.2121,-1.0218,0.3555
442,0.1792,-0.6748,0.1864,-1.0346,0.1792
443,0.7692,-0.6491,0.1478,-1.0346,0.7692
444,0.67,-0.4049,0.2763,-1.0603,0.67
445,0.0697,-0.9447,0.2892,-0.9447,0.0697
446,-0.0283,-1.0346,0.4049,-0.9961,0.0283
447,0.0138,-0.8933,0.3534,-1.0732,0.0138
448,-0.272,-0.8161,0.1992,-1.0346,0.272
449,-0.5249,-0.7904,0.1992,-1.0089,0.5249
450,-0.6179,-0.7904,0.1478,-1.0346,0.6179
451,-0.3745,-0.7904,0.1735,-1.0346,0.3745
452,-0.189,-0.7262,0.1607,-0.9961,0.189
453,-0.4752,-0.6619,0.135,-0.9575,0.4752
454,-1.3208,-0.7904,0.1221,-0.9061,1.3208
455,-2.4001,-0.829,0.2506,-0.919,2.4001
456,-2.4001,-0.8161,0.3406,-0.9961,2.4001
457,-0.7757,-1.0218,0.4563,-1.0346,0.7757
458,0.9669,-1.1503,0.4049,-1.0475,0.9669
459,2.2575,-0.8033,0.3792,-1.086,2.2575
460,2.4,-0.8033,0.302,-1.0989,2.4
461,2.0423,-0.8418,0.4049,-1.176,2.0423
462,0.767,-0.9575,0.4434,-1.0989,0.767
463,0.1547,-0.9447,0.4306,-1.1503,0.1547
464,-0.157,-0.9961,0.302,-1.1118,0.157
465,-0.265,-0.8547,0.392,-1.176,0.265
466,-0.2378,-1.0218,0.4434,-1.1246,0.2378
467,-0.2829,-0.9575,0.4306,-1.0346,0.2829
468,-0.613,-1.0346,0.4049,-1.0346,0.613
469,-0.8139,-1.0346,0.4177,-1.0218,0.8139
470,-1.2225,-0.9961,0.392,-1.0346,1.2225
471,-1.3794,-1.0732,0.3534,-0.9961,1.3794
472,-0.8082,-1.1118,0.3792,-1.0346,0.8082
473,-0.0171,-1.1375,0.3534,-1.086,0.0171
474,0.8074,-1.2017,0.3149,-1.086,0.8074
475,1.156,-1.266,0.2892,-1.0989,1.156
476,0.7532,-1.2917,0.2635,-1.1246,0.7532
477,0.2345,-1.3045,0.2378,-1.1246,0.2345
478,-0.0355,-1.3302,0.2249,-1.1503,0.0355
