製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
80,-0.0428,-0.8418,0.0707,-0.4691,0.0428
81,-0.0691,-0.829,0.0964,-0.4563,0.0691
82,-0.0768,-0.8418,0.0964,-0.4691,0.0768
83,-0.0845,-0.829,0.1092,-0.4691,0.0845
84,-0.1218,-0.8418,0.0964,-0.482,0.1218
85,-0.2178,-0.829,0.1092,-0.4691,0.2178
86,-0.2723,-0.829,0.1221,-0.4948,0.2723
87,-0.2361,-0.8161,0.1221,-0.5077,0.2361
88,-0.2276,-0.829,0.135,-0.482,0.2276
89,-0.218,-0.829,0.1221,-0.4948,0.218
90,-0.1562,-0.8418,0.1478,-0.4948,0.1562
91,-0.0344,-0.8418,0.1478,-0.5077,0.0344
92,0.0595,-0.8418,0.1478,-0.4948,0.0595
93,0.1098,-0.8547,0.1478,-0.5205,0.1098
94,0.1855,-0.8547,0.1607,-0.5077,0.1855
95,0.2506,-0.8676,0.1607,-0.5334,0.2506
96,0.2306,-0.8933,0.1607,-0.4948,0.2306
97,0.2511,-0.8933,0.1478,-0.5334,0.2511
98,0.2642,-0.9061,0.1607,-0.5205,0.2642
99,0.2752,-0.9061,0.1735,-0.4948,0.2752
100,0.252,-0.919,0.1735,-0.5205,0.252
101,0.2205,-0.919,0.1478,-0.5077,0.2205
102,0.2046,-0.9318,0.1607,-0.5077,0.2046
103,0.0439,-0.919,0.135,-0.5077,0.0439
104,-0.2407,-0.919,0.1607,-0.4948,0.2407
105,-0.4521,-0.9447,0.1735,-0.5205,0.4521
106,-0.4924,-0.9447,0.1607,-0.4948,0.4924
107,-0.3885,-0.9447,0.1735,-0.5077,0.3885
108,-0.2767,-0.9447,0.1607,-0.5205,0.2767
109,-0.1783,-0.9447,0.1478,-0.5205,0.1783
110,-0.013,-0.9447,0.1478,-0.5077,0.013
111,0.1082,-0.9447,0.1478,-0.5591,0.1082
112,-0.125,-0.9575,0.1607,-0.5334,0.125
113,-0.2154,-0.9447,0.1478,-0.5334,0.2154
114,-0.4217,-0.9447,0.1478,-0.5334,0.4217
115,-0.6136,-0.9575,0.1478,-0.5591,0.6136
116,-1.0194,-0.9318,0.1478,-0.5719,1.0194
117,-1.0412,-0.919,0.1478,-0.5719,1.0412
118,-0.4075,-0.9061,0.135,-0.5719,0.4075
119,0.3352,-0.8933,0.135,-0.5719,0.3352
120,0.8868,-0.8933,0.1478,-0.5591,0.8868
121,1.2612,-0.8933,0.1478,-0.5719,1.2612
122,1.5881,-0.8804,0.1607,-0.5976,1.5881
123,1.2849,-0.8547,0.1478,-0.5719,1.2849
124,0.8034,-0.8418,0.1478,-0.5848,0.8034
125,0.4602,-0.829,0.135,-0.5976,0.4602
126,0.3823,-0.8161,0.1478,-0.5591,0.3823
127,0.3284,-0.8161,0.135,-0.5591,0.3284
128,0.221,-0.7904,0.135,-0.5462,0.221
129,0.1447,-0.7904,0.135,-0.5591,0.1447
130,0.0231,-0.7776,0.135,-0.5719,0.0231
131,-0.0331,-0.7647,0.1221,-0.5205,0.0331
132,-0.076,-0.7519,0.1092,-0.5077,0.076
133,-0.1105,-0.7262,0.1092,-0.5077,0.1105
134,-0.1534,-0.7262,0.0964,-0.5077,0.1534
135,-0.1868,-0.7262,0.1092,-0.4948,0.1868
136,-0.2502,-0.7262,0.1221,-0.4948,0.2502
137,-0.2663,-0.7133,0.1221,-0.4563,0.2663
138,-0.2869,-0.7133,0.1092,-0.4306,0.2869
139,-0.2961,-0.739,0.0964,-0.4434,0.2961
140,-0.3467,-0.7647,0.0835,-0.4306,0.3467
141,-0.3163,-0.6876,0.0835,-0.392,0.3163
142,-0.3119,-0.6619,0.0964,-0.3663,0.3119
143,-0.283,-0.6491,0.0835,-0.392,0.283
144,-0.2772,-0.6619,0.0835,-0.4177,0.2772
145,-0.3949,-0.6748,0.0835,-0.3663,0.3949
146,-0.5833,-0.6619,0.0707,-0.3663,0.5833
147,-0.4756,-0.6491,0.0707,-0.3663,0.4756
148,-0.1773,-0.6105,0.0578,-0.3663,0.1773
149,0.0528,-0.6491,0.0707,-0.3663,0.0528
150,0.253,-0.6491,0.0707,-0.3534,0.253
151,0.6282,-0.6619,0.0835,-0.3663,0.6282
152,0.8252,-0.6619,0.0835,-0.3149,0.8252
153,0.7087,-0.6491,0.0835,-0.3406,0.7087
154,0.5123,-0.6234,0.0964,-0.3277,0.5123
155,0.3954,-0.6362,0.0835,-0.3406,0.3954
156,0.3067,-0.6362,0.0835,-0.3406,0.3067
157,0.2064,-0.6234,0.1092,-0.2892,0.2064
158,0.0966,-0.6105,0.0964,-0.302,0.0966
159,-0.0071,-0.6105,0.1092,-0.302,0.0071
160,-0.0819,-0.6362,0.1092,-0.302,0.0819
161,-0.1526,-0.6105,0.1221,-0.2892,0.1526
162,-0.2115,-0.5976,0.1221,-0.2635,0.2115
163,-0.2753,-0.5848,0.1221,-0.2763,0.2753
164,-0.3079,-0.5591,0.1221,-0.2763,0.3079
165,-0.2757,-0.5848,0.1478,-0.302,0.2757
166,-0.2053,-0.5591,0.135,-0.3149,0.2053
167,-0.1222,-0.5719,0.135,-0.2892,0.1222
168,-0.0464,-0.5591,0.1478,-0.2892,0.0464
169,0.0201,-0.5462,0.1607,-0.2763,0.0201
170,-0.0833,-0.5462,0.1478,-0.3149,0.0833
171,-0.2629,-0.5205,0.1607,-0.302,0.2629
172,-0.3515,-0.5205,0.1607,-0.3534,0.3515
173,-0.2726,-0.5077,0.1478,-0.3277,0.2726
174,-0.1135,-0.4948,0.1735,-0.3406,0.1135
175,0.0442,-0.4948,0.1607,-0.3792,0.0442
176,0.2372,-0.4948,0.1478,-0.3792,0.2372
177,0.3702,-0.482,0.1607,-0.3792,0.3702
178,0.3477,-0.4177,0.1735,-0.4177,0.3477
179,0.2189,-0.4563,0.1478,-0.4434,0.2189
180,0.1496,-0.4691,0.1735,-0.4177,0.1496
181,0.1093,-0.4434,0.1735,-0.4434,0.1093
182,-0.0138,-0.4563,0.1735,-0.4691,0.0138
183,-0.3993,-0.4563,0.1992,-0.4691,0.3993
184,-0.7578,-0.4563,0.1735,-0.4691,0.7578
185,-0.7873,-0.4306,0.1992,-0.4691,0.7873
186,-0.7646,-0.4434,0.1864,-0.5077,0.7646
187,-0.6862,-0.4563,0.1864,-0.5205,0.6862
188,-0.2035,-0.4177,0.1864,-0.5334,0.2035
189,0.3642,-0.4563,0.1992,-0.5077,0.3642
190,0.5113,-0.4691,0.1992,-0.5334,0.5113
191,0.619,-0.482,0.1864,-0.5334,0.619
192,0.6585,-0.482,0.1992,-0.5334,0.6585
193,0.3136,-0.4948,0.1864,-0.5205,0.3136
194,-0.1506,-0.5077,0.1864,-0.5591,0.1506
195,-0.5769,-0.5077,0.1864,-0.5591,0.5769
196,-0.4573,-0.5462,0.1864,-0.5462,0.4573
197,-0.0719,-0.5462,0.1864,-0.5591,0.0719
198,0.2561,-0.5719,0.1864,-0.5334,0.2561
199,0.654,-0.5848,0.1992,-0.5334,0.654
200,0.9621,-0.6105,0.1992,-0.5334,0.9621
201,0.8033,-0.6234,0.1864,-0.5334,0.8033
202,0.3228,-0.6362,0.1992,-0.5591,0.3228
203,0.0946,-0.6234,0.1864,-0.5719,0.0946
204,-0.0761,-0.6619,0.1992,-0.5848,0.0761
205,-0.2277,-0.6876,0.1864,-0.5719,0.2277
206,-0.2859,-0.7133,0.1864,-0.5976,0.2859
207,-0.3843,-0.7262,0.1864,-0.5976,0.3843
208,-0.515,-0.739,0.1735,-0.6105,0.515
209,-0.6465,-0.739,0.1864,-0.6234,0.6465
210,-0.656,-0.7519,0.1864,-0.6234,0.656
211,-0.6646,-0.7647,0.1735,-0.6491,0.6646
212,-0.3833,-0.7776,0.1607,-0.6619,0.3833
213,-0.0246,-0.7904,0.1864,-0.6234,0.0246
214,0.4198,-0.7904,0.1735,-0.6491,0.4198
215,0.69,-0.8033,0.1735,-0.6362,0.69
216,0.8646,-0.8161,0.1735,-0.6491,0.8646
217,0.9023,-0.8161,0.1607,-0.7005,0.9023
218,0.7629,-0.8033,0.1607,-0.6619,0.7629
219,0.4736,-0.8033,0.1607,-0.6876,0.4736
220,0.209,-0.8418,0.1607,-0.6748,0.209
221,-0.0653,-0.8418,0.1478,-0.6362,0.0653
222,-0.2967,-0.8547,0.1478,-0.6491,0.2967
223,-0.3846,-0.8418,0.1478,-0.6234,0.3846
224,-0.4928,-0.8418,0.1221,-0.6362,0.4928
225,-0.6068,-0.8418,0.1221,-0.6105,0.6068
226,-0.4361,-0.8547,0.135,-0.6105,0.4361
227,-0.0582,-0.8418,0.135,-0.6105,0.0582
228,0.2638,-0.8547,0.135,-0.6362,0.2638
229,0.456,-0.8418,0.135,-0.5976,0.456
230,0.6272,-0.829,0.135,-0.6105,0.6272
231,0.6117,-0.8161,0.1478,-0.6105,0.6117
232,0.295,-0.7904,0.135,-0.6234,0.295
233,-0.0618,-0.7904,0.1092,-0.6234,0.0618
234,-0.2766,-0.7647,0.1221,-0.6362,0.2766
235,-0.3583,-0.7647,0.1221,-0.5976,0.3583
236,-0.3875,-0.7519,0.1221,-0.6362,0.3875
237,-0.3694,-0.739,0.135,-0.6105,0.3694
238,-0.0563,-0.7262,0.135,-0.6105,0.0563
239,0.2397,-0.7133,0.135,-0.6234,0.2397
240,0.3823,-0.7133,0.135,-0.6619,0.3823
241,0.4211,-0.7005,0.1478,-0.6362,0.4211
242,0.4586,-0.6748,0.1478,-0.6619,0.4586
243,0.3331,-0.6619,0.1607,-0.6619,0.3331
244,-0.0041,-0.6491,0.1607,-0.6491,0.0041
245,-0.2197,-0.6491,0.1735,-0.6491,0.2197
246,-0.2695,-0.6234,0.1735,-0.6748,0.2695
247,-0.3892,-0.6234,0.1735,-0.6748,0.3892
248,-0.3443,-0.5591,0.1735,-0.7005,0.3443
249,-0.3152,-0.5976,0.1607,-0.7005,0.3152
250,-0.3971,-0.5848,0.1735,-0.6876,0.3971
251,-0.6151,-0.5848,0.1735,-0.6748,0.6151
252,-0.6462,-0.5719,0.1735,-0.7005,0.6462
253,-0.8421,-0.5848,0.1478,-0.7133,0.8421
254,-0.5913,-0.5591,0.1607,-0.7133,0.5913
255,-0.1389,-0.5591,0.1607,-0.7133,0.1389
256,0.3407,-0.5462,0.1478,-0.7262,0.3407
257,0.6539,-0.5334,0.1478,-0.7262,0.6539
258,0.73,-0.5334,0.1478,-0.7262,0.73
259,0.5591,-0.5334,0.135,-0.7262,0.5591
260,0.2658,-0.5591,0.135,-0.7519,0.2658
261,0.169,-0.5334,0.135,-0.739,0.169
262,0.1209,-0.5334,0.1478,-0.739,0.1209
263,0.2123,-0.5077,0.135,-0.7647,0.2123
264,0.191,-0.5205,0.1221,-0.8161,0.191
265,-0.1193,-0.5205,0.135,-0.7776,0.1193
266,-0.3449,-0.5077,0.1221,-0.8033,0.3449
267,-0.3172,-0.5077,0.1221,-0.8161,0.3172
268,-0.2194,-0.5077,0.1092,-0.8676,0.2194
269,-0.0568,-0.5077,0.135,-0.8547,0.0568
270,0.1491,-0.5205,0.1092,-0.8804,0.1491
271,0.3773,-0.5077,0.1092,-0.8804,0.3773
272,0.4525,-0.5077,0.1092,-0.8547,0.4525
273,0.5728,-0.5077,0.0964,-0.8804,0.5728
274,0.6569,-0.5077,0.0964,-0.8804,0.6569
275,0.6273,-0.5205,0.0964,-0.8676,0.6273
276,0.4659,-0.5077,0.0964,-0.8676,0.4659
277,0.3645,-0.5077,0.1092,-0.8547,0.3645
278,0.2312,-0.482,0.1092,-0.8676,0.2312
279,0.0951,-0.5205,0.0964,-0.8547,0.0951
280,-0.0431,-0.5334,0.0835,-0.8547,0.0431
281,-0.2894,-0.5205,0.0964,-0.8547,0.2894
282,-0.556,-0.5334,0.1092,-0.8418,0.556
283,-0.5411,-0.5591,0.1092,-0.8804,0.5411
284,-0.3985,-0.5462,0.1092,-0.8547,0.3985
285,-0.1778,-0.5591,0.0964,-0.829,0.1778
286,0.0814,-0.5719,0.1092,-0.8547,0.0814
287,0.3123,-0.5591,0.1092,-0.8418,0.3123
288,0.3227,-0.5591,0.1092,-0.8676,0.3227
289,0.2063,-0.5719,0.1092,-0.829,0.2063
290,-0.0234,-0.5719,0.1221,-0.8418,0.0234
291,-0.318,-0.5848,0.1221,-0.829,0.318
292,-0.4989,-0.5848,0.135,-0.8418,0.4989
293,-0.4513,-0.5848,0.1221,-0.829,0.4513
294,-0.3989,-0.5848,0.1221,-0.829,0.3989
295,-0.2767,-0.5848,0.1221,-0.8676,0.2767
296,-0.0131,-0.5848,0.135,-0.829,0.0131
297,0.1536,-0.5848,0.1221,-0.8547,0.1536
298,0.0452,-0.5719,0.1221,-0.8418,0.0452
299,-0.0344,-0.5976,0.1221,-0.8418,0.0344
300,-0.2041,-0.5976,0.1221,-0.8418,0.2041
301,-0.1093,-0.5976,0.1092,-0.8547,0.1093
302,0.095,-0.5848,0.1221,-0.8676,0.095
303,0.2089,-0.5848,0.1092,-0.8804,0.2089
304,0.0466,-0.5591,0.0964,-0.8933,0.0466
305,-0.0428,-0.5719,0.0964,-0.8418,0.0428
306,0.1613,-0.5848,0.1092,-0.8418,0.1613
307,0.1049,-0.5848,0.1092,-0.8418,0.1049
308,0.1843,-0.5848,0.1092,-0.8547,0.1843
309,0.4641,-0.5848,0.1092,-0.8418,0.4641
310,0.4247,-0.5848,0.0964,-0.8418,0.4247
311,0.0155,-0.5719,0.0964,-0.8418,0.0155
312,-0.3004,-0.5848,0.1092,-0.8418,0.3004
313,-0.4918,-0.5848,0.1092,-0.8547,0.4918
314,-0.6227,-0.6105,0.1092,-0.8547,0.6227
315,-0.7031,-0.5976,0.1092,-0.8676,0.7031
316,-0.4118,-0.5976,0.1221,-0.8933,0.4118
317,0.029,-0.6105,0.1092,-0.9061,0.029
318,0.3923,-0.5848,0.1221,-0.8804,0.3923
319,0.5704,-0.5848,0.1221,-0.9061,0.5704
320,0.5848,-0.5976,0.1221,-0.919,0.5848
321,0.4324,-0.5976,0.1221,-0.919,0.4324
322,0.1519,-0.6105,0.1607,-0.9061,0.1519
323,-0.1014,-0.5976,0.1478,-0.919,0.1014
324,-0.3253,-0.5976,0.1478,-0.9061,0.3253
325,-0.5441,-0.5976,0.1478,-0.8933,0.5441
326,-0.2877,-0.5976,0.1478,-0.919,0.2877
327,-0.006,-0.5848,0.135,-0.9061,0.006
328,0.0401,-0.5848,0.135,-0.9447,0.0401
329,-0.0101,-0.5848,0.135,-0.9318,0.0101
330,0.0068,-0.5848,0.135,-0.919,0.0068
331,-0.2228,-0.5719,0.135,-0.9447,0.2228
332,-0.3839,-0.5848,0.1221,-0.9061,0.3839
333,0.018,-0.5205,0.1221,-0.919,0.018
334,0.431,-0.5591,0.1221,-0.9318,0.431
335,0.6109,-0.5462,0.1221,-0.9318,0.6109
336,0.7037,-0.5462,0.1092,-0.919,0.7037
337,0.638,-0.5334,0.1221,-0.9318,0.638
338,0.2883,-0.5334,0.1092,-0.919,0.2883
339,-0.0783,-0.5205,0.1221,-0.9318,0.0783
340,-0.3107,-0.5205,0.1092,-0.9447,0.3107
341,-0.5778,-0.4948,0.1092,-0.9575,0.5778
342,-0.6639,-0.5077,0.0964,-0.9575,0.6639
343,-0.5875,-0.4948,0.1092,-0.9447,0.5875
344,-0.515,-0.4948,0.1092,-0.9832,0.515
345,-0.3888,-0.5077,0.0964,-0.9832,0.3888
346,-0.1446,-0.5077,0.1092,-0.9832,0.1446
347,0.0398,-0.5077,0.0964,-0.9832,0.0398
348,0.1713,-0.4948,0.1092,-0.9961,0.1713
349,0.3291,-0.4948,0.0964,-1.0218,0.3291
350,0.3043,-0.5077,0.0964,-1.0218,0.3043
351,0.1581,-0.5205,0.0964,-1.0089,0.1581
352,-0.1353,-0.5205,0.0964,-1.0089,0.1353
353,-0.088,-0.5205,0.0964,-1.0346,0.088
354,0.1096,-0.5205,0.1092,-1.0475,0.1096
355,0.4277,-0.5077,0.1092,-1.0089,0.4277
356,0.5657,-0.5077,0.1092,-1.0218,0.5657
357,0.5938,-0.5334,0.0964,-1.0603,0.5938
358,0.4179,-0.5205,0.1092,-1.0218,0.4179
359,0.1983,-0.5334,0.0964,-1.0218,0.1983
360,0.0042,-0.5334,0.0964,-0.9961,0.0042
361,-0.2951,-0.5462,0.1092,-1.0218,0.2951
362,-0.5884,-0.5462,0.1092,-1.0089,0.5884
363,-0.6717,-0.4948,0.0964,-1.0218,0.6717
364,-0.4656,-0.5591,0.0964,-1.0089,0.4656
365,-0.2115,-0.5591,0.1092,-1.0089,0.2115
366,0.0415,-0.5591,0.1092,-0.9961,0.0415
367,0.3305,-0.5591,0.1092,-0.9961,0.3305
368,0.2976,-0.5848,0.1092,-0.9832,0.2976
369,0.0118,-0.5976,0.135,-0.9704,0.0118
370,-0.0943,-0.5976,0.135,-0.9575,0.0943
371,-0.1811,-0.5976,0.135,-0.9447,0.1811
372,-0.3066,-0.6234,0.135,-0.9704,0.3066
373,-0.2734,-0.6105,0.1221,-0.9704,0.2734
374,-0.0555,-0.6105,0.135,-0.9575,0.0555
375,0.2191,-0.6491,0.1478,-0.9318,0.2191
376,0.4251,-0.6491,0.135,-0.9061,0.4251
377,0.521,-0.6619,0.1478,-0.9447,0.521
378,0.3443,-0.6619,0.1478,-0.9575,0.3443
379,0.0185,-0.6619,0.1478,-0.9575,0.0185
380,-0.076,-0.6876,0.1478,-0.9318,0.076
381,-0.0406,-0.6876,0.1607,-0.9575,0.0406
382,0.0532,-0.7005,0.1478,-0.9318,0.0532
383,0.2365,-0.7005,0.1607,-0.9318,0.2365
384,0.2921,-0.7005,0.1607,-0.9318,0.2921
385,-0.0212,-0.7133,0.1607,-0.919,0.0212
386,-0.4954,-0.7262,0.1478,-0.9061,0.4954
387,-0.7968,-0.7262,0.1607,-0.9061,0.7968
388,-0.775,-0.7133,0.1607,-0.8933,0.775
389,-0.4652,-0.7519,0.1607,-0.919,0.4652
390,-0.1525,-0.7647,0.1735,-0.9061,0.1525
391,0.1442,-0.7776,0.1735,-0.8804,0.1442
392,0.3399,-0.7904,0.1864,-0.9061,0.3399
393,0.3352,-0.7904,0.1864,-0.9061,0.3352
394,0.2673,-0.7904,0.1992,-0.919,0.2673
395,0.021,-0.8033,0.1864,-0.9447,0.021
396,-0.1496,-0.8033,0.1992,-0.919,0.1496
397,-0.0836,-0.7904,0.1864,-0.9318,0.0836
398,0.044,-0.8161,0.1864,-0.9318,0.044
399,0.1612,-0.829,0.1864,-0.919,0.1612
400,0.3599,-0.8161,0.1992,-0.919,0.3599
401,0.4147,-0.829,0.1992,-0.8933,0.4147
402,0.2894,-0.8161,0.1992,-0.9061,0.2894
403,0.085,-0.829,0.1992,-0.919,0.085
404,-0.0971,-0.829,0.1735,-0.8933,0.0971
405,-0.2021,-0.829,0.1864,-0.8804,0.2021
406,-0.2071,-0.829,0.1992,-0.8547,0.2071
407,-0.1144,-0.8547,0.1864,-0.8804,0.1144
408,-0.0115,-0.8547,0.1864,-0.8804,0.0115
409,0.1137,-0.8418,0.1864,-0.8804,0.1137
410,0.1936,-0.8418,0.1864,-0.9061,0.1936
411,0.1661,-0.829,0.1735,-0.8804,0.1661
412,0.1087,-0.829,0.1864,-0.8933,0.1087
413,0.0631,-0.829,0.1864,-0.9061,0.0631
414,-0.0434,-0.829,0.1992,-0.919,0.0434
415,-0.1585,-0.8547,0.1992,-0.919,0.1585
416,-0.2859,-0.8418,0.1992,-0.9061,0.2859
417,-0.519,-0.8161,0.1992,-0.8804,0.519
418,-0.6512,-0.8161,0.1992,-0.9318,0.6512
419,-0.6162,-0.829,0.1992,-0.919,0.6162
420,-0.3078,-0.8161,0.2249,-0.9318,0.3078
421,0.0827,-0.8161,0.2249,-0.9318,0.0827
422,0.474,-0.8161,0.2121,-0.9447,0.474
423,0.5731,-0.8161,0.2249,-0.9318,0.5731
424,0.5137,-0.8161,0.2378,-0.9575,0.5137
425,0.4214,-0.8033,0.2378,-0.9318,0.4214
426,0.2218,-0.8033,0.2378,-0.9447,0.2218
427,0.1448,-0.7904,0.2378,-0.9832,0.1448
428,0.0478,-0.7904,0.2378,-0.9961,0.0478
429,0.0045,-0.7647,0.2506,-0.9704,0.0045
430,-0.0207,-0.7519,0.2506,-1.0089,0.0207
431,-0.088,-0.7519,0.2506,-1.0089,0.088
432,-0.1997,-0.7519,0.2635,-1.0218,0.1997
433,-0.2409,-0.6876,0.2506,-1.0475,0.2409
434,-0.2438,-0.7133,0.2506,-1.0475,0.2438
435,-0.1759,-0.7005,0.2506,-1.0218,0.1759
436,-0.1297,-0.6876,0.2635,-1.0218,0.1297
437,-0.0445,-0.6748,0.2635,-1.0475,0.0445
438,-0.0075,-0.6748,0.2635,-1.0218,0.0075
439,-0.1146,-0.6619,0.2635,-1.0475,0.1146
440,-0.357,-0.6619,0.2763,-1.0603,0.357
441,-0.6721,-0.6491,0.2763,-1.0732,0.6721
442,-0.9662,-0.6362,0.2763,-1.0732,0.9662
443,-0.5438,-0.6234,0.2635,-1.0475,0.5438
444,-0.0237,-0.5976,0.2635,-1.0475,0.0237
445,0.3726,-0.5976,0.2506,-1.0346,0.3726
446,0.7732,-0.5719,0.2635,-1.0346,0.7732
447,0.9944,-0.5719,0.2635,-1.0346,0.9944
448,0.661,-0.5205,0.2506,-0.9961,0.661
449,0.266,-0.5591,0.2506,-0.9832,0.266
450,0.1214,-0.5591,0.2506,-0.9704,0.1214
451,0.0657,-0.5591,0.2378,-0.9575,0.0657
452,0.0499,-0.5462,0.2249,-0.9318,0.0499
453,0.0297,-0.5334,0.2249,-0.9318,0.0297
454,0.01,-0.5205,0.2249,-0.9447,0.01
455,-0.0191,-0.5205,0.1992,-0.9318,0.0191
456,-0.046,-0.5334,0.1864,-0.919,0.046
457,-0.0604,-0.5077,0.1735,-0.9447,0.0604
458,-0.077,-0.5077,0.1735,-0.9061,0.077
459,-0.0831,-0.5077,0.1607,-0.9061,0.0831
460,-0.0987,-0.482,0.1478,-0.9061,0.0987
461,-0.092,-0.4691,0.1478,-0.919,0.092
462,-0.1113,-0.4691,0.1221,-0.9061,0.1113
463,-0.3382,-0.4177,0.135,-0.8933,0.3382
464,-0.5914,-0.4434,0.135,-0.8933,0.5914
465,-0.7633,-0.4434,0.1221,-0.9061,0.7633
466,-1.1029,-0.4563,0.1092,-0.8933,1.1029
467,-0.5972,-0.4434,0.1092,-0.8933,0.5972
468,-0.0866,-0.4563,0.1092,-0.8933,0.0866
469,0.0409,-0.4691,0.1092,-0.8933,0.0409
470,-0.0804,-0.4563,0.0964,-0.8804,0.0804
471,0.0358,-0.4563,0.1092,-0.9061,0.0358
