製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,9 ,
計測開始時刻 ,00/00/00 00:12 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x8 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       107,   0.0215,  -0.6234,   0.2506,  -0.9961
       108,   0.0401,  -0.6362,   0.2506,  -0.9832
       109,   0.0596,  -0.6234,   0.2506,  -0.9832
       110,   0.0864,  -0.6105,   0.2378,  -0.9961
       111,   0.0647,  -0.6105,   0.2378,  -1.0089
       112,   0.0002,  -0.6105,   0.2378,  -0.9961
       113,  -0.0311,  -0.5976,   0.2506,  -1.0089
       114,  -0.0365,  -0.6105,   0.2249,  -0.9961
       115,  -0.0937,  -0.6105,   0.2378,  -1.0089
       116,  -0.0797,  -0.5976,   0.2378,  -1.0218
       117,  -0.0711,  -0.6105,   0.2378,  -1.0089
       118,  -0.0445,  -0.5591,   0.2378,  -1.0218
       119,  -0.0550,  -0.5848,   0.2378,  -1.0218
       120,  -0.0650,  -0.5848,   0.2249,  -0.9961
       121,  -0.0283,  -0.5848,   0.2378,  -1.0089
       122,  -0.0211,  -0.5848,   0.2378,  -1.0346
       123,   0.0113,  -0.5976,   0.2635,  -1.0089
       124,   0.0039,  -0.5848,   0.2635,  -0.9832
       125,  -0.0122,  -0.5719,   0.2506,  -1.0218
       126,  -0.0166,  -0.5848,   0.2378,  -0.9961
       127,  -0.0968,  -0.5848,   0.2635,  -1.0218
       128,  -0.1198,  -0.5719,   0.2506,  -1.0089
       129,  -0.0691,  -0.5848,   0.2506,  -0.9961
       130,   0.0616,  -0.5719,   0.2378,  -1.0089
       131,   0.1346,  -0.5848,   0.2378,  -1.0218
       132,   0.2303,  -0.5848,   0.2506,  -1.0089
       133,   0.3065,  -0.5462,   0.2506,  -0.9961
       134,   0.2189,  -0.5719,   0.2635,  -1.0218
       135,   0.0683,  -0.5719,   0.2506,  -1.0218
       136,   0.0302,  -0.5719,   0.2506,  -1.0218
       137,  -0.0522,  -0.5719,   0.2506,  -1.0218
       138,  -0.0762,  -0.5719,   0.2506,  -0.9961
       139,  -0.0577,  -0.5848,   0.2635,  -0.9961
       140,  -0.0742,  -0.5591,   0.2635,  -1.0089
       141,  -0.0411,  -0.5591,   0.2506,  -1.0089
       142,  -0.0064,  -0.5719,   0.2506,  -1.0346
       143,   0.0472,  -0.5719,   0.2506,  -1.0218
       144,   0.0927,  -0.5591,   0.2635,  -1.0218
       145,   0.0847,  -0.5591,   0.2506,  -1.0346
       146,   0.0505,  -0.5719,   0.2635,  -1.0346
       147,   0.0324,  -0.5848,   0.2506,  -1.0346
       148,   0.0654,  -0.5077,   0.2506,  -1.0475
       149,   0.1006,  -0.5719,   0.2506,  -1.0346
       150,   0.0865,  -0.5591,   0.2635,  -1.0475
       151,   0.0477,  -0.5591,   0.2635,  -1.0346
       152,   0.0737,  -0.5719,   0.2506,  -1.0346
       153,   0.0511,  -0.5719,   0.2635,  -1.0346
       154,  -0.0036,  -0.5719,   0.2763,  -1.0346
       155,  -0.0529,  -0.5591,   0.2635,  -1.0089
       156,  -0.0601,  -0.5591,   0.2763,  -1.0089
       157,  -0.0489,  -0.5591,   0.2635,  -1.0346
       158,  -0.0378,  -0.5462,   0.2892,  -1.0218
       159,  -0.0201,  -0.5591,   0.2763,  -1.0346
       160,  -0.0056,  -0.5591,   0.2635,  -1.0346
       161,   0.0127,  -0.5719,   0.2635,  -1.0218
       162,  -0.0079,  -0.5591,   0.2635,  -1.0346
       163,  -0.0075,  -0.5334,   0.2635,  -1.0346
       164,   0.0208,  -0.5591,   0.2635,  -1.0346
       165,   0.0207,  -0.5591,   0.2892,  -1.0218
       166,   0.0064,  -0.5591,   0.2892,  -1.0475
       167,  -0.0103,  -0.5591,   0.2635,  -1.0346
       168,   0.0068,  -0.5719,   0.2635,  -1.0603
       169,  -0.0220,  -0.5719,   0.2892,  -1.0218
       170,  -0.0291,  -0.5591,   0.2892,  -1.0089
       171,   0.0395,  -0.5719,   0.2892,  -1.0346
       172,   0.0787,  -0.5591,   0.2892,  -1.0218
       173,   0.0788,  -0.5591,   0.3020,  -1.0089
       174,   0.0292,  -0.5719,   0.2892,  -1.0218
       175,   0.0228,  -0.5591,   0.2763,  -1.0218
       176,  -0.0018,  -0.5719,   0.2892,  -1.0475
       177,  -0.0415,  -0.5719,   0.2892,  -1.0346
       178,  -0.0188,  -0.5334,   0.2763,  -1.0475
       179,  -0.0393,  -0.5848,   0.2763,  -1.0475
       180,  -0.0544,  -0.5848,   0.2763,  -1.0346
       181,  -0.0745,  -0.5719,   0.2763,  -0.9961
       182,  -0.0852,  -0.5719,   0.2892,  -0.9961
       183,  -0.0311,  -0.5848,   0.2635,  -1.0218
       184,  -0.0037,  -0.5719,   0.2763,  -1.0218
       185,   0.0089,  -0.5976,   0.2763,  -1.0475
       186,   0.0480,  -0.5719,   0.2892,  -1.0346
       187,   0.0486,  -0.5976,   0.2892,  -0.9961
       188,   0.0017,  -0.5976,   0.2635,  -1.0346
       189,   0.0006,  -0.5848,   0.2635,  -1.0346
       190,  -0.0111,  -0.5976,   0.2635,  -1.0346
       191,  -0.0209,  -0.5976,   0.2635,  -1.0346
       192,  -0.0478,  -0.5976,   0.2892,  -1.0346
       193,  -0.0385,  -0.6105,   0.2635,  -1.0218
       194,  -0.1103,  -0.6105,   0.2763,  -1.0346
       195,  -0.2060,  -0.6234,   0.2763,  -1.0346
       196,  -0.1559,  -0.6105,   0.2763,  -1.0089
       197,   0.0173,  -0.6105,   0.2763,  -1.0475
       198,   0.1147,  -0.6234,   0.2635,  -1.0346
       199,   0.1855,  -0.6234,   0.2763,  -1.0475
       200,   0.2482,  -0.6234,   0.2892,  -1.0346
       201,   0.1888,  -0.6362,   0.2892,  -1.0346
       202,   0.0809,  -0.6234,   0.2892,  -1.0603
       203,   0.0303,  -0.6491,   0.2892,  -1.0475
       204,   0.0185,  -0.6362,   0.2763,  -1.0603
       205,  -0.0148,  -0.6491,   0.2635,  -1.0603
       206,  -0.0352,  -0.6362,   0.2763,  -1.0475
       207,  -0.0687,  -0.6362,   0.2763,  -1.0603
       208,  -0.1105,  -0.6362,   0.2892,  -1.0603
       209,  -0.0788,  -0.6619,   0.2763,  -1.0603
       210,  -0.0035,  -0.6619,   0.2763,  -1.0475
       211,   0.0207,  -0.6619,   0.2892,  -1.0218
       212,   0.0766,  -0.6491,   0.2763,  -1.0475
       213,   0.1680,  -0.6362,   0.2635,  -1.0475
       214,   0.1646,  -0.6491,   0.2635,  -1.0346
       215,   0.1607,  -0.6491,   0.2763,  -1.0346
       216,   0.1393,  -0.6491,   0.2763,  -1.0218
       217,   0.0628,  -0.6491,   0.2892,  -0.9961
       218,   0.0241,  -0.6619,   0.2763,  -0.9961
       219,   0.0413,  -0.6362,   0.2635,  -0.9832
       220,   0.1056,  -0.6491,   0.2635,  -1.0089
       221,   0.1171,  -0.6491,   0.2763,  -1.0089
       222,   0.1378,  -0.6491,   0.2635,  -0.9832
       223,   0.0957,  -0.6491,   0.2635,  -0.9575
       224,   0.0301,  -0.6491,   0.2635,  -0.9832
       225,   0.0140,  -0.6362,   0.2506,  -0.9832
       226,   0.0070,  -0.6491,   0.2506,  -0.9704
       227,   0.0175,  -0.6362,   0.2635,  -0.9575
       228,   0.0201,  -0.6362,   0.2635,  -0.9704
       229,   0.0373,  -0.6362,   0.2635,  -0.9575
       230,   0.0148,  -0.6362,   0.2506,  -0.9447
       231,  -0.0527,  -0.6491,   0.2506,  -0.9575
       232,  -0.0975,  -0.6362,   0.2506,  -0.9447
       233,  -0.1119,  -0.6491,   0.2635,  -0.9575
       234,  -0.0946,  -0.6362,   0.2506,  -0.9832
       235,  -0.0932,  -0.6362,   0.2506,  -0.9704
       236,  -0.1024,  -0.6234,   0.2506,  -0.9704
       237,  -0.0973,  -0.6105,   0.2506,  -0.9704
       238,  -0.0886,  -0.6362,   0.2635,  -0.9832
       239,  -0.0686,  -0.6234,   0.2635,  -1.0089
       240,  -0.0220,  -0.6234,   0.2506,  -1.0089
       241,   0.0217,  -0.6234,   0.2506,  -1.0089
       242,   0.0862,  -0.6362,   0.2635,  -1.0089
       243,   0.0814,  -0.6105,   0.2635,  -0.9961
       244,   0.0767,  -0.6234,   0.2506,  -1.0218
       245,   0.0340,  -0.6105,   0.2506,  -0.9961
       246,   0.0207,  -0.6105,   0.2635,  -0.9961
       247,   0.0092,  -0.6105,   0.2635,  -0.9961
       248,   0.0599,  -0.5591,   0.2635,  -0.9575
       249,   0.1173,  -0.5848,   0.2635,  -0.9832
       250,   0.1283,  -0.5976,   0.2635,  -0.9832
       251,   0.1287,  -0.5976,   0.2635,  -0.9961
       252,   0.0763,  -0.5848,   0.2506,  -0.9832
       253,   0.0203,  -0.5848,   0.2763,  -0.9704
       254,  -0.0001,  -0.5848,   0.2635,  -0.9447
       255,  -0.0402,  -0.5848,   0.2635,  -0.9704
       256,  -0.0715,  -0.5848,   0.2892,  -0.9704
       257,  -0.0683,  -0.5848,   0.2763,  -0.9832
       258,  -0.0338,  -0.5719,   0.2763,  -0.9832
       259,  -0.0116,  -0.5719,   0.2635,  -0.9961
       260,  -0.0590,  -0.5719,   0.2763,  -1.0089
       261,  -0.1251,  -0.5719,   0.2763,  -0.9704
       262,  -0.2032,  -0.5719,   0.2892,  -0.9704
       263,  -0.1778,  -0.5205,   0.2763,  -0.9832
       264,  -0.0344,  -0.5591,   0.2892,  -0.9704
       265,   0.0506,  -0.5719,   0.2763,  -0.9961
       266,   0.1087,  -0.5719,   0.2892,  -1.0089
       267,   0.1885,  -0.5591,   0.2892,  -0.9961
       268,   0.1244,  -0.5591,   0.2763,  -1.0089
       269,   0.0475,  -0.5591,   0.2892,  -0.9961
       270,   0.0609,  -0.5719,   0.2892,  -1.0089
       271,   0.1110,  -0.5719,   0.2892,  -1.0089
       272,   0.2038,  -0.5848,   0.2892,  -1.0218
       273,   0.2397,  -0.5719,   0.2892,  -1.0089
       274,   0.1195,  -0.5591,   0.3020,  -1.0218
       275,  -0.0122,  -0.5719,   0.2763,  -0.9832
       276,  -0.0717,  -0.5848,   0.2763,  -1.0089
       277,  -0.0574,  -0.5719,   0.2892,  -1.0089
       278,  -0.0849,  -0.5976,   0.3020,  -1.0218
       279,  -0.1109,  -0.5719,   0.3020,  -1.0089
       280,  -0.1378,  -0.5719,   0.3149,  -0.9961
       281,  -0.1444,  -0.5591,   0.3020,  -1.0089
       282,  -0.1387,  -0.5591,   0.3020,  -0.9961
       283,  -0.1036,  -0.5591,   0.2892,  -0.9704
       284,  -0.0711,  -0.5591,   0.3020,  -1.0218
       285,  -0.0064,  -0.5719,   0.3149,  -0.9832
       286,   0.0533,  -0.5719,   0.3020,  -0.9961
       287,   0.0741,  -0.5591,   0.2892,  -0.9961
       288,   0.1141,  -0.5205,   0.3020,  -0.9961
       289,   0.1217,  -0.5591,   0.3020,  -0.9961
       290,   0.1274,  -0.5591,   0.3020,  -0.9832
       291,   0.1042,  -0.5462,   0.2892,  -0.9832
       292,   0.0918,  -0.5462,   0.3020,  -0.9575
       293,   0.0944,  -0.5462,   0.3149,  -0.9447
       294,   0.0932,  -0.5462,   0.3020,  -0.9575
       295,   0.0544,  -0.5591,   0.3020,  -0.9704
       296,   0.0334,  -0.5334,   0.3149,  -0.9704
       297,   0.0297,  -0.5462,   0.3020,  -0.9832
       298,   0.0307,  -0.5591,   0.3020,  -0.9704
       299,  -0.0254,  -0.5462,   0.2892,  -0.9832
       300,  -0.1064,  -0.5462,   0.3020,  -0.9704
       301,  -0.1634,  -0.5462,   0.3020,  -0.9704
       302,  -0.1857,  -0.5591,   0.2892,  -0.9961
       303,  -0.1423,  -0.5205,   0.2892,  -0.9704
       304,  -0.0968,  -0.5462,   0.2892,  -0.9961
       305,  -0.0782,  -0.5334,   0.3020,  -0.9575
       306,  -0.0393,  -0.5462,   0.3020,  -0.9961
       307,  -0.0163,  -0.5462,   0.3020,  -0.9832
       308,  -0.0523,  -0.5591,   0.2892,  -1.0089
       309,  -0.0309,  -0.5591,   0.3020,  -0.9832
       310,   0.0416,  -0.5462,   0.3149,  -0.9832
       311,   0.1037,  -0.5591,   0.3020,  -0.9832
       312,   0.1794,  -0.5719,   0.2892,  -0.9832
       313,   0.1906,  -0.5591,   0.2892,  -1.0089
       314,   0.2202,  -0.5591,   0.2892,  -0.9832
       315,   0.2104,  -0.5591,   0.2892,  -0.9832
       316,   0.2184,  -0.5719,   0.3020,  -0.9832
       317,   0.1224,  -0.5719,   0.3020,  -0.9704
       318,   0.0942,  -0.5334,   0.2892,  -0.9961
       319,  -0.0146,  -0.5719,   0.2892,  -0.9575
       320,  -0.2142,  -0.5719,   0.2892,  -0.9704
       321,  -0.3396,  -0.5719,   0.2763,  -0.9832
       322,  -0.2575,  -0.5591,   0.2892,  -0.9832
       323,  -0.1645,  -0.5591,   0.2892,  -0.9832
       324,  -0.0427,  -0.5719,   0.2763,  -0.9447
       325,   0.1514,  -0.5719,   0.2892,  -0.9447
       326,   0.3363,  -0.5719,   0.3020,  -0.9575
       327,   0.2630,  -0.5719,   0.2763,  -0.9575
       328,   0.1466,  -0.5848,   0.2635,  -0.9704
       329,   0.1107,  -0.5591,   0.2763,  -0.9704
       330,   0.0792,  -0.5719,   0.2763,  -0.9575
       331,  -0.0038,  -0.5848,   0.2892,  -0.9318
       332,  -0.0537,  -0.5976,   0.2892,  -0.9704
       333,  -0.0595,  -0.5462,   0.2763,  -0.9447
       334,  -0.0166,  -0.5848,   0.2763,  -0.9575
       335,   0.0103,  -0.5848,   0.2763,  -0.9832
       336,   0.0328,  -0.5848,   0.2892,  -0.9832
       337,   0.0219,  -0.5848,   0.2635,  -0.9447
       338,   0.0001,  -0.5976,   0.2763,  -0.9575
       339,   0.0030,  -0.5976,   0.2763,  -0.9575
       340,   0.0741,  -0.6105,   0.2763,  -0.9832
       341,   0.0732,  -0.5976,   0.2892,  -0.9575
       342,   0.0937,  -0.5976,   0.2892,  -0.9575
       343,   0.0494,  -0.5848,   0.2763,  -0.9704
       344,   0.0385,  -0.5976,   0.2763,  -0.9575
       345,  -0.0119,  -0.5976,   0.2763,  -0.9704
       346,   0.0093,  -0.6105,   0.2763,  -0.9704
       347,   0.0171,  -0.6105,   0.2763,  -0.9704
       348,   0.0046,  -0.5591,   0.2763,  -0.9575
       349,  -0.0214,  -0.6105,   0.2763,  -0.9704
       350,  -0.0479,  -0.6105,   0.2635,  -0.9575
       351,  -0.0808,  -0.6234,   0.2763,  -0.9575
       352,  -0.0946,  -0.6105,   0.2763,  -0.9575
       353,  -0.0760,  -0.6105,   0.2763,  -0.9447
       354,  -0.0834,  -0.6234,   0.2635,  -0.9447
       355,  -0.0622,  -0.6234,   0.2763,  -0.9318
       356,  -0.0419,  -0.6105,   0.2763,  -0.9447
       357,   0.0104,  -0.6234,   0.2763,  -0.9447
       358,   0.0400,  -0.6105,   0.2763,  -0.9447
       359,   0.0349,  -0.6105,   0.2763,  -0.9447
       360,  -0.0089,  -0.6105,   0.2635,  -0.9447
       361,  -0.0705,  -0.5976,   0.2635,  -0.9447
       362,  -0.0867,  -0.5976,   0.2763,  -0.9447
       363,  -0.0935,  -0.5591,   0.2763,  -0.9575
       364,  -0.1025,  -0.6105,   0.2635,  -0.9318
       365,  -0.0412,  -0.6105,   0.2763,  -0.9190
       366,   0.0721,  -0.6105,   0.2635,  -0.9447
       367,   0.1408,  -0.5848,   0.2635,  -0.9447
       368,   0.2192,  -0.5976,   0.2635,  -0.9447
       369,   0.1929,  -0.6105,   0.2635,  -0.9190
       370,   0.1909,  -0.5976,   0.2763,  -0.9575
       371,   0.1565,  -0.5976,   0.2763,  -0.9447
       372,   0.0932,  -0.5976,   0.2763,  -0.9190
       373,   0.0131,  -0.6105,   0.2763,  -0.9190
       374,  -0.0478,  -0.5976,   0.2763,  -0.9318
       375,  -0.0448,  -0.5848,   0.2892,  -0.9190
       376,  -0.0324,  -0.5848,   0.2763,  -0.9318
       377,  -0.0511,  -0.5976,   0.2763,  -0.9318
       378,  -0.0701,  -0.5848,   0.2892,  -0.9318
       379,  -0.0853,  -0.5976,   0.2892,  -0.9447
       380,  -0.1184,  -0.5976,   0.2892,  -0.9318
       381,  -0.1348,  -0.5848,   0.3020,  -0.9190
       382,  -0.0543,  -0.5976,   0.2892,  -0.9447
       383,   0.0105,  -0.5848,   0.3020,  -0.9575
       384,   0.0275,  -0.5719,   0.3020,  -0.9318
       385,  -0.0810,  -0.5719,   0.3020,  -0.9318
       386,  -0.1493,  -0.5848,   0.3020,  -0.9318
       387,  -0.0567,  -0.5719,   0.3277,  -0.9190
       388,   0.0344,  -0.5976,   0.3149,  -0.9318
       389,   0.1473,  -0.5462,   0.3149,  -0.9447
       390,   0.2481,  -0.5719,   0.3277,  -0.9447
       391,   0.2832,  -0.5591,   0.3149,  -0.9190
       392,   0.1261,  -0.5719,   0.3149,  -0.9447
       393,  -0.0581,  -0.5719,   0.3277,  -0.9447
       394,  -0.0615,  -0.5719,   0.3406,  -0.9704
       395,  -0.0351,  -0.5719,   0.3277,  -0.9575
       396,  -0.0152,  -0.5719,   0.3149,  -0.9447
       397,   0.0235,  -0.5591,   0.3406,  -0.9575
       398,   0.0735,  -0.5591,   0.3277,  -0.9575
       399,   0.0160,  -0.5591,   0.3277,  -0.9575
       400,  -0.0786,  -0.5719,   0.3277,  -0.9575
       401,  -0.0812,  -0.5719,   0.3277,  -0.9447
       402,  -0.1020,  -0.5848,   0.3277,  -0.9575
       403,  -0.0615,  -0.5848,   0.3277,  -0.9447
       404,  -0.0556,  -0.5719,   0.3277,  -0.9832
       405,  -0.0230,  -0.5719,   0.3277,  -0.9704
       406,   0.0647,  -0.5719,   0.3277,  -0.9704
       407,   0.1208,  -0.5719,   0.3149,  -1.0089
       408,   0.1496,  -0.5848,   0.3149,  -0.9704
       409,   0.1623,  -0.5848,   0.3149,  -0.9704
       410,   0.1149,  -0.5848,   0.3277,  -0.9704
       411,   0.1485,  -0.5848,   0.3277,  -0.9704
       412,   0.1515,  -0.5976,   0.3020,  -0.9961
       413,   0.0942,  -0.5848,   0.3020,  -0.9832
       414,   0.0170,  -0.5719,   0.3149,  -0.9704
       415,  -0.0081,  -0.5719,   0.3149,  -0.9832
       416,  -0.0287,  -0.5719,   0.3149,  -0.9704
       417,  -0.0453,  -0.5591,   0.3020,  -0.9704
       418,  -0.0452,  -0.5205,   0.3020,  -0.9318
       419,  -0.0595,  -0.5719,   0.3020,  -0.9575
       420,  -0.0711,  -0.5719,   0.3020,  -0.9575
       421,  -0.0878,  -0.5719,   0.2892,  -0.9575
       422,  -0.0617,  -0.5719,   0.3020,  -0.9575
       423,  -0.0451,  -0.5719,   0.3020,  -0.9318
       424,  -0.0102,  -0.5719,   0.3020,  -0.9447
       425,  -0.0048,  -0.5848,   0.3020,  -0.9447
       426,  -0.0081,  -0.5848,   0.2892,  -0.9447
       427,  -0.0362,  -0.5848,   0.3020,  -0.9318
       428,  -0.0687,  -0.5719,   0.2892,  -0.9447
       429,  -0.0739,  -0.5591,   0.2892,  -0.9447
       430,  -0.0442,  -0.5719,   0.2892,  -0.9575
       431,  -0.0289,  -0.5848,   0.3020,  -0.9447
       432,  -0.0021,  -0.5591,   0.3020,  -0.9318
       433,   0.0135,  -0.5976,   0.3149,  -0.9190
       434,   0.0019,  -0.5591,   0.3020,  -0.9447
       435,  -0.0164,  -0.5719,   0.3149,  -0.9447
       436,   0.0155,  -0.5848,   0.3020,  -0.9447
       437,   0.0492,  -0.5719,   0.3020,  -0.9575
       438,   0.0610,  -0.5719,   0.2892,  -0.9575
       439,   0.0834,  -0.5848,   0.3020,  -0.9190
       440,   0.0728,  -0.5848,   0.3149,  -0.9575
       441,   0.0741,  -0.5848,   0.3020,  -0.9447
       442,   0.0774,  -0.5976,   0.2892,  -0.9318
       443,   0.0678,  -0.5976,   0.3020,  -0.9447
       444,   0.0404,  -0.5848,   0.3020,  -0.9190
       445,  -0.0091,  -0.5719,   0.3149,  -0.9447
       446,  -0.0554,  -0.5719,   0.3020,  -0.9447
       447,  -0.0609,  -0.5719,   0.3020,  -0.9447
       448,  -0.0836,  -0.5462,   0.3020,  -0.9318
       449,  -0.0979,  -0.5719,   0.3020,  -0.9575
       450,  -0.0702,  -0.5719,   0.3149,  -0.9575
       451,  -0.0274,  -0.5719,   0.3020,  -0.9318
       452,   0.0259,  -0.5848,   0.3149,  -0.9318
       453,   0.0544,  -0.5848,   0.3020,  -0.9447
       454,   0.0584,  -0.5591,   0.3020,  -0.9190
       455,   0.0715,  -0.5719,   0.3020,  -0.9447
       456,   0.0782,  -0.5719,   0.3149,  -0.9190
       457,   0.0863,  -0.5848,   0.3020,  -0.9318
       458,   0.0838,  -0.5848,   0.2892,  -0.9318
       459,   0.0737,  -0.5848,   0.3020,  -0.9318
       460,   0.0353,  -0.5719,   0.3020,  -0.9447
