製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,9 ,
計測開始時刻 ,00/00/00 00:14 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,     20000 ,
PGAゲイン ,x8 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
        82,  -0.1609,  -0.8547,   0.3534,  -0.1607
        83,  -0.0646,  -0.8418,   0.3663,  -0.2121
        84,  -0.0224,  -0.8547,   0.3792,  -0.2378
        85,   0.0078,  -0.8676,   0.3920,  -0.2635
        86,   0.0413,  -0.8804,   0.3792,  -0.3149
        87,   0.0489,  -0.8933,   0.4049,  -0.3406
        88,   0.0644,  -0.9061,   0.4049,  -0.3663
        89,   0.0800,  -0.9061,   0.4177,  -0.4306
        90,  -0.0015,  -0.9190,   0.4177,  -0.4177
        91,  -0.1054,  -0.9318,   0.4049,  -0.4820
        92,  -0.0723,  -0.9190,   0.4177,  -0.4820
        93,  -0.0096,  -0.8804,   0.4049,  -0.5077
        94,  -0.0229,  -0.9318,   0.4049,  -0.5848
        95,  -0.0063,  -0.9447,   0.4049,  -0.5848
        96,   0.0047,  -0.9447,   0.4049,  -0.6105
        97,  -0.0109,  -0.9575,   0.4049,  -0.6105
        98,   0.0089,  -0.9575,   0.4049,  -0.6619
        99,   0.0286,  -0.9447,   0.4049,  -0.7005
       100,   0.0218,  -0.9447,   0.4049,  -0.6748
       101,   0.0042,  -0.9447,   0.3920,  -0.7390
       102,   0.0045,  -0.9575,   0.4049,  -0.7647
       103,   0.0226,  -0.9575,   0.3792,  -0.7776
       104,   0.0393,  -0.9447,   0.3920,  -0.7776
       105,   0.0691,  -0.9447,   0.3792,  -0.8033
       106,   0.0721,  -0.9447,   0.3663,  -0.8290
       107,   0.0419,  -0.9318,   0.3663,  -0.8418
       108,   0.0237,  -0.9318,   0.3534,  -0.8804
       109,   0.0697,  -0.9447,   0.3406,  -0.8933
       110,   0.1284,  -0.9318,   0.3406,  -0.9318
       111,   0.1380,  -0.9318,   0.3277,  -0.9190
       112,   0.1431,  -0.9447,   0.3406,  -0.9447
       113,   0.0764,  -0.9318,   0.3149,  -0.9575
       114,  -0.0333,  -0.9318,   0.3149,  -0.9447
       115,  -0.1251,  -0.9190,   0.3277,  -0.9961
       116,  -0.1650,  -0.9190,   0.3020,  -0.9961
       117,  -0.0611,  -0.9190,   0.3020,  -1.0089
       118,   0.0182,  -0.8804,   0.2892,  -1.0218
       119,   0.0449,  -0.8933,   0.3020,  -0.9961
       120,   0.0419,  -0.9061,   0.3020,  -0.9832
       121,   0.0195,  -0.8933,   0.3020,  -1.0089
       122,   0.0328,  -0.8933,   0.2892,  -1.0346
       123,   0.0263,  -0.8933,   0.2892,  -1.0346
       124,   0.0123,  -0.8804,   0.2892,  -1.0732
       125,  -0.0078,  -0.8933,   0.2892,  -1.0603
       126,  -0.0024,  -0.8804,   0.2892,  -1.0603
       127,  -0.0094,  -0.8933,   0.2763,  -1.0475
       128,   0.0201,  -0.8804,   0.3020,  -1.0860
       129,   0.0349,  -0.8804,   0.2892,  -1.0989
       130,   0.0182,  -0.8804,   0.2892,  -1.0989
       131,  -0.0151,  -0.8676,   0.2892,  -1.0989
       132,   0.0064,  -0.8418,   0.3020,  -1.1118
       133,   0.0327,  -0.8547,   0.2763,  -1.0989
       134,   0.0032,  -0.8290,   0.2763,  -1.0989
       135,  -0.0382,  -0.8418,   0.3020,  -1.0989
       136,  -0.0141,  -0.8290,   0.3020,  -1.0989
       137,   0.0177,  -0.8161,   0.3020,  -1.1375
       138,   0.0609,  -0.8290,   0.2892,  -1.1503
       139,   0.0973,  -0.8161,   0.2763,  -1.1760
       140,   0.1025,  -0.8033,   0.2892,  -1.1503
       141,   0.0695,  -0.8033,   0.2892,  -1.1632
       142,   0.0312,  -0.7904,   0.3020,  -1.1760
       143,   0.0083,  -0.7904,   0.2892,  -1.1632
       144,  -0.0638,  -0.7904,   0.2763,  -1.1889
       145,  -0.0270,  -0.7904,   0.2892,  -1.1889
       146,   0.0127,  -0.7776,   0.2763,  -1.1632
       147,   0.0435,  -0.7776,   0.2635,  -1.2017
       148,   0.0662,  -0.7904,   0.2763,  -1.1760
       149,   0.0456,  -0.7904,   0.2635,  -1.2017
       150,  -0.0111,  -0.7904,   0.2892,  -1.1889
       151,  -0.0603,  -0.7904,   0.2763,  -1.2146
       152,  -0.0675,  -0.7904,   0.2892,  -1.2146
       153,  -0.0270,  -0.7904,   0.2763,  -1.2403
       154,   0.0456,  -0.7904,   0.2635,  -1.2403
       155,   0.0693,  -0.7904,   0.2506,  -1.2531
       156,   0.1009,  -0.7776,   0.2763,  -1.2531
       157,   0.0561,  -0.7776,   0.2635,  -1.2531
       158,   0.0230,  -0.8033,   0.2506,  -1.2660
       159,   0.0191,  -0.7904,   0.2506,  -1.2788
       160,  -0.0024,  -0.8033,   0.2635,  -1.2917
       161,  -0.0184,  -0.8033,   0.2506,  -1.2917
       162,  -0.0168,  -0.8033,   0.2378,  -1.2788
       163,  -0.0181,  -0.7519,   0.2378,  -1.3045
       164,   0.0204,  -0.8033,   0.2378,  -1.3045
       165,   0.0119,  -0.8033,   0.2506,  -1.2917
       166,   0.0180,  -0.8033,   0.2506,  -1.2788
       167,   0.0708,  -0.7904,   0.2378,  -1.3045
       168,   0.1094,  -0.7904,   0.2378,  -1.2917
       169,   0.1099,  -0.7904,   0.2378,  -1.3045
       170,   0.0344,  -0.7776,   0.2249,  -1.3174
       171,  -0.0423,  -0.7776,   0.2249,  -1.2917
       172,  -0.0679,  -0.7776,   0.2121,  -1.2788
       173,  -0.0614,  -0.7647,   0.2121,  -1.2917
       174,   0.0279,  -0.7904,   0.2121,  -1.2788
       175,   0.1094,  -0.7776,   0.2121,  -1.2788
       176,   0.1389,  -0.7904,   0.2121,  -1.2788
       177,   0.1586,  -0.7904,   0.1735,  -1.2788
       178,   0.1452,  -0.8033,   0.1864,  -1.2917
       179,  -0.0133,  -0.7776,   0.1607,  -1.2917
       180,  -0.1154,  -0.7904,   0.1735,  -1.3174
       181,  -0.1420,  -0.7776,   0.1864,  -1.3174
       182,  -0.1202,  -0.7776,   0.1735,  -1.3302
       183,  -0.1450,  -0.7776,   0.1735,  -1.3302
       184,  -0.0737,  -0.7647,   0.1864,  -1.3560
       185,  -0.0119,  -0.7776,   0.1735,  -1.3817
       186,   0.0235,  -0.7390,   0.1864,  -1.3945
       187,   0.0393,  -0.7519,   0.1864,  -1.3817
       188,   0.0818,  -0.6876,   0.1864,  -1.3945
       189,   0.1365,  -0.7519,   0.1607,  -1.3945
       190,   0.2044,  -0.7390,   0.1735,  -1.4331
       191,   0.2411,  -0.7390,   0.1864,  -1.4074
       192,   0.2166,  -0.7133,   0.1735,  -1.4074
       193,   0.1061,  -0.7133,   0.1864,  -1.3817
       194,  -0.0617,  -0.7005,   0.1735,  -1.3817
       195,  -0.1013,  -0.7133,   0.1735,  -1.3688
       196,  -0.0964,  -0.6876,   0.1735,  -1.3688
       197,  -0.0710,  -0.6748,   0.1864,  -1.3560
       198,   0.0511,  -0.6619,   0.1735,  -1.3431
       199,   0.0826,  -0.6491,   0.1735,  -1.3302
       200,   0.0951,  -0.6362,   0.1607,  -1.2917
       201,   0.0606,  -0.6234,   0.1478,  -1.2788
       202,   0.0294,  -0.5848,   0.1607,  -1.2403
       203,  -0.0690,  -0.5976,   0.1607,  -1.2274
       204,  -0.0640,  -0.5591,   0.1350,  -1.2146
       205,   0.0142,  -0.5719,   0.1092,  -1.1889
       206,   0.0909,  -0.5591,   0.1221,  -1.1889
       207,   0.1050,  -0.5334,   0.1350,  -1.1246
       208,   0.1229,  -0.5205,   0.1092,  -1.1246
       209,   0.0738,  -0.5077,   0.1221,  -1.0989
       210,   0.0554,  -0.5077,   0.0964,  -1.0732
       211,   0.1217,  -0.4948,   0.0964,  -1.0603
       212,   0.0289,  -0.4820,   0.0964,  -1.0475
       213,  -0.0647,  -0.4563,   0.0964,  -1.0475
       214,  -0.0804,  -0.4434,   0.0835,  -1.0346
       215,  -0.0969,  -0.4434,   0.0707,  -1.0218
       216,  -0.0174,  -0.4306,   0.0578,  -1.0218
       217,   0.0294,  -0.4177,   0.0578,  -1.0346
       218,   0.1237,  -0.3277,   0.0707,  -1.0346
       219,   0.1130,  -0.3792,   0.0450,  -1.0218
       220,   0.1543,  -0.3792,   0.0578,  -1.0346
       221,   0.0561,  -0.3663,   0.0450,  -1.0346
       222,  -0.1009,  -0.3534,   0.0450,  -1.0475
       223,  -0.1400,  -0.3534,   0.0450,  -1.0346
       224,  -0.0241,  -0.3277,   0.0321,  -1.0475
       225,   0.0916,  -0.3149,   0.0193,  -1.0603
       226,   0.1071,  -0.3277,   0.0064,  -1.0475
       227,   0.0068,  -0.3149,   0.0193,  -1.0603
       228,   0.0335,  -0.3149,   0.0321,  -1.0732
       229,   0.0988,  -0.3020,   0.0193,  -1.0475
       230,   0.0638,  -0.3020,   0.0321,  -1.0603
       231,   0.1123,  -0.3020,   0.0193,  -1.0860
       232,   0.0970,  -0.3020,   0.0064,  -1.0860
       233,   0.1015,  -0.3149,  -0.0064,  -1.0989
       234,   0.0631,  -0.2892,  -0.0064,  -1.0989
       235,  -0.0485,  -0.3149,   0.0064,  -1.1246
       236,  -0.1475,  -0.3277,   0.0064,  -1.1246
       237,  -0.1250,  -0.3149,   0.0321,  -1.1118
       238,  -0.0479,  -0.3277,   0.0193,  -1.1375
       239,   0.0503,  -0.3406,   0.0064,  -1.1632
       240,   0.0987,  -0.3406,   0.0193,  -1.1375
       241,   0.1489,  -0.3534,   0.0193,  -1.1632
       242,   0.2169,  -0.3534,   0.0321,  -1.1889
       243,   0.2404,  -0.3792,   0.0450,  -1.2274
       244,   0.2925,  -0.3920,   0.0321,  -1.2531
       245,   0.2060,  -0.3792,   0.0578,  -1.2531
       246,  -0.0316,  -0.4177,   0.0578,  -1.3174
       247,  -0.2257,  -0.4049,   0.0450,  -1.3560
       248,  -0.3171,  -0.3406,   0.0578,  -1.3817
       249,  -0.1727,  -0.4306,   0.0450,  -1.4074
       250,  -0.0642,  -0.4563,   0.0707,  -1.4459
       251,  -0.0177,  -0.4691,   0.0835,  -1.4716
       252,   0.0007,  -0.4948,   0.0707,  -1.5487
       253,   0.0243,  -0.5205,   0.0835,  -1.5616
       254,  -0.0584,  -0.5205,   0.0835,  -1.6130
       255,  -0.1221,  -0.5205,   0.0964,  -1.6644
       256,  -0.1104,  -0.5334,   0.0964,  -1.7287
       257,  -0.1246,  -0.5462,   0.0964,  -1.7672
       258,  -0.0775,  -0.5719,   0.1092,  -1.8444
       259,  -0.1037,  -0.5976,   0.1221,  -1.9086
       260,  -0.0671,  -0.5976,   0.1350,  -1.9857
       261,   0.1082,  -0.6234,   0.1350,  -2.0371
       262,   0.1336,  -0.6491,   0.1350,  -2.1014
       263,   0.1340,  -0.6876,   0.1478,  -2.1785
       264,  -0.0274,  -0.6748,   0.1607,  -2.2299
       265,  -0.2253,  -0.7262,   0.1864,  -2.2813
       266,  -0.4890,  -0.7519,   0.2121,  -2.3456
       267,  -0.4225,  -0.7776,   0.2121,  -2.4099
       268,  -0.2012,  -0.8161,   0.2121,  -2.4484
       269,  -0.0017,  -0.8418,   0.2249,  -2.4998
       270,   0.1171,  -0.8676,   0.2121,  -2.5770
       271,   0.2895,  -0.8933,   0.2249,  -2.6027
       272,   0.3492,  -0.9447,   0.2378,  -2.6412
       273,   0.3588,  -0.9575,   0.2249,  -2.6669
       274,   0.2415,  -1.0089,   0.2378,  -2.6798
       275,   0.0058,  -1.0346,   0.2506,  -2.6926
       276,  -0.2031,  -1.0860,   0.2506,  -2.7055
       277,  -0.1020,  -1.1246,   0.2506,  -2.7055
       278,   0.1010,  -1.1375,   0.2378,  -2.7055
       279,   0.1971,  -1.2017,   0.2378,  -2.6541
       280,   0.2158,  -1.2660,   0.2249,  -2.5770
       281,   0.1573,  -1.2788,   0.2249,  -2.4998
       282,  -0.0330,  -1.3302,   0.1992,  -2.4227
       283,  -0.1295,  -1.3817,   0.1735,  -2.3070
       284,  -0.1303,  -1.4202,   0.1478,  -2.1528
       285,   0.0030,  -1.4331,   0.1092,  -1.9986
       286,   0.0884,  -1.4716,   0.0578,  -1.8701
       287,   0.2090,  -1.4973,   0.0193,  -1.6773
       288,   0.4587,  -1.5616,  -0.0321,  -1.5230
       289,   0.5249,  -1.5744,  -0.0707,  -1.3174
       290,   0.2928,  -1.6130,  -0.1092,  -1.1375
       291,   0.1340,  -1.6644,  -0.1607,  -0.9704
       292,   0.2035,  -1.6773,  -0.2121,  -0.8547
       293,   0.2401,  -1.6901,  -0.2763,  -0.7005
       294,   0.1232,  -1.7287,  -0.3277,  -0.5462
       295,  -0.0609,  -1.7158,  -0.3792,  -0.4049
       296,  -0.0954,  -1.7158,  -0.4177,  -0.2378
       297,  -0.0764,  -1.7544,  -0.4306,  -0.1607
       298,  -0.1241,  -1.7030,  -0.5077,   0.0578
       299,  -0.3692,  -1.6901,  -0.5077,   0.1992
       300,  -0.3667,  -1.6644,  -0.5462,   0.3920
       301,  -0.1283,  -1.6387,  -0.5462,   0.5591
       302,   0.0493,  -1.6002,  -0.5205,   0.7133
       303,   0.1129,  -1.4973,  -0.4820,   0.8676
       304,   0.0624,  -1.5102,  -0.4177,   0.9961
       305,  -0.0063,  -1.4588,  -0.3534,   1.1760
       306,   0.0437,  -1.3945,  -0.2763,   1.3174
       307,   0.0318,  -1.3302,  -0.1992,   1.3945
       308,  -0.0771,  -1.2531,  -0.1092,   1.4716
       309,  -0.1830,  -1.1632,  -0.0064,   1.5487
       310,  -0.3242,  -1.0732,   0.1092,   1.5873
       311,  -0.3433,  -0.9832,   0.1864,   1.6259
       312,  -0.2708,  -0.9061,   0.3020,   1.6387
       313,  -0.2546,  -0.8161,   0.3920,   1.6259
       314,  -0.1109,  -0.7262,   0.4820,   1.6002
       315,   0.2028,  -0.6619,   0.5591,   1.5616
       316,   0.2880,  -0.5719,   0.6234,   1.5102
       317,   0.2394,  -0.4948,   0.6876,   1.4588
       318,   0.1573,  -0.4563,   0.7390,   1.3945
       319,   0.1440,  -0.3792,   0.7904,   1.3045
       320,   0.0871,  -0.3663,   0.8547,   1.1889
       321,   0.2222,  -0.3534,   0.8804,   1.0989
       322,   0.3672,  -0.3277,   0.9061,   0.9575
       323,   0.4193,  -0.3277,   0.9318,   0.8033
       324,   0.4438,  -0.3663,   0.9190,   0.6619
       325,   0.4396,  -0.3663,   0.9190,   0.5205
       326,   0.3310,  -0.4049,   0.9190,   0.3663
       327,   0.0768,  -0.4563,   0.9061,   0.1992
       328,  -0.0940,  -0.5077,   0.8804,   0.0321
       329,  -0.2415,  -0.5205,   0.8933,  -0.1478
       330,  -0.2912,  -0.5591,   0.8547,  -0.3149
       331,  -0.2856,  -0.6105,   0.8290,  -0.4563
       332,  -0.2824,  -0.6491,   0.8033,  -0.5719
       333,  -0.2824,  -0.7005,   0.7519,  -0.7005
       334,  -0.3736,  -0.7005,   0.7262,  -0.7904
       335,  -0.5067,  -0.7390,   0.7133,  -0.8290
       336,  -0.5162,  -0.7519,   0.7005,  -0.8804
       337,  -0.3222,  -0.7776,   0.7005,  -0.8547
       338,  -0.0760,  -0.8161,   0.6876,  -0.8418
       339,   0.1193,  -0.8418,   0.6876,  -0.8161
       340,   0.2411,  -0.8676,   0.6876,  -0.7133
       341,   0.3815,  -0.9061,   0.7262,  -0.6362
       342,   0.3116,  -0.9318,   0.7519,  -0.5077
       343,   0.1503,  -0.9961,   0.7647,  -0.3534
       344,   0.1186,  -1.0475,   0.7904,  -0.1735
       345,   0.1207,  -1.0989,   0.8290,  -0.0193
       346,   0.2781,  -1.1503,   0.8547,   0.1478
       347,   0.4436,  -1.1760,   0.8804,   0.3792
       348,   0.5135,  -1.2274,   0.8933,   0.5205
       349,   0.4101,  -1.2274,   0.9061,   0.6362
       350,   0.2493,  -1.2403,   0.9061,   0.7776
       351,   0.0471,  -1.2017,   0.9061,   0.8547
       352,  -0.1034,  -1.1375,   0.8933,   0.8804
       353,  -0.2547,  -1.0218,   0.8804,   0.8804
       354,  -0.4148,  -0.9061,   0.8161,   0.8290
       355,  -0.2984,  -0.7519,   0.7776,   0.7519
       356,  -0.0505,  -0.5848,   0.7005,   0.7005
       357,   0.0108,  -0.4049,   0.6362,   0.6105
       358,  -0.1565,  -0.2635,   0.5719,   0.5205
       359,  -0.0478,  -0.1221,   0.5205,   0.4306
       360,  -0.0064,   0.0321,   0.4434,   0.3149
       361,  -0.0281,   0.1735,   0.3792,   0.2378
       362,  -0.0949,   0.2892,   0.3277,   0.1350
       363,  -0.2000,   0.4434,   0.2763,   0.0321
       364,  -0.3426,   0.4820,   0.2378,  -0.0707
       365,  -0.4965,   0.5334,   0.2121,  -0.1478
       366,  -0.6107,   0.5848,   0.1864,  -0.2378
       367,  -0.5939,   0.6234,   0.1607,  -0.3149
       368,  -0.3283,   0.6491,   0.1478,  -0.3792
       369,  -0.0532,   0.6876,   0.1478,  -0.4434
       370,   0.2421,   0.7133,   0.1478,  -0.4948
       371,   0.5617,   0.7133,   0.1478,  -0.5334
       372,   0.7305,   0.7133,   0.1478,  -0.5334
       373,   0.9137,   0.6748,   0.1478,  -0.5591
       374,   0.6981,   0.6876,   0.1607,  -0.5719
       375,   0.2109,   0.6491,   0.1735,  -0.5848
       376,  -0.2491,   0.6491,   0.1864,  -0.5462
       377,  -0.4646,   0.6105,   0.1992,  -0.5719
       378,  -0.4835,   0.5848,   0.1864,  -0.5462
       379,  -0.2155,   0.5591,   0.2121,  -0.5334
       380,   0.1866,   0.5205,   0.2249,  -0.5077
       381,   0.5897,   0.4820,   0.2121,  -0.4820
       382,   0.8066,   0.4434,   0.2249,  -0.4820
       383,   0.6373,   0.4049,   0.2249,  -0.4948
       384,   0.3098,   0.3663,   0.2378,  -0.4948
       385,  -0.2207,   0.3149,   0.2249,  -0.4948
       386,  -0.7325,   0.2763,   0.2249,  -0.5334
       387,  -0.8938,   0.2249,   0.2121,  -0.5334
       388,  -0.8763,   0.1735,   0.2121,  -0.5591
       389,  -0.8691,   0.1221,   0.1992,  -0.5976
       390,  -0.8554,   0.0578,   0.2121,  -0.6234
       391,  -0.7659,  -0.0064,   0.1992,  -0.6876
       392,  -0.4841,  -0.0578,   0.1735,  -0.7133
       393,  -0.2498,  -0.0964,   0.1864,  -0.7776
       394,  -0.0551,  -0.1478,   0.1735,  -0.8290
       395,   0.1224,  -0.2121,   0.1607,  -0.8676
       396,   0.2305,  -0.2763,   0.1607,  -0.9447
       397,   0.2988,  -0.3406,   0.1478,  -0.9575
       398,   0.4114,  -0.3920,   0.1478,  -1.0089
       399,   0.5294,  -0.4434,   0.1478,  -1.0218
       400,   0.7096,  -0.5205,   0.1350,  -1.0732
       401,   0.4814,  -0.5976,   0.1478,  -1.0989
       402,   0.4037,  -0.6234,   0.1221,  -1.1118
       403,   0.7015,  -0.7133,   0.1350,  -1.1375
       404,   0.8336,  -0.7519,   0.1478,  -1.1503
       405,   0.7275,  -0.8161,   0.1350,  -1.1632
       406,   0.7008,  -0.8676,   0.1350,  -1.1503
       407,   0.7666,  -0.9190,   0.1478,  -1.1246
       408,   0.7894,  -0.9575,   0.1350,  -1.1246
       409,   0.6371,  -1.0089,   0.1350,  -1.1246
       410,   0.4565,  -1.0475,   0.1350,  -1.1375
       411,   0.1277,  -1.0732,   0.1350,  -1.1246
       412,  -0.0636,  -1.1246,   0.1350,  -1.1246
       413,  -0.3969,  -1.1760,   0.1350,  -1.1118
       414,  -0.5828,  -1.2017,   0.1350,  -1.0732
       415,  -0.6169,  -1.2274,   0.1607,  -1.0475
       416,  -0.5123,  -1.2660,   0.1478,  -1.0603
       417,  -0.2906,  -1.2788,   0.1350,  -1.0732
       418,  -0.0962,  -1.2531,   0.1350,  -1.0603
       419,   0.0843,  -1.3045,   0.1350,  -1.0475
       420,   0.1923,  -1.3431,   0.1350,  -1.0475
       421,  -0.1456,  -1.3431,   0.1478,  -1.0089
       422,  -0.3319,  -1.3688,   0.1350,  -1.0089
       423,  -0.1759,  -1.3560,   0.1350,  -1.0089
       424,   0.0855,  -1.3688,   0.1350,  -0.9832
       425,   0.3557,  -1.3431,   0.1221,  -0.9318
       426,   0.4421,  -1.3302,   0.1221,  -0.9447
       427,   0.5103,  -1.3431,   0.1092,  -0.9318
       428,   0.3026,  -1.3174,   0.1221,  -0.9447
       429,   0.1164,  -1.3045,   0.1221,  -0.9318
       430,  -0.0738,  -1.2917,   0.1221,  -0.9318
       431,  -0.2529,  -1.2788,   0.1221,  -0.9190
       432,  -0.4108,  -1.2660,   0.1092,  -0.9190
       433,  -0.5808,  -1.2531,   0.1092,  -0.9318
       434,  -0.8604,  -1.2146,   0.0835,  -0.9190
       435,  -0.9570,  -1.2017,   0.0964,  -0.9190
       436,  -1.1007,  -1.1760,   0.0835,  -0.9190
       437,  -0.5797,  -1.1632,   0.0835,  -0.9318
       438,   0.2920,  -1.1503,   0.0707,  -0.9447
       439,   0.9977,  -1.1375,   0.0578,  -0.9575
       440,   1.2542,  -1.1118,   0.0578,  -0.9704
       441,   0.8505,  -1.0860,   0.0578,  -0.9704
       442,   0.4211,  -1.0732,   0.0578,  -0.9704
       443,   0.0262,  -1.0732,   0.0450,  -0.9575
       444,  -0.1711,  -1.0603,   0.0578,  -0.9704
       445,  -0.5077,  -1.0346,   0.0321,  -0.9704
       446,  -0.4589,  -1.0475,   0.0321,  -0.9575
       447,  -0.2832,  -1.0346,   0.0321,  -0.9447
       448,   0.0661,  -0.9704,   0.0193,  -0.9575
       449,   0.3347,  -1.0218,  -0.0064,  -0.9575
       450,   0.3072,  -1.0346,   0.0064,  -0.9447
       451,   0.2046,  -1.0089,  -0.0064,  -0.9318
       452,  -0.1354,  -1.0089,  -0.0064,  -0.9190
       453,  -0.5170,  -0.9961,  -0.0064,  -0.9190
       454,  -0.3733,  -0.9704,  -0.0193,  -0.9318
       455,   0.0258,  -0.9575,  -0.0193,  -0.9318
       456,   0.4954,  -0.9318,  -0.0193,  -0.9318
       457,   0.9216,  -0.9190,  -0.0450,  -0.9447
       458,   1.1647,  -0.8804,  -0.0450,  -0.9575
       459,   1.1853,  -0.8676,  -0.0578,  -0.9704
       460,   0.9906,  -0.8418,  -0.0450,  -0.9575
       461,   0.4110,  -0.8161,  -0.0578,  -0.9575
       462,  -0.2359,  -0.7776,  -0.0707,  -0.9832
       463,  -0.6079,  -0.7647,  -0.0835,  -0.9832
       464,  -0.9675,  -0.7262,  -0.0964,  -1.0089
