 26.76, 18.90
 26.98, 18.87
 27.22, 18.84
 27.46, 18.79
 27.68, 18.77
 27.94, 18.75
 28.16, 18.75
 28.39, 18.75
 28.60, 18.75
 28.81, 18.77
 29.01, 18.79
 29.19, 18.85
 29.36, 18.87
 29.50, 18.93
 29.64, 18.98
 29.78, 19.06
 29.88, 19.09
 29.99, 19.18
 30.07, 19.22
 30.16, 19.30
 30.25, 19.32
 30.32, 19.41
 30.38, 19.43
 30.43, 19.48
 30.48, 19.50
 30.49, 19.53
 30.49, 19.55
 30.49, 19.57
 30.49, 19.62
 30.45, 19.64
 30.38, 19.69
 30.32, 19.73
 30.23, 19.75
 30.14, 19.77
 30.02, 19.84
 29.87, 19.86
 29.73, 19.91
 29.56, 19.95
 29.39, 19.97
 29.21, 20.00
 29.01, 20.03
 28.82, 20.08
 28.59, 20.11
 28.36, 20.12
 28.13, 20.19
 27.90, 20.21
 27.66, 20.24
 27.37, 20.27
 27.14, 20.33
 26.85, 20.33
 26.60, 20.34
 26.37, 20.35
 26.08, 20.36
 25.84, 20.40
 25.58, 20.41
 25.30, 20.41
 25.05, 20.44
 24.80, 20.45
 24.55, 20.47
 24.29, 20.47
 24.04, 20.50
 23.79, 20.50
 23.56, 20.50
 23.35, 20.53
 23.11, 20.53
 22.87, 20.52
 22.68, 20.52
 22.49, 20.52
 22.29, 20.50
 22.12, 20.50
 21.96, 20.48
 21.78, 20.44
 21.64, 20.44
 21.47, 20.40
 21.32, 20.39
 21.17, 20.38
 21.04, 20.37
 20.90, 20.34
 20.79, 20.33
 20.64, 20.30
 20.48, 20.27
 20.38, 20.26
 20.26, 20.23
 20.15, 20.20
 20.02, 20.18
 19.95, 20.16
 19.84, 20.15
 19.77, 20.12
 19.70, 20.10
 19.62, 20.07
 19.56, 20.02
 19.50, 19.99
 19.45, 19.97
 19.41, 19.95
 19.38, 19.92
 19.33, 19.91
 19.32, 19.87
 19.29, 19.84
 19.28, 19.82
 19.29, 19.78
 19.27, 19.75
 19.30, 19.73
 19.29, 19.72
 19.31, 19.70
 19.31, 19.68
 19.33, 19.67
 19.39, 19.64
 19.42, 19.60
 19.44, 19.57
 19.49, 19.52
 19.54, 19.49
 19.62, 19.47
 19.68, 19.43
 19.74, 19.39
 19.83, 19.35
 19.90, 19.31
 19.98, 19.28
 20.08, 19.28
 20.19, 19.24
 20.28, 19.21
 20.39, 19.16
 20.48, 19.14
 20.59, 19.10
 20.72, 19.07
 20.84, 19.07
 20.94, 19.03
 21.07, 18.99
 21.20, 18.98
 21.34, 18.94
 21.46, 18.89
 21.59, 18.87
 21.72, 18.86
 21.85, 18.83
 21.98, 18.77
 22.09, 18.76
 22.22, 18.73
 22.32, 18.70
 22.41, 18.66
 22.50, 18.63
 22.56, 18.61
 22.65, 18.57
 22.68, 18.54
 22.74, 18.51
 22.76, 18.49
 22.77, 18.44
 22.80, 18.43
 22.76, 18.40
 22.75, 18.37
 22.75, 18.33
 22.68, 18.29
 22.65, 18.27
 22.58, 18.23
 22.52, 18.20
 22.46, 18.19
 22.39, 18.15
 22.31, 18.12
 22.23, 18.09
 22.13, 18.07
 22.06, 18.02
 21.99, 18.02
 21.91, 18.00
 21.83, 17.98
 21.75, 17.97
 21.68, 17.93
 21.63, 17.92
 21.57, 17.91
 21.52, 17.91
 21.47, 17.89
 21.44, 17.85
 21.40, 17.85
 21.38, 17.84
 21.34, 17.82
 21.34, 17.81
 21.32, 17.80
 21.33, 17.79
 21.38, 17.78
 21.38, 17.74
 21.41, 17.73
 21.45, 17.71
 21.50, 17.69
 21.54, 17.67
 21.62, 17.66
 21.68, 17.61
 21.76, 17.59
 21.85, 17.58
 21.94, 17.56
 22.02, 17.52
 22.11, 17.50
 22.23, 17.50
 22.37, 17.44
 22.49, 17.41
 22.62, 17.39
 22.78, 17.36
 22.95, 17.33
 23.12, 17.31
 23.31, 17.28
 23.47, 17.26
 23.68, 17.24
 23.87, 17.21
 24.08, 17.19
 24.28, 17.18
 24.50, 17.17
 24.71, 17.14
 24.92, 17.13
 25.13, 17.14
 25.36, 17.13
 25.56, 17.12
 25.80, 17.11
 26.00, 17.10
 26.23, 17.11
 26.47, 17.09
 26.69, 17.10
 26.94, 17.11
 27.17, 17.10
 27.41, 17.11
 27.67, 17.11
 27.91, 17.12
 28.16, 17.11
 28.38, 17.13
 28.62, 17.15
 28.84, 17.16
 29.05, 17.20
 29.26, 17.23
 29.44, 17.25
 29.65, 17.26
 29.83, 17.29
 30.02, 17.32
 30.20, 17.33
 30.37, 17.32
 30.55, 17.31
 30.70, 17.30
 30.87, 17.29
 31.02, 17.28
 31.13, 17.28
 31.24, 17.29
 31.35, 17.28
 31.41, 17.29
 31.46, 17.31
 31.49, 17.33
 31.50, 17.34
 31.48, 17.35
 31.46, 17.39
 31.39, 17.44
 31.33, 17.47
 31.25, 17.53
 31.15, 17.57
 31.02, 17.60
 30.91, 17.66
 30.80, 17.72
 30.63, 17.77
 30.49, 17.80
 30.36, 17.85
 30.19, 17.90
 30.03, 17.95
 29.85, 17.99
 29.69, 18.02
 29.52, 18.08
 29.34, 18.12
 29.18, 18.15
 28.99, 18.21
 28.83, 18.23
 28.63, 18.25
 28.45, 18.30
 28.30, 18.34
 28.11, 18.38
 27.92, 18.40
 27.76, 18.44
 27.59, 18.48
 27.42, 18.50
 27.25, 18.55
 27.09, 18.59
 26.93, 18.60
 26.75, 18.67
 26.60, 18.71
 26.44, 18.73
 26.30, 18.80
 26.16, 18.81
 26.03, 18.86
 25.93, 18.90
 25.80, 18.92
 25.69, 18.95
 25.59, 19.01
 25.47, 19.03
 25.39, 19.04
 25.30, 19.08
 25.21, 19.11
 25.13, 19.14
 25.06, 19.16
 24.96, 19.18
 24.90, 19.21
 24.85, 19.24
 24.78, 19.25
 24.71, 19.26
 24.67, 19.28
 24.61, 19.28
 24.57, 19.29
 24.54, 19.31
 24.52, 19.31
 24.48, 19.31
 24.46, 19.32
 24.48, 19.32
 24.48, 19.32
 24.49, 19.33
 24.51, 19.33
 24.52, 19.32
 24.54, 19.32
 24.58, 19.31
 24.64, 19.32
 24.64, 19.30
 24.70, 19.31
 24.74, 19.28
 24.81, 19.27
 24.87, 19.25
 24.92, 19.26
 25.01, 19.25
 25.07, 19.22
 25.15, 19.21
 25.24, 19.18
 25.31, 19.18
 25.40, 19.16
 25.47, 19.14
 25.57, 19.14
 25.67, 19.10
 25.75, 19.08
 25.85, 19.07
 25.94, 19.06
 26.02, 19.02
 26.12, 19.02
 26.21, 19.00
 26.31, 18.98
 26.40, 18.94
 26.48, 18.93
 26.57, 18.92
 26.66, 18.91
 26.75, 18.88
 26.82, 18.88
 26.91, 18.87
 27.00, 18.86
 27.05, 18.86
 27.14, 18.84
 27.20, 18.81
 27.27, 18.79
 27.33, 18.77
 27.38, 18.77
 27.41, 18.74
 27.46, 18.72
 27.48, 18.72
 27.51, 18.69
 27.51, 18.68
 27.52, 18.66
 27.52, 18.66
 27.51, 18.65
 27.48, 18.64
 27.45, 18.62
 27.40, 18.62
 27.37, 18.61
 27.29, 18.60
 27.24, 18.57
 27.17, 18.56
 27.09, 18.55
 26.99, 18.53
 26.91, 18.51
 26.83, 18.50
 26.72, 18.47
 26.62, 18.44
 26.50, 18.42
 26.41, 18.42
 26.29, 18.38
 26.20, 18.35
 26.08, 18.32
 25.97, 18.29
 25.86, 18.26
 25.75, 18.23
 25.64, 18.22
 25.55, 18.16
 25.45, 18.15
 25.37, 18.11
 25.27, 18.05
 25.19, 18.03
 25.10, 17.99
 25.04, 17.95
 24.98, 17.90
 24.92, 17.86
 24.86, 17.84
 24.81, 17.76
 24.79, 17.74
 24.76, 17.69
 24.72, 17.63
 24.71, 17.59
 24.70, 17.54
 24.68, 17.50
 24.70, 17.46
 24.71, 17.42
 24.74, 17.41
 24.76, 17.36
 24.79, 17.32
 24.82, 17.29
 24.87, 17.27
 24.92, 17.24
 24.96, 17.21
 25.02, 17.20
 25.07, 17.19
