 49.39, 31.95
 49.20, 32.40
 48.96, 32.86
 48.71, 33.27
 48.45, 33.68
 48.14, 34.09
 47.85, 34.44
 47.52, 34.80
 47.21, 35.11
 46.84, 35.41
 46.47, 35.69
 46.09, 35.92
 45.67, 36.19
 45.27, 36.37
 44.84, 36.61
 44.40, 36.79
 43.95, 36.98
 43.50, 37.16
 43.07, 37.33
 42.61, 37.50
 42.17, 37.62
 41.78, 37.80
 41.35, 37.93
 40.99, 38.05
 40.61, 38.19
 40.28, 38.29
 39.95, 38.43
 39.65, 38.50
 39.40, 38.61
 39.15, 38.70
 38.95, 38.80
 38.80, 38.89
 38.61, 38.93
 38.49, 39.01
 38.37, 39.08
 38.28, 39.14
 38.22, 39.15
 38.16, 39.22
 38.14, 39.25
 38.12, 39.28
 38.12, 39.30
 38.13, 39.33
 38.17, 39.34
 38.22, 39.30
 38.31, 39.28
 38.40, 39.26
 38.51, 39.21
 38.61, 39.15
 38.73, 39.09
 38.84, 39.00
 38.98, 38.92
 39.08, 38.79
 39.24, 38.68
 39.38, 38.51
 39.53, 38.35
 39.71, 38.15
 39.84, 37.96
 40.03, 37.72
 40.18, 37.50
 40.37, 37.22
 40.56, 36.94
 40.70, 36.68
 40.91, 36.35
 41.10, 36.05
 41.26, 35.69
 41.46, 35.36
 41.67, 35.01
 41.86, 34.59
 42.02, 34.24
 42.23, 33.84
 42.42, 33.40
 42.60, 33.02
 42.76, 32.59
 42.95, 32.19
 43.09, 31.74
 43.26, 31.29
 43.39, 30.87
 43.54, 30.41
 43.67, 29.99
 43.79, 29.54
 43.93, 29.07
 44.03, 28.65
 44.14, 28.18
 44.24, 27.74
 44.32, 27.30
 44.41, 26.86
 44.48, 26.42
 44.56, 25.95
 44.62, 25.53
 44.67, 25.07
 44.73, 24.63
 44.77, 24.21
 44.81, 23.78
 44.83, 23.35
 44.83, 22.91
 44.84, 22.49
 44.84, 22.10
 44.82, 21.67
 44.78, 21.28
 44.75, 20.88
 44.70, 20.48
 44.65, 20.10
 44.59, 19.71
 44.53, 19.36
 44.43, 18.98
 44.36, 18.60
 44.25, 18.29
 44.14, 17.91
 44.04, 17.60
 43.92, 17.25
 43.81, 16.94
 43.68, 16.62
 43.52, 16.33
 43.38, 16.02
 43.22, 15.74
 43.05, 15.46
 42.89, 15.21
 42.72, 14.93
 42.54, 14.69
 42.37, 14.45
 42.18, 14.23
 41.99, 14.02
 41.80, 13.81
 41.62, 13.61
 41.43, 13.42
 41.23, 13.24
 41.05, 13.07
 40.87, 12.91
 40.68, 12.76
 40.50, 12.60
 40.34, 12.49
 40.17, 12.35
 40.01, 12.27
 39.87, 12.14
 39.72, 12.06
 39.59, 11.96
 39.49, 11.89
 39.39, 11.84
 39.32, 11.77
 39.24, 11.71
 39.19, 11.67
 39.14, 11.63
 39.12, 11.60
 39.11, 11.59
 39.13, 11.56
 39.15, 11.56
 39.20, 11.57
 39.27, 11.58
 39.35, 11.61
 39.46, 11.61
 39.57, 11.65
 39.68, 11.68
 39.82, 11.73
 39.99, 11.81
 40.16, 11.87
 40.34, 11.94
 40.54, 12.03
 40.76, 12.11
 40.97, 12.23
 41.20, 12.33
 41.43, 12.47
 41.67, 12.58
 41.94, 12.73
 42.18, 12.89
 42.45, 13.03
 42.71, 13.19
 42.95, 13.38
 43.25, 13.58
 43.50, 13.77
 43.79, 13.98
 44.05, 14.20
 44.31, 14.42
 44.59, 14.66
 44.85, 14.88
 45.11, 15.16
 45.36, 15.42
 45.62, 15.69
 45.86, 15.98
 46.10, 16.26
 46.35, 16.55
 46.58, 16.87
 46.80, 17.19
 47.02, 17.50
 47.23, 17.84
 47.44, 18.17
 47.63, 18.51
 47.82, 18.86
 48.00, 19.22
 48.17, 19.58
 48.34, 19.95
 48.47, 20.33
 48.61, 20.71
 48.76, 21.12
 48.88, 21.52
 48.98, 21.93
 49.08, 22.33
 49.16, 22.73
 49.22, 23.15
 49.27, 23.55
 49.31, 23.97
 49.33, 24.40
 49.33, 24.80
 49.32, 25.23
 49.30, 25.61
 49.23, 26.05
 49.18, 26.47
 49.09, 26.86
 48.97, 27.28
 48.87, 27.67
 48.72, 28.08
 48.55, 28.47
 48.39, 28.85
 48.19, 29.21
 47.98, 29.57
 47.74, 29.92
 47.47, 30.25
 47.22, 30.57
 46.90, 30.89
 46.59, 31.18
 46.25, 31.46
 45.93, 31.75
 45.60, 32.01
 45.22, 32.27
 44.88, 32.51
 44.53, 32.76
 44.19, 32.99
 43.85, 33.21
 43.49, 33.39
 43.19, 33.59
 42.87, 33.77
 42.57, 33.95
 42.26, 34.09
 41.97, 34.23
 41.72, 34.35
 41.46, 34.46
 41.22, 34.59
 41.01, 34.68
 40.81, 34.81
 40.66, 34.88
 40.50, 34.97
 40.40, 35.04
 40.30, 35.13
 40.24, 35.18
 40.19, 35.27
 40.16, 35.33
 40.17, 35.38
 40.15, 35.43
 40.18, 35.48
 40.22, 35.51
 40.27, 35.55
 40.35, 35.58
 40.44, 35.56
 40.56, 35.58
 40.67, 35.58
 40.83, 35.55
 40.97, 35.51
 41.17, 35.48
 41.36, 35.47
 41.55, 35.38
 41.79, 35.33
 42.02, 35.26
 42.29, 35.16
 42.54, 35.05
 42.81, 34.93
 43.11, 34.78
 43.38, 34.65
 43.67, 34.48
 43.99, 34.28
 44.28, 34.09
 44.58, 33.87
 44.88, 33.63
 45.20, 33.39
 45.53, 33.13
 45.82, 32.89
 46.10, 32.57
 46.42, 32.27
 46.70, 31.95
 46.99, 31.61
 47.29, 31.28
 47.56, 30.94
 47.83, 30.56
 48.09, 30.19
 48.34, 29.80
 48.56, 29.42
 48.79, 29.02
 49.02, 28.62
 49.21, 28.21
 49.41, 27.81
 49.58, 27.41
 49.75, 26.96
 49.91, 26.53
 50.05, 26.13
 50.19, 25.69
 50.30, 25.30
 50.41, 24.86
 50.51, 24.46
 50.58, 24.04
 50.66, 23.62
 50.72, 23.22
 50.75, 22.79
 50.77, 22.40
 50.80, 21.98
 50.81, 21.56
 50.81, 21.16
 50.78, 20.75
 50.75, 20.35
 50.70, 19.96
 50.64, 19.55
 50.58, 19.19
 50.48, 18.78
 50.40, 18.42
