製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
108,0.0493,-0.4177,1.0218,-0.1221,0.0493
109,0.05,-0.4177,1.0475,-0.135,0.05
110,0.0386,-0.4049,1.0218,-0.1478,0.0386
111,0.0375,-0.4177,1.0218,-0.1221,0.0375
112,0.0225,-0.4177,1.0218,-0.1221,0.0225
113,0.0235,-0.4049,1.0218,-0.1092,0.0235
114,0.0158,-0.4049,1.0346,-0.1221,0.0158
115,0.018,-0.4177,1.0218,-0.0964,0.018
116,0.0235,-0.4177,1.0346,-0.1092,0.0235
117,0.0442,-0.4177,1.0218,-0.0964,0.0442
118,0.0505,-0.4177,1.0218,-0.1221,0.0505
119,0.0705,-0.4049,1.0218,-0.1092,0.0705
120,0.0803,-0.4049,1.0218,-0.1221,0.0803
121,0.1119,-0.4049,1.0218,-0.135,0.1119
122,0.1185,-0.4049,1.0346,-0.135,0.1185
123,0.1137,-0.4049,1.0346,-0.0964,0.1137
124,0.1127,-0.4177,1.0346,-0.1092,0.1127
125,0.0955,-0.392,1.0346,-0.0964,0.0955
126,0.096,-0.4177,1.0218,-0.135,0.096
127,0.0793,-0.4049,1.0218,-0.1221,0.0793
128,0.0508,-0.4049,1.0218,-0.1092,0.0508
129,0.0548,-0.4049,1.0218,-0.1092,0.0548
130,0.1181,-0.4049,1.0218,-0.0964,0.1181
131,0.1189,-0.4177,1.0089,-0.1092,0.1189
132,0.0761,-0.4049,1.0218,-0.1092,0.0761
133,0.0357,-0.3534,1.0089,-0.135,0.0357
134,0.0269,-0.392,1.0089,-0.1092,0.0269
135,0.0021,-0.4049,1.0218,-0.0964,0.0021
136,0.0319,-0.4049,1.0218,-0.1221,0.0319
137,0.062,-0.4049,1.0218,-0.1221,0.062
138,0.0603,-0.4049,1.0218,-0.1092,0.0603
139,0.0442,-0.4049,1.0218,-0.1221,0.0442
140,0.0041,-0.4049,1.0218,-0.1092,0.0041
141,-0.0273,-0.392,1.0218,-0.1221,0.0273
142,0.0124,-0.392,1.0346,-0.135,0.0124
143,0.0376,-0.4049,1.0218,-0.1221,0.0376
144,0.0932,-0.4049,1.0218,-0.1478,0.0932
145,0.0936,-0.4049,1.0346,-0.1478,0.0936
146,0.0844,-0.4049,1.0218,-0.1092,0.0844
147,0.1053,-0.4049,1.0218,-0.135,0.1053
148,0.098,-0.4177,1.0089,-0.135,0.098
149,0.0793,-0.4049,1.0089,-0.135,0.0793
150,0.0832,-0.4049,1.0218,-0.135,0.0832
151,0.0504,-0.4049,1.0218,-0.1478,0.0504
152,0.0155,-0.4049,1.0218,-0.135,0.0155
153,0.0342,-0.4049,1.0218,-0.1221,0.0342
154,0.0459,-0.4049,1.0346,-0.135,0.0459
155,0.0495,-0.4177,1.0218,-0.1221,0.0495
156,0.0502,-0.4049,1.0346,-0.1092,0.0502
157,0.0442,-0.4049,1.0346,-0.1221,0.0442
158,0.0689,-0.4049,1.0218,-0.135,0.0689
159,0.0213,-0.392,1.0218,-0.1092,0.0213
160,0.0331,-0.4049,1.0218,-0.135,0.0331
161,0.0435,-0.4177,1.0218,-0.1221,0.0435
162,0.0206,-0.4049,1.0218,-0.1092,0.0206
163,0.0203,-0.4177,1.0218,-0.1221,0.0203
164,0.0483,-0.4177,1.0089,-0.1221,0.0483
165,0.0368,-0.4049,1.0218,-0.1221,0.0368
166,0.0214,-0.392,1.0218,-0.1478,0.0214
167,0.0138,-0.4049,1.0218,-0.135,0.0138
168,0.0152,-0.4049,1.0218,-0.1221,0.0152
169,0.0207,-0.4177,1.0346,-0.1092,0.0207
170,0.0263,-0.4177,1.0346,-0.0964,0.0263
171,0.0346,-0.4049,1.0346,-0.1221,0.0346
172,0.0521,-0.4049,1.0218,-0.0964,0.0521
173,0.0981,-0.4049,1.0218,-0.1221,0.0981
174,0.1024,-0.4049,1.0218,-0.1221,0.1024
175,0.0717,-0.4177,1.0218,-0.1221,0.0717
176,0.0486,-0.4177,1.0218,-0.1221,0.0486
177,0.0612,-0.4177,1.0346,-0.1092,0.0612
178,0.0746,-0.3663,1.0218,-0.1092,0.0746
179,0.054,-0.4306,1.0089,-0.135,0.054
180,0.0607,-0.4049,1.0218,-0.1221,0.0607
181,0.0682,-0.4177,1.0089,-0.1221,0.0682
182,0.0805,-0.4049,1.0218,-0.1221,0.0805
183,0.0782,-0.4049,1.0218,-0.135,0.0782
184,0.0801,-0.4177,1.0218,-0.1221,0.0801
185,0.0797,-0.4177,1.0218,-0.0964,0.0797
186,0.0742,-0.4177,1.0346,-0.135,0.0742
187,0.1126,-0.4049,1.0346,-0.1221,0.1126
188,0.1258,-0.3534,1.0218,-0.135,0.1258
189,0.0296,-0.4177,1.0089,-0.1221,0.0296
190,0.0352,-0.4177,1.0218,-0.1221,0.0352
191,0.0687,-0.4049,1.0089,-0.135,0.0687
192,0.0463,-0.4177,1.0346,-0.1221,0.0463
193,0.0051,-0.4177,1.0218,-0.1092,0.0051
194,0.0113,-0.4177,1.0218,-0.1092,0.0113
195,0.0609,-0.4177,1.0089,-0.1221,0.0609
196,0.0697,-0.4049,1.0089,-0.1221,0.0697
197,0.0683,-0.392,1.0218,-0.1092,0.0683
198,0.0372,-0.4049,1.0218,-0.1221,0.0372
199,0.0801,-0.4049,1.0218,-0.1221,0.0801
200,0.065,-0.4177,1.0218,-0.1221,0.065
201,0.0369,-0.4177,1.0346,-0.135,0.0369
202,0.0048,-0.4049,1.0346,-0.1092,0.0048
203,-0.0152,-0.4177,1.0089,-0.135,0.0152
204,-0.0245,-0.4049,1.0218,-0.1478,0.0245
205,-0.0453,-0.4049,1.0089,-0.1092,0.0453
206,-0.0305,-0.4049,1.0218,-0.1221,0.0305
207,-0.024,-0.4177,1.0218,-0.135,0.024
208,0.0118,-0.4177,1.0346,-0.1221,0.0118
209,0.0277,-0.4177,1.0218,-0.1478,0.0277
210,0.0965,-0.4177,1.0218,-0.135,0.0965
211,0.122,-0.4177,1.0218,-0.135,0.122
212,0.12,-0.4049,1.0346,-0.1221,0.12
213,0.088,-0.4177,1.0218,-0.135,0.088
214,0.1108,-0.4177,1.0346,-0.135,0.1108
215,0.0828,-0.4177,1.0218,-0.1221,0.0828
216,0.0687,-0.4177,1.0346,-0.1221,0.0687
217,0.0587,-0.4177,1.0218,-0.135,0.0587
218,0.0642,-0.3663,1.0346,-0.1221,0.0642
219,0.0464,-0.4049,1.0346,-0.1607,0.0464
220,0.0649,-0.4306,1.0089,-0.1221,0.0649
221,0.0653,-0.4049,1.0218,-0.1478,0.0653
222,0.0705,-0.4177,1.0089,-0.1221,0.0705
223,0.0999,-0.4177,1.0218,-0.0964,0.0999
224,0.1512,-0.4049,1.0218,-0.1221,0.1512
225,0.1272,-0.4177,1.0346,-0.1092,0.1272
226,0.0874,-0.4177,1.0346,-0.135,0.0874
227,0.0547,-0.4049,1.0089,-0.1092,0.0547
228,0.0372,-0.4177,1.0218,-0.135,0.0372
229,0.0157,-0.4049,1.0346,-0.1092,0.0157
230,0.0073,-0.4177,1.0218,-0.1221,0.0073
231,-0.0005,-0.4049,1.0218,-0.135,0.0005
232,0.0233,-0.4049,1.0218,-0.0835,0.0233
233,-0.0021,-0.4049,1.0346,-0.1092,0.0021
234,-0.0114,-0.392,1.0218,-0.1092,0.0114
235,0.0107,-0.4049,1.0218,-0.1221,0.0107
236,0.0156,-0.4049,1.0218,-0.1221,0.0156
237,0.0229,-0.4049,1.0218,-0.1092,0.0229
238,0.0199,-0.4049,1.0346,-0.0964,0.0199
239,0.0355,-0.4049,1.0089,-0.0964,0.0355
240,0.0291,-0.4049,1.0218,-0.1092,0.0291
241,0.0201,-0.4049,1.0218,-0.1092,0.0201
242,0.0272,-0.4049,1.0218,-0.1092,0.0272
243,0.1043,-0.4049,1.0346,-0.1092,0.1043
244,0.1283,-0.4049,1.0218,-0.135,0.1283
245,0.1321,-0.4177,1.0218,-0.1221,0.1321
246,0.1105,-0.4049,1.0218,-0.1221,0.1105
247,0.0864,-0.392,1.0346,-0.1092,0.0864
248,0.0767,-0.4049,1.0346,-0.0964,0.0767
249,0.0433,-0.3792,1.0218,-0.135,0.0433
250,0.0177,-0.4049,1.0346,-0.135,0.0177
251,0.0041,-0.4177,1.0218,-0.1092,0.0041
252,-0.0001,-0.4049,1.0218,-0.1092,0.0001
253,0.0265,-0.4177,1.0218,-0.1092,0.0265
254,0.0642,-0.4049,1.0218,-0.1221,0.0642
255,0.1089,-0.4177,1.0218,-0.135,0.1089
256,0.0875,-0.4177,1.0218,-0.1478,0.0875
257,0.042,-0.4177,1.0218,-0.1221,0.042
258,0.1174,-0.4049,1.0218,-0.1092,0.1174
259,0.1628,-0.4049,1.0346,-0.135,0.1628
260,0.1841,-0.4049,1.0218,-0.135,0.1841
261,0.1599,-0.4049,1.0218,-0.135,0.1599
262,0.091,-0.4177,1.0346,-0.1221,0.091
263,0.038,-0.4177,1.0218,-0.1092,0.038
264,0.0115,-0.4049,1.0218,-0.1221,0.0115
265,0.0067,-0.4049,1.0218,-0.135,0.0067
266,-0.0273,-0.4177,1.0218,-0.1221,0.0273
267,-0.033,-0.4049,1.0218,-0.135,0.033
268,-0.0369,-0.4049,1.0218,-0.0964,0.0369
269,-0.0429,-0.4049,1.0218,-0.1221,0.0429
270,-0.0071,-0.4049,1.0346,-0.1092,0.0071
271,0.0152,-0.4049,1.0218,-0.1221,0.0152
272,0.0327,-0.4306,1.0089,-0.135,0.0327
273,0.076,-0.4177,1.0218,-0.135,0.076
274,0.0722,-0.4177,1.0089,-0.1092,0.0722
275,0.0801,-0.4049,1.0218,-0.135,0.0801
276,0.0839,-0.4049,1.0218,-0.1478,0.0839
277,0.0964,-0.4177,1.0089,-0.1092,0.0964
278,0.08,-0.4049,1.0089,-0.1092,0.08
279,0.0615,-0.4306,1.0089,-0.1092,0.0615
280,0.0591,-0.392,1.0218,-0.135,0.0591
281,0.0504,-0.4049,1.0346,-0.1092,0.0504
282,0.0896,-0.4306,1.0218,-0.135,0.0896
283,0.0943,-0.4177,1.0218,-0.1092,0.0943
284,0.0979,-0.4177,1.0218,-0.135,0.0979
285,0.1039,-0.4049,1.0346,-0.1221,0.1039
286,0.0986,-0.4306,1.0218,-0.1221,0.0986
287,0.0613,-0.4177,1.0218,-0.1221,0.0613
288,0.0572,-0.4306,1.0218,-0.135,0.0572
289,0.0417,-0.4049,1.0218,-0.1221,0.0417
290,0.0345,-0.4049,1.0218,-0.1221,0.0345
291,0.0125,-0.4177,1.0089,-0.1478,0.0125
292,0.0144,-0.4049,1.0218,-0.135,0.0144
293,0.016,-0.4177,1.0346,-0.1221,0.016
294,0.013,-0.4177,1.0218,-0.1092,0.013
295,-0.0049,-0.4049,1.0346,-0.1092,0.0049
296,0.0122,-0.4049,1.0089,-0.0964,0.0122
297,0.0041,-0.4049,1.0346,-0.135,0.0041
298,0.016,-0.4177,1.0089,-0.1221,0.016
299,0.0602,-0.4049,1.0218,-0.1221,0.0602
300,0.0976,-0.4049,1.0346,-0.1092,0.0976
301,0.0831,-0.4049,1.0218,-0.1221,0.0831
302,0.0962,-0.4049,1.0218,-0.0835,0.0962
303,0.1041,-0.392,1.0218,-0.1221,0.1041
304,0.1217,-0.3663,1.0218,-0.1221,0.1217
305,0.1129,-0.4177,1.0218,-0.1221,0.1129
306,0.0842,-0.4049,1.0218,-0.1221,0.0842
307,0.0807,-0.4177,1.0218,-0.135,0.0807
308,0.0689,-0.4049,1.0218,-0.135,0.0689
309,0.0635,-0.4049,1.0346,-0.1221,0.0635
310,0.0571,-0.4177,1.0218,-0.1221,0.0571
311,0.0671,-0.4049,1.0475,-0.1221,0.0671
312,0.079,-0.4049,1.0346,-0.1221,0.079
313,0.0567,-0.4049,1.0089,-0.135,0.0567
314,0.0706,-0.392,1.0346,-0.1092,0.0706
315,0.0778,-0.392,1.0218,-0.1221,0.0778
316,0.084,-0.4049,1.0218,-0.135,0.084
317,0.0695,-0.4177,1.0218,-0.135,0.0695
318,0.0419,-0.3534,1.0218,-0.1092,0.0419
319,0.0237,-0.4049,1.0218,-0.135,0.0237
320,0.0482,-0.4049,1.0218,-0.135,0.0482
321,0.055,-0.392,1.0346,-0.1607,0.055
322,0.0312,-0.4049,1.0218,-0.1221,0.0312
323,0.0129,-0.4177,1.0089,-0.1221,0.0129
324,-0.0223,-0.4049,1.0346,-0.1221,0.0223
325,-0.0222,-0.392,1.0218,-0.1221,0.0222
326,-0.019,-0.4049,1.0346,-0.0964,0.019
327,-0.0159,-0.392,1.0218,-0.135,0.0159
328,0.0179,-0.4049,1.0218,-0.135,0.0179
329,0.068,-0.4049,1.0089,-0.1092,0.068
330,0.1312,-0.4049,1.0218,-0.135,0.1312
331,0.15,-0.4049,1.0218,-0.1221,0.15
332,0.181,-0.4177,1.0218,-0.135,0.181
333,0.138,-0.4434,1.0218,-0.1478,0.138
334,0.1211,-0.4306,0.9961,-0.1221,0.1211
335,0.1055,-0.4049,1.0218,-0.1092,0.1055
336,0.0808,-0.4177,1.0218,-0.135,0.0808
337,0.0515,-0.4177,1.0218,-0.135,0.0515
338,-0.027,-0.4049,1.0218,-0.1478,0.027
339,-0.0181,-0.4177,1.0218,-0.1221,0.0181
340,-0.0034,-0.392,1.0218,-0.1092,0.0034
341,0.0115,-0.4177,1.0346,-0.1092,0.0115
342,0.0005,-0.4177,1.0346,-0.1221,0.0005
343,-0.0008,-0.4049,1.0218,-0.0964,0.0008
344,0.0097,-0.4177,1.0218,-0.1092,0.0097
345,0.0626,-0.4049,1.0346,-0.1092,0.0626
346,0.0916,-0.4049,1.0089,-0.1221,0.0916
347,0.106,-0.4177,1.0218,-0.0964,0.106
348,0.0867,-0.4306,1.0089,-0.135,0.0867
349,0.0746,-0.4177,1.0089,-0.1221,0.0746
350,0.1013,-0.4306,1.0218,-0.135,0.1013
351,0.1123,-0.4049,1.0089,-0.135,0.1123
352,0.1035,-0.4177,1.0346,-0.1221,0.1035
353,0.045,-0.4049,1.0218,-0.1221,0.045
354,0.0182,-0.4049,1.0218,-0.1221,0.0182
355,-0.0459,-0.4049,1.0475,-0.1092,0.0459
356,-0.0521,-0.4049,1.0218,-0.1092,0.0521
357,0.0445,-0.4049,1.0346,-0.0964,0.0445
358,0.0755,-0.4177,1.0218,-0.1221,0.0755
359,0.0393,-0.4049,1.0346,-0.135,0.0393
360,0.0439,-0.4049,1.0089,-0.135,0.0439
361,0.0488,-0.4049,1.0218,-0.1092,0.0488
362,0.0786,-0.4049,1.0218,-0.135,0.0786
363,0.0892,-0.4049,1.0218,-0.135,0.0892
364,0.0809,-0.4177,1.0089,-0.1221,0.0809
365,0.0543,-0.4177,1.0218,-0.135,0.0543
366,0.0657,-0.392,1.0346,-0.1221,0.0657
367,0.0522,-0.4049,1.0218,-0.1221,0.0522
368,0.0365,-0.4049,1.0346,-0.135,0.0365
369,0.0416,-0.4049,1.0218,-0.1221,0.0416
370,0.0042,-0.4049,1.0218,-0.1221,0.0042
371,0.0173,-0.4049,1.0218,-0.1221,0.0173
372,0.0246,-0.4049,1.0346,-0.1221,0.0246
373,0.0481,-0.3534,1.0218,-0.1221,0.0481
374,0.0574,-0.4049,1.0089,-0.135,0.0574
375,0.0719,-0.4049,1.0218,-0.135,0.0719
376,0.0571,-0.392,1.0346,-0.135,0.0571
377,0.0429,-0.392,1.0346,-0.1478,0.0429
378,0.0474,-0.4049,1.0089,-0.1221,0.0474
379,0.0604,-0.4049,1.0218,-0.1221,0.0604
380,0.1154,-0.4177,1.0346,-0.1092,0.1154
381,0.1022,-0.4177,1.0218,-0.135,0.1022
382,0.0877,-0.4049,1.0218,-0.135,0.0877
383,0.0517,-0.392,1.0218,-0.1221,0.0517
384,0.0409,-0.4049,1.0218,-0.1092,0.0409
385,0.0318,-0.4049,1.0218,-0.1221,0.0318
386,0.0481,-0.4177,1.0475,-0.1221,0.0481
387,0.0678,-0.4049,1.0218,-0.1221,0.0678
388,0.0368,-0.3406,1.0346,-0.0964,0.0368
389,0.014,-0.3792,1.0218,-0.1478,0.014
390,0.0053,-0.4049,1.0346,-0.1221,0.0053
391,-0.022,-0.392,1.0218,-0.135,0.022
392,-0.0237,-0.392,1.0218,-0.135,0.0237
393,-0.0372,-0.4049,1.0218,-0.1221,0.0372
394,-0.0112,-0.4177,1.0218,-0.1092,0.0112
395,0.0177,-0.4049,1.0346,-0.1221,0.0177
396,0.065,-0.4049,1.0089,-0.1221,0.065
397,0.1031,-0.392,1.0218,-0.135,0.1031
398,0.12,-0.4049,1.0218,-0.135,0.12
399,0.1367,-0.4177,1.0218,-0.1221,0.1367
400,0.1512,-0.392,1.0346,-0.1221,0.1512
401,0.1368,-0.4049,1.0346,-0.1221,0.1368
402,0.1005,-0.392,1.0218,-0.1221,0.1005
403,0.0976,-0.4177,1.0346,-0.135,0.0976
404,0.0724,-0.392,1.0346,-0.135,0.0724
405,0.0639,-0.4049,1.0218,-0.1221,0.0639
406,0.0615,-0.4049,1.0089,-0.1221,0.0615
407,0.0631,-0.4049,1.0346,-0.1221,0.0631
408,0.0647,-0.4049,1.0218,-0.1478,0.0647
409,0.053,-0.392,1.0346,-0.0964,0.053
410,0.0526,-0.4049,1.0218,-0.0964,0.0526
411,0.0605,-0.4177,1.0218,-0.135,0.0605
412,0.0499,-0.4177,1.0218,-0.1221,0.0499
413,0.0554,-0.4049,1.0218,-0.1221,0.0554
414,0.0272,-0.4049,1.0218,-0.1478,0.0272
415,0.0461,-0.4177,1.0218,-0.1478,0.0461
416,0.0321,-0.4049,1.0218,-0.1221,0.0321
417,0.0976,-0.4177,1.0218,-0.1221,0.0976
418,0.1266,-0.4177,1.0218,-0.135,0.1266
419,0.0946,-0.4049,1.0346,-0.1221,0.0946
420,0.0583,-0.4049,1.0346,-0.1221,0.0583
421,0.0514,-0.4177,1.0218,-0.1092,0.0514
422,0.0417,-0.4049,1.0218,-0.1221,0.0417
423,0.0737,-0.4049,1.0089,-0.1221,0.0737
424,0.0847,-0.4177,1.0346,-0.1092,0.0847
425,0.0567,-0.4177,1.0218,-0.1092,0.0567
426,0.0431,-0.4049,1.0346,-0.1092,0.0431
427,0.0163,-0.4177,1.0218,-0.1221,0.0163
428,-0.0045,-0.4049,1.0218,-0.1221,0.0045
429,-0.0162,-0.4177,1.0218,-0.1092,0.0162
430,-0.0237,-0.4177,1.0089,-0.1092,0.0237
431,0.0004,-0.4049,1.0346,-0.1221,0.0004
432,0.0223,-0.4177,1.0218,-0.0964,0.0223
433,0.0413,-0.4306,1.0218,-0.1092,0.0413
434,0.0817,-0.4049,1.0346,-0.1092,0.0817
435,0.1371,-0.4049,1.0346,-0.1221,0.1371
436,0.1196,-0.4177,1.0346,-0.1092,0.1196
437,0.1277,-0.4177,1.0218,-0.135,0.1277
438,0.0878,-0.4177,1.0218,-0.1092,0.0878
439,0.0834,-0.4177,1.0089,-0.0964,0.0834
440,0.079,-0.4306,1.0218,-0.1221,0.079
441,0.0753,-0.4177,1.0089,-0.1092,0.0753
442,0.0688,-0.4177,1.0218,-0.135,0.0688
443,0.085,-0.4177,1.0218,-0.1221,0.085
444,0.0343,-0.4049,1.0218,-0.135,0.0343
445,-0.0146,-0.4049,1.0218,-0.0964,0.0146
446,0.007,-0.4049,1.0218,-0.135,0.007
447,0.0812,-0.4049,1.0218,-0.1221,0.0812
448,0.059,-0.3534,1.0346,-0.1221,0.059
449,0.0286,-0.392,1.0218,-0.1221,0.0286
450,0.0309,-0.4177,1.0475,-0.1092,0.0309
451,0.0506,-0.4049,1.0218,-0.135,0.0506
452,0.0383,-0.4049,1.0346,-0.1221,0.0383
453,0.0444,-0.4049,1.0089,-0.1221,0.0444
454,0.0328,-0.4049,1.0218,-0.1092,0.0328
455,0.0068,-0.4049,1.0346,-0.1092,0.0068
456,0.0144,-0.4049,1.0346,-0.135,0.0144
457,0.0486,-0.4177,1.0346,-0.1092,0.0486
458,0.0717,-0.4049,1.0346,-0.135,0.0717
459,0.05,-0.4049,1.0218,-0.1092,0.05
460,0.0505,-0.4177,1.0218,-0.1478,0.0505
461,0.065,-0.4177,1.0218,-0.1221,0.065
462,0.0617,-0.4177,1.0346,-0.1221,0.0617
463,0.0866,-0.3534,1.0346,-0.135,0.0866
464,0.0624,-0.392,1.0218,-0.1221,0.0624
465,0.0296,-0.4177,1.0346,-0.0964,0.0296
466,0.0237,-0.4049,1.0346,-0.1221,0.0237
467,0.0335,-0.392,1.0346,-0.1478,0.0335
468,0.0402,-0.4049,1.0218,-0.135,0.0402
469,0.0524,-0.392,1.0346,-0.0964,0.0524
470,0.0431,-0.4049,1.0218,-0.1221,0.0431
471,0.048,-0.4049,1.0346,-0.1221,0.048
472,0.0382,-0.4177,1.0218,-0.1221,0.0382
473,0.0951,-0.4177,1.0218,-0.1221,0.0951
474,0.0878,-0.4177,1.0218,-0.1092,0.0878
475,0.0559,-0.4049,1.0089,-0.1478,0.0559
476,0.044,-0.392,1.0218,-0.1092,0.044
477,0.0442,-0.4177,1.0218,-0.135,0.0442
478,0.0312,-0.4049,1.0218,-0.1478,0.0312
479,0.0462,-0.4177,1.0218,-0.1221,0.0462
480,0.0572,-0.392,1.0346,-0.1092,0.0572
481,0.0528,-0.4049,1.0218,-0.1221,0.0528
482,0.0654,-0.4049,1.0346,-0.1478,0.0654
