製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
139,0.0583,-0.4434,0.9961,-0.2763,0.0583
140,-0.0224,-0.4434,0.9961,-0.2506,0.0224
141,-0.0565,-0.4306,0.9961,-0.2378,0.0565
142,0.1382,-0.4177,0.9961,-0.2506,0.1382
143,0.2506,-0.4306,0.9961,-0.2506,0.2506
144,0.1972,-0.4306,0.9961,-0.2506,0.1972
145,0.1411,-0.4306,0.9961,-0.2506,0.1411
146,0.0863,-0.4306,1.0089,-0.2249,0.0863
147,0.0672,-0.4306,0.9961,-0.2249,0.0672
148,0.0587,-0.3663,0.9961,-0.2378,0.0587
149,0.0229,-0.4177,0.9961,-0.2506,0.0229
150,-0.0126,-0.4306,0.9961,-0.2635,0.0126
151,-0.0459,-0.4177,0.9961,-0.2506,0.0459
152,-0.0546,-0.4306,0.9961,-0.2378,0.0546
153,-0.0369,-0.4434,0.9961,-0.2635,0.0369
154,-0.0537,-0.4434,0.9961,-0.2378,0.0537
155,-0.0605,-0.4306,0.9832,-0.2763,0.0605
156,-0.0339,-0.4306,0.9832,-0.2506,0.0339
157,0.0214,-0.4177,0.9961,-0.2635,0.0214
158,0.0872,-0.4177,0.9832,-0.2378,0.0872
159,0.053,-0.4306,0.9832,-0.2378,0.053
160,0.027,-0.4306,0.9832,-0.2506,0.027
161,0.0516,-0.4306,0.9961,-0.2506,0.0516
162,0.0456,-0.4306,0.9961,-0.2249,0.0456
163,0.049,-0.3792,1.0089,-0.2506,0.049
164,0.0741,-0.4177,0.9832,-0.2506,0.0741
165,0.1031,-0.4306,0.9832,-0.2506,0.1031
166,0.1337,-0.4306,0.9961,-0.2506,0.1337
167,0.1111,-0.4306,0.9832,-0.2506,0.1111
168,0.209,-0.4177,0.9832,-0.2506,0.209
169,0.2686,-0.4434,0.9961,-0.2506,0.2686
170,0.2235,-0.4306,0.9961,-0.2378,0.2235
171,0.0928,-0.4434,0.9832,-0.2378,0.0928
172,-0.0045,-0.4306,0.9832,-0.2635,0.0045
173,-0.0814,-0.4306,0.9832,-0.2635,0.0814
174,-0.148,-0.4306,0.9961,-0.2378,0.148
175,-0.1339,-0.4177,0.9961,-0.2378,0.1339
176,-0.0863,-0.4434,0.9961,-0.2249,0.0863
177,-0.0051,-0.4306,0.9961,-0.2506,0.0051
178,0.0264,-0.3663,0.9832,-0.2378,0.0264
179,0.0543,-0.4306,0.9832,-0.2249,0.0543
180,0.0508,-0.4177,0.9961,-0.2378,0.0508
181,0.0911,-0.4434,0.9961,-0.2249,0.0911
182,0.0666,-0.4306,0.9832,-0.2506,0.0666
183,0.0805,-0.4306,0.9961,-0.2378,0.0805
184,0.076,-0.4306,0.9961,-0.2506,0.076
185,0.0787,-0.4563,0.9832,-0.2506,0.0787
186,0.0915,-0.4434,0.9961,-0.2378,0.0915
187,0.1165,-0.4434,0.9832,-0.2506,0.1165
188,0.1261,-0.4306,0.9832,-0.2763,0.1261
189,0.1187,-0.4306,0.9832,-0.2635,0.1187
190,0.0875,-0.4306,0.9961,-0.2378,0.0875
191,0.0675,-0.4306,0.9961,-0.2378,0.0675
192,0.0627,-0.4306,0.9961,-0.2121,0.0627
193,0.0656,-0.4306,0.9961,-0.2378,0.0656
194,0.0767,-0.4306,1.0089,-0.2506,0.0767
195,0.0894,-0.4306,0.9961,-0.2506,0.0894
196,0.1053,-0.4306,0.9832,-0.2763,0.1053
197,0.1134,-0.4306,0.9961,-0.2378,0.1134
198,0.1052,-0.4177,0.9961,-0.2635,0.1052
199,0.0642,-0.4434,0.9961,-0.2378,0.0642
200,0.0215,-0.4306,0.9961,-0.2506,0.0215
201,0.022,-0.4434,0.9961,-0.2378,0.022
202,-0.0097,-0.4434,0.9961,-0.2763,0.0097
203,-0.0259,-0.3792,0.9832,-0.2635,0.0259
204,-0.0343,-0.4177,0.9832,-0.2506,0.0343
205,-0.0185,-0.4306,0.9961,-0.2506,0.0185
206,0.0012,-0.4306,0.9961,-0.2506,0.0012
207,0.0093,-0.4306,0.9961,-0.2378,0.0093
208,0.0367,-0.4306,0.9961,-0.2506,0.0367
209,0.062,-0.4306,1.0089,-0.2378,0.062
210,0.0486,-0.4434,0.9961,-0.2506,0.0486
211,-0.0335,-0.4306,0.9961,-0.2763,0.0335
212,-0.0627,-0.4306,0.9961,-0.2378,0.0627
213,0.1118,-0.4306,0.9961,-0.2506,0.1118
214,0.1793,-0.4306,0.9961,-0.2506,0.1793
215,0.1563,-0.4306,0.9961,-0.2635,0.1563
216,0.0831,-0.4306,1.0089,-0.2506,0.0831
217,0.0708,-0.4306,0.9961,-0.2378,0.0708
218,0.062,-0.4434,0.9961,-0.2635,0.062
219,0.0462,-0.4177,0.9832,-0.2763,0.0462
220,0.0834,-0.4434,0.9832,-0.2249,0.0834
221,0.0727,-0.4306,1.0089,-0.2378,0.0727
222,0.0723,-0.4306,1.0218,-0.2635,0.0723
223,0.0583,-0.4306,1.0089,-0.2635,0.0583
224,0.0539,-0.4306,1.0089,-0.2506,0.0539
225,0.0283,-0.4177,1.0089,-0.2378,0.0283
226,0.0081,-0.4306,1.0218,-0.2506,0.0081
227,0.0116,-0.4306,1.0089,-0.2635,0.0116
228,0.0483,-0.4306,0.9961,-0.2763,0.0483
229,0.0906,-0.4306,1.0089,-0.2378,0.0906
230,0.1118,-0.4434,1.0089,-0.2635,0.1118
231,0.1584,-0.4306,1.0089,-0.2506,0.1584
232,0.1573,-0.4434,1.0089,-0.2635,0.1573
233,0.1602,-0.4434,1.0089,-0.2378,0.1602
234,0.1515,-0.4177,0.9961,-0.2635,0.1515
235,0.1004,-0.4306,0.9961,-0.2506,0.1004
236,0.0721,-0.4306,1.0089,-0.2506,0.0721
237,0.0576,-0.4306,1.0089,-0.2506,0.0576
238,0.03,-0.4434,1.0089,-0.2506,0.03
239,0.0384,-0.4306,0.9961,-0.2378,0.0384
240,0.0212,-0.4434,1.0089,-0.2378,0.0212
241,-0.0057,-0.4306,1.0089,-0.2635,0.0057
242,-0.0097,-0.4306,0.9961,-0.2506,0.0097
243,-0.0357,-0.4563,0.9961,-0.2506,0.0357
244,-0.0321,-0.4306,0.9961,-0.2506,0.0321
245,0.0408,-0.4434,1.0089,-0.2506,0.0408
246,0.1784,-0.4434,0.9961,-0.2635,0.1784
247,0.2005,-0.4434,1.0089,-0.2249,0.2005
248,0.1536,-0.4177,0.9961,-0.2635,0.1536
249,0.1023,-0.4306,0.9961,-0.2635,0.1023
250,0.0065,-0.4434,0.9961,-0.2506,0.0065
251,-0.0584,-0.4434,0.9832,-0.2378,0.0584
252,-0.098,-0.4434,0.9961,-0.2506,0.098
253,-0.085,-0.4563,1.0089,-0.2506,0.085
254,-0.0333,-0.4306,0.9961,-0.2249,0.0333
255,0.0285,-0.4306,1.0089,-0.2249,0.0285
256,0.1101,-0.4434,1.0089,-0.2506,0.1101
257,0.1772,-0.4434,0.9961,-0.2378,0.1772
258,0.1554,-0.4434,0.9961,-0.2378,0.1554
259,0.1652,-0.4306,0.9961,-0.2506,0.1652
260,0.1046,-0.4306,0.9961,-0.2121,0.1046
261,0.0438,-0.4434,0.9961,-0.2506,0.0438
262,0.0137,-0.4563,1.0089,-0.2249,0.0137
263,-0.0197,-0.392,1.0089,-0.2378,0.0197
264,-0.0355,-0.4563,0.9961,-0.2506,0.0355
265,-0.0483,-0.4563,0.9961,-0.2506,0.0483
266,-0.0319,-0.4306,0.9961,-0.2506,0.0319
267,-0.0119,-0.4434,0.9961,-0.2378,0.0119
268,0.027,-0.4306,0.9961,-0.2378,0.027
269,0.0429,-0.4434,0.9961,-0.2378,0.0429
270,0.0676,-0.4306,1.0089,-0.2378,0.0676
271,0.0702,-0.4434,0.9832,-0.2249,0.0702
272,0.0773,-0.4306,0.9832,-0.2378,0.0773
273,0.0766,-0.4306,0.9961,-0.2249,0.0766
274,0.0662,-0.4306,0.9961,-0.2249,0.0662
275,0.0745,-0.4306,0.9961,-0.2378,0.0745
276,0.0643,-0.4177,0.9961,-0.2378,0.0643
277,0.0603,-0.4434,0.9961,-0.2378,0.0603
278,0.0694,-0.4306,0.9832,-0.2506,0.0694
279,0.059,-0.4306,0.9704,-0.2506,0.059
280,0.0762,-0.4177,0.9704,-0.2506,0.0762
281,0.1147,-0.4306,0.9832,-0.2378,0.1147
282,0.1367,-0.4306,0.9832,-0.2635,0.1367
283,0.1671,-0.4434,0.9832,-0.2506,0.1671
284,0.1567,-0.4434,0.9832,-0.2378,0.1567
285,0.1354,-0.4306,0.9961,-0.2378,0.1354
286,0.1078,-0.4434,0.9961,-0.2635,0.1078
287,0.0697,-0.4306,0.9961,-0.2249,0.0697
288,0.0441,-0.392,0.9961,-0.2506,0.0441
289,0.0312,-0.4306,0.9961,-0.2635,0.0312
290,0.0116,-0.4177,0.9961,-0.2506,0.0116
291,0.0105,-0.4306,0.9961,-0.2506,0.0105
292,0.016,-0.4434,1.0089,-0.2635,0.016
293,0.0218,-0.4434,0.9961,-0.2378,0.0218
294,0.0254,-0.4306,1.0089,-0.2635,0.0254
295,0.0296,-0.4434,0.9961,-0.2506,0.0296
296,0.012,-0.4306,0.9961,-0.2635,0.012
297,0.0456,-0.4434,1.0089,-0.2378,0.0456
298,0.0562,-0.4434,0.9961,-0.2506,0.0562
299,0.0012,-0.4306,1.0089,-0.2763,0.0012
300,-0.0605,-0.4306,0.9961,-0.2635,0.0605
301,0.0171,-0.4306,1.0089,-0.2506,0.0171
302,0.1252,-0.4563,1.0089,-0.2378,0.1252
303,0.1118,-0.4434,0.9961,-0.2506,0.1118
304,0.0504,-0.4306,0.9832,-0.2635,0.0504
305,0.042,-0.4434,1.0089,-0.2635,0.042
306,0.0296,-0.4434,0.9961,-0.2635,0.0296
307,0.0242,-0.4306,1.0089,-0.2635,0.0242
308,0.033,-0.4434,1.0089,-0.2763,0.033
309,0.0363,-0.4563,1.0089,-0.2763,0.0363
310,0.0489,-0.4434,0.9961,-0.2635,0.0489
311,0.0601,-0.4563,0.9961,-0.2506,0.0601
312,0.0739,-0.4563,0.9961,-0.2763,0.0739
313,0.068,-0.4434,0.9832,-0.2635,0.068
314,0.0779,-0.4434,0.9961,-0.2763,0.0779
315,0.0598,-0.4434,0.9961,-0.2506,0.0598
316,0.0601,-0.4563,1.0089,-0.2635,0.0601
317,0.0712,-0.4306,1.0089,-0.2506,0.0712
318,0.0587,-0.392,0.9961,-0.2763,0.0587
319,0.0448,-0.4306,0.9961,-0.2506,0.0448
320,0.0526,-0.4434,1.0089,-0.2763,0.0526
321,0.062,-0.4434,0.9961,-0.2635,0.062
322,0.0483,-0.4434,0.9961,-0.2635,0.0483
323,0.0834,-0.4434,1.0089,-0.2635,0.0834
324,0.0698,-0.4563,0.9961,-0.2635,0.0698
325,0.0574,-0.4563,0.9961,-0.2506,0.0574
326,0.0871,-0.4306,0.9961,-0.2763,0.0871
327,0.1001,-0.4434,0.9961,-0.2763,0.1001
328,0.1323,-0.4306,1.0089,-0.2635,0.1323
329,0.1153,-0.4563,1.0089,-0.2506,0.1153
330,0.1268,-0.4434,0.9961,-0.2763,0.1268
331,0.1006,-0.4434,0.9961,-0.2635,0.1006
332,0.0595,-0.4434,1.0089,-0.2763,0.0595
333,0.1826,-0.392,1.0089,-0.2635,0.1826
334,0.2744,-0.4177,1.0089,-0.2506,0.2744
335,0.2222,-0.4434,1.0089,-0.2635,0.2222
336,0.1358,-0.4306,0.9961,-0.2763,0.1358
337,-0.0026,-0.4306,0.9961,-0.2635,0.0026
338,-0.1088,-0.4306,1.0089,-0.2635,0.1088
339,-0.1094,-0.4306,0.9961,-0.2635,0.1094
340,-0.118,-0.4434,1.0089,-0.2635,0.118
341,-0.1077,-0.4434,0.9961,-0.2763,0.1077
342,-0.0312,-0.4306,0.9961,-0.2506,0.0312
343,0.0626,-0.4177,1.0089,-0.2378,0.0626
344,0.1137,-0.4306,0.9961,-0.2506,0.1137
345,0.0708,-0.4177,1.0089,-0.2506,0.0708
346,0.0657,-0.4306,1.0089,-0.2506,0.0657
347,0.0145,-0.4306,1.0089,-0.2378,0.0145
348,-0.0115,-0.3792,1.0089,-0.2249,0.0115
349,-0.0061,-0.4306,0.9961,-0.2635,0.0061
350,-0.0177,-0.4306,1.0089,-0.2635,0.0177
351,0.0523,-0.4306,1.0089,-0.2635,0.0523
352,0.0442,-0.4306,1.0089,-0.2378,0.0442
353,0.031,-0.4434,1.0089,-0.2635,0.031
354,0.0298,-0.4306,0.9961,-0.2635,0.0298
355,0.0334,-0.4306,1.0089,-0.2635,0.0334
356,0.0104,-0.4434,1.0089,-0.2635,0.0104
357,0.0085,-0.4434,1.0089,-0.2635,0.0085
358,-0.0042,-0.4306,0.9961,-0.2506,0.0042
359,0.0053,-0.4306,1.0089,-0.2506,0.0053
360,0.0451,-0.4306,0.9961,-0.2763,0.0451
361,0.0624,-0.4306,1.0089,-0.2506,0.0624
362,0.0804,-0.4306,1.0089,-0.2506,0.0804
363,0.0687,-0.4306,1.0089,-0.2378,0.0687
364,0.0175,-0.4306,1.0089,-0.2506,0.0175
365,0.0759,-0.4306,0.9961,-0.2763,0.0759
366,0.2431,-0.4306,1.0089,-0.2635,0.2431
367,0.2874,-0.4306,0.9961,-0.2635,0.2874
368,0.201,-0.4306,0.9961,-0.2506,0.201
369,0.1336,-0.4306,0.9961,-0.2249,0.1336
370,0.1148,-0.4434,0.9961,-0.2763,0.1148
371,0.0954,-0.4434,0.9961,-0.2763,0.0954
372,0.0744,-0.4434,1.0089,-0.2635,0.0744
373,0.0771,-0.4434,0.9832,-0.2635,0.0771
374,0.0617,-0.4306,0.9961,-0.2506,0.0617
375,0.0552,-0.4306,0.9961,-0.2763,0.0552
376,0.0698,-0.4306,1.0089,-0.2763,0.0698
377,0.0539,-0.4177,0.9961,-0.2249,0.0539
378,0.0426,-0.4306,0.9961,-0.2635,0.0426
379,-0.016,-0.4434,1.0089,-0.2506,0.016
380,-0.0136,-0.4434,1.0089,-0.2506,0.0136
381,0.013,-0.4434,0.9961,-0.2635,0.013
382,0.0111,-0.4434,0.9832,-0.2506,0.0111
383,-0.023,-0.4306,0.9832,-0.2635,0.023
384,-0.0182,-0.4306,0.9961,-0.2635,0.0182
385,-0.0217,-0.4434,0.9961,-0.2506,0.0217
386,-0.0316,-0.4434,0.9961,-0.2506,0.0316
387,-0.0355,-0.4434,0.9961,-0.2506,0.0355
388,-0.0223,-0.4563,0.9961,-0.2635,0.0223
389,-0.022,-0.4177,0.9961,-0.2506,0.022
390,-0.0085,-0.4306,0.9832,-0.2635,0.0085
391,-0.0079,-0.4434,0.9832,-0.2635,0.0079
392,0.0283,-0.4434,0.9961,-0.2378,0.0283
393,0.0382,-0.4563,0.9832,-0.2506,0.0382
394,0.0412,-0.4434,1.0089,-0.2378,0.0412
395,0.049,-0.4434,0.9832,-0.2378,0.049
396,0.0602,-0.4434,0.9961,-0.2506,0.0602
397,0.0606,-0.4306,0.9961,-0.2378,0.0606
398,0.1141,-0.4306,0.9961,-0.2506,0.1141
399,0.1211,-0.4434,0.9961,-0.2378,0.1211
400,0.1279,-0.4434,0.9961,-0.2506,0.1279
401,0.1274,-0.4434,0.9961,-0.2378,0.1274
402,0.1335,-0.4563,0.9961,-0.2506,0.1335
403,0.1627,-0.4434,0.9961,-0.2249,0.1627
404,0.1599,-0.4306,0.9832,-0.2506,0.1599
405,0.2841,-0.4434,0.9832,-0.2249,0.2841
406,0.3383,-0.4306,0.9961,-0.2635,0.3383
407,0.2671,-0.4306,0.9832,-0.2378,0.2671
408,0.1537,-0.4434,1.0089,-0.2378,0.1537
409,0.0045,-0.4434,1.0089,-0.2249,0.0045
410,-0.081,-0.4434,1.0089,-0.2249,0.081
411,-0.1656,-0.4434,1.0089,-0.2378,0.1656
412,-0.1585,-0.4434,0.9961,-0.2506,0.1585
413,-0.1438,-0.4434,0.9961,-0.2506,0.1438
414,-0.0615,-0.4306,0.9961,-0.2635,0.0615
415,0.0035,-0.4434,0.9832,-0.2506,0.0035
416,0.0424,-0.4306,0.9961,-0.2635,0.0424
417,0.0409,-0.4563,0.9832,-0.2635,0.0409
418,0.0136,-0.392,0.9961,-0.2506,0.0136
419,0.0083,-0.4177,0.9961,-0.2635,0.0083
420,0.0108,-0.4306,0.9961,-0.2506,0.0108
421,0.0198,-0.4434,0.9961,-0.2506,0.0198
422,0.0214,-0.4306,0.9961,-0.2506,0.0214
423,0.027,-0.4306,0.9961,-0.2635,0.027
424,0.0665,-0.4306,1.0089,-0.2506,0.0665
425,0.0449,-0.4306,1.0089,-0.2763,0.0449
426,0.0606,-0.4434,1.0089,-0.2635,0.0606
427,0.0605,-0.4306,1.0089,-0.2506,0.0605
428,0.1026,-0.4306,1.0089,-0.2635,0.1026
429,0.1612,-0.4306,1.0089,-0.2506,0.1612
430,0.1843,-0.4306,0.9961,-0.2506,0.1843
431,0.1334,-0.4306,0.9961,-0.2763,0.1334
432,0.0836,-0.4306,1.0089,-0.2378,0.0836
433,0.0568,-0.4306,1.0089,-0.2506,0.0568
434,0.0551,-0.4177,0.9832,-0.2892,0.0551
435,0.0367,-0.4306,1.0089,-0.2506,0.0367
436,0.0463,-0.4177,0.9961,-0.2635,0.0463
437,0.0374,-0.4177,0.9961,-0.2763,0.0374
438,0.0655,-0.4306,1.0089,-0.2635,0.0655
439,0.0149,-0.4306,0.9961,-0.2506,0.0149
440,-0.0229,-0.4177,1.0089,-0.2378,0.0229
441,-0.0357,-0.4306,1.0089,-0.2506,0.0357
442,0.1301,-0.4177,1.0089,-0.2635,0.1301
443,0.2174,-0.4177,1.0089,-0.2378,0.2174
444,0.1627,-0.4306,0.9961,-0.2635,0.1627
445,0.0854,-0.4306,1.0089,-0.2506,0.0854
446,0.0496,-0.4177,0.9961,-0.2506,0.0496
447,0.0423,-0.4434,1.0089,-0.2506,0.0423
448,0.0111,-0.3792,0.9961,-0.2249,0.0111
449,0.0138,-0.4306,0.9961,-0.2506,0.0138
450,0.0204,-0.4434,0.9961,-0.2635,0.0204
451,0.0323,-0.4306,0.9961,-0.2506,0.0323
452,0.0324,-0.4306,1.0089,-0.2506,0.0324
453,0.0445,-0.4306,1.0089,-0.2635,0.0445
454,0.0689,-0.4177,1.0089,-0.2378,0.0689
455,0.0687,-0.4434,0.9961,-0.2378,0.0687
456,0.0671,-0.4306,1.0089,-0.2506,0.0671
457,0.0578,-0.4306,1.0089,-0.2249,0.0578
458,0.0493,-0.4306,0.9961,-0.2635,0.0493
459,0.0532,-0.4177,1.0089,-0.2506,0.0532
460,0.0635,-0.4306,0.9961,-0.2506,0.0635
461,0.0342,-0.4177,0.9961,-0.2378,0.0342
462,0.0448,-0.4177,1.0089,-0.2506,0.0448
463,0.0642,-0.4306,1.0089,-0.2635,0.0642
464,0.0548,-0.4177,1.0218,-0.2378,0.0548
465,0.0534,-0.4306,1.0089,-0.2635,0.0534
466,0.0617,-0.4306,0.9961,-0.2506,0.0617
467,0.0922,-0.4177,1.0089,-0.2635,0.0922
468,0.1402,-0.4177,0.9961,-0.2249,0.1402
469,0.1558,-0.4306,1.0089,-0.2378,0.1558
470,0.1885,-0.4177,1.0089,-0.2378,0.1885
471,0.1848,-0.4434,1.0218,-0.2378,0.1848
472,0.1511,-0.4306,1.0089,-0.2635,0.1511
473,0.1507,-0.4306,1.0218,-0.2506,0.1507
474,0.0855,-0.4049,1.0089,-0.2506,0.0855
