製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 12:01,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,
256,0.0676,-0.3534,1.0346,-0.1092,0.0676
257,0.0548,-0.3406,1.0346,-0.0964,0.0548
258,0.0395,-0.3534,1.0218,-0.1092,0.0395
259,0.0309,-0.3534,1.0346,-0.1092,0.0309
260,0.0243,-0.3534,1.0346,-0.1092,0.0243
261,0.0367,-0.3406,1.0475,-0.1221,0.0367
262,0.0042,-0.3406,1.0475,-0.1092,0.0042
263,0.0112,-0.3149,1.0475,-0.1607,0.0112
264,0.0222,-0.3406,1.0346,-0.1221,0.0222
265,0.0034,-0.3406,1.0346,-0.1221,0.0034
266,0.0329,-0.3534,1.0346,-0.135,0.0329
267,0.0363,-0.3534,1.0475,-0.1092,0.0363
268,0.0475,-0.3534,1.0346,-0.1221,0.0475
269,0.107,-0.3663,1.0346,-0.1221,0.107
270,0.1065,-0.3663,1.0346,-0.1478,0.1065
271,0.0633,-0.3406,1.0346,-0.1221,0.0633
272,0.0992,-0.3406,1.0475,-0.1221,0.0992
273,0.139,-0.3406,1.0475,-0.1092,0.139
274,0.117,-0.3406,1.0346,-0.135,0.117
275,0.094,-0.3406,1.0346,-0.1221,0.094
276,0.0738,-0.3406,1.0475,-0.1221,0.0738
277,0.0946,-0.3534,1.0475,-0.135,0.0946
278,0.0489,-0.3277,1.0346,-0.1478,0.0489
279,0.0566,-0.2892,1.0346,-0.1478,0.0566
280,0.0643,-0.3149,1.0346,-0.135,0.0643
281,0.034,-0.3406,1.0475,-0.135,0.034
282,0.042,-0.3406,1.0346,-0.1607,0.042
283,0.0605,-0.3534,1.0475,-0.1221,0.0605
284,0.0921,-0.3534,1.0475,-0.1221,0.0921
285,0.0926,-0.3534,1.0603,-0.1092,0.0926
286,0.0767,-0.3406,1.0475,-0.135,0.0767
287,0.0437,-0.3534,1.0346,-0.1221,0.0437
288,0.0336,-0.2763,1.0346,-0.1221,0.0336
289,0.0001,-0.3277,1.0218,-0.135,0.0001
290,0.032,-0.3406,1.0346,-0.1221,0.032
291,0.0431,-0.3406,1.0475,-0.0964,0.0431
292,0.0613,-0.3534,1.0346,-0.1092,0.0613
293,0.0533,-0.3406,1.0475,-0.1221,0.0533
294,0.0503,-0.3406,1.0475,-0.135,0.0503
295,0.0609,-0.3534,1.0346,-0.1221,0.0609
296,0.0449,-0.3534,1.0346,-0.135,0.0449
297,0.0342,-0.3534,1.0346,-0.1221,0.0342
298,0.0368,-0.3534,1.0346,-0.135,0.0368
299,0.0298,-0.3534,1.0346,-0.1092,0.0298
300,0.0423,-0.3663,1.0346,-0.1221,0.0423
301,0.0983,-0.3534,1.0218,-0.1221,0.0983
302,0.0895,-0.3534,1.0346,-0.1478,0.0895
303,0.0723,-0.2892,1.0346,-0.1092,0.0723
304,0.0611,-0.3534,1.0218,-0.1092,0.0611
305,0.0035,-0.3534,1.0218,-0.1221,0.0035
