製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
30,-0.0191,-0.4177,1.0089,-0.0321,0.0191
31,0.0036,-0.4049,1.0346,-0.0064,0.0036
32,-0.0501,-0.4049,1.0218,-0.0064,0.0501
33,-0.0705,-0.4177,1.0218,-0.0064,0.0705
34,-0.0184,-0.4049,1.0346,-0.0064,0.0184
35,0.0061,-0.4049,1.0346,-0.0064,0.0061
36,0.0252,-0.4177,1.0218,0.0064,0.0252
37,0.036,-0.4177,1.0218,0.0064,0.036
38,0.1207,-0.4049,1.0218,-0.0064,0.1207
39,0.1929,-0.4049,1.0218,0.0064,0.1929
40,0.2066,-0.4049,1.0218,-0.0064,0.2066
41,0.2055,-0.4177,1.0346,-0.0064,0.2055
42,0.1899,-0.4177,1.0346,0.0064,0.1899
43,0.1779,-0.4049,1.0346,-0.0064,0.1779
44,0.1354,-0.392,1.0346,0.0193,0.1354
45,0.0798,-0.392,1.0475,-0.0193,0.0798
46,-0.0397,-0.4049,1.0218,-0.0064,0.0397
47,-0.0957,-0.4049,1.0218,-0.0193,0.0957
48,-0.1474,-0.4177,1.0218,0.0064,0.1474
49,-0.1501,-0.4049,1.0346,0.0064,0.1501
50,-0.0657,-0.4049,1.0346,-0.0064,0.0657
51,-0.0626,-0.4177,1.0089,0.0064,0.0626
52,-0.0926,-0.4177,1.0218,0.0064,0.0926
53,-0.0124,-0.4049,1.0346,0.0064,0.0124
54,0.0423,-0.4177,1.0218,-0.0064,0.0423
55,0.0584,-0.4177,1.0218,-0.0064,0.0584
56,0.0768,-0.4177,1.0218,-0.0064,0.0768
57,0.0905,-0.4177,1.0475,0.0193,0.0905
58,0.0695,-0.4306,1.0346,0.0064,0.0695
59,0.0771,-0.4049,1.0346,-0.0064,0.0771
60,0.0842,-0.4177,1.0218,-0.0321,0.0842
61,0.1006,-0.4049,1.0346,-0.0321,0.1006
62,0.0946,-0.4049,1.0475,-0.0064,0.0946
63,0.1152,-0.4177,1.0218,0.0193,0.1152
64,0.1118,-0.4049,1.0346,-0.0064,0.1118
65,0.1291,-0.4177,1.0218,-0.0064,0.1291
66,0.1213,-0.4049,1.0346,-0.0064,0.1213
67,0.0762,-0.4049,1.0346,0.0064,0.0762
68,0.0449,-0.392,1.0346,0.0193,0.0449
69,0.0306,-0.392,1.0218,0.0064,0.0306
70,0.0023,-0.4177,1.0218,-0.0064,0.0023
71,0.0151,-0.4049,1.0218,-0.0193,0.0151
72,0.0395,-0.4177,1.0346,0.0064,0.0395
73,0.0357,-0.4049,1.0346,-0.0193,0.0357
74,0.0393,-0.4049,1.0346,-0.0064,0.0393
75,0.0724,-0.4049,1.0346,0.0064,0.0724
76,0.082,-0.4049,1.0346,-0.0193,0.082
77,0.1184,-0.4049,1.0089,0.0193,0.1184
78,0.1428,-0.3534,1.0218,0.0064,0.1428
79,0.1351,-0.392,1.0218,-0.0064,0.1351
80,0.1004,-0.4049,1.0346,-0.0064,0.1004
81,0.0705,-0.4177,1.0218,0.0064,0.0705
82,0.0418,-0.4177,1.0089,-0.0064,0.0418
83,0.0459,-0.4049,1.0218,0.0321,0.0459
84,0.0302,-0.392,1.0346,0.0064,0.0302
85,0.0182,-0.392,1.0346,-0.0064,0.0182
86,-0.0034,-0.4049,1.0218,-0.0064,0.0034
87,-0.0328,-0.4049,1.0218,-0.0193,0.0328
88,-0.0371,-0.392,1.0346,0.0064,0.0371
89,-0.0198,-0.4049,1.0218,0.0064,0.0198
90,-0.0129,-0.4049,1.0346,0.0193,0.0129
91,-0.0086,-0.4049,1.0475,0.0064,0.0086
92,0.0225,-0.392,1.0346,0.0064,0.0225
93,0.0516,-0.4049,1.0346,-0.0064,0.0516
94,0.0724,-0.392,1.0089,-0.0064,0.0724
95,0.0537,-0.4049,1.0346,-0.0064,0.0537
96,0.0338,-0.4177,1.0218,0.0064,0.0338
97,0.0592,-0.4049,1.0346,0.0064,0.0592
98,0.0563,-0.4049,1.0218,-0.0064,0.0563
99,0.059,-0.4049,1.0218,0.0064,0.059
100,0.0834,-0.392,1.0346,0.0064,0.0834
101,0.0749,-0.4049,1.0218,-0.0064,0.0749
102,0.0762,-0.4049,1.0218,-0.0193,0.0762
103,0.0415,-0.4177,1.0346,0.0064,0.0415
104,0.053,-0.392,1.0346,0.0064,0.053
105,0.0907,-0.4177,1.0346,0.0064,0.0907
106,0.0845,-0.4049,1.0346,0.0064,0.0845
107,0.0825,-0.4049,1.0346,-0.0193,0.0825
108,0.1003,-0.4049,1.0218,0.0064,0.1003
109,0.1428,-0.392,1.0218,-0.0064,0.1428
110,0.1341,-0.4049,1.0346,-0.0064,0.1341
111,0.1474,-0.392,1.0346,0.0193,0.1474
112,0.1701,-0.4049,1.0218,-0.0064,0.1701
113,0.1931,-0.4049,1.0346,-0.0064,0.1931
114,0.1778,-0.392,1.0218,-0.0064,0.1778
115,0.0947,-0.392,1.0218,-0.0064,0.0947
116,0.0438,-0.392,1.0346,-0.0193,0.0438
117,0.0281,-0.392,1.0218,0.0064,0.0281
118,-0.0236,-0.392,1.0218,-0.0064,0.0236
119,-0.0888,-0.392,1.0346,-0.0064,0.0888
120,-0.1033,-0.4049,1.0346,0.0193,0.1033
121,-0.0349,-0.392,1.0346,0.0064,0.0349
122,-0.0346,-0.392,1.0346,0.0064,0.0346
123,-0.0585,-0.3792,1.0218,0.0064,0.0585
124,-0.0163,-0.3792,1.0218,-0.0064,0.0163
125,0.0231,-0.4049,1.0218,-0.0064,0.0231
126,0.0164,-0.4049,1.0218,0.0064,0.0164
127,0.0562,-0.4049,1.0218,-0.0064,0.0562
128,0.0834,-0.4049,1.0218,0.0064,0.0834
129,0.1028,-0.4049,1.0218,-0.0321,0.1028
130,0.1224,-0.4049,1.0346,0.0064,0.1224
131,0.1335,-0.3792,1.0218,0.0064,0.1335
132,0.1386,-0.4049,1.0218,-0.0064,0.1386
133,0.1761,-0.392,1.0218,-0.0193,0.1761
134,0.1348,-0.4049,1.0218,0.0064,0.1348
135,0.1291,-0.4049,1.0346,-0.0064,0.1291
136,0.097,-0.392,1.0346,-0.0064,0.097
137,0.118,-0.4049,1.0218,0.0064,0.118
138,0.0047,-0.392,1.0346,0.0064,0.0047
139,0.0156,-0.392,1.0346,0.0064,0.0156
140,-0.0204,-0.392,1.0218,0.0064,0.0204
141,-0.0406,-0.4049,1.0475,-0.0193,0.0406
142,0.0042,-0.4049,1.0346,0.0064,0.0042
143,-0.0338,-0.392,1.0346,-0.0193,0.0338
144,0.0051,-0.4049,1.0218,-0.0193,0.0051
145,0.0163,-0.3792,1.0218,-0.0064,0.0163
146,0.001,-0.4049,1.0218,-0.0064,0.001
147,0.0346,-0.392,1.0218,-0.0064,0.0346
148,0.0467,-0.3534,1.0218,-0.0064,0.0467
149,0.0561,-0.392,1.0218,-0.0193,0.0561
150,0.0581,-0.392,1.0346,-0.0193,0.0581
151,0.061,-0.392,1.0346,-0.0064,0.061
152,0.0338,-0.3792,1.0346,-0.0064,0.0338
153,-0.0001,-0.3792,1.0346,-0.0321,0.0001
154,0.0224,-0.3792,1.0218,-0.0064,0.0224
155,-0.0068,-0.392,1.0346,-0.0064,0.0068
156,0.0094,-0.392,1.0218,-0.0064,0.0094
157,0.0528,-0.4049,1.0218,-0.0193,0.0528
158,0.0683,-0.4049,1.0346,-0.0321,0.0683
159,0.1081,-0.392,1.0218,0.0064,0.1081
160,0.1291,-0.392,1.0346,-0.0193,0.1291
161,0.1272,-0.392,1.0346,0.0064,0.1272
162,0.0869,-0.3792,1.0346,0.0064,0.0869
163,0.0851,-0.392,1.0346,-0.0193,0.0851
164,0.0734,-0.3663,1.0218,-0.0064,0.0734
165,0.0623,-0.392,1.0218,-0.0064,0.0623
166,0.0464,-0.392,1.0346,-0.0064,0.0464
167,0.0373,-0.3792,1.0475,-0.0193,0.0373
168,0.0606,-0.3792,1.0346,-0.0193,0.0606
169,0.0449,-0.3663,1.0346,0.0064,0.0449
170,0.0529,-0.3663,1.0218,0.0193,0.0529
171,0.0794,-0.3663,1.0218,-0.0064,0.0794
172,0.0374,-0.392,1.0218,-0.0064,0.0374
173,0.0618,-0.3792,1.0346,-0.0064,0.0618
174,0.0515,-0.3792,1.0346,0.0064,0.0515
175,0.0645,-0.392,1.0218,-0.0064,0.0645
176,0.0596,-0.392,1.0218,-0.0064,0.0596
177,0.0633,-0.3792,1.0346,-0.0193,0.0633
178,0.068,-0.4049,1.0346,-0.0321,0.068
179,0.0666,-0.3792,1.0089,0.0064,0.0666
180,0.0289,-0.392,1.0218,0.0064,0.0289
181,0.0177,-0.392,1.0346,0.0193,0.0177
182,0.0087,-0.3792,1.0346,-0.0064,0.0087
183,0.0015,-0.3792,1.0346,-0.0064,0.0015
184,-0.027,-0.392,1.0218,-0.0321,0.027
185,0.0071,-0.392,1.0218,-0.0321,0.0071
186,0.0004,-0.392,1.0089,-0.0064,0.0004
187,0.0025,-0.392,1.0218,-0.0064,0.0025
188,0.0185,-0.4049,1.0346,-0.0064,0.0185
189,0.0545,-0.392,1.0218,-0.0064,0.0545
190,0.066,-0.4049,1.0218,-0.0193,0.066
191,0.0932,-0.4049,1.0218,-0.0064,0.0932
192,0.0913,-0.4049,1.0346,-0.0064,0.0913
193,0.1124,-0.392,1.0346,0.0064,0.1124
194,0.1319,-0.392,1.0218,-0.0064,0.1319
195,0.1706,-0.392,1.0218,0.0064,0.1706
196,0.1865,-0.4177,1.0346,0.0064,0.1865
197,0.1719,-0.4049,1.0218,-0.0193,0.1719
198,0.1178,-0.392,1.0346,0.0193,0.1178
199,0.0039,-0.4049,1.0218,0.0064,0.0039
200,-0.0344,-0.4049,1.0346,0.0064,0.0344
201,-0.0291,-0.392,1.0218,0.0193,0.0291
202,-0.0196,-0.4049,1.0218,0.0064,0.0196
203,-0.0757,-0.3663,1.0218,-0.0064,0.0757
204,-0.0294,-0.4049,1.0218,0.0193,0.0294
205,0.0434,-0.4049,1.0346,0.0064,0.0434
206,0.0741,-0.4177,1.0346,0.0064,0.0741
207,0.0968,-0.4049,1.0218,0.0064,0.0968
208,0.0914,-0.392,1.0218,-0.0193,0.0914
209,0.0757,-0.392,1.0218,-0.0064,0.0757
210,0.0466,-0.4049,1.0218,-0.0064,0.0466
211,0.0195,-0.4049,1.0218,0.0064,0.0195
212,-0.0261,-0.392,1.0346,-0.0064,0.0261
213,-0.0116,-0.4049,1.0218,0.0064,0.0116
214,0.0027,-0.3792,1.0346,0.0064,0.0027
215,0.043,-0.392,1.0346,-0.0064,0.043
216,0.0782,-0.392,1.0089,-0.0193,0.0782
217,0.1014,-0.392,1.0218,-0.0064,0.1014
218,0.165,-0.3406,1.0089,-0.0193,0.165
219,0.1807,-0.3663,1.0218,-0.0064,0.1807
220,0.1777,-0.392,1.0218,0.0064,0.1777
221,0.128,-0.392,1.0218,-0.0064,0.128
222,0.0711,-0.4049,1.0089,-0.0064,0.0711
223,0.0435,-0.392,1.0218,0.0193,0.0435
224,-0.0102,-0.3792,1.0346,-0.0064,0.0102
225,-0.035,-0.392,1.0218,-0.0193,0.035
226,-0.0536,-0.3792,1.0218,0.0193,0.0536
227,-0.0345,-0.392,1.0346,0.045,0.0345
228,-0.0253,-0.392,1.0346,0.0064,0.0253
229,-0.0089,-0.392,1.0475,-0.0064,0.0089
230,0.0158,-0.3792,1.0346,0.0064,0.0158
231,0.0439,-0.392,1.0218,0.0064,0.0439
232,0.0713,-0.392,1.0089,-0.0064,0.0713
233,0.0896,-0.392,1.0089,-0.0064,0.0896
234,0.1047,-0.392,1.0218,-0.0193,0.1047
235,0.1335,-0.3792,1.0346,-0.0064,0.1335
236,0.118,-0.4049,1.0346,0.0064,0.118
237,0.0874,-0.4049,1.0346,-0.0064,0.0874
238,0.0653,-0.392,1.0218,-0.0064,0.0653
239,0.0373,-0.3792,1.0218,0.0064,0.0373
240,0.0171,-0.392,1.0218,-0.0193,0.0171
241,0.0185,-0.3792,1.0218,-0.0064,0.0185
242,0.0323,-0.392,1.0346,0.0064,0.0323
243,0.002,-0.392,1.0346,-0.0064,0.002
244,0.0016,-0.392,1.0346,0.0064,0.0016
245,0.0166,-0.392,1.0475,-0.0064,0.0166
246,0.0256,-0.392,1.0218,-0.0193,0.0256
247,0.03,-0.392,1.0218,-0.0064,0.03
248,0.0288,-0.392,1.0218,-0.0321,0.0288
249,0.0576,-0.3792,1.0218,-0.0193,0.0576
250,0.0679,-0.4049,1.0346,-0.0064,0.0679
251,0.0896,-0.392,1.0218,-0.0193,0.0896
252,0.0779,-0.392,1.0346,-0.0064,0.0779
253,0.0584,-0.4049,1.0218,-0.0064,0.0584
254,0.0667,-0.392,1.0218,-0.0193,0.0667
255,0.0623,-0.3792,1.0346,0.0064,0.0623
256,0.1574,-0.392,1.0218,-0.0193,0.1574
257,0.1536,-0.392,1.0218,-0.0064,0.1536
258,0.1627,-0.392,1.0218,0.0064,0.1627
259,0.1423,-0.392,1.0346,0.0064,0.1423
260,0.1142,-0.3792,1.0346,0.0064,0.1142
261,0.0858,-0.392,1.0218,-0.0064,0.0858
262,0.0808,-0.392,1.0218,-0.0193,0.0808
263,0.0719,-0.392,1.0218,-0.0321,0.0719
264,0.0691,-0.3663,1.0089,-0.0064,0.0691
265,0.0615,-0.392,1.0218,-0.0064,0.0615
266,0.0713,-0.4049,1.0218,-0.0193,0.0713
267,0.0294,-0.4049,1.0218,-0.0064,0.0294
268,0.0275,-0.4049,1.0346,0.0064,0.0275
269,0.056,-0.392,1.0218,0.0064,0.056
270,-0.0108,-0.3792,1.0218,-0.0064,0.0108
271,-0.0112,-0.392,1.0218,-0.0193,0.0112
272,-0.0305,-0.392,1.0218,-0.0064,0.0305
273,-0.0248,-0.392,1.0346,-0.0064,0.0248
274,-0.0347,-0.392,1.0218,-0.0064,0.0347
275,-0.0673,-0.392,1.0346,-0.0193,0.0673
276,-0.0708,-0.392,1.0346,-0.0064,0.0708
277,-0.0021,-0.392,1.0218,-0.0321,0.0021
278,0.0235,-0.392,1.0218,-0.0193,0.0235
279,0.045,-0.3406,1.0089,-0.0321,0.045
280,0.0459,-0.392,1.0218,-0.0193,0.0459
281,0.0342,-0.392,1.0346,-0.0064,0.0342
282,0.0379,-0.4049,1.0218,-0.0193,0.0379
283,0.0493,-0.4049,1.0218,-0.0064,0.0493
284,0.0732,-0.392,1.0346,-0.0064,0.0732
285,0.0577,-0.392,1.0346,-0.0064,0.0577
286,0.0955,-0.3792,1.0346,-0.0193,0.0955
287,0.112,-0.392,1.0218,-0.045,0.112
288,0.1228,-0.4049,1.0218,-0.0064,0.1228
289,0.1222,-0.4049,1.0218,0.0064,0.1222
290,0.1445,-0.4049,1.0475,0.0064,0.1445
291,0.1705,-0.4177,1.0218,-0.0064,0.1705
292,0.1543,-0.392,1.0346,-0.0193,0.1543
293,0.1349,-0.4049,1.0218,-0.0193,0.1349
294,0.1477,-0.392,1.0346,-0.0193,0.1477
295,0.144,-0.392,1.0346,-0.0064,0.144
296,0.1694,-0.392,1.0346,-0.0064,0.1694
297,0.1566,-0.392,1.0346,-0.0064,0.1566
298,0.1379,-0.392,1.0346,-0.0064,0.1379
299,0.0592,-0.4049,1.0346,0.0064,0.0592
300,-0.023,-0.392,1.0346,-0.0064,0.023
301,-0.0863,-0.392,1.0346,0.0064,0.0863
302,-0.1293,-0.3792,1.0346,-0.0064,0.1293
303,-0.0997,-0.4049,1.0346,-0.0064,0.0997
304,-0.101,-0.3663,1.0346,-0.0193,0.101
305,-0.1067,-0.392,1.0218,-0.0064,0.1067
306,-0.0782,-0.3792,1.0475,-0.0064,0.0782
307,-0.03,-0.3792,1.0346,0.0064,0.03
308,0.0565,-0.392,1.0346,-0.0321,0.0565
309,0.0797,-0.392,1.0218,-0.045,0.0797
310,0.0924,-0.392,1.0218,-0.0193,0.0924
311,0.0907,-0.4049,1.0218,-0.0193,0.0907
312,0.1178,-0.392,1.0346,-0.0064,0.1178
313,0.1186,-0.392,1.0346,0.0064,0.1186
314,0.1354,-0.392,1.0346,-0.0064,0.1354
315,0.1203,-0.4049,1.0218,-0.0193,0.1203
316,0.1067,-0.392,1.0346,-0.0064,0.1067
317,0.0723,-0.3792,1.0346,0.0064,0.0723
318,0.0522,-0.3277,1.0218,0.0064,0.0522
319,0.0517,-0.392,1.0218,-0.0193,0.0517
320,0.0389,-0.4049,1.0218,-0.0321,0.0389
321,0.0054,-0.392,1.0475,0.0064,0.0054
322,-0.0168,-0.392,1.0475,-0.0064,0.0168
323,-0.0479,-0.392,1.0346,-0.0321,0.0479
324,-0.0312,-0.392,1.0346,-0.0193,0.0312
325,0.0056,-0.392,1.0218,-0.0064,0.0056
326,-0.0097,-0.392,1.0346,-0.0193,0.0097
327,-0.0004,-0.4049,1.0346,-0.0193,0.0004
328,0.0191,-0.4049,1.0346,-0.0064,0.0191
329,0.0507,-0.4049,1.0346,0.0064,0.0507
330,0.0481,-0.4177,1.0218,-0.0193,0.0481
331,0.0708,-0.392,1.0218,-0.0193,0.0708
332,0.0615,-0.4049,1.0346,-0.0193,0.0615
333,0.0599,-0.4049,1.0218,-0.0321,0.0599
334,0.0831,-0.392,1.0346,-0.0193,0.0831
335,0.0757,-0.4049,1.0218,-0.0064,0.0757
336,0.073,-0.392,1.0346,-0.0064,0.073
337,0.0774,-0.4177,1.0346,0.0064,0.0774
338,0.0836,-0.4049,1.0346,0.0064,0.0836
339,0.0903,-0.4049,1.0346,-0.0193,0.0903
340,0.1067,-0.4177,1.0218,-0.0321,0.1067
341,0.1044,-0.392,1.0346,-0.0193,0.1044
342,0.1337,-0.4049,1.0218,-0.0193,0.1337
343,0.169,-0.4049,1.0346,-0.0193,0.169
344,0.1779,-0.4049,1.0218,-0.0064,0.1779
345,0.1317,-0.4049,1.0218,-0.0193,0.1317
346,0.088,-0.392,1.0218,0.0193,0.088
347,0.0793,-0.392,1.0218,-0.0193,0.0793
348,0.0364,-0.4049,1.0218,-0.0064,0.0364
349,0.0507,-0.4049,1.0089,-0.0064,0.0507
350,-0.0179,-0.392,1.0218,0.0064,0.0179
351,-0.0543,-0.392,1.0346,0.0193,0.0543
352,0.0305,-0.392,1.0218,0.0064,0.0305
353,0.076,-0.392,1.0346,-0.0193,0.076
354,0.0922,-0.3792,1.0218,0.0193,0.0922
355,0.0845,-0.392,1.0218,-0.0193,0.0845
356,0.0466,-0.4049,1.0089,0.0064,0.0466
357,0.0578,-0.392,1.0089,-0.0064,0.0578
358,0.036,-0.4049,1.0089,-0.0193,0.036
359,0.0012,-0.4049,1.0218,0.0064,0.0012
360,0.0713,-0.4049,1.0218,0.0064,0.0713
361,0.0759,-0.4177,1.0089,0.0064,0.0759
362,0.0346,-0.392,1.0218,0.0064,0.0346
363,0.0026,-0.3406,1.0218,-0.0193,0.0026
364,0.0294,-0.392,1.0218,-0.0193,0.0294
365,0.0104,-0.392,1.0218,0.0064,0.0104
366,-0.027,-0.392,1.0346,-0.0064,0.027
367,0.0023,-0.4049,1.0346,0.0064,0.0023
368,0.0047,-0.392,1.0475,-0.0064,0.0047
369,0.0568,-0.392,1.0346,-0.0064,0.0568
370,0.0768,-0.4049,1.0475,0.0064,0.0768
371,0.1277,-0.4177,1.0218,-0.0064,0.1277
372,0.1696,-0.4049,1.0346,-0.0064,0.1696
373,0.1544,-0.3792,1.0218,-0.0193,0.1544
374,0.1389,-0.392,1.0346,-0.0193,0.1389
375,0.1329,-0.4049,1.0346,-0.0064,0.1329
376,0.1324,-0.4049,1.0346,0.0064,0.1324
377,0.1088,-0.4177,1.0475,-0.0064,0.1088
378,0.0372,-0.392,1.0346,-0.0064,0.0372
379,0.0345,-0.3792,1.0475,-0.0321,0.0345
380,-0.0049,-0.392,1.0346,-0.0064,0.0049
381,-0.0799,-0.3792,1.0218,-0.0064,0.0799
382,-0.0614,-0.4049,1.0475,-0.0193,0.0614
383,-0.0314,-0.392,1.0346,-0.0064,0.0314
384,-0.0094,-0.4049,1.0346,-0.0321,0.0094
385,-0.0052,-0.392,1.0218,-0.0064,0.0052
386,0.0115,-0.392,1.0346,-0.0064,0.0115
387,0.0078,-0.3792,1.0218,-0.0193,0.0078
388,0.0071,-0.3406,1.0218,-0.0321,0.0071
389,-0.0064,-0.3792,1.0218,-0.0193,0.0064
390,-0.0181,-0.392,1.0218,-0.0321,0.0181
391,-0.0664,-0.4049,1.0346,-0.0193,0.0664
392,-0.0695,-0.392,1.0346,-0.0193,0.0695
393,-0.0133,-0.392,1.0218,-0.0064,0.0133
394,0.0532,-0.392,1.0346,-0.0321,0.0532
395,0.0587,-0.392,1.0218,-0.0193,0.0587
396,0.0486,-0.392,1.0089,-0.0193,0.0486
397,0.0825,-0.4049,1.0218,-0.0064,0.0825
398,0.0793,-0.392,1.0346,-0.0321,0.0793
399,0.1522,-0.392,1.0218,0.0064,0.1522
400,0.1994,-0.392,1.0346,-0.0321,0.1994
401,0.2038,-0.392,1.0346,-0.0193,0.2038
402,0.1839,-0.392,1.0218,-0.0321,0.1839
403,0.1844,-0.3406,1.0346,-0.0193,0.1844
404,0.1753,-0.392,1.0218,-0.0193,0.1753
405,0.157,-0.4049,1.0346,-0.0193,0.157
406,0.1233,-0.4049,1.0218,-0.0321,0.1233
407,0.0742,-0.4049,1.0218,-0.0064,0.0742
408,0.0175,-0.4177,1.0218,-0.0193,0.0175
409,-0.0434,-0.392,1.0218,-0.0193,0.0434
410,-0.0782,-0.392,1.0218,-0.0064,0.0782
411,-0.0766,-0.4049,1.0218,-0.0064,0.0766
412,-0.0976,-0.4049,1.0218,0.0064,0.0976
413,-0.0669,-0.4177,1.0218,-0.0064,0.0669
414,-0.0653,-0.4049,1.0218,0.0064,0.0653
415,-0.0019,-0.4049,1.0346,0.0064,0.0019
416,0.0379,-0.4049,1.0218,-0.0064,0.0379
417,0.0494,-0.4049,1.0346,-0.0064,0.0494
418,0.0506,-0.4177,1.0218,0.0064,0.0506
419,0.0558,-0.4049,1.0089,-0.0193,0.0558
420,0.0512,-0.4049,1.0346,-0.0064,0.0512
421,0.0628,-0.4177,1.0475,-0.0064,0.0628
422,0.0683,-0.4177,1.0346,0.0193,0.0683
423,0.0587,-0.4177,1.0218,-0.0193,0.0587
424,0.0516,-0.4049,1.0346,0.0193,0.0516
425,0.069,-0.4049,1.0346,-0.0064,0.069
426,0.0784,-0.4177,1.0346,-0.0193,0.0784
427,0.0532,-0.4049,1.0475,-0.0193,0.0532
428,0.0691,-0.4049,1.0218,-0.0193,0.0691
429,0.0673,-0.392,1.0218,-0.0064,0.0673
430,0.0496,-0.4049,1.0346,0.0193,0.0496
431,0.0505,-0.4049,1.0475,0.0064,0.0505
432,0.0779,-0.4049,1.0475,-0.0193,0.0779
433,0.0775,-0.3663,1.0346,-0.0193,0.0775
434,0.1098,-0.3792,1.0346,-0.0321,0.1098
435,0.1184,-0.392,1.0346,-0.0064,0.1184
436,0.1477,-0.4049,1.0346,0.0064,0.1477
437,0.14,-0.4049,1.0218,-0.0193,0.14
438,0.1463,-0.4049,1.0346,-0.0064,0.1463
439,0.1644,-0.4177,1.0346,-0.0193,0.1644
440,0.1866,-0.392,1.0346,0.0193,0.1866
441,0.207,-0.392,1.0346,-0.0193,0.207
442,0.2224,-0.4049,1.0346,-0.0193,0.2224
443,0.1962,-0.392,1.0346,-0.0064,0.1962
444,0.124,-0.4049,1.0475,-0.0064,0.124
445,-0.0094,-0.392,1.0475,-0.0064,0.0094
446,-0.0715,-0.392,1.0475,-0.0193,0.0715
447,-0.1409,-0.392,1.0603,0.0064,0.1409
448,-0.154,-0.4049,1.0346,-0.045,0.154
449,-0.1966,-0.3792,1.0218,-0.0578,0.1966
450,-0.15,-0.392,1.0475,-0.0321,0.15
451,-0.0863,-0.392,1.0475,-0.0193,0.0863
452,-0.0363,-0.392,1.0475,-0.0193,0.0363
453,0.0083,-0.392,1.0346,-0.0321,0.0083
454,0.0552,-0.392,1.0475,-0.0321,0.0552
455,0.0947,-0.3792,1.0475,-0.0064,0.0947
456,0.1058,-0.3792,1.0475,-0.0193,0.1058
457,0.0906,-0.392,1.0475,-0.0193,0.0906
458,0.0801,-0.3792,1.0346,-0.0321,0.0801
459,0.0709,-0.4049,1.0346,-0.0064,0.0709
460,0.0486,-0.392,1.0475,-0.0064,0.0486
461,0.0563,-0.392,1.0475,-0.0064,0.0563
462,0.0688,-0.392,1.0346,-0.0064,0.0688
463,0.0676,-0.392,1.0346,-0.0064,0.0676
464,0.0749,-0.392,1.0218,-0.045,0.0749
465,0.0892,-0.392,1.0346,0.0064,0.0892
466,0.1495,-0.392,1.0346,-0.0064,0.1495
467,0.1444,-0.4049,1.0475,0.0064,0.1444
468,0.1748,-0.4049,1.0475,-0.0321,0.1748
469,0.1636,-0.4049,1.0346,-0.0321,0.1636
470,0.1304,-0.4049,1.0346,-0.0193,0.1304
471,0.1004,-0.392,1.0346,-0.0193,0.1004
472,0.0657,-0.3792,1.0346,-0.0193,0.0657
473,-0.0005,-0.4049,1.0346,-0.0064,0.0005
474,-0.0146,-0.3792,1.0218,-0.0321,0.0146
475,-0.0368,-0.4049,1.0346,-0.0193,0.0368
476,-0.0431,-0.4049,1.0346,-0.0064,0.0431
477,-0.0869,-0.392,1.0346,-0.0193,0.0869
478,-0.0354,-0.392,1.0346,-0.0193,0.0354
479,-0.0064,-0.4049,1.0346,-0.0321,0.0064
480,0.0155,-0.392,1.0218,-0.0193,0.0155
481,0.0321,-0.392,1.0218,-0.0321,0.0321
482,0.0489,-0.4049,1.0346,-0.0193,0.0489
483,0.0646,-0.4049,1.0218,-0.0064,0.0646
484,0.0607,-0.4177,1.0218,0.0064,0.0607
485,0.0438,-0.4177,1.0218,-0.0193,0.0438
