製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
52,-0.0294,-0.0193,0.7647,-0.4948,,0.0294
53,-0.007,-0.0193,0.7776,-0.4948,,0.007
54,-0.021,-0.0193,0.7904,-0.4948,,0.021
55,-0.0127,-0.0193,0.7776,-0.4691,,0.0127
56,-0.0382,-0.0321,0.7776,-0.5077,,0.0382
57,-0.0265,-0.0321,0.7776,-0.4563,,0.0265
58,-0.0223,-0.0321,0.7647,-0.482,,0.0223
59,-0.0303,-0.0193,0.7776,-0.4948,,0.0303
60,-0.021,-0.0193,0.7647,-0.4948,,0.021
61,-0.0256,-0.0064,0.7776,-0.482,,0.0256
62,-0.0237,-0.0193,0.7776,-0.4563,,0.0237
63,0.01,-0.045,0.7776,-0.4691,,0.01
64,0.004,-0.0193,0.7647,-0.4563,,0.004
65,0.0007,-0.0193,0.7647,-0.4691,,0.0007
66,0.0004,-0.0193,0.7776,-0.4691,,0.0004
67,0.0097,-0.0064,0.7776,-0.482,,0.0097
68,0.0133,-0.0193,0.7647,-0.5205,,0.0133
69,-0.0138,-0.0064,0.7776,-0.482,,0.0138
70,-0.0234,-0.0193,0.7776,-0.4691,,0.0234
71,-0.0265,-0.0193,0.7776,-0.482,,0.0265
72,-0.0431,-0.0193,0.7647,-0.4691,,0.0431
73,-0.0369,-0.0193,0.7776,-0.482,,0.0369
74,-0.0336,-0.0193,0.7647,-0.4948,,0.0336
75,-0.0357,-0.0064,0.7776,-0.4691,,0.0357
76,-0.0427,-0.0193,0.7776,-0.4948,,0.0427
77,-0.0511,-0.0064,0.7647,-0.4948,,0.0511
78,-0.0368,-0.0321,0.7776,-0.4948,,0.0368
79,-0.0435,-0.0193,0.7647,-0.4948,,0.0435
80,-0.0568,-0.0193,0.7904,-0.482,,0.0568
81,-0.0502,-0.0321,0.7904,-0.482,,0.0502
82,-0.0505,-0.0193,0.7776,-0.4948,,0.0505
83,-0.0526,-0.0321,0.7776,-0.482,,0.0526
84,-0.039,0.0064,0.7776,-0.5077,,0.039
85,-0.0237,-0.0193,0.7776,-0.4948,,0.0237
86,-0.0209,-0.0193,0.7904,-0.482,,0.0209
87,-0.0298,-0.0321,0.7776,-0.482,,0.0298
88,-0.0541,-0.0321,0.7904,-0.5077,,0.0541
89,-0.0409,-0.0321,0.7776,-0.4948,,0.0409
90,-0.0523,-0.0193,0.7776,-0.4948,,0.0523
91,-0.0375,-0.0064,0.7776,-0.482,,0.0375
92,-0.0486,-0.0193,0.7647,-0.4948,,0.0486
93,-0.051,-0.0193,0.7776,-0.482,,0.051
94,-0.0362,-0.0193,0.7647,-0.482,,0.0362
95,-0.0333,-0.0321,0.7904,-0.4948,,0.0333
96,-0.0437,-0.0193,0.7904,-0.482,,0.0437
97,-0.0316,-0.0193,0.7776,-0.4691,,0.0316
98,-0.032,-0.0193,0.7904,-0.4948,,0.032
99,-0.0519,-0.0193,0.7776,-0.482,,0.0519
100,-0.032,-0.0193,0.7776,-0.482,,0.032
101,-0.0448,-0.0193,0.7776,-0.482,,0.0448
102,-0.0475,-0.0193,0.7776,-0.482,,0.0475
103,-0.0495,-0.0321,0.7776,-0.482,,0.0495
104,-0.0346,-0.0193,0.7776,-0.4948,,0.0346
105,-0.043,-0.0321,0.7776,-0.482,,0.043
106,-0.0536,-0.0193,0.7776,-0.5077,,0.0536
107,-0.0376,-0.0193,0.7776,-0.482,,0.0376
108,-0.0374,-0.0193,0.7776,-0.482,,0.0374
109,-0.0352,-0.0193,0.7647,-0.4948,,0.0352
110,-0.0258,-0.0193,0.7776,-0.482,,0.0258
111,-0.0393,-0.0193,0.7647,-0.482,,0.0393
112,-0.0305,-0.0193,0.7776,-0.5077,,0.0305
113,-0.0291,-0.0193,0.7776,-0.5077,,0.0291
114,-0.0263,-0.0193,0.7647,-0.482,,0.0263
115,-0.0303,-0.0064,0.7647,-0.4948,,0.0303
116,-0.0204,-0.0193,0.7647,-0.5077,,0.0204
117,-0.0169,-0.0193,0.7776,-0.4948,,0.0169
118,-0.0285,-0.0321,0.7647,-0.4948,,0.0285
119,-0.0226,-0.0193,0.7647,-0.4948,,0.0226
120,-0.0134,-0.0193,0.7647,-0.4948,,0.0134
121,-0.005,-0.0064,0.7647,-0.4691,,0.005
122,-0.0396,-0.0193,0.7647,-0.4948,,0.0396
123,-0.0241,-0.0193,0.7647,-0.5205,,0.0241
124,-0.0144,-0.0321,0.7776,-0.5077,,0.0144
125,-0.021,-0.0193,0.7776,-0.4948,,0.021
126,0.0025,-0.0193,0.7904,-0.4948,,0.0025
127,-0.0153,-0.0193,0.7776,-0.482,,0.0153
128,-0.014,-0.0193,0.7776,-0.5077,,0.014
129,-0.0318,-0.0193,0.7647,-0.5205,,0.0318
130,-0.0255,-0.0193,0.7647,-0.482,,0.0255
131,-0.0283,-0.0064,0.7776,-0.5077,,0.0283
132,-0.0229,-0.0193,0.7776,-0.4948,,0.0229
133,-0.025,-0.045,0.7776,-0.4948,,0.025
134,-0.0292,-0.0193,0.7647,-0.4948,,0.0292
135,-0.0387,-0.0193,0.7776,-0.4691,,0.0387
136,-0.0456,-0.0064,0.7647,-0.4948,,0.0456
137,-0.0398,-0.0064,0.7776,-0.4948,,0.0398
138,-0.0342,-0.0064,0.7776,-0.4948,,0.0342
139,-0.0453,-0.0193,0.7776,-0.5077,,0.0453
140,-0.0453,-0.0064,0.7776,-0.5077,,0.0453
141,-0.0437,-0.0193,0.7776,-0.482,,0.0437
142,-0.0389,-0.0193,0.7776,-0.482,,0.0389
143,-0.0464,-0.0321,0.7904,-0.4948,,0.0464
144,-0.0546,-0.0321,0.7776,-0.482,,0.0546
145,-0.0467,-0.0193,0.7776,-0.5077,,0.0467
146,-0.0402,-0.0193,0.7776,-0.482,,0.0402
147,-0.0511,-0.0193,0.7647,-0.4691,,0.0511
148,-0.0733,0.0193,0.7647,-0.4948,,0.0733
149,-0.054,-0.0321,0.7647,-0.5077,,0.054
150,-0.0665,-0.0193,0.7776,-0.482,,0.0665
151,-0.0545,-0.0321,0.7519,-0.482,,0.0545
152,-0.0633,-0.0193,0.7776,-0.4948,,0.0633
153,-0.0602,-0.0193,0.7647,-0.482,,0.0602
154,-0.062,-0.0193,0.7776,-0.4948,,0.062
155,-0.0474,-0.0321,0.7647,-0.482,,0.0474
156,-0.0445,-0.0321,0.7776,-0.4948,,0.0445
157,-0.0382,-0.0193,0.7776,-0.4948,,0.0382
158,-0.025,-0.0193,0.7904,-0.482,,0.025
159,-0.0368,-0.0321,0.7776,-0.4691,,0.0368
160,-0.0294,-0.0193,0.7776,-0.5077,,0.0294
161,-0.0133,-0.0193,0.7776,-0.482,,0.0133
162,-0.0395,-0.045,0.7776,-0.4948,,0.0395
163,-0.0409,0.0064,0.7776,-0.5077,,0.0409
164,-0.0275,-0.0193,0.7776,-0.5077,,0.0275
165,-0.0373,-0.0321,0.7776,-0.482,,0.0373
166,-0.0325,-0.0321,0.7647,-0.5077,,0.0325
167,-0.0424,-0.0321,0.7776,-0.5077,,0.0424
168,-0.0402,-0.0193,0.7776,-0.4948,,0.0402
169,-0.0346,-0.0193,0.7647,-0.5077,,0.0346
170,-0.0362,-0.0321,0.7776,-0.482,,0.0362
171,-0.0463,-0.0321,0.7776,-0.4948,,0.0463
172,-0.0412,-0.0321,0.7776,-0.482,,0.0412
173,-0.054,-0.0321,0.7776,-0.4948,,0.054
174,-0.0226,-0.0321,0.7904,-0.4948,,0.0226
175,-0.0426,-0.0321,0.7904,-0.482,,0.0426
176,-0.0258,-0.0193,0.7776,-0.482,,0.0258
177,-0.0158,-0.0193,0.7776,-0.5077,,0.0158
178,-0.0116,0.0064,0.7904,-0.4948,,0.0116
179,-0.0163,-0.0193,0.7647,-0.4948,,0.0163
180,-0.0158,-0.0321,0.7776,-0.5077,,0.0158
181,-0.0074,-0.0321,0.7776,-0.4948,,0.0074
182,-0.0092,-0.0193,0.7647,-0.4948,,0.0092
183,-0.0001,-0.0321,0.7776,-0.4948,,0.0001
184,0.0163,-0.0064,0.7776,-0.482,,0.0163
185,-0.0107,-0.0064,0.7776,-0.5077,,0.0107
186,0.0043,-0.0064,0.7776,-0.482,,0.0043
187,0.0115,-0.0321,0.7776,-0.4948,,0.0115
188,-0.0062,0.0193,0.7776,-0.4948,,0.0062
189,0.0058,-0.0193,0.7776,-0.4691,,0.0058
190,-0.0091,-0.0321,0.7904,-0.482,,0.0091
191,-0.0195,-0.0321,0.7776,-0.5077,,0.0195
192,-0.0167,-0.0193,0.7776,-0.4691,,0.0167
193,-0.0401,-0.0064,0.7904,-0.482,,0.0401
194,-0.019,-0.0193,0.7776,-0.482,,0.019
195,-0.0322,-0.0193,0.7776,-0.4948,,0.0322
196,-0.0217,-0.045,0.7776,-0.482,,0.0217
197,-0.0204,-0.0321,0.7776,-0.482,,0.0204
198,-0.0149,-0.0321,0.7647,-0.4948,,0.0149
199,-0.0262,-0.0064,0.7776,-0.4948,,0.0262
200,-0.0532,-0.0193,0.7647,-0.482,,0.0532
201,-0.0739,-0.0064,0.7776,-0.482,,0.0739
202,-0.0636,-0.0193,0.7776,-0.482,,0.0636
203,-0.0684,-0.0321,0.7647,-0.482,,0.0684
204,-0.0599,-0.0064,0.7647,-0.482,,0.0599
205,-0.0338,-0.0321,0.7776,-0.482,,0.0338
206,-0.0169,-0.0064,0.7776,-0.482,,0.0169
207,-0.0446,-0.0193,0.7647,-0.4563,,0.0446
208,-0.0469,-0.0193,0.7647,-0.4948,,0.0469
209,-0.0427,-0.0193,0.7519,-0.4948,,0.0427
210,-0.0259,-0.0064,0.7776,-0.482,,0.0259
211,-0.0273,-0.0064,0.7776,-0.482,,0.0273
212,-0.0274,-0.0193,0.7776,-0.482,,0.0274
213,-0.0145,-0.0064,0.7647,-0.4948,,0.0145
214,-0.001,-0.0193,0.7776,-0.482,,0.001
215,-0.0127,-0.0064,0.7647,-0.4948,,0.0127
216,0.008,-0.0064,0.7647,-0.4948,,0.008
217,0.0001,-0.0064,0.7776,-0.4948,,0.0001
218,-0.0092,-0.0193,0.7647,-0.4948,,0.0092
219,-0.0237,0.0064,0.7776,-0.482,,0.0237
220,-0.016,-0.0064,0.7776,-0.4948,,0.016
221,-0.0462,-0.0193,0.7776,-0.4691,,0.0462
222,-0.0519,-0.0064,0.7776,-0.482,,0.0519
223,-0.0384,-0.0064,0.7647,-0.4948,,0.0384
224,-0.0269,-0.0064,0.7647,-0.4948,,0.0269
225,-0.0374,-0.0064,0.7776,-0.4948,,0.0374
226,-0.0206,-0.0064,0.7776,-0.482,,0.0206
227,-0.0526,-0.0193,0.7776,-0.4691,,0.0526
228,-0.0391,-0.0064,0.7776,-0.482,,0.0391
229,-0.0444,-0.0064,0.7776,-0.482,,0.0444
230,-0.038,-0.0064,0.7776,-0.5077,,0.038
231,-0.0278,-0.0064,0.7776,-0.4948,,0.0278
232,-0.0229,-0.0064,0.7647,-0.482,,0.0229
233,-0.0413,0.0193,0.7647,-0.4948,,0.0413
234,-0.0499,-0.0064,0.7776,-0.482,,0.0499
235,-0.0385,-0.0193,0.7647,-0.482,,0.0385
236,-0.0267,-0.0064,0.7904,-0.4948,,0.0267
237,-0.0523,-0.0064,0.7776,-0.482,,0.0523
238,-0.0333,-0.0064,0.7647,-0.482,,0.0333
239,-0.0453,0.0064,0.7776,-0.4948,,0.0453
240,-0.0545,-0.0064,0.7776,-0.4691,,0.0545
241,-0.0398,-0.0064,0.7776,-0.482,,0.0398
242,-0.0475,-0.0193,0.7776,-0.4948,,0.0475
243,-0.0539,-0.0193,0.7776,-0.482,,0.0539
244,-0.0527,-0.0193,0.7647,-0.4948,,0.0527
245,-0.086,-0.0064,0.7776,-0.4948,,0.086
246,-0.0496,0.0064,0.7647,-0.482,,0.0496
247,-0.0646,-0.0064,0.7647,-0.5205,,0.0646
248,-0.0556,-0.0193,0.7647,-0.4948,,0.0556
249,-0.0329,0.0064,0.7776,-0.4948,,0.0329
250,-0.0519,0.0064,0.7904,-0.4948,,0.0519
251,-0.04,0.0064,0.7776,-0.482,,0.04
252,-0.0576,-0.0064,0.7904,-0.4948,,0.0576
253,-0.0269,0.0064,0.7776,-0.5077,,0.0269
254,-0.0258,-0.0064,0.7647,-0.482,,0.0258
255,-0.0276,-0.0064,0.7776,-0.5077,,0.0276
256,-0.0141,-0.0064,0.7776,-0.482,,0.0141
257,-0.0201,-0.0064,0.7904,-0.482,,0.0201
258,-0.0267,-0.0193,0.7776,-0.4691,,0.0267
259,-0.0083,-0.0064,0.7904,-0.5077,,0.0083
260,-0.0197,-0.0064,0.7776,-0.4691,,0.0197
261,-0.0184,-0.0064,0.7776,-0.5077,,0.0184
262,-0.0266,0.0064,0.7647,-0.4948,,0.0266
263,-0.0344,0.0193,0.7776,-0.482,,0.0344
264,-0.0155,0.0064,0.7776,-0.4948,,0.0155
265,-0.0204,-0.0064,0.7776,-0.482,,0.0204
266,-0.0301,-0.0064,0.7904,-0.4948,,0.0301
267,-0.0291,-0.0064,0.7904,-0.4948,,0.0291
268,-0.0372,-0.0064,0.7776,-0.4948,,0.0372
269,-0.0276,-0.0064,0.7776,-0.482,,0.0276
270,-0.0248,-0.0064,0.7776,-0.4691,,0.0248
271,-0.036,-0.0064,0.7647,-0.4563,,0.036
272,-0.0218,0.0064,0.7904,-0.4691,,0.0218
273,-0.0467,-0.0064,0.7776,-0.4948,,0.0467
274,-0.0481,-0.0064,0.7647,-0.4948,,0.0481
275,-0.0548,-0.0064,0.7776,-0.482,,0.0548
276,-0.0785,0.0064,0.7776,-0.482,,0.0785
277,-0.066,0.0064,0.7519,-0.482,,0.066
278,-0.0847,0.045,0.7647,-0.4691,,0.0847
279,-0.0742,0.0064,0.7776,-0.5077,,0.0742
280,-0.0486,-0.0064,0.7647,-0.4563,,0.0486
281,-0.0308,-0.0064,0.7776,-0.4948,,0.0308
282,-0.0102,-0.0064,0.7776,-0.482,,0.0102
283,0.0267,-0.0064,0.7647,-0.4948,,0.0267
284,0.0374,0.0064,0.7647,-0.5077,,0.0374
285,0.0336,0.0064,0.7647,-0.482,,0.0336
286,0.0275,-0.0064,0.7647,-0.4563,,0.0275
287,0.0193,-0.0064,0.7647,-0.4948,,0.0193
288,0.0017,-0.0193,0.7647,-0.482,,0.0017
289,-0.0031,-0.0064,0.7519,-0.4948,,0.0031
290,-0.0105,-0.0064,0.7519,-0.5077,,0.0105
291,-0.0112,0.0064,0.7519,-0.4948,,0.0112
292,-0.0211,-0.0064,0.7519,-0.482,,0.0211
293,-0.0177,0.0064,0.7647,-0.482,,0.0177
294,-0.0312,0.0064,0.7519,-0.482,,0.0312
295,-0.0307,-0.0064,0.7647,-0.4948,,0.0307
296,-0.0267,-0.0064,0.7776,-0.4563,,0.0267
297,-0.0232,0.0064,0.7776,-0.4691,,0.0232
298,-0.0312,0.0064,0.7647,-0.4434,,0.0312
299,-0.0299,-0.0064,0.7647,-0.482,,0.0299
300,-0.0463,0.0064,0.7647,-0.5077,,0.0463
301,-0.0625,0.0064,0.7519,-0.4948,,0.0625
302,-0.0738,-0.0064,0.7519,-0.4691,,0.0738
303,-0.0562,-0.0064,0.7519,-0.482,,0.0562
304,-0.0689,0.0064,0.7647,-0.482,,0.0689
305,-0.0353,-0.0064,0.7647,-0.4691,,0.0353
306,0.0026,-0.0064,0.7519,-0.482,,0.0026
307,0.0119,0.0064,0.7519,-0.4691,,0.0119
308,0.0147,-0.0064,0.7647,-0.482,,0.0147
309,0.009,0.0064,0.7647,-0.4563,,0.009
310,0.0163,0.0064,0.7647,-0.4691,,0.0163
311,0.0037,0.0064,0.7647,-0.482,,0.0037
312,-0.0075,0.0064,0.7647,-0.4691,,0.0075
313,-0.0083,0.0064,0.7647,-0.482,,0.0083
314,-0.0129,0.0064,0.7647,-0.482,,0.0129
315,-0.0058,-0.0064,0.7776,-0.482,,0.0058
316,-0.0209,0.0064,0.7519,-0.482,,0.0209
317,-0.0311,-0.0064,0.7647,-0.4563,,0.0311
318,-0.054,0.0578,0.7519,-0.4691,,0.054
319,-0.0598,0.0064,0.7647,-0.4563,,0.0598
320,-0.0368,-0.0064,0.7647,-0.4563,,0.0368
321,-0.0444,-0.0064,0.7647,-0.4691,,0.0444
322,-0.0568,0.0064,0.7647,-0.4563,,0.0568
323,-0.0336,0.0193,0.7647,-0.4563,,0.0336
324,-0.0408,0.0064,0.7647,-0.4691,,0.0408
325,-0.0374,0.0064,0.7647,-0.4691,,0.0374
326,-0.0441,-0.0064,0.7647,-0.4948,,0.0441
327,-0.0583,0.0064,0.7776,-0.4563,,0.0583
328,-0.0365,0.0064,0.7904,-0.4563,,0.0365
329,-0.0365,-0.0064,0.7904,-0.4306,,0.0365
330,-0.0459,0.0064,0.7904,-0.4691,,0.0459
331,-0.0302,-0.0064,0.7776,-0.4691,,0.0302
332,-0.034,-0.0064,0.7776,-0.4691,,0.034
333,-0.0461,-0.0064,0.7776,-0.4434,,0.0461
334,-0.0505,0.0064,0.7776,-0.4691,,0.0505
335,-0.048,-0.0064,0.7904,-0.482,,0.048
336,-0.0478,-0.0064,0.7776,-0.4691,,0.0478
337,-0.0354,-0.0064,0.7904,-0.4434,,0.0354
338,-0.0422,-0.0064,0.7776,-0.4691,,0.0422
339,-0.042,-0.0064,0.7904,-0.4563,,0.042
340,-0.0385,-0.0064,0.7904,-0.4563,,0.0385
341,-0.0383,-0.0193,0.7776,-0.4563,,0.0383
342,-0.053,-0.0064,0.8033,-0.4563,,0.053
343,-0.0489,-0.0064,0.7904,-0.4563,,0.0489
344,-0.0533,-0.0064,0.8161,-0.4563,,0.0533
345,-0.0528,-0.0193,0.7904,-0.4691,,0.0528
346,-0.0419,-0.0064,0.7904,-0.4691,,0.0419
347,-0.0702,-0.0193,0.7904,-0.4691,,0.0702
348,-0.0502,0.0321,0.7776,-0.4691,,0.0502
349,-0.0495,-0.0193,0.7776,-0.4563,,0.0495
350,-0.0396,-0.0193,0.7904,-0.4434,,0.0396
351,-0.0504,-0.0193,0.7904,-0.4563,,0.0504
352,-0.0413,-0.0193,0.7904,-0.4691,,0.0413
353,-0.0535,-0.0064,0.7904,-0.4948,,0.0535
354,-0.0442,-0.0064,0.7776,-0.4691,,0.0442
355,-0.0554,-0.0064,0.7904,-0.482,,0.0554
356,-0.0582,-0.0064,0.7776,-0.4563,,0.0582
357,-0.0431,-0.0064,0.7647,-0.482,,0.0431
358,-0.055,-0.0064,0.7776,-0.4563,,0.055
359,-0.0423,-0.0064,0.7776,-0.4691,,0.0423
360,-0.0184,-0.0193,0.7904,-0.482,,0.0184
361,-0.0141,-0.0064,0.7776,-0.4691,,0.0141
362,-0.0295,-0.0064,0.7647,-0.4691,,0.0295
363,-0.0338,-0.0193,0.7647,-0.482,,0.0338
364,-0.0242,-0.0064,0.7519,-0.482,,0.0242
365,-0.0265,-0.0193,0.7647,-0.4691,,0.0265
366,-0.0218,-0.0064,0.7776,-0.4563,,0.0218
367,-0.0292,-0.0193,0.7519,-0.4691,,0.0292
368,-0.0237,-0.0064,0.7647,-0.4563,,0.0237
369,-0.036,-0.0064,0.7647,-0.482,,0.036
370,-0.0357,0.0193,0.7647,-0.4948,,0.0357
371,-0.0313,-0.0064,0.7647,-0.4948,,0.0313
372,-0.0302,-0.0064,0.7647,-0.482,,0.0302
373,-0.035,-0.0193,0.7519,-0.482,,0.035
374,-0.0439,0.0064,0.7647,-0.4948,,0.0439
375,-0.0247,-0.0193,0.7776,-0.4948,,0.0247
376,-0.0372,-0.0193,0.7647,-0.482,,0.0372
377,-0.0185,-0.0321,0.7519,-0.4948,,0.0185
378,-0.0127,-0.0193,0.7519,-0.482,,0.0127
379,-0.0212,-0.0064,0.7519,-0.4948,,0.0212
380,-0.0193,-0.0064,0.7519,-0.4691,,0.0193
381,-0.019,-0.0193,0.7647,-0.4948,,0.019
382,0.0009,-0.0193,0.7647,-0.482,,0.0009
383,0.0116,-0.0193,0.7519,-0.4948,,0.0116
384,-0.0049,-0.0193,0.7647,-0.4948,,0.0049
385,-0.0248,-0.0064,0.7519,-0.482,,0.0248
386,-0.0246,-0.0193,0.7647,-0.482,,0.0246
387,-0.014,-0.0064,0.7519,-0.4948,,0.014
388,0.0169,0.0193,0.7647,-0.4948,,0.0169
389,0.0069,-0.0193,0.7647,-0.4948,,0.0069
390,0.0127,-0.0193,0.7647,-0.5077,,0.0127
391,-0.0193,-0.0193,0.7519,-0.4563,,0.0193
392,-0.0159,-0.0064,0.7519,-0.4948,,0.0159
393,-0.0285,-0.0064,0.7647,-0.4948,,0.0285
394,-0.0284,-0.0064,0.7519,-0.482,,0.0284
395,-0.0316,-0.0193,0.7647,-0.482,,0.0316
396,-0.0437,-0.0064,0.7647,-0.4948,,0.0437
397,-0.0357,-0.0193,0.7647,-0.5077,,0.0357
398,-0.0557,-0.0193,0.7647,-0.4948,,0.0557
399,-0.0352,-0.0064,0.7647,-0.482,,0.0352
400,-0.036,-0.0193,0.7647,-0.4948,,0.036
401,-0.0497,-0.0193,0.7776,-0.4948,,0.0497
402,-0.0539,-0.0193,0.7647,-0.5077,,0.0539
403,-0.0694,-0.0064,0.7647,-0.482,,0.0694
404,-0.0408,-0.0321,0.7647,-0.5077,,0.0408
405,-0.0411,-0.0321,0.7647,-0.4948,,0.0411
406,-0.0119,-0.0193,0.7647,-0.4563,,0.0119
407,-0.0239,-0.0193,0.7776,-0.482,,0.0239
408,-0.0333,-0.0193,0.7647,-0.482,,0.0333
409,-0.0497,-0.0193,0.7647,-0.482,,0.0497
410,-0.0407,-0.0193,0.7647,-0.4948,,0.0407
411,-0.0453,-0.0193,0.7776,-0.482,,0.0453
412,-0.0587,-0.0193,0.7647,-0.482,,0.0587
413,-0.0565,-0.0193,0.7647,-0.4948,,0.0565
414,-0.0587,-0.0193,0.7647,-0.482,,0.0587
415,-0.0565,-0.0193,0.7776,-0.4948,,0.0565
416,-0.0439,-0.0193,0.7647,-0.4691,,0.0439
417,-0.0658,-0.0193,0.7647,-0.482,,0.0658
418,-0.0412,0.0193,0.7776,-0.5077,,0.0412
419,-0.0204,-0.0193,0.7647,-0.4948,,0.0204
420,-0.0223,-0.0193,0.7776,-0.482,,0.0223
421,-0.0185,-0.0321,0.7776,-0.482,,0.0185
422,-0.0215,-0.0193,0.7904,-0.5077,,0.0215
423,-0.0269,-0.0321,0.7776,-0.4948,,0.0269
424,-0.0185,-0.0321,0.7776,-0.4691,,0.0185
425,-0.0138,-0.0193,0.7519,-0.5077,,0.0138
426,-0.0146,-0.0193,0.7904,-0.482,,0.0146
427,-0.0258,-0.0193,0.7776,-0.482,,0.0258
428,-0.0192,-0.0321,0.7776,-0.4948,,0.0192
429,-0.0078,-0.0321,0.7776,-0.4563,,0.0078
430,-0.0364,-0.0321,0.7776,-0.482,,0.0364
431,-0.0566,-0.0321,0.7776,-0.4691,,0.0566
432,-0.0768,-0.0321,0.7776,-0.4948,,0.0768
433,-0.0716,-0.0321,0.7776,-0.482,,0.0716
434,-0.0653,-0.0321,0.7776,-0.482,,0.0653
435,-0.0601,-0.0321,0.7904,-0.4563,,0.0601
436,-0.0323,-0.0193,0.7904,-0.482,,0.0323
437,-0.0429,-0.0193,0.7776,-0.4691,,0.0429
438,-0.0188,-0.0321,0.7776,-0.482,,0.0188
439,-0.0204,-0.0321,0.7776,-0.482,,0.0204
440,-0.0406,-0.0321,0.7647,-0.4948,,0.0406
441,-0.0343,-0.0321,0.7776,-0.4948,,0.0343
442,-0.0089,-0.0193,0.7904,-0.4691,,0.0089
443,-0.0012,-0.0321,0.7904,-0.4948,,0.0012
444,0.0013,-0.0321,0.7904,-0.482,,0.0013
445,0.0041,-0.0321,0.7776,-0.4948,,0.0041
446,-0.0051,-0.045,0.7776,-0.482,,0.0051
447,-0.0064,-0.0321,0.7776,-0.4948,,0.0064
448,0.0037,-0.045,0.7776,-0.4948,,0.0037
449,-0.0068,-0.0321,0.7776,-0.5077,,0.0068
450,-0.01,-0.0193,0.7776,-0.4948,,0.01
451,0.0049,-0.0321,0.7904,-0.482,,0.0049
452,0.002,-0.0321,0.7776,-0.4691,,0.002
453,-0.0152,-0.0321,0.7904,-0.482,,0.0152
454,-0.0246,-0.0321,0.8033,-0.482,,0.0246
