製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,7,,,,,
計測開始時刻 ,2018/2/27 11:33,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
1,0,0.0193,0.7776,-0.5719,,0
2,-0.0757,-0.0578,0.7647,-0.3792,,0.0757
3,-0.0689,-0.0578,0.7519,-0.3663,,0.0689
4,-0.0607,-0.0707,0.7519,-0.4177,,0.0607
5,-0.0657,-0.045,0.739,-0.4049,,0.0657
6,-0.0895,-0.0578,0.7519,-0.4049,,0.0895
7,-0.0962,-0.0578,0.7519,-0.3792,,0.0962
8,-0.0962,-0.045,0.7519,-0.392,,0.0962
9,-0.1114,-0.0578,0.7519,-0.3663,,0.1114
10,-0.0871,-0.0578,0.7647,-0.392,,0.0871
11,-0.1032,-0.0578,0.7647,-0.3792,,0.1032
12,-0.0804,-0.0578,0.7519,-0.3792,,0.0804
13,-0.0655,-0.045,0.7519,-0.4049,,0.0655
14,-0.0788,-0.0578,0.7519,-0.3792,,0.0788
15,-0.088,-0.0578,0.7519,-0.3663,,0.088
16,-0.0851,-0.0578,0.7519,-0.3663,,0.0851
17,-0.0532,-0.0707,0.7519,-0.392,,0.0532
18,-0.0254,-0.0064,0.7647,-0.4049,,0.0254
19,-0.0327,-0.0578,0.7519,-0.392,,0.0327
20,-0.0376,-0.0578,0.7519,-0.392,,0.0376
21,-0.0318,-0.0578,0.7519,-0.4049,,0.0318
22,-0.0437,-0.0578,0.7519,-0.3792,,0.0437
23,-0.0442,-0.0707,0.7519,-0.4049,,0.0442
24,-0.0424,-0.0578,0.7647,-0.392,,0.0424
25,-0.0571,-0.0578,0.7647,-0.3534,,0.0571
26,-0.0626,-0.0578,0.7647,-0.392,,0.0626
27,-0.0494,-0.0578,0.7647,-0.392,,0.0494
28,-0.0651,-0.0707,0.7647,-0.392,,0.0651
29,-0.0514,-0.0578,0.739,-0.3792,,0.0514
30,-0.0371,-0.045,0.7647,-0.392,,0.0371
31,-0.0415,-0.0578,0.7647,-0.392,,0.0415
32,-0.0562,-0.045,0.7647,-0.3792,,0.0562
33,-0.0563,-0.0835,0.7647,-0.3663,,0.0563
34,-0.0576,-0.045,0.739,-0.392,,0.0576
35,-0.0557,-0.0707,0.7519,-0.392,,0.0557
36,-0.035,-0.0578,0.7647,-0.4177,,0.035
37,-0.0317,-0.0578,0.7647,-0.392,,0.0317
38,-0.0364,-0.0578,0.7519,-0.392,,0.0364
39,-0.0442,-0.0707,0.7647,-0.392,,0.0442
40,-0.0452,-0.0578,0.7647,-0.3792,,0.0452
41,-0.0316,-0.0578,0.7647,-0.3663,,0.0316
42,-0.0311,-0.045,0.7647,-0.4049,,0.0311
43,-0.0229,-0.0578,0.7647,-0.3792,,0.0229
44,-0.007,-0.045,0.7519,-0.392,,0.007
45,-0.0229,-0.045,0.7519,-0.3792,,0.0229
46,-0.0226,-0.0578,0.7519,-0.3792,,0.0226
47,-0.0103,-0.045,0.7519,-0.3792,,0.0103
48,-0.0027,-0.0064,0.7519,-0.3792,,0.0027
49,-0.0081,-0.045,0.7647,-0.392,,0.0081
50,-0.0186,-0.0707,0.7647,-0.3792,,0.0186
51,-0.0149,-0.045,0.7519,-0.4049,,0.0149
52,-0.0202,-0.045,0.7519,-0.392,,0.0202
53,-0.046,-0.0578,0.7519,-0.392,,0.046
54,-0.0515,-0.0578,0.7519,-0.3663,,0.0515
55,-0.0522,-0.0578,0.7647,-0.392,,0.0522
56,-0.0639,-0.045,0.7776,-0.392,,0.0639
57,-0.0709,-0.045,0.7519,-0.3663,,0.0709
58,-0.07,-0.045,0.7519,-0.3663,,0.07
59,-0.0647,-0.045,0.7647,-0.392,,0.0647
60,-0.054,-0.0578,0.7647,-0.3792,,0.054
61,-0.0384,-0.045,0.7519,-0.4049,,0.0384
62,-0.0307,-0.045,0.7647,-0.4049,,0.0307
63,-0.0324,-0.0707,0.7519,-0.392,,0.0324
64,-0.0368,-0.045,0.7519,-0.392,,0.0368
65,-0.0406,-0.0578,0.739,-0.392,,0.0406
66,-0.0475,-0.0578,0.7519,-0.3792,,0.0475
67,-0.0599,-0.0578,0.739,-0.4049,,0.0599
68,-0.0445,-0.0707,0.7519,-0.4049,,0.0445
69,-0.0485,-0.045,0.7519,-0.4049,,0.0485
70,-0.0396,-0.0578,0.7647,-0.4049,,0.0396
71,-0.049,-0.0578,0.7519,-0.3792,,0.049
72,-0.0404,-0.045,0.7647,-0.3663,,0.0404
73,-0.0372,-0.0578,0.7519,-0.3792,,0.0372
74,-0.056,-0.0578,0.7519,-0.3792,,0.056
75,-0.0358,-0.0707,0.7519,-0.392,,0.0358
76,-0.0357,-0.0578,0.7647,-0.4049,,0.0357
77,-0.0306,-0.0578,0.7519,-0.3792,,0.0306
78,-0.0469,-0.0835,0.739,-0.4049,,0.0469
79,-0.053,-0.045,0.739,-0.3792,,0.053
80,-0.0364,-0.0578,0.7519,-0.392,,0.0364
81,-0.0269,-0.0707,0.7647,-0.3792,,0.0269
82,-0.0252,-0.0578,0.7519,-0.3792,,0.0252
83,-0.008,-0.0707,0.7519,-0.392,,0.008
84,-0.0177,-0.0578,0.7519,-0.3663,,0.0177
85,-0.0218,-0.0578,0.7519,-0.4049,,0.0218
86,-0.0576,-0.0578,0.7647,-0.3663,,0.0576
87,-0.0676,-0.0707,0.7647,-0.3663,,0.0676
88,-0.062,-0.0707,0.7647,-0.3792,,0.062
