製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,7,,,,,
計測開始時刻 ,2018/2/27 11:31,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
1,0,-0.1607,0.739,-0.7776,,0
2,-0.0437,-0.0193,0.7904,-0.4434,,0.0437
3,-0.0404,-0.0064,0.7904,-0.4434,,0.0404
4,-0.0679,-0.0193,0.7776,-0.4691,,0.0679
5,-0.0661,-0.0064,0.7904,-0.4691,,0.0661
6,-0.0655,-0.0193,0.7904,-0.4434,,0.0655
7,-0.0626,-0.0193,0.7904,-0.4691,,0.0626
8,-0.0623,-0.0321,0.7776,-0.4434,,0.0623
9,-0.0565,-0.0193,0.7647,-0.4563,,0.0565
10,-0.044,-0.0193,0.7904,-0.4691,,0.044
11,-0.0488,-0.0064,0.7776,-0.482,,0.0488
12,-0.0431,-0.0064,0.7904,-0.482,,0.0431
13,-0.0302,-0.0193,0.7647,-0.4563,,0.0302
14,-0.0382,-0.0193,0.7904,-0.4434,,0.0382
15,-0.0168,-0.0064,0.7904,-0.4434,,0.0168
16,-0.0314,-0.0064,0.8033,-0.482,,0.0314
17,-0.0571,-0.0193,0.7904,-0.4691,,0.0571
18,-0.0486,-0.0321,0.7776,-0.482,,0.0486
19,-0.0365,-0.0064,0.7776,-0.4563,,0.0365
20,-0.0355,-0.0064,0.7776,-0.4691,,0.0355
21,-0.0347,-0.0193,0.7776,-0.4563,,0.0347
22,-0.0331,-0.0064,0.7904,-0.4563,,0.0331
23,-0.0434,-0.0193,0.7776,-0.482,,0.0434
24,-0.0409,-0.0193,0.7904,-0.4691,,0.0409
25,-0.0152,0.0064,0.7776,-0.482,,0.0152
26,-0.0025,-0.0064,0.7776,-0.482,,0.0025
27,0.0086,-0.0064,0.7904,-0.482,,0.0086
28,0.0078,-0.0064,0.7776,-0.482,,0.0078
29,-0.0015,0.0064,0.7904,-0.482,,0.0015
30,0.0122,-0.0193,0.7776,-0.4434,,0.0122
31,0.0098,-0.0064,0.7904,-0.4691,,0.0098
32,-0.0138,-0.0193,0.7904,-0.4563,,0.0138
33,-0.0368,0.045,0.7904,-0.482,,0.0368
34,-0.0469,-0.0064,0.7647,-0.4691,,0.0469
35,-0.0474,-0.0064,0.7776,-0.4563,,0.0474
36,-0.0482,-0.0064,0.7776,-0.4563,,0.0482
37,-0.0383,0.0064,0.7776,-0.482,,0.0383
38,-0.0492,-0.0064,0.7776,-0.4691,,0.0492
39,-0.0162,-0.0064,0.7647,-0.4691,,0.0162
40,-0.022,0.0064,0.7647,-0.482,,0.022
41,-0.0152,0.0064,0.7776,-0.4563,,0.0152
42,-0.019,0.0064,0.7776,-0.482,,0.019
43,-0.0148,0.0064,0.7776,-0.482,,0.0148
44,-0.0266,0.0064,0.7647,-0.4563,,0.0266
45,-0.0327,0.0064,0.7776,-0.4177,,0.0327
46,-0.0426,0.0064,0.7776,-0.4563,,0.0426
47,-0.0386,0.0064,0.7776,-0.4691,,0.0386
48,-0.0513,-0.0064,0.7776,-0.4691,,0.0513
49,-0.0279,0.0193,0.7776,-0.482,,0.0279
50,-0.053,0.0064,0.7647,-0.4691,,0.053
51,-0.0491,0.0064,0.7647,-0.482,,0.0491
52,-0.0426,0.0064,0.7776,-0.4691,,0.0426
53,-0.0466,-0.0064,0.7647,-0.482,,0.0466
54,-0.039,-0.0064,0.7776,-0.4563,,0.039
55,-0.0478,0.0064,0.7776,-0.4691,,0.0478
56,-0.0485,0.0193,0.7776,-0.4563,,0.0485
57,-0.072,0.0064,0.7647,-0.4434,,0.072
58,-0.0624,0.0321,0.7776,-0.4691,,0.0624
59,-0.0642,0.0064,0.7647,-0.4563,,0.0642
60,-0.0673,0.0064,0.7647,-0.4691,,0.0673
61,-0.0486,0.0064,0.7776,-0.4306,,0.0486
62,-0.0411,0.0064,0.7776,-0.4434,,0.0411
63,-0.049,0.0707,0.7776,-0.4306,,0.049
64,-0.0628,0.0193,0.7776,-0.4691,,0.0628
65,-0.0606,0.0193,0.7647,-0.4563,,0.0606
66,-0.0363,0.0064,0.7776,-0.4691,,0.0363
67,-0.0426,0.0064,0.7647,-0.4691,,0.0426
68,-0.0368,0.0064,0.7776,-0.4434,,0.0368
69,-0.0503,-0.0064,0.7647,-0.4691,,0.0503
70,-0.0281,-0.0064,0.7647,-0.4691,,0.0281
71,-0.0327,0.0193,0.7647,-0.4563,,0.0327
72,-0.0209,0.0193,0.7776,-0.4563,,0.0209
73,-0.0264,0.0321,0.7647,-0.4691,,0.0264
74,-0.016,0.0321,0.7776,-0.4563,,0.016
75,-0.0094,0.0064,0.7647,-0.4434,,0.0094
76,-0.0045,0.0064,0.7776,-0.4563,,0.0045
77,-0.0027,0.0193,0.7776,-0.4563,,0.0027
78,-0.0241,0.0578,0.7776,-0.4691,,0.0241
79,-0.0251,0.0064,0.7647,-0.4434,,0.0251
80,-0.0298,0.0193,0.7776,-0.4306,,0.0298
81,-0.0332,0.0064,0.7647,-0.4563,,0.0332
82,-0.0153,0.0064,0.7647,-0.4691,,0.0153
83,-0.0186,0.0064,0.7776,-0.4691,,0.0186
84,-0.0131,0.0064,0.7776,-0.4691,,0.0131
